C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,time
-7.000000000000009,-7.000000000000005,-6.9494980486354185,-6.9664149554720485,-7.000000000000002,-7.000000000000002,-7.000000000000009,-6.943185304714847,-6.8685265611928905,-6.902571832227131,-1.5765582441909167,-7.000000000000002,10
-6.851502089967593,-6.819072673055635,-6.757491265552138,-6.763710810304699,-6.848724669939984,-6.812585696374695,-6.877154552418977,-6.906168756425342,-6.7270950389346265,-6.704086784290886,-1.7426240802784512,-6.825672088289852,11
-6.647317463673023,-6.570297598507128,-6.493481938812629,-6.484992610699593,-6.640721091107463,-6.5548910288899,-6.708242061995059,-6.855271002527275,-6.5326266958295145,-6.431169843378563,-1.9709646048988105,-6.585971209688398,12
-6.401367800181833,-6.270636713255516,-6.175470704330946,-6.149263870266169,-6.390171325695557,-6.244486088510484,-6.504779289438974,-6.793962344422783,-6.298380737089262,-6.10242898273418,-2.2460111459187893,-6.2972406059184625,13
-6.127574778559566,-5.937051954201834,-5.821458198021148,-5.775528102613869,-6.111257435897403,-5.898940966201326,-6.278282995461447,-6.725713083514009,-6.037616367925587,-5.736472175601759,-2.55219503120518,-5.975823518702876,14
-5.83986007787176,-5.586505258247119,-5.449445055797293,-5.382788821352128,-5.8181614839061195,-5.535825752927295,-6.040269940773198,-6.653993521203096,-5.763592793550198,-5.351907395225318,-2.873947588624778,-5.638063189764463,15
-5.552145377183955,-5.235958562292402,-5.077431913573437,-4.9900495400903875,-5.525065531914836,-5.172710539653263,-5.802256886084948,-6.58227395889218,-5.489569219174809,-4.967342614848875,-3.1957001460443757,-5.300302860826048,16
-5.278352355561687,-4.902373803238721,-4.7234194072636395,-4.616313772438085,-5.246151642116681,-4.827165417344104,-5.575760592107422,-6.514024697983408,-5.228804850011134,-4.601385807716454,-3.5018840313307678,-4.978885773610461,17
-5.032402692070498,-4.602712917987109,-4.405408172781957,-4.280585032004662,-4.995601876704778,-4.5167604769646905,-5.372297819551338,-6.452716039878918,-4.994558891270883,-4.272644947072073,-3.776930572350746,-4.690155169840526,18
-4.828218065775927,-4.353937843438601,-4.141398846042447,-4.001866832399557,-4.787598297872255,-4.259065809479893,-5.2033853291274195,-6.401818285980848,-4.800090548165769,-3.9997280061597493,-4.005271096971105,-4.4504542912390725,19
-4.67972015574351,-4.173010516494231,-3.9493920629591672,-3.799162687232206,-4.636322967812237,-4.071651505854587,-5.080539881546388,-6.364801737691344,-4.658659025907504,-3.801242958223505,-4.171336933058639,-4.276126379528923,20
-4.5713675182957,-4.04061865995084,-3.8089693465374306,-3.650955983518641,-4.5247680782106166,-3.9342602523163617,-4.986588818343744,-6.338678035969605,-4.557196000515287,-3.656138001283025,-4.292450942663144,-4.148510078988316,21
-4.477817647278224,-3.9255446641286653,-3.6870725839826664,-3.522378306162225,-4.426034001543795,-3.8143200196097666,-4.896625740714221,-6.317767758457404,-4.473048955385417,-3.530285107707552,-4.396897944835732,-4.037443683847191,22
-4.398290628041539,-3.826892467213833,-3.582742957509107,-3.4124054656033986,-4.339465071190667,-3.7109288254751025,-4.810566798857384,-6.30150461158074,-4.405100806795271,-3.4226779122654385,-4.48555220294518,-3.942019910755926,23
-4.332006545936102,-3.743766007392474,-3.495021649330984,-3.3200132722826017,-4.264405620530129,-3.623184687652672,-4.728328142972804,-6.289322301765615,-4.352234471022218,-3.3323100497250397,-4.55928798036026,-3.861331476364897,24
-4.2781854863123705,-3.675269222850717,-3.4229498416625295,-3.244177536640277,-4.2001999829410765,-3.5501856238827787,-4.649825923260045,-6.2806545354380265,-4.313332864343631,-3.258175154854711,-4.618979540449745,-3.794471097324486,25
-4.236047534520801,-3.6205060517746896,-3.3655687167179726,-3.183874069116863,-4.1461924918024025,-3.4910296519057247,-4.574976289918677,-6.2749350190239745,-4.287278903036882,-3.199266862422804,-4.665501146582408,-3.740531490285068,26
-4.2048127759118525,-3.5785804323505217,-3.3219194567115493,-3.1380786801528036,-4.101727480493005,-3.444814789461814,-4.503695393148267,-6.271597458949461,-4.272955503379346,-3.1545788071976752,-4.699727062127025,-3.6986053718970244,27
-4.183701295835981,-3.5485963027643423,-3.291043243857489,-3.1057671801885363,-4.066149282391779,-3.4106390542913494,-4.435899383148384,-6.270075561640484,-4.26924558164839,-3.123104623947678,-4.722531550452366,-3.667785458810732,28
-4.171933179643641,-3.529657601202278,-3.271981260370023,-3.0859153796645034,-4.038802230877619,-3.387600464134633,-4.371504410118595,-6.269803033523043,-4.275032054121389,-3.103837947441167,-4.734788874927206,-3.6471644676765695,29
-4.168728512685293,-3.520868265850459,-3.263774688463384,-3.0774990890211456,-4.019030659329419,-3.3747970367319686,-4.310426624258467,-6.270213581023136,-4.289197837075714,-3.0957724124464945,-4.7373732989203194,-3.635835115144915,30
-4.173307380311393,-3.521332234895014,-3.265464710351803,-3.0794941186989035,-4.006178901126078,-3.371326789823658,-4.252582175767568,-6.270740910566768,-4.3106258467887395,-3.0979016537320176,-4.731159085800476,-3.6328901178661495,31
-4.1848898678724,-3.5301534465220716,-3.2760925082495125,-3.090876279138218,-3.999591289646488,-3.3762877411500045,-4.1978872148454665,-6.2708187285799335,-4.338198999537835,-3.1092193060660884,-4.717020498936453,-3.6374221924906465,32
-4.202696060718767,-3.5464358389177617,-3.294699264370745,-3.1106213807795307,-3.9986121582695473,-3.3887779084513117,-4.14625789169173,-6.269880741488636,-4.370800211600374,-3.128719004217064,-4.6958318016970235,-3.64852405566879,33
-4.225946044200955,-3.5692833502682113,-3.3203261609297305,-3.1377052340632816,-4.002585840374149,-3.407895309467882,-4.097610356505926,-6.267360655718872,-4.407312399253728,-3.155394382953295,-4.66846725745096,-3.665288424050955,34
-4.253859903669419,-3.5977999187595504,-3.3520143801407007,-3.1711036494299103,-4.010856669339189,-3.432737961940018,-4.051860759487622,-6.262692177696644,-4.446618478775269,-3.188239077043138,-4.635801129567035,-3.6868080142875197,35
-4.285657724474618,-3.6310894825779068,-3.388805104217889,-3.20979243731986,-4.022768978543563,-3.462403883608023,-4.008925250836385,-6.255309013847952,-4.487601366442371,-3.226246721254946,-4.598707681414023,-3.7121755430288643,36
-4.320559591967006,-3.6682559799094094,-3.429739515375527,-3.25274740817357,-4.037667101366167,-3.4959910922121997,-3.9687199807517852,-6.244644870598793,-4.529143978532405,-3.2684109503570746,-4.558061176360697,-3.740483726925367,37
-4.357785591497044,-3.708403348940187,-3.4738587958278444,-3.298944372431481,-4.054895371185895,-3.532597605492852,-3.931161099433389,-6.230133454375169,-4.570129231322742,-3.3137253991178763,-4.514735877775831,-3.7708252826274054,38
-4.396555808415186,-3.7506355278563697,-3.520204127789075,-3.3473591405340346,-4.073798121381642,-3.571321441190281,-3.8961647570807636,-6.211208471603079,-4.609440041090754,-3.361183702305707,-4.469606049028198,-3.8022929267853582,39
-4.43609032807189,-3.794056454844085,-3.5678166934734494,-3.3969675229216705,-4.093719685332305,-3.61126061704479,-3.863647103893477,-6.187303628708523,-4.645959324113815,-3.40977949468892,-4.423545953486572,-3.833979376049604,40
