C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,time
-5.910395962748241,-4.798260029409595,-3.718111795301466,-5.256518628022018,-5.493606558491051,-4.90755632950933,-4.003463611372655,-4.3669914089049895,-5.353715745839002,-3.2379034660054846,-3.6186167614929534,-3.6798337163488863,-5.003194535932838,-4.24856952665867,-3.8317698141079624,-4.513453095594211,10
-5.906779084331691,-4.79376506986844,-3.728383748164707,-5.234411312279831,-5.427911247544052,-4.946368834751013,-3.992162423214092,-4.36206986946632,-5.298815241581542,-3.234560602653408,-3.615541646477001,-3.682409304981196,-4.996537367009282,-4.233144250474527,-3.8187974365633357,-4.505731463276778,11
-5.903481310470686,-4.783726907784284,-3.7348865995283838,-5.214216710011208,-5.36831455465836,-4.984029496492533,-3.981831840238698,-4.359217305436331,-5.249925489539664,-3.231760525604579,-3.612838974548078,-3.6848546936745565,-4.989817877092997,-4.21989293676789,-3.8070189072176266,-4.49885272468632,12
-5.9005026411652235,-4.768145543157124,-3.7376203493924955,-5.1959348212161505,-5.314816479833976,-5.020538314733887,-3.972471862446472,-4.358433716815021,-5.207046489713368,-3.2295032348589956,-3.610508745706184,-3.687169882428966,-4.983036066183979,-4.2088155855387575,-3.796434226070835,-4.492816879822835,13
-5.897843076415306,-4.747020975986964,-3.7365849977570424,-5.17956564589466,-5.267417023070901,-5.055895289475079,-3.964082489837415,-4.3597191036023935,-5.170178242102654,-3.227788730416661,-3.608550959951321,-3.689354871244427,-4.976191934282234,-4.199912196787131,-3.787043393122962,-4.487623928686328,14
-5.8955026162209325,-4.720353206273803,-3.7317805446220254,-5.16510918404674,-5.2261161843691335,-5.090100420716104,-3.956663722411526,-4.363073465798446,-5.139320746707523,-3.2266170122775724,-3.6069656172834876,-3.691409660120938,-4.969285481387759,-4.19318277051301,-3.7788464083740068,-4.4832738712767934,15
-5.893481260582102,-4.688142234017639,-3.723206989987443,-5.152565435672392,-5.190913963728674,-5.123153708456966,-3.950215560168806,-4.36849680340318,-5.114474003527973,-3.2259880804417316,-3.6057527177026834,-3.693334249058499,-4.9623167075005545,-4.188627306716395,-3.77184327182397,-4.479766707594235,16
-5.8917790094988165,-4.650388059218475,-3.710864333853296,-5.141934400771617,-5.161810361149524,-5.1550551526976625,-3.9447380031092543,-4.375989116416593,-5.095638012564008,-3.225901934909138,-3.6049122612089093,-3.6951286380571116,-4.95528561262062,-4.186245805397285,-3.766033983472852,-4.477102437638652,17
-5.890395862971074,-4.6070906818763095,-3.6947525762195843,-5.133216079344417,-5.13880537663168,-5.1858047534381955,-3.9402310512328707,-4.385550404838688,-5.082812773815623,-3.2263585756797917,-3.6044442478021654,-3.696792827116774,-4.948192196747957,-4.186038266555682,-3.761418543320652,-4.475281061410044,18
-5.889331820998875,-4.558250101991143,-3.6748717170863077,-5.126410471390796,-5.121899010175145,-5.215402510678564,-3.936694704539655,-4.3971806686694634,-5.07599828728282,-3.2273580027536926,-3.6043486774824514,-3.6983268162374863,-4.941036459882563,-4.188004690191584,-3.7579969513673697,-4.47430257890841,19
-5.888586883582221,-4.503866319562974,-3.6512217564534666,-5.121517576910753,-5.111091261779919,-5.2438484244187675,-3.9341289630296084,-4.410879907908919,-5.0751945529656,-3.2289002161308407,-3.604625550249766,-3.6997306054192496,-4.93381840202444,-4.192145076304993,-3.755769207613006,-4.474166990133751,20
-5.889905588745987,-4.441170696575738,-3.6230317043853657,-5.1223164297931945,-5.110381109532095,-5.2681139898457285,-3.9317715394989143,-4.429591969635816,-5.087872432090459,-3.2303557492038286,-3.6035945921223935,-3.7004533709468266,-4.926653650161576,-4.200305471997621,-3.754429284145338,-4.473677797326478,21
-5.894257124281771,-4.368625100798287,-3.5898732331399525,-5.130906493309729,-5.12199020792395,-5.286516704285512,-3.929198941056565,-4.454952324449463,-5.118182403116561,-3.231374898301873,-3.6003223175549337,-3.700189099645085,-4.919606441509522,-4.213511458992643,-3.753807165457575,-4.4721702795090374,22
-5.900478464839657,-4.288075290907998,-3.5522603360076905,-5.144768411534422,-5.143252571564755,-5.301075570946841,-3.926919359171771,-4.484998407630689,-5.161143891892908,-3.232377307829914,-3.5959289092018656,-3.699305007324184,-4.912599691409617,-4.230532339222251,-3.7541068701578655,-4.470442101854492,23
-5.907406585069725,-4.201367025582249,-3.510707006279042,-5.161382828541331,-5.171502215063776,-5.313809593038432,-3.9254409853137413,-4.517767654460321,-5.211776324268503,-3.233782622192889,-3.5915345497176676,-3.6981683097942804,-4.905556315203201,-4.250137414618634,-3.7555324168543587,-4.469290929535901,24
