C1,C2,C3,C4,C5,time
-5.731520553115061,-2.9307537077323325,-5.235601358945867,-5.8611938425113275,-3.8181759575167473,10
-5.644020587446343,-2.9517418902199575,-5.1188841275538595,-5.693131026968752,-3.7863569229840297,11
-5.561898751323805,-2.9765183331792793,-5.009522900072539,-5.535847494593185,-3.7563937930194475,12
-5.485155044747447,-3.005083036610297,-4.907517676501903,-5.389343245384621,-3.728286567622999,13
-5.41378946771727,-3.0374360005130105,-4.812868456841956,-5.253618279343066,-3.7020352467946855,14
-5.347802020233274,-3.073577224887421,-4.725575241092694,-5.128672596468517,-3.6776398305345075,15
-5.28719270229546,-3.1135067097335276,-4.645638029254121,-5.014506196760976,-3.6551003188424636,16
-5.231961513903828,-3.15722445505133,-4.573056821326234,-4.911119080220441,-3.634416711718555,17
-5.182108455058379,-3.2047304608408287,-4.507831617309035,-4.818511246846914,-3.6155890091627816,18
-5.137633525759112,-3.256024727102023,-4.449962417202523,-4.736682696640392,-3.5986172111751418,19
-5.098536726006028,-3.311107253834913,-4.399449221006698,-4.665633429600877,-3.583501317755638,20
-5.068300012352578,-3.3806600116345455,-4.358574050269763,-4.610431687588981,-3.5702873810111284,21
-5.048857805106233,-3.4706174286092777,-4.32860469474072,-4.573893160527263,-3.5590009854454245,22
-5.037888799898027,-3.573858191029081,-4.3080198067207665,-4.55263902050865,-3.5496114296539534,23
-5.033071692358989,-3.6832609851639244,-4.2952980385111,-4.54329043962607,-3.542088012232141,24
-5.0320851781201545,-3.7917044972837757,-4.288918042412919,-4.542468589972445,-3.5364000317754147,25
-5.032607952812555,-3.892067413658606,-4.2873584707274235,-4.546794643640705,-3.5325167868792016,26
-5.032318712067221,-3.977228420558385,-4.28909797575581,-4.552889772723776,-3.5304075761389275,27
-5.028896151515188,-4.040066204253081,-4.292615209799279,-4.5573751493145815,-3.5300416981500207,28
-5.020018966787486,-4.073459451012664,-4.296388825159027,-4.556871945506051,-3.531388451507907,29
-5.003365853515149,-4.070286847107104,-4.298897474136252,-4.54800133339111,-3.534417134808013,30
-4.983585318726807,-4.021499821912311,-4.304226899242484,-4.534208262437296,-3.5391969041904354,31
-4.965667144932113,-3.9294564578386386,-4.316224651338437,-4.520910563141321,-3.545798018226637,32
-4.947801940983626,-3.8041454207077177,-4.333012095249097,-4.507688729139867,-3.554191429159094,33
-4.928180315733907,-3.6555553763411814,-4.352710595799444,-4.4941232540696125,-3.5643480892302835,34
-4.9049928780355145,-3.493674990560661,-4.373441517814461,-4.4797946315672394,-3.576238950682681,35
-4.876430236741011,-3.328492929187787,-4.393326226119131,-4.464283355269429,-3.589834965758764,36
