C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,time
-5.544915615603822,-3.208802363670091,-4.255339174777634,-4.923100584873586,-3.98666336587422,-4.236535864520284,-4.5025578422504795,-4.834380563993339,-4.170778441568352,-4.817989723249408,-4.27760440108035,-4.718018861356168,-3.366861939857004,20
-5.587727758279025,-3.1407074680428813,-4.203097186296654,-5.0269301792376755,-4.003777739712805,-4.198550663873273,-4.49330994925111,-4.852623839627323,-4.181503106244389,-4.787830454200744,-4.234940885523496,-4.877750173533532,-3.3478871105724775,21
-5.6252867170088,-3.0832402414233404,-4.1617834502340525,-5.11091728308866,-4.016233292809946,-4.168672324662986,-4.490014330373853,-4.866838333436785,-4.196766810424379,-4.765127563811275,-4.202204011225861,-5.016310768516534,-3.3336317646876306,22
-5.6575924917931495,-3.0364006838114697,-4.131397966589827,-5.175061896426541,-4.024030025165641,-4.1469008468894275,-4.492670985618705,-4.877024045421728,-4.216569554108327,-4.749881052081,-4.179393778187446,-5.133700646305175,-3.3240959022024645,23
-5.684645082632072,-3.000188795207266,-4.111940735363977,-5.219364019251323,-4.027167936779891,-4.133236230552594,-4.501279914985669,-4.88318097558215,-4.240911337296229,-4.742090919009918,-4.1665101864082486,-5.229919806899456,-3.319279523116978,24
-5.706444489525567,-2.974604575610732,-4.103411756556505,-5.243823651563004,-4.025647027652696,-4.127678475652487,-4.515841118474744,-4.88530912391805,-4.269792159988085,-4.741757164598031,-4.163553235888271,-5.304968250299376,-3.319182627431171,25
-5.722990712473637,-2.9596480250218673,-4.10581103016741,-5.2484407933615875,-4.019467297784057,-4.130227582189106,-4.536354596085929,-4.883408490429431,-4.303212022183897,-4.748879788845338,-4.170522926627513,-5.358845976504935,-3.3238052151450446,26
-5.734283751476281,-2.955319143440671,-4.119138556196691,-5.233215444647074,-4.0086287471739706,-4.140883550162452,-4.562820347819225,-4.877479075116289,-4.341170923883664,-4.763458791751839,-4.187419258625973,-5.391552985516134,-3.3331472862585976,27
-5.740323606533499,-2.9616179308671433,-4.143394334644349,-5.198147605419465,-3.99313137582244,-4.159646379572522,-4.595238373674632,-4.867520877978628,-4.383668865087385,-4.7854941733175345,-4.214242231883652,-5.403089277332973,-3.34720884077183,28
-5.741110277645292,-2.9785443873012847,-4.178578365510385,-5.143237275678763,-3.972975183729464,-4.186516070419322,-4.633608673652152,-4.853533899016447,-4.430705845795062,-4.814985933542424,-4.2509918464005505,-5.393454851955451,-3.365989878684743,29
-5.736643764811658,-3.006098512743095,-4.224690648794797,-5.068484455424969,-3.948160170895042,-4.221492622702847,-4.677931247751781,-4.8355181382297445,-4.482281866006694,-4.851934072426507,-4.297668102176667,-5.362649709383568,-3.389490399997335,30
-5.727819585670149,-3.047911852941591,-4.292222164931099,-4.957485500831044,-3.9142879679324785,-4.272573945087754,-4.737323574987534,-4.811363852565303,-4.546875409662783,-4.905710605758064,-4.364811136372508,-5.294563122884888,-3.4166342692802933,31
-5.715135250019399,-3.106001933312892,-4.387001236382352,-4.801127276437524,-3.8689150362936067,-4.344203320165517,-4.816850921478305,-4.77989896254911,-4.6291967456191605,-4.9815222089750275,-4.458276580743911,-5.180244688719169,-3.4468236335173312,32
-5.697993746101044,-3.177947723357655,-4.502033876192881,-4.610345544795764,-3.8149736222362276,-4.4310488088263655,-4.910434967881419,-4.7425299635499805,-4.723593551248827,-5.073120871551877,-4.571037677183872,-5.030434891374703,-3.4807759163279925,33
-5.675798062156719,-3.261328192576536,-4.6303260974070115,-4.396076068457118,-3.7553959720181362,-4.527778471960532,-5.0119973948542045,-4.7006633509367255,-4.824413503924784,-5.174258582963094,-4.696067667585386,-4.855874215339778,-3.519208541331819,34
