ID,rank,mean,variable,value,average,cluster
46217,271,1.1192017607365763e-4,2,3.889733004505155e-5,4.8213951313941183e-5,8
46210,265,1.1147862946284494e-4,12,1.0917619455068666e-4,4.8213951313941183e-5,8
46081,182,7.692322452702351e-5,12,1.5310507756516415e-4,4.8213951313941183e-5,8
46278,313,1.5835640711037104e-4,8,2.0377383693867635e-4,4.8213951313941183e-5,8
46081,182,7.692322452702351e-5,18,3.530390522589894e-5,4.8213951313941183e-5,8
46081,182,7.692322452702351e-5,10,2.0126258508779295e-4,4.8213951313941183e-5,8
46020,141,6.641458553123067e-5,13,7.44408680988799e-5,4.8213951313941183e-5,8
46020,141,6.641458553123067e-5,11,4.346768838833151e-5,4.8213951313941183e-5,8
46080,181,8.000211574323479e-5,11,2.0883389421350572e-4,4.8213951313941183e-5,8
46081,182,7.692322452702351e-5,14,6.76041613949269e-5,4.8213951313941183e-5,8
46278,313,1.5835640711037104e-4,7,1.721620594690039e-4,4.8213951313941183e-5,8
46020,141,6.641458553123067e-5,12,9.141083744924356e-5,4.8213951313941183e-5,8
46096,191,7.830315888401329e-5,17,4.432389566498557e-5,4.8213951313941183e-5,8
46217,271,1.1192017607365763e-4,7,2.005536973463484e-4,4.8213951313941183e-5,8
46132,215,9.317552715665016e-5,3,1.2999711745522164e-5,4.8213951313941183e-5,8
46081,182,7.692322452702351e-5,6,1.0630662202277308e-5,4.8213951313941183e-5,8
45971,105,5.943170883449321e-5,14,7.666840649815731e-5,4.8213951313941183e-5,8
46080,181,8.000211574323479e-5,17,0,4.8213951313941183e-5,8
46278,313,1.5835640711037104e-4,9,1.7174616552831823e-4,4.8213951313941183e-5,8
46132,215,9.317552715665016e-5,2,1.1156598540053544e-5,4.8213951313941183e-5,8
46081,182,7.692322452702351e-5,7,1.002768486731742e-4,4.8213951313941183e-5,8
45971,105,5.943170883449321e-5,16,4.173129801446658e-7,4.8213951313941183e-5,8
46427,426,2.422704515555467e-4,2,2.0775395659721336e-4,4.8213951313941183e-5,8
46096,191,7.830315888401329e-5,16,4.173129801446658e-7,4.8213951313941183e-5,8
46158,234,1.1105380166930244e-4,10,2.3617884371186185e-4,4.8213951313941183e-5,8
46216,270,1.122529782039504e-4,18,5.410707213969295e-5,4.8213951313941183e-5,8
46216,270,1.122529782039504e-4,14,1.525814592377121e-4,4.8213951313941183e-5,8
46253,295,1.3085228453653917e-4,16,4.173129801446658e-7,4.8213951313941183e-5,8
46158,234,1.1105380166930244e-4,14,1.5522519739282097e-4,4.8213951313941183e-5,8
46217,271,1.1192017607365763e-4,8,2.0207004231544327e-4,4.8213951313941183e-5,8
46032,147,6.442165369390388e-5,15,1.3922066896319475e-4,4.8213951313941183e-5,8
46020,141,6.641458553123067e-5,2,4.5229453540757615e-6,4.8213951313941183e-5,8
46020,141,6.641458553123067e-5,10,1.067251678697953e-4,4.8213951313941183e-5,8
46210,265,1.1147862946284494e-4,6,1.693574461190385e-4,4.8213951313941183e-5,8
46132,215,9.317552715665016e-5,9,2.0514125326993567e-4,4.8213951313941183e-5,8
46210,265,1.1147862946284494e-4,3,1.0230207938867442e-4,4.8213951313941183e-5,8
46217,271,1.1192017607365763e-4,6,1.6129280582765572e-4,4.8213951313941183e-5,8
46427,426,2.422704515555467e-4,6,2.1297981860424537e-4,4.8213951313941183e-5,8
46158,234,1.1105380166930244e-4,17,5.1883009654362946e-5,4.8213951313941183e-5,8
46210,265,1.1147862946284494e-4,4,2.2376278910450203e-4,4.8213951313941183e-5,8
46210,265,1.1147862946284494e-4,16,4.173129801446658e-7,4.8213951313941183e-5,8
46081,182,7.692322452702351e-5,8,1.345997752354133e-4,4.8213951313941183e-5,8
46080,181,8.000211574323479e-5,6,6.048480218537089e-5,4.8213951313941183e-5,8
46096,191,7.830315888401329e-5,14,9.253083542881056e-5,4.8213951313941183e-5,8
46132,215,9.317552715665016e-5,4,0,4.8213951313941183e-5,8
46020,141,6.641458553123067e-5,6,1.1620413510765196e-4,4.8213951313941183e-5,8
46020,141,6.641458553123067e-5,17,1.1338670984066076e-5,4.8213951313941183e-5,8
46032,147,6.442165369390388e-5,16,4.173129801446658e-7,4.8213951313941183e-5,8
46216,270,1.122529782039504e-4,2,2.2011667389835375e-5,4.8213951313941183e-5,8
46158,234,1.1105380166930244e-4,9,1.4431448631198963e-4,4.8213951313941183e-5,8
46081,182,7.692322452702351e-5,4,2.3083682070680744e-5,4.8213951313941183e-5,8
46217,271,1.1192017607365763e-4,18,8.250369156052471e-5,4.8213951313941183e-5,8
46020,141,6.641458553123067e-5,15,7.381322260124101e-5,4.8213951313941183e-5,8
46217,271,1.1192017607365763e-4,3,3.673831580256264e-5,4.8213951313941183e-5,8
46427,426,2.422704515555467e-4,18,1.078304061791044e-4,4.8213951313941183e-5,8
46216,270,1.122529782039504e-4,4,5.398603064917271e-5,4.8213951313941183e-5,8
46427,426,2.422704515555467e-4,7,2.6579405672407614e-4,4.8213951313941183e-5,8
46210,265,1.1147862946284494e-4,2,9.528338212586272e-5,4.8213951313941183e-5,8
46427,426,2.422704515555467e-4,4,1.4557612402638987e-4,4.8213951313941183e-5,8
45971,105,5.943170883449321e-5,15,9.614106573684771e-5,4.8213951313941183e-5,8
46253,295,1.3085228453653917e-4,17,5.050862529265797e-5,4.8213951313941183e-5,8
45971,105,5.943170883449321e-5,12,8.818077252170845e-5,4.8213951313941183e-5,8
46020,141,6.641458553123067e-5,7,9.000753284519853e-5,4.8213951313941183e-5,8
