ID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,mean,points
67391,2.5492859832353854e-7,2.728237531272423e-7,0,2.6420602786052565e-7,9.798751321986709e-5,8.718287859670439e-5,5.943302438452086e-5,9.357255648094895e-5,6.198742226843192e-5,1.0977536080975414e-4,5.7076558607531366e-5,1.5773341857311003e-4,1.6005062172521424e-5,3.4732396667451e-5,1.8713196707638888e-5,0,0,0,5.678509620484224e-5,14
67395,1.024812965260625e-4,9.466984233515307e-5,7.314570624684371e-5,5.284120557210513e-7,4.47051784451383e-5,1.2407766200284596e-4,4.2194874454811346e-5,3.439738836371332e-5,5.341469365684027e-5,5.4028141785561324e-5,2.243183526060185e-6,7.259322104785178e-5,3.944104606799922e-5,2.103511347465342e-5,0,0,5.266851744044718e-5,2.612246262724578e-7,5.074284387849844e-5,16
67398,2.294357384911847e-5,4.037791546283185e-5,7.147571295353677e-5,7.133562752234192e-5,7.355561337194267e-5,5.433135912548244e-5,6.200588258298497e-5,5.334510229287744e-5,3.319184667564972e-5,4.3713678353772344e-5,6.380610918571192e-5,1.421990667439401e-4,6.0304787828607504e-5,0,3.5813186802550287e-5,0,0,0,5.9171390196524885e-5,14
67399,0,0,0,5.284120557210513e-7,2.9890090239482e-5,3.689478340614157e-5,1.852457902894157e-5,1.0785621775062651e-5,1.3628440356889286e-5,1.3507035446390331e-5,1.2960615928347733e-5,4.2121992459864615e-5,7.11653657313899e-5,1.1080123725602326e-4,1.0808484305274185e-4,1.2027482928377768e-4,1.0097396243020642e-4,1.3792660267185773e-4,5.520456074152251e-5,15
67401,0,1.2822716396980387e-5,3.3733864524800066e-5,0,1.0994354931565988e-4,9.02153265478941e-5,9.030732276609014e-5,8.016340508492511e-5,7.231865931317057e-5,7.539381603712421e-5,5.4334889853457804e-5,4.690179302268613e-5,6.516346741669437e-5,2.51932173010384e-5,2.7101871093821838e-5,1.4287506718375319e-5,0,0,5.6991528956622735e-5,14
67406,0,0,3.3399865866138683e-7,8.45459289153682e-6,2.6147331113842516e-4,1.6173055739678494e-4,7.204002955699499e-5,6.937778330986246e-5,6.924126955516332e-5,3.8802029100539495e-5,3.614017903096964e-5,1.254697647740648e-5,3.972685074965139e-5,1.467566056371169e-5,0,0,5.609664579455912e-6,0,6.078099253916643e-5,13
67408,1.725866610650356e-4,1.3832164283551182e-4,1.7635129177321225e-4,1.513900539640812e-4,6.0300008135302824e-5,2.805014354850489e-5,2.1097437227405673e-5,1.2243138231152198e-5,1.9343592764617052e-5,5.648396641217775e-6,4.012806085507663e-5,8.962126055290343e-7,1.4290234082608413e-5,0,0,0,0,0,6.466514413301964e-5,13
67427,1.8864716275941853e-5,6.165816820675675e-5,2.7721888668895105e-5,2.6420602786052563e-5,1.2995691408470436e-6,0,6.689431316006677e-6,6.8503273436208725e-05,7.056015088002356e-5,4.739741529369698e-5,6.978793192187241e-5,5.795508182421088e-5,1.3547141910312776e-4,5.796885922666117e-5,0,1.5326598116075343e-5,1.6174532870764547e-4,2.272654248570383e-5,5.3131061086857886e-5,16
67429,8.412643744676772e-6,0,9.35196244251883e-6,0,4.7564230555001794e-5,7.227334283668827e-5,1.0548718613702837e-4,1.1339478028376679e-4,6.638369335129943e-5,1.0019764476595009e-4,1.186394842671831e-4,5.586391907797647e-5,8.174013895252013e-5,4.891886854570563e-7,1.484150083709291e-5,2.3639329297675528e-5,3.1164803219199513e-7,0,5.45727128844685e-5,15
67432,0,0,0,5.284120557210513e-7,1.9233623284536244e-5,3.4873151438681754e-5,1.0291432793856426e-5,1.4575164560895476e-5,1.1650118369598906e-5,1.6454024998330038e-5,2.0687136962555037e-5,4.032956724880654e-5,7.059375636808556e-5,1.3232553941613373e-4,1.1195653892328783e-4,1.2469096772400277e-4,1.090768112671983e-4,1.418449720659446e-4,5.7274081165175615e-5,15
67438,1.7819509022815345e-4,2.1771335499553933e-4,2.104191549566737e-4,1.257620692616102e-4,3.58681082873784e-5,2.5017695597315172e-5,1.1063290253395658e-5,1.136862835749847e-5,6.3745930701578924e-6,1.4980530222360184e-5,4.984852280133744e-7,0,1.829149962573877e-5,0,2.6133947126185343e-5,0,0,5.224492525449156e-7,6.301492117589749e-5,14
67444,2.867946731139809e-4,2.5972821297713466e-4,1.970592086102182e-4,4.253717048554463e-5,1.4555174377486889e-5,2.5270399593247646e-7,2.5728581984641065e-6,1.4575164560895476e-5,1.0111423490595277e-5,6.630726491864344e-6,0,2.987375351763448e-7,2.000632771565178e-5,0,0,0,0,2.0114296222979252e-5,6.732589829045572e-5,13
67451,1.1216858326235696e-5,0,7.34797049055051e-6,2.6420602786052565e-7,4.1586212507105396e-5,6.696655892210627e-5,1.3353134050028714e-4,7.287582280447738e-5,1.2089745477885657e-4,1.1812516454024998e-4,1.0518038311082199e-4,6.751468294985391e-5,3.572558520652103e-5,4.891886854570563e-7,1.7745272740002394e-5,0,2.3373602414399636e-5,0,5.48560202669857e-5,15
67463,3.135621759379524e-5,2.5918256547088015e-5,1.903792354369905e-5,1.823021592237627e-5,9.070992603112364e-5,1.0285052634451793e-4,6.99817429982237e-5,9.881961572287132e-5,6.352611714743554e-5,8.914643394617618e-5,6.629853532577879e-5,8.424398491972923e-5,2.829466348356466e-5,3.619996272382217e-5,8.066033063637452e-6,1.4027733868950313e-5,0,0,5.2919243073924344e-5,16
67464,0,0,0,0,7.719440696631439e-5,1.0866271825096489e-4,9.030732276609014e-5,1.2184837572908617e-4,8.396877768276948e-5,9.061992872214604e-5,9.770310469062138e-5,7.797049668102598e-5,4.258489756617307e-5,3.840131180837892e-5,9.033957031273946e-6,2.597728494250058e-7,3.1164803219199513e-7,2.612246262724578e-7,5.993771024305242e-5,14
67466,1.3995580047962267e-4,1.2631739769791318e-4,9.61916136944794e-5,4.5179230764149884e-5,2.07931062535527e-6,2.2743359633922884e-5,1.4150720091552586e-5,3.0316342286662588e-5,4.572121926182212e-5,2.8487565668750515e-5,7.053565976389247e-5,8.424398491972923e-5,0,7.264451979037287e-5,3.6458469447641285e-5,1.740478091147539e-5,2.2750306350015645e-5,2.0636745475524166e-5,5.1518648638993066e-5,17
67467,1.2262065579362203e-4,1.2304351266038626e-4,1.0086759491573882e-4,4.9406527209918294e-5,1.1202285994101516e-4,3.9674527361398806e-5,4.322401773419699e-5,3.148235545153423e-5,3.8467371975090727e-5,4.862532760700519e-5,3.389699550490946e-5,2.8081328306576408e-5,5.7160936330433653e-5,1.56540379346258e-5,6.775467773455459e-6,0,2.2750306350015645e-5,0,5.4609613928120186e-5,16
67469,2.1923859455824316e-5,1.2822716396980387e-5,1.4361942322439633e-5,0,0,0,3.2932584940340565e-5,8.307843799710421e-5,9.232169274021774e-5,7.465706864913928e-5,1.6474936785842022e-4,1.0097328688960453e-4,1.2375342715538885e-4,5.6501293170290006e-5,0,0,6.264125447059103e-5,2.0636745475524166e-5,6.62579751939896e-5,13
67471,1.8533309098121254e-4,1.394129378480208e-4,1.923832273889588e-4,1.3817975257105492e-4,7.121638891841798e-5,2.57758075851126e-5,2.6757725264026707e-5,2.9733335704226768e-5,2.747669426792195e-5,3.683736939924636e-5,9.969704560267488e-7,0,0,1.0028368051869654e-5,0,5.974775536775133e-6,3.1164803219199513e-7,0,6.360129228607592e-5,14
67481,2.393779538258027e-4,2.3981207899884596e-4,1.7367930250392115e-4,1.1651485828649181e-4,4.418535078879948e-6,2.7797439552572415e-6,8.233146235085141e-6,3.7603924567110323e-5,2.1102101197764055e-5,2.578615857947245e-5,1.669925513844804e-5,2.987375351763448e-7,0,0,0,0,2.2750306350015645e-5,0,6.992739248094391e-5,13
67482,1.2236572719529851e-5,1.93704864720342e-5,6.345974514566349e-5,3.051579621789071e-4,8.05732867325167e-6,2.5270399593247646e-6,4.785516249143238e-5,6.121569115576099e-6,1.7585084331470047e-6,3.094339029536694e-5,1.0468189788280862e-5,9.858338660819377e-6,1.8863108989043107e-5,2.9840509812880434e-5,5.3881100865098176e-5,1.6703394218027873e-4,8.32100245952627e-5,3.631022305187163e-5,5.0386289079320474e-5,18
67483,2.0394287865883084e-6,3.5467087906541493e-6,2.104191549566737e-5,3.7966406203557534e-4,1.9753450940875063e-5,6.823007890176865e-6,1.955372230832721e-5,2.6235296209611853e-6,1.1869931923742282e-5,7.858638805172556e-6,2.7167444926728902e-5,1.941793978646241e-5,2.8866272846868994e-5,1.1006745422783767e-5,7.711127608837403e-5,1.033895940711523e-4,1.4927940741996568e-4,2.5861238000973322e-5,5.0937461953391654e-5,18
67485,7.392929351382618e-6,1.309554015010763e-5,2.1375914154328757e-5,2.0608070173121e-5,1.1280260142552338e-4,4.9277279206832916e-5,6.663702734022036e-5,8.045490837614302e-5,8.330933702033935e-5,1.0633720633249115e-4,7.925915125412653e-5,5.944876950009261e-5,2.97236868918255e-5,1.2743365256156317e-4,3.2264132254549807e-7,0,0,2.612246262724578e-7,5.360874623043225e-5,16
67486,4.6397004894884014e-5,5.2927808106685e-5,2.838988598621788e-5,2.245751236814468e-5,9.174958134380128e-5,6.267059099125417e-5,8.902089366685808e-5,1.1164576053645934e-4,5.517320208998727e-5,8.546269700625155e-5,9.496143593654782e-5,4.122577985433558e-5,6.516346741669437e-5,2.1768896502839005e-5,0,7.273639783900162e-6,0,0,5.8419210432324016e-5,15
67488,3.212100338876586e-5,1.0094478865707963e-5,3.106187525550897e-5,2.8005838953215716e-5,2.157284773806092e-5,5.104620717836025e-5,1.0342889957825709e-4,1.011516420526146e-4,5.825059184799453e-5,1.1395026267500206e-4,1.2312585131930346e-4,6.721594541467757e-5,7.65956546827811e-5,2.6905377700138097e-5,9.679239676364942e-6,2.597728494250058e-7,3.147645125139151e-5,0,5.211423178985704e-5,17
67489,0,1.6096601434507292e-5,1.0019959759841605e-5,0,0,0,1.981100812817362e-5,8.424445116197585e-5,1.305692511611651e-4,7.0727749246553e-5,9.595840639257456e-5,1.2726218998512288e-4,1.7605568389773566e-4,3.595536838109364e-5,4.2588654576005743e-5,1.4807052417225329e-5,6.825091905004693e-5,9.40408654580848e-6,6.441081300984498e-5,14
67492,1.7513594704827098e-4,2.2507959632997487e-4,1.973932072688796e-4,2.1295005845558366e-4,1.5334915861995116e-5,2.5270399593247646e-7,5.917573856467445e-6,5.538562533140281e-6,7.253847286731394e-6,1.9401014550269748e-5,1.420682899838117e-5,0,0,0,0,0,5.5784997762367126e-5,2.612246262724578e-7,7.188542142878971e-5,13
67494,2.5492859832353854e-7,0,0,1.5852361671631539e-6,2.5211641332432646e-5,3.7905599389871474e-5,1.7752721569402335e-5,1.3992157978459655e-5,1.9123779210473675e-5,2.0137761938254674e-5,2.0936379576561725e-5,5.556518154280013e-5,8.031111554425928e-5,1.328147281015908e-4,1.2486219182510774e-4,1.259898319711278e-4,1.019089065267824e-4,1.418449720659446e-4,5.751232083365973e-5,16
67495,0,1.0912950125089691e-6,3.3399865866138683e-7,2.6420602786052565e-7,2.599138281694087e-7,6.898819088956607e-5,8.850632202716526e-5,8.978301369511613e-5,6.418555780986568e-5,5.8694208576132525e-5,9.969704560267487e-5,5.4668968937271094e-5,8.859945131217216e-5,1.0762151080055239e-4,7.711127608837403e-5,4.9616614240176104e-5,4.7682148925375255e-5,2.612246262724578e-7,5.27861733563479e-5,17
67496,2.5492859832353854e-7,2.728237531272423e-7,0,9.247210975118397e-6,1.0994354931565988e-4,9.35004784950163e-5,8.824903620731886e-5,1.0669020458575488e-4,8.990374364464061e-5,9.356691827408575e-5,7.950839386813322e-5,6.781342048503027e-5,5.6017717603824984e-5,3.3754019296536885e-5,1.5809424804729405e-5,9.092049729875202e-6,1.1219329158911825e-5,1.3322455939895348e-5,5.165680616094015e-5,17
67497,3.161114619211878e-5,4.58343905253767e-5,4.943180148188525e-5,1.1625065225863129e-5,9.902716853254472e-5,9.88072624095983e-5,5.5831022906671116e-5,9.940262230530713e-5,6.814220178444644e-5,9.84785675273186e-5,7.00371745358791e-5,4.8096743163391504e-5,5.4302889513911973e-5,2.2013490845567534e-5,1.839055538509339e-5,5.195456988500116e-7,0,2.0636745475524166e-5,5.248167020643222e-5,17
67498,5.0475862468060634e-5,9.030466228511719e-5,1.1489553857951706e-4,4.676446693131304e-5,2.001336476904447e-5,9.35004784950163e-6,2.2126580506791316e-5,6.966928660108037e-5,7.253847286731394e-5,3.0206642907382013e-5,8.449324614826695e-5,1.30847040407239e-4,1.4547458296095366e-4,7.337830281855845e-7,1.8713196707638888e-5,0,1.153097719110382e-5,1.7502049960254673e-5,5.503763542169202e-5,17
67504,1.2236572719529851e-5,1.800636770639799e-5,2.1375914154328757e-5,5.284120557210513e-7,1.0474527275227171e-4,8.38977266495822e-5,1.2349719352627712e-4,8.424445116197585e-5,9.825665870208889e-5,9.79874026019953e-5,1.2187963824927003e-4,3.495229161563234e-5,3.9155241386347055e-5,3.057429284106602e-5,6.452826450909961e-7,2.597728494250058e-7,0,2.612246262724578e-7,5.132374801431016e-5,17
67505,6.194764939261987e-5,9.494266608828032e-5,9.051363649723582e-5,2.6420602786052563e-5,1.5334915861995113e-4,8.895180656823173e-5,4.965616323035726e-5,6.092418786454308e-5,7.20988457590272e-5,5.304581193491475e-5,4.8602309731304e-5,5.227906865586033e-5,4.2013288202868735e-5,4.891886854570563e-7,0,8.832276880450197e-6,0,0,6.027111072647694e-5,15
67509,9.687286736294465e-6,1.6642248940761777e-5,2.1709912812990144e-5,2.8005838953215716e-5,6.783750915221568e-5,6.848278289770112e-5,8.181689071115859e-5,9.386405977216685e-5,8.308952346619597e-5,1.0535487648184458e-4,9.795234730462806e-5,1.2307986449265404e-4,3.058110093678201e-5,3.889050049383598e-5,1.64547074498204e-5,0,1.4024161448639781e-5,5.224492525449156e-7,5.282329772373236e-5,17
67511,1.1471786924559234e-5,1.309554015010763e-5,5.1769792092514956e-5,2.6420602786052565e-7,2.599138281694087e-7,2.880825553630232e-5,2.2641152146484138e-5,6.966928660108037e-5,1.6793755536553896e-4,4.101227126449428e-5,6.355686657170523e-5,3.5549766685985025e-5,1.1575089606912815e-4,9.367963326502628e-5,7.936976534619253e-5,5.195456988500116e-7,7.292563953292686e-5,5.2244925254491564e-5,5.114037768674541e-5,18
67512,1.6570358891030005e-5,2.8100846572105954e-5,1.1355954394487152e-5,1.532394961591049e-5,1.0916380783115166e-4,1.063883822875726e-4,4.914159159066444e-5,7.928889521127138e-5,6.726294756787293e-5,6.164119812807223e-5,1.2437206438933691e-4,5.377275633174206e-5,7.888209213599844e-5,2.8862132441966322e-5,3.29094148996408e-5,2.286001074940051e-5,2.6490082736319588e-5,0,5.36697932808555e-5,17
67513,1.3001358514500466e-5,1.9643310225161445e-5,0,2.668480881391309e-5,1.335957076790761e-4,5.3573247137685015e-5,8.69626071080868e-5,9.911111901408923e-5,1.1034640417997454e-4,1.1174002051104729e-4,1.0742356663688217e-4,8.663388520113998e-5,0,2.6171594671952513e-5,1.9681120675275382e-5,2.597728494250058e-7,0,0,6.391632308701494e-5,14
67519,8.897008081491495e-5,8.102865467879095e-5,3.740784977007532e-5,2.1136482228842052e-5,7.797414845082262e-7,0,3.576272895865108e-5,8.949151040389821e-5,1.4881377615506527e-4,7.048216678389137e-5,3.4893965960936204e-6,1.7924252110580686e-5,1.0431870880304142e-4,2.6905377700138097e-5,3.710375209273228e-5,1.6885235212625376e-5,1.3369700581036592e-4,2.142041935434154e-5,5.5036302291679786e-5,17
67523,1.9272602033259514e-4,1.7269743572954435e-4,1.9605721263423406e-4,1.2734730542877335e-4,5.692112836910051e-5,4.0432639349196234e-5,1.569443501063105e-5,1.9530720511599935e-5,2.044266053533393e-5,2.2102421639547812e-6,4.212200176713013e-5,3.823840450257213e-5,0,1.9322953075553725e-5,0,0,1.714064177055973e-5,0,6.86345572271985e-5,14
67524,0,0,0,2.6420602786052565e-7,8.135302821702493e-5,1.041140463241803e-4,8.876360784701167e-5,1.0494118483844741e-4,1.1847950568327945e-4,1.2156331901751298e-4,1.009432586727083e-4,7.587933393479157e-5,7.488082659286809e-5,1.222971713642641e-6,9.679239676364943e-7,1.6885235212625376e-5,0,1.0187760424625855e-5,6.431758631958682e-5,14
67525,2.4473145439059702e-5,1.800636770639799e-5,1.903792354369905e-5,5.2312793516384074e-5,1.4555174377486889e-5,3.5378559430546706e-5,1.981100812817362e-5,1.0231765521748623e-4,1.017736755683829e-4,6.507935260533523e-5,1.0817129447890223e-4,4.749926809303882e-5,1.3861527060130162e-4,5.552291579937589e-5,5.2913176897461685e-5,5.195456988500116e-7,8.476826475622268e-5,2.612246262724578e-7,5.2278700915798766e-5,18
67526,4.843643368147232e-6,1.0640126371962448e-5,9.685961101180218e-6,0,0,6.823007890176865e-6,3.7821015517422365e-5,1.0814772104184443e-4,1.0309255689324316e-4,9.725065521401039e-5,1.6574633831444697e-4,9.260863590466687e-5,1.49475848504084e-4,7.044317070581612e-5,5.226789425237069e-5,2.597728494250058e-7,2.1503714221247663e-5,0,6.204067081000296e-5,15
67529,1.8890209135774208e-4,5.238216060043052e-5,1.0788156674762795e-4,5.733270804573406e-5,3.3788797662023134e-6,0,1.9039150668634387e-5,1.0144314534383251e-4,8.133101503304897e-5,1.2156331901751298e-4,7.751445295607971e-5,1.1949501407053791e-6,5.458869419556414e-5,2.4704028615581346e-5,2.2584892578184865e-5,5.195456988500116e-7,2.3996898478783624e-5,0,5.864734370278218e-5,16
67530,1.5550644497735852e-5,2.1007428990797655e-5,2.404790342361985e-5,2.6843332430629406e-4,1.8713795628197428e-5,1.1118975821028966e-5,5.248630724866778e-5,2.332026329743276e-6,5.934965961871141e-6,1.9401014550269748e-5,6.231065350167179e-6,1.5235614293993583e-5,1.1232123988930213e-4,4.035806655020715e-5,5.2590535574916186e-5,1.4495324997915323e-4,1.0627197897747034e-4,4.571430959768012e-5,5.348346927617309e-5,18
67531,0,0,3.3399865866138683e-7,2.6420602786052565e-7,0,0,2.8558726002951584e-5,1.3904706991094284e-4,1.7277345355669321e-4,1.3826292647850464e-4,3.364775289090277e-5,3.0172491052810822e-5,6.945053764147689e-5,5.796885922666117e-5,4.936412234946121e-5,3.870615456432586e-5,8.539156082060667e-5,7.86286125080098e-5,6.589789083499066e-5,14
67532,7.698843669370865e-5,8.102865467879095e-5,6.178975185235656e-5,1.0568241114421026e-6,1.6894398831011567e-4,6.949359888143103e-5,6.612245570052754e-5,5.917516811723563e-5,7.341772708388745e-5,7.4165903723816e-5,1.2885843144145727e-4,3.2861128869397925e-6,3.972685074965139e-5,2.4459434272852814e-7,0,1.5586370965500346e-5,0,0,6.132565796930592e-5,15
67533,2.8552003012236318e-5,7.639065087562784e-5,5.978575990038824e-5,4.755708501489461e-5,6.601811235502981e-5,5.610028709700978e-5,7.924403251269448e-5,8.366144457954002e-5,8.243008280376585e-5,9.012876379682275e-5,6.829247623783228e-5,2.5392690489989306e-5,8.774203726721565e-5,6.555128385124555e-5,1.2260370256728927e-5,2.597728494250058e-7,0,2.612246262724578e-7,5.468400456039523e-5,17
67535,3.2630860585412934e-5,3.928662045032289e-5,5.477578002046744e-5,0,1.8921726690732953e-4,1.2938444591742795e-4,7.71857459539232e-5,7.812288204639974e-5,7.693474395018145e-5,7.171007909719958e-5,8.200082000820008e-5,2.00154148568151e-5,0,5.2832378029362084e-5,1.4196218192001916e-5,7.793185482750174e-7,0,0,6.564804104023706e-5,14
67538,0,1.7460720200143506e-5,0,2.6420602786052565e-7,9.122975368746246e-5,9.703833443807097e-5,1.4510920239337561e-4,1.4225360611433982e-4,1.0287274333909977e-4,1.0093439215393502e-4,6.928944669385903e-5,1.6131826899522618e-5,6.887892827817255e-5,3.913509483656451e-5,6.452826450909961e-7,1.79243266103254e-5,3.1164803219199513e-7,8.35918804071865e-6,5.7364918774420844e-5,16
67541,7.087015033394372e-5,1.0285455492897033e-4,9.85296043051091e-5,6.156000449150248e-5,5.4062076259237015e-5,2.7544735556639936e-5,1.4922577551091818e-5,3.206536203397004e-5,5.4513761427557146e-5,2.1611256714224528e-5,7.477278420200615e-7,9.46997986509013e-5,2.0120649588312647e-4,5.03864346020768e-5,1.0582635379492337e-4,1.5586370965500347e-6,3.1164803219199513e-7,0,5.8427716441413894e-5,17
67544,0,2.728237531272423e-7,0,0,2.4951727504263238e-5,3.386233545495185e-5,1.3636148451859764e-5,9.036602027755194e-6,2.000303342704718e-5,1.547169514768347e-5,2.2182592646595158e-5,3.943335464327751e-5,8.888525599382434e-5,1.4113093575436074e-4,1.371225620818367e-4,1.3404279030330299e-4,1.4616292709804571e-4,1.5438375412702256e-4,6.537190256099691e-5,15
67545,4.053364713344263e-5,6.083969694737503e-5,5.1769792092514956e-5,2.562798470247099e-5,7.797414845082261e-5,1.5516025350254057e-4,9.751132572178964e-5,1.3380001066902046e-4,8.55074725617731e-5,6.851750708259822e-5,6.380610918571192e-5,6.0344982105621644e-5,1.8863108989043107e-5,0,0,2.597728494250058e-7,0,2.612246262724578e-7,6.271846910802816e-5,15
