C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,time
-5.5004827126715385,-5.942542460777133,-5.468640833866328,-4.93928415888816,-4.399812973594287,-3.7974876603771683,-5.728779445471232,-3.421176517693186,-4.454952324449463,-4.288678761111405,-4.93954675441801,-4.581223953961503,-5.255462545709952,-4.794382926950999,-3.7015462596944815,-3.992578579730178,22
-5.526795995058672,-5.946437162713688,-5.48082722175854,-4.945939554894703,-4.406511876380857,-3.798208183229466,-5.76006044790219,-3.420847103116861,-4.48499840763069,-4.274295190153374,-4.953336840651558,-4.625844216858795,-5.287546545206408,-4.8800970933693435,-3.6997895399541627,-3.9949833885717787,23
-5.553790143704054,-5.951193690393846,-5.495078218988686,-4.958591412162012,-4.4149283165812205,-3.798338038404658,-5.794640363087606,-3.4202116179423525,-4.517767654460322,-4.261638981629003,-4.9751592964632705,-4.676740281690019,-5.3279450012664,-4.977756065732898,-3.6978330145391305,-3.9987888601374895,24
-5.5804631958339,-5.955570295043127,-5.508009272829592,-4.9756226935815855,-4.4238271288550415,-3.798568762067203,-5.830653605765591,-3.4197535565717065,-4.551297500219185,-4.252281723469083,-5.004682911566379,-4.729883887454825,-5.374536897269978,-5.080267905153465,-3.695945298974159,-4.003670269375167,25
-5.605813188674423,-5.958325227887049,-5.516235830554087,-4.995416362044915,-4.431973147861982,-3.7995918903815573,-5.866234590674258,-3.4199564134069704,-4.583625380188107,-4.247795003604407,-5.041576475674112,-4.7812467731528665,-5.4252012165971895,-5.180540672742849,-3.694395008784022,-4.009302891232665,26
-5.628838159451841,-5.9582167401511335,-5.516373339434997,-5.016355380443496,-4.438131208261708,-3.8020989595121777,-5.899517732551718,-3.4213036828501906,-4.612788729647914,-4.2497504099657695,-5.0855087784997,-4.82680067778379,-5.477816942628082,-5.271482429612853,-3.6934507594934933,-4.015362000657838,27
-5.648536145392365,-5.9540030830608925,-5.5050372467451485,-5.036822711668822,-4.4410661447138775,-3.8067815056235204,-5.928637446136083,-3.424278859303413,-4.636824983879434,-4.259719530483963,-5.136148609756369,-4.862517340347247,-5.530263058742699,-5.34600123687528,-3.6933811666273444,-4.021522872598539,28
-5.663905183722212,-5.944442507841846,-5.4788429997573695,-5.055201318612388,-4.439542791878156,-3.8143310648800437,-5.951728146165464,-3.429365437168686,-4.653771578163491,-4.2792739530897785,-5.193164759157355,-4.884368499842891,-5.580418548321094,-5.397005155641933,-3.6944548457103514,-4.027460782002624,29
-5.673943311667594,-5.928293265719515,-5.434406045744488,-5.069874164165688,-4.4323259844142076,-3.8254391734462034,-5.966924247377974,-3.4370469108480544,-4.661665947780914,-4.309985265714012,-5.256226016415884,-4.888325895270367,-5.626162394743311,-5.417402247024617,-3.696940412267287,-4.032851003817948,30
-5.68025364399085,-5.910963568177564,-5.371494458883315,-5.0781155294851095,-4.4229881374800755,-3.845159436852483,-5.9856501782290294,-3.4504209077803387,-4.663377165845779,-4.363972484400465,-5.344804436545999,-4.8748834766560805,-5.683034641454135,-5.408487877357693,-3.7026246340411877,-4.0415230426107085,31
-5.684765872510536,-5.896745716621198,-5.293489298026182,-5.0800880536959845,-4.414794838368358,-3.875582265111936,-6.016187524428413,-3.4707069304960934,-4.662534414167272,-4.446338600948948,-5.470061305223264,-4.848493116533577,-5.761868218713954,-5.378336297896161,-3.712221595530271,-4.055941152823614,32
-5.686967900037198,-5.882724097158238,-5.202425487459202,-5.078507236643224,-4.406050679940544,-3.912954401112876,-6.051956436595783,-3.4955712860349686,-4.65831529106888,-4.548131166924263,-5.61919925815319,-4.811063437663229,-5.853481440126218,-5.330023897132777,-3.724390887392084,-4.073732734219277,33
-5.68634762938138,-5.865983095896511,-5.100337951468485,-5.076088578171742,-4.395060255058127,-3.953522587743615,-6.086377065350802,-3.522680281436615,-4.649897394874096,-4.660397733891211,-5.7794209310412885,-4.764503062805409,-5.948692619294378,-5.266627063560297,-3.7377921002841723,-4.092525186560314,34
-5.682392963353628,-5.843607098943836,-4.9892616143401405,-5.0755475781264465,-4.380128156582593,-3.993533567892467,-6.112869561313127,-3.549700223740682,-4.6364583239064086,-4.774185853414591,-5.937928959593065,-4.710720614720486,-6.038320069821881,-5.191222185671475,-3.7510848248640807,-4.109945909609338,35
-5.674591804764488,-5.812680492408036,-4.871231400360282,-5.079599736352251,-4.3595589773754355,-4.0292340844477454,-6.124854075102421,-3.5742974199868196,-4.617175676489306,-4.880543077059207,-6.0819259795140335,-4.651624716168833,-6.113182105312182,-5.106885651959069,-3.7629286517893554,-4.123622303128963,36
-5.662432056424506,-5.770287662396938,-4.748282233815018,-5.090960552694067,-4.331657310298144,-4.056870880297762,-6.115750757338342,-3.5941381772146777,-4.59122705094628,-4.97051695638986,-6.198614626509704,-4.589123989910821,-6.164097039368729,-5.016693850915836,-3.7719831717175425,-4.131181766881806,37
-5.645401621144225,-5.713512995018361,-4.622449038990459,-5.112345526996806,-4.294727748212209,-4.072690698330831,-6.078979758640551,-3.606888802463907,-4.557790045600819,-5.035155042971349,-6.275197536285585,-4.52512705870682,-6.181883185594971,-4.923723171034529,-3.7769079753061874,-4.130251700630478,38
-5.622988401734192,-5.639440876380127,-4.4957667401727175,-5.146470159105378,-4.24707488397912,-4.0729402814352635,-6.007961229628706,-3.6102156027741565,-4.516042258776412,-5.0655048883684755,-6.298877344547188,-4.461542545317202,-6.157358857594359,-4.831050000807904,-3.776362653212835,-4.118459504137596,39
-5.594680301004953,-5.545155692590063,-4.370270261647903,-5.196049948864696,-4.1870033104603674,-4.053866372499375,-5.896115320922469,-3.6017848851850776,-4.465161288796551,-5.052614044146042,-6.256856687000022,-4.400279072502339,-6.081342368970344,-4.741750728728721,-3.7690067960950326,-4.093432577165775,40
-5.558853287475933,-5.420239776240271,-4.236256517479146,-5.26474868122491,-4.107210262070506,-4.010089857670355,-5.725543188749188,-3.5785468440394332,-4.398479165422018,-4.987183355345132,-6.131898633975316,-4.335423194910251,-5.936536813739514,-4.646580608140059,-3.7529575687057437,-4.0502086261731245,41
-5.515136185187727,-5.26192913391825,-4.0862246125159185,-5.351785718356199,-4.005396846813108,-3.9425146069976527,-5.493124578518477,-3.5412272688939366,-4.3131443217399985,-4.873330645365811,-5.9276984541847035,-4.261710352630934,-5.72285454854454,-4.537213339869663,-3.728559005596198,-3.9884912957344016,42
-5.46489618023264,-5.07878866272492,-3.9255127572238533,-5.45320992593351,-3.887373467933202,-3.8568118392229658,-5.2144475246234085,-3.493155859609162,-4.2140589610635875,-4.722228933311357,-5.662857080904305,-4.182022496587725,-5.456927780928005,-4.418102983637279,-3.697811002121337,-3.9129068927871935,43
-5.409500458702974,-4.879383259761201,-3.7594591620685835,-5.565070169631789,-3.7589505286758156,-3.758652773087995,-4.9051000614570555,-3.437662316045684,-4.106125286705882,-4.54505123828505,-5.355975447410244,-4.09924157770396,-5.1553887184324925,-4.293703599162658,-3.6627134536361052,-3.828081724269084,44
-5.350316206691029,-4.672277822128007,-3.5934020375157347,-5.683415315125985,-3.625938432285972,-3.653708627334437,-4.58067022341248,-3.378076338064076,-3.9942455019799747,-4.352970579390163,-5.025654486978636,-4.016249546902974,-4.834869568600578,-4.168469246165541,-3.6252662554954442,-3.738642097117656,45
-5.288710610289108,-4.466037246926257,-3.4326795940309385,-5.804294228091046,-3.4941475820086976,-3.5476506207039913,-4.256746044882755,-3.317727625524913,-3.8833218101989613,-4.157159975729976,-4.690495132885604,-3.935928355108101,-4.512002538974843,-4.046853984365679,-3.5874693030542963,-3.649214318270496,46
-5.226050855589514,-4.269226431256868,-3.282630042079824,-5.923755774201921,-3.369388381089017,-3.4461499719383544,-3.948915560260945,-3.259945878288767,-3.7782564146759356,-3.9687924464077633,-4.369098318407264,-3.8611599532426757,-4.203419837097869,-3.933311873482817,-3.5513224916676056,-3.5644246946651856,47
-5.163704128684547,-4.0904102722207565,-3.1485915921280223,-6.037848819133559,-3.2574712327719575,-3.354877899779227,-3.672766803940121,-3.208060796216213,-3.6839515187239926,-3.7990410105268033,-4.080064976819739,-3.794826292230036,-3.925753670512233,-3.832296973236701,-3.5188257166903134,-3.4888995332393105,48
-5.103037615666513,-3.938153666918846,-3.035902454641164,-6.142622228560903,-3.164206540302546,-3.2795056229683075,-3.443887810313355,-3.1654020791678263,-3.605309325656229,-3.659078687190375,-3.8419960413991507,-3.7398093229935165,-3.695636246760522,-3.7482633433470802,-3.4919788734773634,-3.427265140930457,49
-5.045418502627711,-3.8210215124520497,-2.949900840084879,-6.234124868158904,-3.0954047069258066,-3.225704360247294,-3.2778666137737114,-3.13529942700418,-3.5472320387857383,-3.560078495501754,-3.6734924454216173,-3.6989909964564527,-3.5296997733853126,-3.6856650435337004,-3.4727818573836977,-3.384147824676208,50
-4.989669065879773,-3.7362142882359146,-2.8926277764993755,-6.3284082362673395,-3.0512156322169854,-3.192642479450781,-3.1738034107346875,-3.1172690179432734,-3.5100253736534532,-3.4996173351776316,-3.5713015869389864,-3.6737375657754736,-3.4254161162139356,-3.6462368843765884,-3.4604553179592266,-3.3593391655004234,51
-4.933717191870478,-3.6732945895447937,-2.8596812463870798,-6.4384873045972455,-3.0256969903526745,-3.1739766988288185,-3.115032941314673,-3.1075890400285866,-3.488775405827794,-3.464762204768329,-3.514326608138162,-3.6618193706356172,-3.364132541032233,-3.626323624636764,-3.452492317178402,-3.347925723444049,52
-4.877588481896349,-3.629370487267813,-2.846734891906946,-6.555856148880472,-3.015520846479917,-3.1671107627462898,-3.0934950554640777,-3.1047322078589117,-3.480554878663087,-3.4509212716275632,-3.494402058497844,-3.660724491752835,-3.338294355320551,-3.62229424630546,-3.4483013690329853,-3.3474762739703,53
-4.8213085372539055,-3.6015500522940957,-2.84946235521793,-6.672008844848861,-3.017359265745757,-3.169448415568076,-3.1011296031333093,-3.10717123603304,-3.4824365355136564,-3.4535027031090513,-3.5033624874967337,-3.667941009843076,-3.340346866559234,-3.6305177313739097,-3.447290987514733,-3.355559592542387,54
-4.764902959239673,-3.58694135551277,-2.863537278478986,-6.778439468234258,-3.0278843132972386,-3.178393401659059,-3.129876434272776,-3.113378839149763,-3.4914931197338266,-3.467914666566512,-3.533042444613532,-3.680957005622289,-3.3627353822286277,-3.6473630618333464,-3.4488696866154047,-3.3697444546235227,55
-4.708397349150171,-3.58265246781296,-2.8846333038490695,-6.86664209476851,-3.0437680542814056,-3.1913494653841235,-3.171675398832888,-3.1218277318078744,-3.504797374677925,-3.489565329353664,-3.5752764793269405,-3.6972605598064248,-3.397905209809079,-3.669199219675004,-3.4524459803267598,-3.387599635676922,56
-4.651817308281924,-3.5857914600837906,-2.908424073487135,-6.92811080018346,-3.0616825538453023,-3.205720351108149,-3.2184663467640533,-3.130990628606166,-3.5194220437002746,-3.5138628588242238,-3.6218991411156587,-3.7143397531114313,-3.438301656780932,-3.6923951868901153,-3.457428382640556,-3.4066939111657955,57
-4.595188437931451,-3.5934664032143884,-2.9305832295521386,-6.954339660210954,-3.0782998771359718,-3.2189098031960195,-3.26218912801668,-3.139340244143429,-3.5324398701552018,-3.53621542233191,-3.6647449794583884,-3.72968266625326,-3.4763700306245333,-3.7133199454699137,-3.4632254075485522,-3.4245960565533573,58
-4.538536339395279,-3.602785368093879,-2.9467844142030333,-6.93682275058284,-3.0902920893004593,-3.228321566012617,-3.2947835925411773,-3.145349293018455,-3.5409235973970317,-3.5520311872304404,-3.6956485438338302,-3.7407773799478594,-3.5045556388202277,-3.728342477405632,-3.469245569042508,-3.43887484730282,59
-4.481886613969927,-3.610856425611387,-2.952701269598776,-6.867054147030959,-3.094331255485807,-3.2313593839228236,-3.308189590287955,-3.1474904898300373,-3.5419459687800896,-3.556718320873534,-3.7064443837206857,-3.745111974911179,-3.5153037888483607,-3.733831764688505,-3.4748973811141814,-3.447099058877396,60
-4.42432957199941,-3.6236646245610857,-2.951954308382629,-6.729497854031079,-3.093158362205602,-3.2299855914204487,-3.309121556787389,-3.1469019785025774,-3.5373630589603473,-3.5537428687571024,-3.7031606852747134,-3.744316709042842,-3.515088658819914,-3.7321790068041505,-3.4816902751298735,-3.4514502302808867,61
-4.365333280848823,-3.6475340296473098,-2.9510415197841553,-6.524343721458934,-3.091747371444529,-3.2279827875866194,-3.3096684081263015,-3.1457999127434757,-3.5312416940829334,-3.5497923122342776,-3.6976143154193477,-3.741902234507581,-3.5153415102984065,-3.7284781480684863,-3.491076216968296,-3.4556615975165155,62
-4.305489977346312,-3.6800812356244306,-2.949952760841761,-6.266674593146319,-3.0901198115562862,-3.2254851136671956,-3.3098317150897705,-3.1442740218260252,-3.5239707447359088,-3.54510697244461,-3.690322844784806,-3.738177223419007,-3.5159432759429925,-3.723152287718191,-3.5023775223898284,-3.459629481546631,63
-4.2453918983200225,-3.7189228372468204,-2.94867788859385,-5.971573312925038,-3.08829721089457,-3.222626710908036,-3.3096130484628734,-3.1424140350235183,-3.5159390815073333,-3.539927170527647,-3.681803844001304,-3.7334503478907344,-3.516774888412827,-3.716624524989947,-3.51491650715485,-3.4632502033335815,64
-4.1856312805980975,-3.7616754292688483,-2.9472067600788283,-5.654122724626884,-3.086301097813077,-3.219541720554999,-3.309013979030686,-3.1403096816092484,-3.507535574985266,-3.534493227622936,-3.6725748836990557,-3.7280302800363745,-3.517717280367064,-3.70931795912043,-3.5280154870237364,-3.466420083839714,65
-4.126800361008684,-3.8059556064448867,-2.9455292323351,-5.329405672083652,-3.0841530006655034,-3.216364283853945,-3.3080360775782864,-3.1380506908565065,-3.499149095757769,-3.529045464870026,-3.6631535345082793,-3.722225691969541,-3.5186513844648575,-3.7016556893463237,-3.540996777756868,-3.469035444027377,66
-4.069491376379924,-3.849379963529306,-2.9436351624010717,-5.012504999127147,-3.081874447805546,-3.213228542050732,-3.306680914890752,-3.1357267920385845,-3.4911685144129003,-3.523824203408465,-3.654057367059189,-3.7163452558038457,-3.519458133365361,-3.694060814904306,-3.553182695114623,-3.4709926048589184,67
-4.014296563539963,-3.8895650952764775,-2.9415144073151462,-4.71850354958916,-3.079486967586901,-3.21026863639122,-3.3049500617531598,-3.1334277144287754,-3.483982701538721,-3.5190697643778006,-3.6458039519820016,-3.7106976436529013,-3.520018459727729,-3.686956435031057,-3.563895554857379,-3.4721878872966863,68
-3.9618081593169467,-3.9241275964407722,-2.939156824115731,-4.462484167301494,-3.0770120883632655,-3.2076187081212675,-3.3028450889505865,-3.1312431873003734,-3.4779805277232914,-3.515022468917582,-3.6389108599069324,-3.7055915276303217,-3.520213296211117,-3.680765648963257,-3.5724576727455144,-3.4725176123030286,69
-3.9126184005390203,-3.9506840617765606,-2.936552269841229,-4.259529696095945,-3.074471338488336,-3.2054128984867347,-3.3003675672681094,-3.1292629399266683,-3.4735508635546712,-3.5119226381673574,-3.6338956614641975,-3.7013355798497187,-3.519923575474678,-3.675911555937586,-3.578191364539409,-3.4718781008402932,70
-3.865683800167491,-3.971065726731006,-2.9333313018272302,-4.101427342016011,-3.0714907317927453,-3.2034135885544477,-3.2969573310639038,-3.127138803396344,-3.4705367324272887,-3.5095773917429534,-3.6305404968618555,-3.697620556744934,-3.518910113493501,-3.671791210814237,-3.580892248433951,-3.4697299063845244,71
-3.81981047165538,-3.9887616238442924,-2.929299192775899,-3.967972974075107,-3.06784017248227,-3.2013496583658263,-3.292301548241318,-3.1245842979567358,-3.4684476519133933,-3.5076303519528897,-3.628187592969344,-3.6939545519206507,-3.5171635074961034,-3.6676308744923163,-3.581149562637762,-3.4658808554244227,72
-3.775365052568402,-4.003875043510331,-2.924707872775508,-3.856262430559899,-3.0637570244733245,-3.19930499762862,-3.2867727899031944,-3.121781686619115,-3.4671722338677777,-3.506076593975756,-3.6266946504089486,-3.6903722432467463,-3.5149093620217866,-3.6635974552668724,-3.5794760529318164,-3.46074817844132,73
-3.7327141804722705,-4.0165092761230285,-2.919809271914329,-3.763391549757059,-3.0594786516823222,-3.1973634960505795,-3.280743627152374,-3.118913232394753,-3.466599090145234,-3.504911192990141,-3.625919369802957,-3.686908308593098,-3.5123732816098503,-3.659857861432956,-3.5763844650970884,-3.4547491059165516,74
-3.6922244929327004,-4.026767612076293,-2.9148553202806338,-3.6864561699532516,-3.055242418025675,-3.1956090433394513,-3.2745866310916973,-3.1161611982949204,-3.4666168326005544,-3.504129224174632,-3.625719451773652,-3.6835974258295794,-3.509780870799594,-3.656579001285613,-3.5723875449145517,-3.4483008683314478,75
-3.654262627515404,-4.034753341764032,-2.910097947962694,-3.622552129435146,-3.051285687419798,-3.194125529202987,-3.2686743728240044,-3.1137078473308892,-3.4671140730885317,-3.5037257627078193,-3.625952596943321,-3.6804742728260695,-3.5073577341303173,-3.6539277831198946,-3.5679980381651806,-3.4418206961673437,76
-3.6191952217860974,-4.040569755580156,-2.905789085048781,-3.568775266489411,-3.0478458237811035,-3.1929968433489355,-3.2633794234521374,-3.11173544251393,-3.467979423463957,-3.50369588376829,-3.6264765059342485,-3.677573527452444,-3.5053294761413207,-3.652071115230848,-3.563728690629949,-3.435725819905571,77
-3.5873889133104924,-4.044320143918572,-2.9021806616271664,-3.522221419402713,-3.0451601910260053,-3.192306875485045,-3.259074354078936,-3.110426246855315,-3.469101495581624,-3.504034662534634,-3.62714887936872,-3.674929867578579,-3.5039217013719037,-3.6511759059135223,-3.560092248089832,-3.430433470027463,78
-3.559210339654305,-4.046107797173187,-2.8995246077861228,-3.479986426461722,-3.043466153070916,-3.192139515319066,-3.256131735807242,-3.109962523366314,-3.4703689012963252,-3.50473717418544,-3.6278274178690224,-3.6725779710743507,-3.5033600143613666,-3.6514090634629666,-3.557601456325802,-3.426360877014353,79
-3.535026138383248,-4.046036005737911,-2.8980728536139218,-3.439166125953105,-3.04300107383225,-3.1925786525587476,-3.254924139739896,-3.1105265350582005,-3.471670252462853,-3.505798493899295,-3.628369822057441,-3.6705525158096366,-3.5038700196490087,-3.6529374961742294,-3.5567690611188345,-3.4239252713475743,80
-3.5155291094056205,-4.042612110729086,-2.897988306361856,-3.405118045661258,-3.044077215334268,-3.193910630971845,-3.2556957026630315,-3.1123843846704227,-3.4732861945535314,-3.507540819302573,-3.6287623468411576,-3.668905749751773,-3.5056722938293916,-3.6563445693717225,-3.5574666184135246,-3.4230037114131235,81
-3.5007239248245514,-4.034899741247296,-2.89910020922614,-3.383830313169118,-3.0466219013067612,-3.196207533695371,-3.2581956860919243,-3.1154948935650624,-3.475488155351719,-3.5101482562987942,-3.6291449257825357,-3.667630737313855,-3.508655419192072,-3.6617812848185864,-3.5590910340358595,-3.4230952128522105,82
-3.489945030497999,-4.023836619662805,-2.901159996212427,-3.373344666461158,-3.050295088224436,-3.1992318594909603,-3.26205434822313,-3.1195794026873336,-3.4781509201787597,-3.5134087424822735,-3.629605777486625,-3.66667338103439,-3.5125470088188413,-3.6687660054679645,-3.5614430785889004,-3.424049942028984,83
-3.4825268722839264,-4.0103604683458824,-2.9039191013263723,-3.371702843521856,-3.054756732562,-3.202746107120251,-3.2669019472532037,-3.1243592529824533,-3.4811492743559964,-3.517110215447325,-3.6302331205584806,-3.665979583451892,-3.517074675791494,-3.6768170942730003,-3.5643235226757106,-3.4257180653075947,84
-3.477803896040291,-3.9954090096667927,-2.9071289585736273,-3.3769465823356857,-3.0596667907941613,-3.206512775344877,-3.2723687413786995,-3.1295557853956364,-3.484358003204773,-3.521040612788263,-3.631115173603153,-3.6654952471048685,-3.5219660331918203,-3.6854529141868357,-3.5675331368993506,-3.4279497490521926,85
-3.4751105476250537,-3.9799199659958022,-2.9105410019598468,-3.3871176208871234,-3.0646852193956255,-3.210294362926475,-3.2780849887961727,-3.1348903408720985,-3.4876518920464323,-3.5249878720994006,-3.632340155225696,-3.665166274531831,-3.5269486941016153,-3.694191828162614,-3.5708726918628835,-3.430595159626928,86
-3.4737812728961748,-3.9648310597031777,-2.913906665490684,-3.4002576971606437,-3.0694719748411003,-3.2138533686266797,-3.283680947702179,-3.1400842603570562,-3.4909057262023175,-3.528739930975051,-3.633996284031162,-3.66493856827129,-3.5317502716026685,-3.7025521991534784,-3.5741429581693698,-3.43350446339595,87
-3.4731505177116144,-3.9510800131591863,-2.916977383171793,-3.4144085491407243,-3.0736870136052943,-3.2169522912071282,-3.288786876293272,-3.1448588847957244,-3.4939942909937725,-3.532084727009531,-3.6361717786246044,-3.6647580308617558,-3.5360983787767766,-3.710052390112573,-3.5771447064218735,-3.436527826723411,88
-3.4725527279293327,-3.939604548734093,-2.919504589008828,-3.427611914811839,-3.076990292162913,-3.219353629429455,-3.293033032766008,-3.148935555133319,-3.49679237174214,-3.534810197797152,-3.638954857611074,-3.6645705648417386,-3.539720628705729,-3.7162107639930393,-3.5796787072234553,-3.439515415973458,89
-3.4713223494072887,-3.9313423887981647,-2.921239717007441,-3.4379095321584634,-3.079041766988664,-3.220819882055297,-3.296049675316941,-3.1520356123150552,-3.499174753768763,-3.5367042809322298,-3.642433739595625,-3.6643220727497487,-3.54234463447132,-3.7205456837480204,-3.581545731177177,-3.4423173975102426,90
-3.4705273629754636,-3.9264253925838677,-2.9222062110145406,-3.448252636913486,-3.079819086819226,-3.2213478824106616,-3.2980837815782165,-3.1542431212695594,-3.5013193312309907,-3.5376526624885765,-3.6469776863032513,-3.6637725842675235,-3.544234409373249,-3.7226843583944014,-3.5825984967409834,-3.4455635269180953,91
-3.471451295612628,-3.9239543623919255,-2.9226748675318044,-3.462311594722388,-3.079662472016021,-3.221182168812747,-3.2996559972897845,-3.1558937644954734,-3.503454786475586,-3.537811751298282,-3.6527003571759327,-3.6628448836227583,-3.5458191027894923,-3.72291915728645,-3.5829617890994467,-3.4497590514403043,92
-3.473751912399929,-3.92332043519499,-2.922768149547041,-3.4792068384385355,-3.0787757364908686,-3.220456797509972,-3.300807082809905,-3.1570863092930384,-3.505532087108015,-3.5373755690930726,-3.6593065673941974,-3.6617290051728983,-3.547074031919251,-3.721766183883387,-3.5828444789455687,-3.4545673749294528,93
-3.4770869784185137,-3.9239147479657155,-2.922608520048063,-3.498058800915295,-3.0773626941555925,-3.2193058247507556,-3.3015777984968415,-3.1579195229624957,-3.5075022007337444,-3.5365381376046794,-3.6665011321385785,-3.660614983275394,-3.547974513961732,-3.7197415416444324,-3.582455436972353,-3.4596519012381277,94
-3.4811142587495265,-3.9251284376767512,-2.922318442022678,-3.5179879150060316,-3.0756271589220123,-3.217863306783516,-3.3020089047088543,-3.1584921728040847,-3.5093160949582387,-3.5354934785648267,-3.6739888665896037,-3.6596928522876904,-3.548495866116136,-3.717361334028806,-3.5820035338728005,-3.4646760342189133,95
-3.4854915184741153,-3.9263526413007512,-2.9220203784586967,-3.538114613564113,-3.0737729447019504,-3.216263299856672,-3.3021411618042062,-3.158903026118048,-3.510924737386965,-3.5344356137052437,-3.6814745859278033,-3.659152646567236,-3.5486134055816696,-3.7151416644957274,-3.5816976403399146,-3.4693031777243952,96
-3.4898765226734256,-3.926978495810367,-2.9218367923439277,-3.557559329442905,-3.0720038654072277,-3.2146398602186435,-3.3020153301411583,-3.159250850204626,-3.5122790956253884,-3.5335585647576586,-3.6886631053337076,-3.6591844004714766,-3.5483024495575335,-3.713598636504418,-3.5817466270666976,-3.473196735607157,97
-3.4939270364286044,-3.926397138178251,-2.9218901466661817,-3.5754424954957726,-3.070523734949666,-3.213127044117848,-3.3016721700779725,-3.159634412364059,-3.5133301372789743,-3.533056353453797,-3.6952592399878457,-3.6599781483578613,-3.5475383152429334,-3.713248353514096,-3.5823593647461522,-3.476020111719784,98
-3.497300824820798,-3.9239997053770552,-2.922302904413268,-3.5908845445760824,-3.069536367241086,-3.2118589078027058,-3.3011524419729104,-3.1601524798965888,-3.5140288299531903,-3.5331230015253903,-3.7009678050707495,-3.6617239245838364,-3.5462963198370727,-3.7146069189839817,-3.5837447240712805,-3.4774367099148633,99
-3.4996556529311524,-3.919177334379432,-2.9231975285729974,-3.603005909537202,-3.0692455761933095,-3.2109695075216345,-3.3004969061842337,-3.1609038201024555,-3.514326141253501,-3.533952530704163,-3.705493615762947,-3.6646117635068496,-3.5445517805391553,-3.7181904363732965,-3.586111575735085,-3.4771099340449774,100
