C1,C2,C3,C4,C5,C6,time
-5.895817710366403,-6.962021522203634,-6.7689382644129115,-7.000000000000003,-7.000000000000001,-6.722696998215614,10
-5.820506042200586,-6.806428012135279,-6.619028976482911,-6.816283590831218,-6.802116908374822,-6.530865069077764,11
-5.716952498472589,-6.592486935791294,-6.412903705579159,-6.56367352822414,-6.530027657390204,-6.267096166513225,12
-5.592217548072954,-6.334785184740585,-6.164616447445093,-6.259393225538339,-6.202283786886003,-5.9493745338786646,13
-5.45336165989223,-6.047909650552059,-5.888221197824155,-5.9206660961333935,-5.837436836702082,-5.595684414530761,14
-5.307445302820961,-5.746447224794625,-5.5977719524597775,-5.564715553368872,-5.4540383466783,-5.224010051826185,15
-5.16152894574969,-5.444984799037193,-5.3073227070954,-5.208765010604353,-5.070639856654518,-4.852335689121608,16
-5.022673057568966,-5.158109264848669,-5.03092745747446,-4.870037881199405,-4.705792906470597,-4.4986455697737044,17
-4.897938107169332,-4.900407513797961,-4.782640199340396,-4.565757578513606,-4.378049035966397,-4.1809239371391484,18
-4.7943845634413345,-4.686466437453977,-4.576514928436644,-4.313147515906527,-4.105959784981777,-3.9171550345746105,19
-4.719072895275517,-4.530872927385625,-4.426605640506644,-4.1294311067377425,-3.908076693356599,-3.7253231054367637,20
-4.664579517074637,-4.417178668088257,-4.317074915408901,-3.9951973384641395,-3.7633770257012267,-3.5851368731153026,21
-4.6184457647284125,-4.318679297941629,-4.222176339346907,-3.878921504345218,-3.6378070218883254,-3.4636618804947576,22
-4.580179489357839,-4.234577639341242,-4.14110041758157,-3.779656476444467,-3.530371684651209,-3.3599176001740596,23
-4.549288542083907,-4.164076514682606,-4.073037655373798,-3.696455126825378,-3.440076016723191,-3.2729235047521383,24
-4.525280774027614,-4.106378746361228,-4.017178557984503,-3.628370327551442,-3.3659250208375857,-3.201699066827924,25
-4.50766403630995,-4.0606871567726115,-3.9727136306745905,-3.574454950686147,-3.3069236997277045,-3.1452637590003465,26
-4.495946180051911,-4.026204568312266,-3.938833378704972,-3.5337618682929843,-3.262077056126863,-3.102637053868337,27
-4.48963505637449,-4.002133803375695,-3.914728307336556,-3.5053439524354464,-3.230390092768374,-3.072838424030824,28
-4.48823851639868,-3.987677684358405,-3.89958892183025,-3.488254075177021,-3.2108678123855503,-3.0548873420867375,29
