C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,time
-5.289862056895548,-5.3717844955012986,-5.162234836000281,-3.6474593186957467,-4.91643562269399,-3.558730682856015,-4.080644057150483,-4.310590905057964,-5.273757201807904,-4.339393820988503,-4.803561699123701,-4.661519212684759,-4.839012521240711,-4.262385036948134,-5.099818123894991,-4.529414279205567,20
-5.349576886578087,-5.246426268501299,-4.791569922862833,-3.5488547397474663,-5.122483095443363,-3.4401136010864852,-3.94226817176174,-4.20893505899542,-4.922628861965307,-4.1849664979093415,-4.524537277640121,-4.517485888667382,-4.5402259509459,-4.1124140291635465,-4.837533089066205,-4.468953229779824,21
-5.402778838399541,-5.135258701977282,-4.458938707994599,-3.4592981477809497,-5.303193218922458,-3.332597671690102,-3.8182752108133218,-4.118991520625561,-4.611622709371625,-4.046771325113769,-4.2751726194238415,-4.388321346662515,-4.273185052417247,-3.9774008084488557,-4.605634108471407,-4.415955034796275,22
-5.449467912359912,-5.038281795929249,-4.1643411913955815,-3.3787895427961954,-5.458565993131275,-3.236182894666867,-3.70866517430523,-4.040760289948388,-4.340738744026862,-3.9248083026017913,-4.055467724474864,-4.2740255866701595,-4.037889825654755,-3.8573453748040643,-4.404121182110599,-4.370419694254921,23
-5.489644108459199,-4.955495550357198,-3.907777373065776,-3.307328924793204,-5.588601418069811,-3.150869270016777,-3.613438062237462,-3.9742413669638985,-4.109976965931013,-3.819077430373403,-3.865422592793186,-4.174598608690312,-3.8343402706584206,-3.7522477282291695,-4.232994309983781,-4.332347208155761,24
-5.523307426697404,-4.886899965261131,-3.6892472530051856,-3.2449162937719755,-5.6932994937380705,-3.076656797739835,-3.53259387461002,-3.919434751672094,-3.919337375084082,-3.729578708428606,-3.7050372243788092,-4.090040412722974,-3.662536387428244,-3.6621078687241737,-4.092253492090949,-4.301737576498794,25
-5.550457867074523,-4.832495040641047,-3.508750831213809,-3.19155164973251,-5.772660220136051,-3.0135454778360393,-3.4661326114229034,-3.876340444072976,-3.7688199714860673,-3.656312136767401,-3.5743116192317332,-4.020350998768147,-3.5224781759642267,-3.5869257962890755,-3.981898728432107,-4.278590799284022,26
-5.571095429590559,-4.792280776496945,-3.3662881076916458,-3.147234992674808,-5.826683597263752,-2.961535310305391,-3.414054272676112,-3.8449584441665428,-3.658424755136969,-3.599277715389789,-3.4732457773519574,-3.9655303668258304,-3.414165636266368,-3.5267015109238757,-3.9019300190072532,-4.262906876511443,27
-5.585220114245511,-4.766257172828826,-3.261859082438697,-3.1119663225988683,-5.855369625121174,-2.920626295147889,-3.3763588583696458,-3.825288751952795,-3.5881517260367874,-3.558475444295768,-3.401839698739484,-3.9255785168960227,-3.3375987683346686,-3.4814350126285745,-3.852347363816389,-4.254685808181061,28
-5.592831921039381,-4.754424229636691,-3.1954637554549623,-3.0857456395046916,-5.858718303708319,-2.890818432363535,-3.3530463685035055,-3.8173313674317324,-3.5580008841855224,-3.533905323485339,-3.360093383394311,-3.900495448978725,-3.2927775721691273,-3.451126301403171,-3.8331507628595127,-4.253927594292872,29
