C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,time
-6.227176350688419,-5.494333385038914,-3.1020124073726314,-4.878398146934877,-5.15385438390709,-3.499453788858694,-4.252233387530974,-4.86231608082843,-3.9558175422383735,-4.7387610485352,-4.230205697625041,-4.922371498322802,-4.360913331529596,-3.4418959213548455,20
-6.27429994429018,-5.59005575681379,-3.042595990917582,-4.989278765279785,-5.179761873514304,-3.516801347681082,-4.236007882398722,-4.935020269852246,-3.9338821530900896,-4.692716937153248,-4.1858878865801525,-4.989535839268049,-4.452677810258542,-3.421157958572631,21
-6.311781622787443,-5.66687230778556,-2.9925592162083388,-5.07906559197988,-5.207338264505889,-3.5310351536813394,-4.2234345341846105,-4.993717608994265,-3.918439920362319,-4.6595517411614455,-4.1513680587555815,-5.042463737933149,-4.532217438657738,-3.4057946915354798,22
-6.339621386180208,-5.724783037954226,-2.951902083244901,-5.147758627035163,-5.236583556881846,-3.5421552068594657,-4.21451334288864,-5.038408098254489,-3.9094908440550626,-4.639265460559793,-4.126646214151329,-5.0811551943181055,-4.599532216727185,-3.395806120243393,23
-6.357819234468475,-5.763787947319784,-2.9206245920272678,-5.195357870445633,-5.267497750642172,-3.550161507215461,-4.2092443085108115,-5.069091737632916,-3.9070349241683195,-4.63185809534829,-4.111722352767392,-5.105610208422915,-4.654622144466881,-3.3911922446963687,24
-6.366375167652245,-5.783887035882238,-2.898726742555441,-5.221863322211292,-5.300080845786871,-3.5550540547493257,-4.207627431051124,-5.085768527129545,-3.91107216070209,-4.637329645526936,-4.106596474603773,-5.115828780247579,-4.697487221876829,-3.391953064894407,25
-6.365289185731516,-5.785080303641586,-2.886208534829419,-5.227274982332137,-5.33433284231594,-3.5568328494610597,-4.209662710509577,-5.088438466744378,-3.921602553656375,-4.655680111095733,-4.111268579660469,-5.111810909792098,-4.728127448957027,-3.39808858083751,26
-6.35456128870629,-5.7673677505978285,-2.8830699688492025,-5.21159285080817,-5.37025374022938,-3.555497891350663,-4.21535014688617,-5.077101556477415,-3.938626103031173,-4.686909492054679,-4.125738667937484,-5.09355659705647,-4.746542825707476,-3.409598792525676,27
-6.3341914765765654,-5.730749376750966,-2.8893110446147907,-5.17481692763939,-5.40784353952719,-3.5510491804181346,-4.224689740180906,-5.051757796328655,-3.9621428088264854,-4.731017788403774,-4.150006739434815,-5.061065842040696,-4.752733352128174,-3.4264836999589052,28
-6.304179749342344,-5.675225182100998,-2.9049317621261848,-5.116947212825797,-5.447102240209371,-3.5434867166634763,-4.237681490393781,-5.012407186298099,-3.992152671042312,-4.788005000143019,-4.184072794152463,-5.014338644744776,-4.746699028219125,-3.448743303137198,29
-6.2645261070036256,-5.6007951666479245,-2.929932121383384,-5.037983706367391,-5.488029842275921,-3.532810500086687,-4.2543253975247985,-4.959049726385745,-4.028655689678651,-4.857871127272414,-4.227936832090428,-4.953375005168711,-4.728439853980326,-3.476377602060554,30
-6.2105469085935505,-5.493296224020942,-2.9657762991435517,-4.920286004586137,-5.540004371153944,-3.516359521536391,-4.277270599802009,-4.880119196771523,-4.078148751717701,-4.9602175531981185,-4.2936395423159555,-4.866044683021086,-4.688385148977901,-3.5087366469845858,31
-6.1396401313527535,-5.344859961791826,-3.0132777269384445,-4.754053883216461,-5.608235840969606,-3.492655442595156,-4.307988840685443,-4.769189919777617,-4.144241238816239,-5.1059339353679984,-4.387870196533068,-4.745608655917785,-4.621217868526361,-3.5454593547179667,32
-6.054928202592477,-5.164928450874449,-3.071460286929954,-4.551047611377052,-5.686472234771507,-3.4634722693639017,-4.344714028023064,-4.633972708617407,-4.222601892986131,-5.2819526848446126,-4.502601668696939,-4.600153750719751,-4.533318466248294,-3.586979025090289,33
-5.959533549623954,-4.962943762182673,-3.139347861279972,-4.323027458186599,-5.768461535608245,-3.4305840079435432,-4.385680069662838,-4.482178376504272,-4.308899456239248,-5.475206212690526,-4.629806832762737,-4.43776679428792,-4.431067395766281,-3.633728957931144,34
-5.856578599758426,-4.748347966630372,-3.215964332150389,-4.081753692763795,-5.84795172652842,-3.3957646644349992,-4.42912087345273,-4.321517736651596,-4.398802670587457,-5.672626929968292,-4.761458562685632,-4.26653461348324,-4.3208451107029084,-3.6861424530701226,35
-5.749185780307132,-4.530583135131414,-3.300333581703097,-3.838986584227329,-5.918690790580632,-3.3607882449391866,-4.473270347240704,-4.159701602272756,-4.487980278042628,-5.861147247740477,-4.889529732420794,-4.094544035166651,-4.209032064680761,-3.744652810336818,36
-5.640477518581307,-4.3190913385996685,-3.391479492099988,-3.6064864016958906,-5.974426710813479,-3.327428755557023,-4.516362398874725,-4.004440786581135,-4.572101020616631,-6.027699577069639,-5.005993215923392,-3.9298818861990936,-4.102008711322425,-3.8096933295608224,37
-5.533576241892194,-4.1233146479490035,-3.488425945502952,-3.396013414288172,-6.00890747027556,-3.2974602023894253,-4.556630936202759,-3.863446102790114,-4.646833640321331,-6.159216329018338,-5.102821887148598,-3.7806349934415104,-4.006155504250482,-3.8816973105717256,38
-5.43160437755103,-3.9526951340932888,-3.5901968240738826,-3.21932789112286,-6.015881052015476,-3.2726565915373125,-4.592309867072771,-3.7444283641130713,-4.707846879168598,-6.242629914649136,-5.171988620051582,-3.6548901837548424,-3.9278528970875195,-3.9610980531991222,39
-5.3376843528690525,-3.8166748679463933,-3.6958160099746684,-3.088190101318649,-5.989095439081824,-3.2547919291016005,-4.621633099332724,-3.65509838376339,-4.750809479170302,-6.264872745024592,-5.205466288587514,-3.5607342840000333,-3.8734813434561213,-4.048328857272601,40
-5.247071088066691,-3.71170846920666,-3.823681376474972,-2.9998608061126757,-5.916949141081212,-3.2431780421320275,-4.643654659500883,-3.5932223033782393,-4.773224032611409,-6.214065322098167,-5.19585738675038,-3.496082512832409,-3.8414572922515986,-4.1511025357082465,41
-5.1538903549436395,-3.626034504906932,-3.985026234630793,-2.940622371550635,-5.799480458707649,-3.23559290229231,-4.659680509726541,-3.5495626916458733,-4.778194765711998,-6.097159498445793,-5.147376615990736,-3.451390319426914,-3.8242842261405166,-4.273254636599122,42
-5.0595708581800345,-3.5567709669628327,-4.168127623283527,-2.9057674739640516,-5.647897061640846,-3.2315097326043367,-4.671322461304207,-3.5213250023563027,-4.769792871386609,-5.929334711063741,-5.069415161448609,-3.4235548764239203,-3.8194731494023455,-4.409402562540286,43
-4.9655413024560175,-3.501035847289985,-4.361262581274572,-2.890588789684449,-5.473406619560509,-3.230401756089995,-4.680192325528394,-3.5057146892995354,-4.752089542549784,-5.725770396948287,-4.971364208264027,-3.4094733564637973,-3.824535066316551,-4.554163716126799,44
-4.873230392451721,-3.4559471378040096,-4.5527081474453235,-2.8903789950433505,-5.287216802146346,-3.231742195771172,-4.687901913693612,-3.4999372062655776,-4.729155972116063,-5.501645993095696,-4.86261494157701,-3.406042932186914,-3.8369809811626014,-4.702155499953722,45
-4.784066832847284,-3.41862283042053,-4.7307413606371815,-2.9004307663722804,-5.100535279078063,-3.2350042746697563,-4.6960630370943734,-3.50119800704444,-4.705063352999982,-5.272140936502241,-4.752558546527587,-3.4101607762336408,-3.8543218982199647,-4.847995316616114,46
-4.699479328322843,-3.386180917055167,-4.883639259691545,-2.9160367800027602,-4.924569720035366,-3.2396612158076343,-4.706287507025188,-3.5067025454261302,-4.683882878116084,-5.052434664164191,-4.650586208255782,-3.418724061244347,-3.8740688217681085,-4.986300568709038,47
-4.620896583558535,-3.355739389623542,-4.99967888344981,-2.9324897122663156,-4.770527794697966,-3.2451862422066946,-4.720187134780567,-3.513656275200656,-4.669685740378909,-4.857706613077817,-4.56608911190162,-3.428629959859402,-3.8937327560865005,-5.111688658827552,48
-4.5497473032345,-3.32441624004128,-5.06713727075337,-2.9450822394944693,-4.649617172745568,-3.2510525768888257,-4.739373731655021,-3.519264650158027,-4.666543132702994,-4.703136220239392,-4.508458442605131,-3.436775644719177,-3.910824705454608,-5.218776989566716,49
