C1,C2,C3,C4,C5,time
-5.7314822041889215,-4.38541845241076,-5.0320056849809305,-4.152922503027963,-3.624283490941484,10
-5.727020280731253,-4.364218970109141,-5.010611452874825,-4.135110133389853,-3.6254939582625525,11
-5.722897947755321,-4.340518087391578,-4.991228507029079,-4.119214845763059,-3.626736478821481,12
-5.719115205261122,-4.3143158042580705,-4.973856847443695,-4.105236640147578,-3.62801105261827,13
-5.71567205324866,-4.285612120708621,-4.958496474118674,-4.093175516543415,-3.629317679652919,14
-5.712568491717935,-4.254407036743228,-4.945147387054018,-4.083031474950564,-3.630656359925429,15
-5.709804520668945,-4.220700552361891,-4.933809586249724,-4.07480451536903,-3.632027093435799,16
-5.7073801401016935,-4.1844926675646095,-4.924483071705796,-4.068494637798812,-3.6334298801840297,17
-5.705295350016179,-4.145783382351386,-4.917167843422234,-4.064101842239908,-3.6348647201701203,18
-5.7035501504124,-4.104572696722217,-4.9118639013990375,-4.061626128692319,-3.6363316133940713,19
-5.702144541290359,-4.060860610677105,-4.908571245636207,-4.0610674971560465,-3.6378305598558827,20
-5.702414953283609,-4.014222746840222,-4.909886706163527,-4.062393659004991,-3.6383406475406046,21
-5.705103847855234,-3.9644233400027753,-4.917252966330875,-4.065586676113545,-3.6372947031065985,22
-5.709320271249531,-3.911745308415317,-4.9289388061183965,-4.070668074232439,-3.6353733345638304,23
-5.7141732697108,-3.856471570328398,-4.943213005506234,-4.077659379112404,-3.633257149922267,24
-5.718771889483336,-3.798885043992569,-4.95834434447453,-4.086582116504173,-3.6316267571918748,25
-5.722225176811439,-3.7392686476583825,-4.972601603003431,-4.097457812158475,-3.631162764382621,26
-5.723642177939406,-3.67790529957639,-4.984253561073079,-4.110307991826042,-3.6325457795044716,27
-5.7221319391115335,-3.6150779179971417,-4.9915689986636185,-4.125154181257606,-3.6364564105673924,28
-5.716803506572122,-3.55106942117119,-4.992816695755193,-4.142017906203899,-3.6435752655813514,29
-5.706765926565465,-3.4861627273490865,-4.986265432327948,-4.160920692415649,-3.6545829525563143,30
-5.696384390207709,-3.4115880435036505,-4.975849347883492,-4.177970454321589,-3.6702746673523463,31
-5.689007955717439,-3.3221798656932853,-4.965549414758128,-4.190982599159142,-3.6903863697332224,32
-5.682221469992616,-3.223627545796915,-4.953704662184034,-4.202539891892081,-3.7140098135644726,33
-5.673609779931201,-3.1216204356934645,-4.938654119393393,-4.215225097484184,-3.740236752711629,34
-5.660757732431158,-3.0218478872618584,-4.918736815618379,-4.23162098089922,-3.7681589410402205,35
-5.641250174390443,-2.9299992523810205,-4.892291780091176,-4.254310307100966,-3.7968681324157787,36
-5.612671952707023,-2.851763882929877,-4.857658042043959,-4.285875841053198,-3.825456080703835,37
-5.572607914278857,-2.7928311307873512,-4.813174630708911,-4.328900347719689,-3.85301453976992,38
-5.518642906003904,-2.758890347832368,-4.757180575318211,-4.385966592064211,-3.8786352634795622,39
-5.448361774780129,-2.755630885943852,-4.688014905104036,-4.4596573390505405,-3.9014100056982945,40
-5.354402471491787,-2.7890957440585256,-4.597362510407463,-4.557819053419194,-3.922426338785788,41
