C1,C2,C3,time
-5.118348566521857,-3.8752852732686494,-4.606020921926607,20
-5.190098732131095,-3.766994302811675,-4.506151342948764,21
-5.253343444860151,-3.6683758785616587,-4.416920419647939,22
-5.308082704709024,-3.5794300005186037,-4.338328152024135,23
-5.354316511677714,-3.5001566686825076,-4.270374540077354,24
-5.392044865766222,-3.4305558830533704,-4.213059583807597,25
-5.421267766974546,-3.3706276436311926,-4.166383283214869,26
-5.441985215302689,-3.320371950415975,-4.130345638299171,27
-5.454197210750646,-3.2797888034077154,-4.104946649060504,28
-5.457903753318422,-3.2488782026064165,-4.0901863154988725,29
-5.453104843006013,-3.2276401480120755,-4.086064637614278,30
-5.437717583950946,-3.222449692397697,-4.104478387698522,31
-5.410584811785178,-3.236848531748282,-4.152036883691489,32
-5.373095123750362,-3.266586630881829,-4.220808944065311,33
-5.3266371170881435,-3.3074139546163366,-4.302863387292118,34
-5.2725993890401766,-3.3550804677698016,-4.3902690318440385,35
-5.212370536848111,-3.4053361351602227,-4.475094696193204,36
-5.147339157753594,-3.4539309216055987,-4.5494091988117455,37
-5.078893848998279,-3.4966147919239265,-4.605281358171792,38
-5.008423207823815,-3.5291377109332056,-4.634779992745475,39
-4.93731583147185,-3.5472496434514325,-4.6299739210049244,40
-4.858559999065241,-3.5522651373197824,-4.585689868524823,41
-4.766820283347558,-3.549321940786909,-4.507278722949633,42
-4.665999721991543,-3.5399048192820306,-4.402595545856163,43
-4.560001352669934,-3.525498538234366,-4.279495398821222,44
-4.452728213055466,-3.5075878630731334,-4.145833343421612,45
-4.348083340820878,-3.4876575592275514,-4.009464441234143,46
-4.249969773638906,-3.467192392126838,-3.8782437538356174,47
-4.162290549182288,-3.4476771272002105,-3.7600263428028424,48
-4.088948705123761,-3.4305965298768895,-3.662667269712628,49
-4.033847279136065,-3.417435365586092,-3.5940215961417774,50
-3.9987872188264726,-3.4039668023873135,-3.5529114394080263,51
-3.9807214560198916,-3.386302843572196,-3.5305364304600957,52
-3.9762810047155077,-3.3664365074181757,-3.523317901321269,53
-3.982096878912503,-3.3463608122026915,-3.527677184014831,54
-3.9948000926100624,-3.328068776203179,-3.540035610564064,55
-4.011021659807372,-3.313553417697076,-3.5568145129922524,56
-4.027392594503614,-3.3048077549618196,-3.5744352233226806,57
-4.040543910697974,-3.3038248062748474,-3.5893190735786322,58
-4.047106622389636,-3.3125975899135964,-3.5978873957833906,59
-4.043711743577785,-3.3331191241555036,-3.59656152196024,60
-4.03352701895307,-3.3665312248460424,-3.5871996101399346,61
-4.0218060699370675,-3.411401400352392,-3.5745451815746736,62
-4.008308725625356,-3.4658612077345503,-3.5593476131199084,63
-3.992794815113507,-3.528042204052515,-3.5423562816310885,64
-3.9750241674970987,-3.5960759463662817,-3.5243205639636654,65
-3.954756611871705,-3.6680939917358493,-3.5059898369730895,66
-3.9317519773329024,-3.7422278972212144,-3.4881134775148115,67
-3.9057700929762658,-3.8166092198823756,-3.471440862444281,68
-3.8765707878973705,-3.889369516779328,-3.456721368616951,69
-3.843913891191792,-3.958640344972071,-3.4447043728882702,70
-3.8045862413613203,-4.0366346027673465,-3.434271783163581,71
-3.7570518148078347,-4.1320748781992735,-3.424025305614273,72
-3.703586147477043,-4.237857262918915,-3.4142940144948666,73
-3.6464647753146577,-4.346877848577332,-3.4054069840598853,74
-3.5879632342663843,-4.4520327268255855,-3.3976932885638496,75
-3.5303570602779346,-4.546217989314739,-3.3914820022612817,76
-3.4759217892950174,-4.6223297276958535,-3.3871021994067037,77
-3.426932957263341,-4.67326403361999,-3.3848829542546364,78
-3.385666100128615,-4.691916998738211,-3.3851533410596026,79
-3.3543967538365496,-4.671184714701579,-3.3882424340761235,80
-3.333238370077558,-4.592938194498917,-3.3950832946848393,81
-3.319894162513729,-4.454472794745144,-3.4058530281295645,82
-3.313024310048278,-4.271821122530444,-3.419746774459582,83
-3.311288991584428,-4.061015784945019,-3.4359596737241773,84
-3.3133483860253943,-3.8380893890790566,-3.4536868659726303,85
-3.317862672274398,-3.619074542022749,-3.472123491254228,86
-3.3234920292346546,-3.420003850866299,-3.4904646896182503,87
-3.328896635809386,-3.256909922699888,-3.5079056011139844,88
-3.3327366709018102,-3.145825364613716,-3.5236413657907106,89
-3.333672313415144,-3.1027827836979753,-3.5368671236977143,90
-3.3320292535149023,-3.140891613508851,-3.5465426453450584,91
-3.3293778742822915,-3.250808465335872,-3.552924695039076,92
-3.3262453939940704,-3.4148867128692584,-3.557153903523458,93
-3.3231590309269974,-3.6154797297992185,-3.5603709015418925,94
-3.3206460033578304,-3.834940889815966,-3.563716319838068,95
-3.3192335295633284,-4.05562356660972,-3.5683307891556737,96
-3.3194488278202487,-4.259881133870683,-3.5753549402383986,97
-3.321819116405353,-4.4300669652890825,-3.5859294038299336,98
-3.3268716135953964,-4.548534434555123,-3.601194810673965,99
-3.3351335376671383,-4.597636915359019,-3.622291791514183,100
-3.3479029213818117,-4.572631713314311,-3.6502642160219434,101
-3.365354149171611,-4.4891842032682945,-3.6845091354656567,102
-3.386328966819736,-4.360259862761829,-3.723696952984589,103
-3.409669120109391,-4.19882416933577,-3.766498071718011,104
-3.434216354823775,-4.017842600530975,-3.811582894805191,105
-3.458812416746091,-3.8302806338882993,-3.857621825385397,106
-3.48229905165954,-3.649103746948596,-3.9032852665978996,107
-3.503518005347323,-3.487277417252728,-3.9472436215819644,108
-3.5213110235926433,-3.35776712234155,-3.988167293476863,109
-3.5345198521787005,-3.273538339755917,-4.024726685421862,110
-3.5432230526718205,-3.2321964608507785,-4.057573408755564,111
-3.548665422907753,-3.218965467077254,-4.088448310966101,112
-3.5514380630738343,-3.228238721120459,-4.1176556494170296,113
