C1,C2,C3,C4,C5,C6,C7,C8,time
-5.833697483382522,-4.318329450169603,-4.999266444352729,-5.22574544255662,-4.152922503027965,-5.231301657527125,-3.7270483955138523,-3.4418767386709463,10
-5.827171971858379,-4.295987711331458,-4.9785126984149395,-5.212948922748458,-4.135110133389856,-5.249828143705023,-3.727551266275178,-3.4461506045639743,11
-5.821187319783959,-4.270969647208945,-4.959696407504563,-5.201813151634753,-4.119214845763061,-5.265500646517925,-3.7280672667543047,-3.450219645968313,12
-5.81574352715926,-4.243275257802065,-4.942817571621597,-5.192338129215504,-4.105236640147581,-5.278319165965831,-3.728596396951232,-3.4540838628839645,13
-5.810840593984284,-4.2129045431108185,-4.927876190766049,-5.184523855490713,-4.093175516543416,-5.2882837020487425,-3.729138656865961,-3.4577432553109273,14
-5.80647852025903,-4.179857503135206,-4.914872264937915,-5.178370330460379,-4.083031474950566,-5.295394254766659,-3.729694046498491,-3.4611978232492024,15
-5.802657305983498,-4.144134137875225,-4.9038057941372,-5.173877554124501,-4.074804515369031,-5.29965082411958,-3.730262565848823,-3.464447566698789,16
-5.799376951157689,-4.105734447330879,-4.894676778363903,-5.171045526483081,-4.068494637798812,-5.301053410107505,-3.7308442149169565,-3.4674924856596876,17
-5.796637455781604,-4.064658431502165,-4.887485217618026,-5.169874247536116,-4.064101842239908,-5.299602012730435,-3.731438993702892,-3.4703325801318976,18
-5.79443881985524,-4.020906090389086,-4.88223111189957,-5.170363717283609,-4.061626128692319,-5.29529663198837,-3.732046902206629,-3.472967850115419,19
-5.7927810433786,-3.974477423991638,-4.878914461208536,-5.172513935725559,-4.0610674971560465,-5.288137267881308,-3.7326679404281675,-3.475398295610253,20
-5.793440165786615,-3.9244487408034114,-4.880524379131663,-5.174829032109589,-4.062393659004991,-5.27084338448976,-3.7321125884095934,-3.476488785412911,21
-5.797402875654248,-3.870306878876398,-4.888721484328246,-5.176477967128823,-4.065586676113545,-5.239370239636227,-3.7297200017298424,-3.4756086910770128,22
-5.803485146691542,-3.812667632548208,-4.901513034407128,-5.178457987951514,-4.070668074232439,-5.198571523933708,-3.7262831936941914,-3.4735147667382154,23
-5.810502952608544,-3.7521467961564468,-4.916906286977146,-5.181766341745912,-4.077659379112405,-5.153300927995194,-3.722595177607916,-3.4709637665321766,24
-5.817272267115298,-3.6893601640387246,-4.93290849964714,-5.1874002756802655,-4.086582116504173,-5.10841214243368,-3.7194489667762927,-3.4687124445945554,25
-5.82260906392185,-3.6249235305326497,-4.947526930025951,-5.196357036922828,-4.097457812158476,-5.068758857862164,-3.7176375745045993,-3.4675175550610087,26
-5.825329316738245,-3.559452689975831,-4.95876883572242,-5.209633872641849,-4.110307991826042,-5.039194764893638,-3.7179540140981113,-3.468135852067196,27
-5.8242489992745305,-3.493563436705876,-4.9646414743453855,-5.22822803000558,-4.1251541812576065,-5.024573554141097,-3.7211912988621045,-3.4713240897487734,28
-5.818184085240749,-3.4278715650603937,-4.963152103503687,-5.253136756182273,-4.1420179062038995,-5.029748916217537,-3.7281424421018574,-3.4778390222414006,29
