C1,C2,C3,C4,C5,C6,time
-7.000000000000005,-6.474305181637223,-6.96503711059375,-6.989178153279017,-1.559871172149292,-6.906259461706421,10
-6.843236848909425,-6.291064695661698,-6.774386115090444,-6.8596794783685455,-1.7257015458161842,-6.712723900151301,11
-6.627687516159879,-6.0391090274453525,-6.5122409962734,-6.681618800366649,-1.9537183096081605,-6.446612503013006,12
-6.368048547166105,-5.735616972548388,-6.196475284971049,-6.46713662004618,-2.2283748659939504,-6.126069229187329,13
-6.079016487342849,-5.397767326531015,-5.84496251201183,-6.22837343818,-2.534124617442282,-5.769238037570065,14
-5.775287882104851,-5.042738884953435,-5.475576208224175,-5.977469755540962,-2.8554209664218853,-5.394262887057005,15
-5.471559276866852,-4.687710443375854,-5.106189904436521,-5.7265660729019245,-3.176717315401489,-5.019287736543944,16
-5.182527217043597,-4.349860797358479,-4.7546771314773,-5.487802891035743,-3.482467066849822,-4.662456544926676,17
-4.922888248049825,-4.046368742461517,-4.438911420174951,-5.273320710715276,-3.7571236232356107,-4.341913271100996,18
-4.707338915300277,-3.794413074245171,-4.176766301357906,-5.095260032713378,-3.9851403870275877,-4.075801873962693,19
-4.550575764209697,-3.611172588269646,-3.9861153058546006,-4.965761357802907,-4.150970760694479,-3.882266312407563,20
-4.43608809087822,-3.477057974455337,-3.8469252088009,-4.87072319100114,-4.271894397483859,-3.74078533576345,21
-4.337028674966008,-3.360425565904616,-3.726583780655833,-4.787503020369919,-4.376138015750165,-3.6180815042836003,22
-4.252589287227827,-3.2603726229506558,-3.624096045232576,-4.715429821248947,-4.464575615622431,-3.5131644932519084,23
-4.181961698418451,-3.1759964059266275,-3.538467026344307,-4.653832568977926,-4.538081197229689,-3.4250439779522703,24
-4.124337679292652,-3.1063941751657067,-3.4687017478042055,-4.602040238896556,-4.597528760700968,-3.3527296336685826,25
-4.078909000605201,-3.050663191001063,-3.413805233425445,-4.559381806344539,-4.6437923061653015,-3.2952311356847384,26
-4.044867433110868,-3.0079007137658724,-3.372782507021209,-4.525186246661579,-4.6777458337517235,-3.2515581592846363,27
-4.021404747564426,-2.9772040037933056,-3.3446385924046704,-4.498782535187378,-4.700263343589263,-3.22072037975217,28
-4.007712714720646,-2.957670321416535,-3.3283785133890094,-4.479499647261636,-4.7122188358069526,-3.2017274723712363,29
