C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,time
-4.371711851525387,-3.1094011296238517,-3.812190485504024,-3.7349387887875527,-4.071973752880661,-3.9374187269310386,-4.2439325150831895,-3.9394432357266096,-4.204952222138303,-4.165594497452686,-4.267318034908341,10
-4.37167626955445,-3.110383027805874,-3.8140331568984958,-3.7371552400041894,-4.072905091679819,-3.936407632571591,-4.2427737175774745,-3.9396433008057117,-4.203766235648413,-4.164946160904635,-4.270224465509579,11
-4.371579689919048,-3.11304818001422,-3.8190346935406345,-3.7431713218779175,-4.075433011277534,-3.9336632335959494,-4.239628410061963,-3.9401863345918455,-4.200547129461569,-4.1631863902742126,-4.278113348570081,12
-4.371437362035296,-3.1169757727423084,-3.826405379118522,-3.7520371267444634,-4.079158366474167,-3.9296188561581604,-4.234993220039102,-3.940986594908253,-4.195803183502008,-4.1605930440820105,-4.289739070975031,13
-4.371264535319313,-3.121744992483559,-3.8353554973202435,-3.7628027469395557,-4.083682012070078,-3.924707826412274,-4.2293647750113434,-3.9419583395781768,-4.19004267769397,-4.1574439808486225,-4.303856019609615,14
-4.371076459187215,-3.1269350257313904,-3.845095331833882,-3.774518274798921,-4.088604802865628,-3.919363470512339,-4.223239702481135,-3.9430158264248587,-4.183773891961694,-4.154017059094641,-4.319218581359014,15
-4.3708883830551155,-3.1321250589792218,-3.8548351663475193,-3.786233802658286,-4.093527593661179,-3.9140191146124037,-4.2171146299509275,-3.9440733132715406,-4.177505106229418,-4.15059013734066,-4.334581143108413,16
-4.370715556339132,-3.1368942787204723,-3.863785284549241,-3.7969994228533777,-4.0980512392570905,-3.9091080848665176,-4.211486184923168,-3.9450450579414644,-4.1717446004213805,-4.147441074107271,-4.348698091742997,17
-4.370573228455382,-3.140821871448561,-3.8711559701271296,-3.8058652277199245,-4.101776594453724,-3.905063707428729,-4.206850994900308,-3.9458453182578723,-4.1670006544618206,-4.144847727915069,-4.3603238141479475,18
-4.370476648819979,-3.143487023656907,-3.8761575067692675,-3.8118813095936526,-4.104304514051439,-3.9023193084530865,-4.2037056873847956,-3.946388352044006,-4.163781548274976,-4.143087957284647,-4.36821269720845,19
-4.370441066849041,-3.144468921838929,-3.8780001781637394,-3.814097760810289,-4.105235852850597,-3.901308214093639,-4.2025468898790805,-3.946588417123108,-4.162595561785086,-4.142439620736596,-4.3711191278096875,20
-4.421683382999502,-3.131366922499087,-3.940832757582577,-3.88111762666524,-4.085858007054344,-3.9567119758520364,-4.261910752766079,-3.9095812003436636,-4.223220251020466,-4.203754956933061,-4.340847976875839,21
-4.5607696696936095,-3.095804352862374,-4.11137833029085,-4.063028691128678,-4.033260997035942,-4.107093614910544,-4.423041237745075,-3.809133040513743,-4.38777297894507,-4.3701822980377525,-4.258683424341105,22
-4.765738934295452,-3.0433963555030084,-4.3627086479661985,-4.331108154548481,-3.955749613850931,-4.328708661944132,-4.660496689293069,-3.6611041733959673,-4.63027173588659,-4.615443642823613,-4.137598820605709,23
-5.014630184169119,-2.979758072995206,-4.667895462286268,-4.65663321727253,-3.861628648554844,-4.597812647627777,-4.948835451887063,-3.481354834752952,-4.924734512172725,-4.913260990063589,-3.9905675160698704,24
-5.285482426678696,-2.9105046479131857,-5.000010524928691,-5.010881079648698,-3.759202892203221,-4.8906611026364475,-5.262615870004053,-3.2857452603473187,-5.245179298131161,-5.237356338530618,-3.830562861133811,25
-5.556334669188273,-2.8412512228311657,-5.3321255875711175,-5.3651289420248665,-3.6567771358515975,-5.183509557645119,-5.576396288121046,-3.090135685941685,-5.5656240840896,-5.561451686997648,-3.6705582061977515,26
-5.80522591906194,-2.7776129403233636,-5.637312401891186,-5.6906540047489145,-3.5626561705555115,-5.452613543328764,-5.864735050715039,-2.9103863472986706,-5.860086860375733,-5.859269034237623,-3.5235269016619135,27
-6.0101951836637815,-2.7252049429639973,-5.8886427195665325,-5.958733468168716,-3.4851447873704995,-5.67422859036235,-6.102190502263031,-2.762357480180894,-6.102585617317253,-6.104530379023483,-3.4024422979265174,28
-6.14928147035789,-2.6896423733272843,-6.059188292274807,-6.140644532632155,-3.432547777352098,-5.824610229420859,-6.263320987242028,-2.6619093203509734,-6.267138345241857,-6.270957720128175,-3.3202777453917838,29
-6.2005237865083505,-2.676540373987443,-6.1220208716936435,-6.207664398487106,-3.4131699315558452,-5.880013991179256,-6.3226848501290265,-2.6249021035715296,-6.327763034477237,-6.33227305632464,-3.290006594457935,30
-6.207670362127297,-2.780771219624801,-6.0859181790042385,-6.2261869820008116,-3.4903541945517103,-5.867246277258089,-6.220065987891465,-2.732101618509786,-6.33219114523688,-6.3409375769920135,-3.3859759835265604,31
-6.227068210235868,-3.0636835149262005,-5.987925155990135,-6.276462565823729,-3.6998543369690573,-5.83259105375778,-5.941529076103794,-3.023071730485053,-6.344210303013054,-6.364455561660596,-3.646464325284258,32
