C1,C2,C3,C4,time
-6.894272187942984,-6.999999999999994,-6.75704832663342,-6.852954955606718,10
-6.7665952034622485,-6.842734351108062,-6.571793442437599,-6.66312152708452,11
-6.591039349801238,-6.626494083881656,-6.317067976668347,-6.402100562866493,12
-6.379574344255018,-6.366022852904394,-6.010239574719017,-6.087688946876588,13
-6.144169904118663,-6.076064312759898,-5.668675881982973,-5.737683563038769,14
-5.896795746687238,-5.771362118031783,-5.30974454385357,-5.369881295276991,15
-5.649421589255812,-5.466659923303668,-4.950813205724168,-5.0020790275152125,16
-5.414017149119457,-5.1767013831591715,-4.609249512988123,-4.652073643677392,17
-5.202552143573239,-4.916230152181912,-4.302421111038796,-4.337662027687485,18
-5.026996289912227,-4.6999898849555075,-4.047695645269543,-4.076641063469452,19
-4.899319305431493,-4.5427242360635764,-3.8624407610737213,-3.8868076349472487,20
-4.8055281366632485,-4.427879752956652,-3.726925138764061,-3.748029361867719,21
-4.723220302624561,-4.328532112827913,-3.609222035790286,-3.627661987004311,22
-4.651751379337783,-4.243868664874945,-3.5084059632512448,-3.524734578820888,23
-4.590476942825267,-4.173076758295335,-3.423551432245788,-3.4382762057813148,24
-4.53875256910936,-4.115343742286669,-3.3537329538727656,-3.367315936349457,25
-4.495933834212414,-4.0698569660465305,-3.298025039231028,-3.3108828389891762,26
-4.461376314156781,-4.035803778772508,-3.255502199419428,-3.26800598216434,27
-4.4344355849648105,-4.012371529662187,-3.2252389455368125,-3.2377144343388116,28
-4.414467222658852,-3.998747567913153,-3.206309788682033,-3.219037263976455,29
-4.400826803261259,-3.9941192427229915,-3.1977892399539405,-3.2110035395411347,30
-4.392869902794381,-3.9976739032892907,-3.1987518104513843,-3.2126423294967155,31
-4.389952097280568,-4.008598898809634,-3.208272011273215,-3.2229827023070614,32
-4.391428962742172,-4.02608157848161,-3.2254243535182843,-3.2410537264360384,33
-4.396656075201542,-4.0493092915028015,-3.24928334828544,-3.2658844703475096,34
-4.404989010681031,-4.0774693870707965,-3.278923506673534,-3.2965040025053387,35
-4.415783345202987,-4.109749214383181,-3.3134193397814165,-3.3319413913733915,36
-4.428394654789764,-4.145336122637541,-3.351845358707938,-3.371225705415533,37
-4.44217851546371,-4.183417461031462,-3.393276074551949,-3.4133860130956255,38
-4.456490503247177,-4.2231805787625305,-3.4367859984122977,-3.4574513828775353,39
-4.470686194162515,-4.263812825028332,-3.4814496413878366,-3.502450883225126,40
-4.484121164232076,-4.304501549026452,-3.5263415145774153,-3.5474135826022617,41
-4.49615098947821,-4.344434099954479,-3.570536129079885,-3.591368549472809,42
-4.506131245923265,-4.382797827009996,-3.6131079959940946,-3.6333448523006298,43
-4.513417509589596,-4.41878007939059,-3.6531316264188947,-3.672371559549589,44
-4.517365356499553,-4.451568206293848,-3.6896815314531364,-3.707477739683552,45
-4.517330362675485,-4.4803495569173535,-3.72183222219567,-3.7376924611663824,46
-4.512668104139743,-4.5043114804586954,-3.748658209745344,-3.762044792461946,47
-4.502734156914678,-4.522641326115458,-3.769234005201011,-3.7795638020341054,48
