C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,time
-5.127684405359287,-3.619664308793831,-5.202650289003647,-5.060042736940052,-4.409611938564525,-4.455387238315492,-4.318222938530065,-4.637585937123041,-3.479590644949246,-4.520484093211842,-5.060835854924611,-3.358731958224284,-5.125630372418492,-3.8086508279101063,-4.252013701790809,-4.2182880238046865,-5.365286097622085,-4.331212425147425,-4.5968708632720485,-3.6345353957204956,-5.118873516459559,20
-5.106045047490255,-3.50850627880397,-5.342051182566565,-4.745828578488973,-4.3459833316709835,-4.676511325512285,-4.4439951335391905,-4.745099792112954,-3.5706432152898615,-4.367088616750185,-5.2707494485374236,-3.374442106370955,-5.330202801095276,-3.9262130426076465,-4.194058523026624,-4.12133847426166,-5.064628859389283,-4.289810602959053,-4.482663347093346,-3.702402152243379,-4.886955593352017,21
-5.087291281319091,-3.407609082004406,-5.463885603932787,-4.464703647914814,-4.287922700329517,-4.87485272542493,-4.555630296144597,-4.8395201453022665,-3.652561844810462,-4.22991670924957,-5.4625397302998415,-3.3884020531296577,-5.513832633699986,-4.031233641742987,-4.14284086848583,-4.035195193119932,-4.795746304182207,-4.253440890657406,-4.380626891556297,-3.7632180702967317,-4.680497539317363,22
-5.071423106845797,-3.3169727183951405,-5.568153553102312,-4.216667945217579,-4.235430044540126,-5.050411438053426,-4.653128426346286,-4.92084699669098,-3.725346533511049,-4.108968370710002,-5.636206700211867,-3.400611798500393,-5.676519870232618,-4.12371262531613,-4.098360738168431,-3.9598581803795034,-4.558638432000856,-4.222103288242489,-4.290761496660903,-3.8169831498805555,-4.499499354355599,23
-5.058440524070371,-3.236597187976172,-5.654855030075141,-4.001721470397262,-4.188505364302809,-5.203187463397772,-4.736489524144257,-4.989080346279093,-3.7889972813916213,-4.004243601131478,-5.791750358273498,-3.4110713424831602,-5.818264510693177,-4.203649993327074,-4.060618132074423,-3.8953274360403713,-4.353305242845226,-4.195797795714297,-4.213067162407163,-3.863697390994849,-4.343961038466723,24
-5.048343532992815,-3.1664824907475015,-5.7239900348512736,-3.8198642234538673,-4.147148659617567,-5.3331808014579725,-4.8057135895385095,-5.044220194066605,-3.8435140884521792,-3.9157424005139965,-5.929170704484737,-3.419780685077959,-5.93906655508166,-4.271045745775819,-4.0296130502038086,-3.841602960102537,-4.179746736715322,-4.174524413072833,-4.1475438887950755,-3.903360793639613,-4.213882591650736,25
-5.041132133613129,-3.1066286267091283,-5.775558567430711,-3.671096204387391,-4.111359930484401,-5.440391452234021,-4.860800622529044,-5.0862665400535185,-3.888896954692723,-3.8434647688575603,-6.048467738845582,-3.426739826284791,-6.038926003398068,-4.325899882662365,-4.005345492556588,-3.798684752566,-4.037962913611143,-4.158283140318097,-4.094191675824644,-3.935973357814847,-4.109264013907638,26
-5.036806325931311,-3.0570355958610524,-5.809560627813451,-3.5554174131978353,-4.081139176903309,-5.524819415725923,-4.901750623115862,-5.115219384239832,-3.925145880113252,-3.7874107061621682,-6.149641461356034,-3.431948766103655,-6.117842855642401,-4.368212403986713,-3.9878154591327597,-3.7665728134307614,-3.9279537735326877,-4.147073977450085,-4.053010523495866,-3.9615350835205514,-4.030105305237429,27
-5.03536610994736,-3.0177033982032744,-5.825996215999498,-3.472827849885198,-4.056486398874291,-5.586464691933675,-4.9285635912989605,-5.131078726625545,-3.9522608647137663,-3.747580212427819,-6.232691872016091,-3.4354075045345502,-6.175817111814659,-4.397983309748862,-3.977022949932324,-3.74526714269682,-3.8497193164799572,-4.140896924468802,-4.024000431808742,-3.9800459707567257,-3.976406465640108,28
-5.036811485661281,-2.9886320337357932,-5.824865331988847,-3.42332751444948,-4.037401596397349,-5.625327280857279,-4.941239527078342,-5.133844567210659,-3.970241908494267,-3.7239732876545153,-6.297618970825757,-3.437116041577479,-6.212848771914842,-4.415212599948813,-3.9729679649552834,-3.7347677403641755,-3.8032595424529516,-4.139751981374245,-4.007161400763272,-3.9915060195233707,-3.9481674951156775,29
-5.04114245307307,-2.9698215024586094,-5.806167975781502,-3.4069164068906788,-4.023884769472482,-5.641407182496734,-4.939778430454005,-5.123516905995173,-3.9790890114547532,-3.7165899318422553,-6.344422757785029,-3.437074377232439,-6.228937835942951,-4.419900274586565,-3.975650504201635,-3.735074606432829,-3.7885744514516704,-4.143639148166416,-4.002493430359458,-3.9959152298204863,-3.945388393664136,30
-5.056318729181929,-2.968124496748611,-5.759858724808824,-3.455845740487583,-4.0226521008288945,-5.621164596964032,-4.913150950407571,-5.088715905220429,-3.968246508503489,-3.74234691224068,-6.369108656044768,-3.4336430130136875,-6.212841691118044,-4.399059921249295,-3.9937567259118154,-3.7586133091196836,-3.836092927151919,-4.159522464841076,-4.022893325203487,-3.9854691668665834,-3.9934119243632478,31
-5.086762378987413,-2.987348067926291,-5.680356788754905,-3.5880328559506287,-4.0374348030939196,-5.557077413210279,-4.8552296697066035,-5.023119432798282,-3.931850141256175,-3.8106424328773665,-6.369457456244335,-3.425911116429144,-6.158314441450711,-4.345476866374324,-4.032112273552734,-3.812286941878576,-3.9627199049291444,-4.191270842506982,-4.075525976743244,-3.955832033560834,-4.1063174000339915,32
