C1,C2,C3,C4,C5,C6,C7,C8,time
-6.503108853173787,-6.93451863714172,-6.792100491262308,-6.724619759135928,-7,-6.999999999999999,-6.918924831984634,-1.871200214147462,10
-6.384538273057261,-6.781455949251299,-6.61456437542564,-6.571431825660909,-6.831960818627928,-6.895879258522302,-6.720580211172634,-2.0178127436941304,11
-6.22150372539704,-6.5709947534019735,-6.37045221615022,-6.360798417132758,-6.600906944241328,-6.75271323899047,-6.447856357556123,-2.219404971820799,12
-6.025121202079044,-6.317484676583465,-6.076408024295736,-6.107080902314756,-6.3225920500938315,-6.580263260918033,-6.119348079336226,-2.462231973882468,13
-5.806506694989201,-6.035275345785504,-5.7490758107218785,-5.82464064997019,-6.012769809439074,-6.388290643818531,-5.7536501847140755,-2.7325488252341366,14
-5.576776196013434,-5.738716387997816,-5.4050995862883315,-5.52783902886234,-5.687193895530682,-6.186556707205494,-5.369357481890794,-3.0166106012308065,15
-5.347045697037665,-5.442157430210128,-5.0611233618547855,-5.23103740775449,-5.361617981622291,-5.984822770592455,-4.985064779067512,-3.300672377227476,16
-5.128431189947823,-5.1599480994121665,-4.733791148280927,-4.948597155409924,-5.051795740967532,-5.792850153492953,-4.619366884445356,-3.5709892285791454,17
-4.932048666629828,-4.906438022593659,-4.439746956426445,-4.694879640591925,-4.773480846820037,-5.620400175420518,-4.290858606225455,-3.813816230640814,18
-4.769014118969605,-4.695976826744331,-4.195634797151025,-4.484246232063772,-4.542426972433438,-5.477234155888685,-4.018134752608933,-4.0154084587674825,19
-4.65044353885308,-4.542914138853908,-4.018098681314356,-4.331058298588753,-4.374387791061364,-5.373113414410987,-3.8197901317969207,-4.162020988314151,20
-4.56348786889074,-4.431258355663357,-3.887112763436299,-4.218165939432562,-4.252313980364501,-5.299796734554687,-3.674789812086061,-4.268473593762832,21
-4.487501114057196,-4.334909940101248,-3.77109564468174,-4.11840317868812,-4.147998753225383,-5.241799076186109,-3.5490318218634394,-4.35932037268303,22
-4.421903859784549,-4.253056618438711,-3.669358005877901,-4.031107272359546,-4.060459585730415,-5.198016023267383,-3.441510409465839,-4.435417885060974,23
-4.366116691504903,-4.1848861169468785,-3.5812105278520074,-3.9556154764509626,-3.9887139539660086,-5.167343159760637,-3.3512198232300445,-4.497622690882903,24
-4.319560194650363,-4.129586161896882,-3.505963891431283,-3.89126504696649,-3.9317793340185703,-5.1486760696280065,-3.2771543114928425,-4.5467913501350425,25
-4.281654954653031,-4.0863444795598545,-3.4429287774429493,-3.8373932399102473,-3.8886732019745067,-5.140910336831616,-3.2183081225910155,-4.583780422803631,26
-4.2518215569450115,-4.054348796206926,-3.391415866714233,-3.793337311286356,-3.858413033920228,-5.142941545333599,-3.1736755048613507,-4.609446468874899,27
-4.229480586958408,-4.0327868381092316,-3.350735840072357,-3.758434517098936,-3.840016305942142,-5.153665279096086,-3.142250706640631,-4.624646048335079,28
-4.214052630125322,-4.020846331537901,-3.320199378344544,-3.732022113352108,-3.832500494126657,-5.171977122081205,-3.1230279762656408,-4.630235721170404,29
-4.20495827187786,-4.0177150027640645,-3.299117162358018,-3.713437356049992,-3.83488307456018,-5.196772658251087,-3.115001562073166,-4.627072047367108,30
-4.201618097648122,-4.022580578058857,-3.286799872940004,-3.7020175011967096,-3.8461815233291197,-5.226947471567863,-3.117165712399992,-4.616011586911423,31
-4.203452692868216,-4.03463078369341,-3.2825581909177246,-3.6970998047963786,-3.8654133165198843,-5.261397145993663,-3.1285146755829008,-4.59791089978958,32
-4.209882642970244,-4.053053345938854,-3.2857027971184047,-3.698021522853124,-3.8915959302188825,-5.299017265490617,-3.1480426999586806,-4.573626545987818,33
