ID,rank,mean,variable,value,average,cluster
57813,389,1.9811783618305445e-4,2,0,3.122335954737226e-4,5
57868,428,2.1460872462572705e-4,14,8.929131844146731e-5,3.122335954737226e-4,5
57811,388,1.897845057481124e-4,2,2.9975846385316448e-5,3.122335954737226e-4,5
57268,124,7.492286353308239e-5,6,2.7593474886090685e-5,3.122335954737226e-4,5
57813,389,1.9811783618305445e-4,15,1.7487002338237293e-4,3.122335954737226e-4,5
58111,549,3.682623523155805e-4,11,3.4212997594318883e-4,3.122335954737226e-4,5
58116,553,3.757993002137459e-4,15,2.911614745756011e-4,3.122335954737226e-4,5
58116,553,3.757993002137459e-4,16,1.536155217466564e-4,3.122335954737226e-4,5
58265,641,6.807540069076554e-4,10,0.00112450262383945,3.122335954737226e-4,5
58111,549,3.682623523155805e-4,13,2.1981681235302527e-4,3.122335954737226e-4,5
57868,428,2.1460872462572705e-4,13,1.6728033282513218e-4,3.122335954737226e-4,5
57268,124,7.492286353308239e-5,2,1.3546776731825702e-5,3.122335954737226e-4,5
58190,599,5.090375122320066e-4,4,8.41490837029156e-5,3.122335954737226e-4,5
58265,641,6.807540069076554e-4,8,0.00210046554968538,3.122335954737226e-4,5
58185,596,4.915941859179492e-4,9,0.00172147173917228,3.122335954737226e-4,5
58286,655,7.249997331215515e-4,9,0.00234846144609126,3.122335954737226e-4,5
58111,549,3.682623523155805e-4,9,0.00120692463076508,3.122335954737226e-4,5
57813,389,1.9811783618305445e-4,16,5.1737452230682606e-5,3.122335954737226e-4,5
58271,646,6.824840468978093e-4,2,7.782190888495616e-6,3.122335954737226e-4,5
58265,641,6.807540069076554e-4,15,7.075598965900634e-4,3.122335954737226e-4,5
58271,646,6.824840468978093e-4,3,2.416531199955149e-7,3.122335954737226e-4,5
57811,388,1.897845057481124e-4,11,2.42920786564468e-4,3.122335954737226e-4,5
58336,688,0.00106911034722559,7,4.0555490434807903e-4,3.122335954737226e-4,5
57868,428,2.1460872462572705e-4,15,8.108659500073728e-5,3.122335954737226e-4,5
57268,124,7.492286353308239e-5,15,1.4918779222555578e-4,3.122335954737226e-4,5
57811,388,1.897845057481124e-4,17,1.1062201982720528e-4,3.122335954737226e-4,5
58185,596,4.915941859179492e-4,4,5.4150316703084664e-5,3.122335954737226e-4,5
57813,389,1.9811783618305445e-4,12,9.47500986865095e-5,3.122335954737226e-4,5
57811,388,1.897845057481124e-4,14,4.805973904349564e-5,3.122335954737226e-4,5
58265,641,6.807540069076554e-4,18,7.590552292579836e-4,3.122335954737226e-4,5
58265,641,6.807540069076554e-4,16,3.7461747818883146e-4,3.122335954737226e-4,5
58336,688,0.00106911034722559,8,0.00355734517183816,3.122335954737226e-4,5
57811,388,1.897845057481124e-4,18,1.464843424883828e-4,3.122335954737226e-4,5
58265,641,6.807540069076554e-4,9,0.00260573500029485,3.122335954737226e-4,5
57811,388,1.897845057481124e-4,5,9.666056114514625e-5,3.122335954737226e-4,5
58265,641,6.807540069076554e-4,3,1.4499187199730896e-6,3.122335954737226e-4,5
58286,655,7.249997331215515e-4,8,0.00352934218324334,3.122335954737226e-4,5
57813,389,1.9811783618305445e-4,7,8.270810285579671e-5,3.122335954737226e-4,5
58185,596,4.915941859179492e-4,15,1.892982431333938e-4,3.122335954737226e-4,5
58111,549,3.682623523155805e-4,7,1.7596861883457438e-4,3.122335954737226e-4,5
58156,581,4.201008230886651e-4,18,5.832740182719242e-4,3.122335954737226e-4,5
57811,388,1.897845057481124e-4,4,3.177835487270227e-5,3.122335954737226e-4,5
57811,388,1.897845057481124e-4,12,4.6960690311098e-5,3.122335954737226e-4,5
58143,570,4.010034349953474e-4,6,1.3027304008721662e-4,3.122335954737226e-4,5
57868,428,2.1460872462572705e-4,8,6.43827332606704e-4,3.122335954737226e-4,5
58265,641,6.807540069076554e-4,12,6.577259037101431e-4,3.122335954737226e-4,5
58190,599,5.090375122320066e-4,8,0.001348730148959,3.122335954737226e-4,5
57268,124,7.492286353308239e-5,7,2.3101228728688047e-5,3.122335954737226e-4,5
58265,641,6.807540069076554e-4,11,7.239436276378661e-4,3.122335954737226e-4,5
57868,428,2.1460872462572705e-4,7,7.072968795943995e-5,3.122335954737226e-4,5
57811,388,1.897845057481124e-4,15,7.358392073020644e-5,3.122335954737226e-4,5
58153,579,4.164351835399807e-4,12,3.356308160469651e-4,3.122335954737226e-4,5
58190,599,5.090375122320066e-4,5,5.643019088625499e-4,3.122335954737226e-4,5
58143,570,4.010034349953474e-4,11,5.935544073115472e-4,3.122335954737226e-4,5
58185,596,4.915941859179492e-4,8,0.00143732581115122,3.122335954737226e-4,5
57811,388,1.897845057481124e-4,8,5.397817456725123e-4,3.122335954737226e-4,5
58153,579,4.164351835399807e-4,7,7.594885444999539e-4,3.122335954737226e-4,5
58286,655,7.249997331215515e-4,7,2.484095089220653e-4,3.122335954737226e-4,5
57811,388,1.897845057481124e-4,16,3.305448336960278e-4,3.122335954737226e-4,5
58111,549,3.682623523155805e-4,14,6.644324578144478e-5,3.122335954737226e-4,5
57813,389,1.9811783618305445e-4,11,1.2585394309757734e-4,3.122335954737226e-4,5
58286,655,7.249997331215515e-4,6,2.3534050215348495e-4,3.122335954737226e-4,5
58190,599,5.090375122320066e-4,12,4.3369578699072855e-4,3.122335954737226e-4,5
57268,124,7.492286353308239e-5,9,2.8996746192305566e-4,3.122335954737226e-4,5
58111,549,3.682623523155805e-4,5,3.027066180672048e-4,3.122335954737226e-4,5
57268,124,7.492286353308239e-5,4,2.466000338121696e-5,3.122335954737226e-4,5
58143,570,4.010034349953474e-4,2,2.161719691248782e-5,3.122335954737226e-4,5
57813,389,1.9811783618305445e-4,4,2.5422683898161818e-5,3.122335954737226e-4,5
58116,553,3.757993002137459e-4,3,1.474084031972641e-5,3.122335954737226e-4,5
58286,655,7.249997331215515e-4,3,8.457859199843023e-6,3.122335954737226e-4,5
58116,553,3.757993002137459e-4,11,2.344171417605776e-4,3.122335954737226e-4,5
58111,549,3.682623523155805e-4,6,2.8893552068223803e-4,3.122335954737226e-4,5
57868,428,2.1460872462572705e-4,12,2.557976425180985e-4,3.122335954737226e-4,5
58143,570,4.010034349953474e-4,10,8.97071821058739e-4,3.122335954737226e-4,5
58143,570,4.010034349953474e-4,3,9.666124799820596e-7,3.122335954737226e-4,5
57813,389,1.9811783618305445e-4,13,3.1521887716735847e-4,3.122335954737226e-4,5
57811,388,1.897845057481124e-4,13,1.1056184497661082e-4,3.122335954737226e-4,5
58153,579,4.164351835399807e-4,4,7.398001014365087e-5,3.122335954737226e-4,5
58156,581,4.201008230886651e-4,4,8.592867157578693e-5,3.122335954737226e-4,5
58265,641,6.807540069076554e-4,6,1.594584462167356e-4,3.122335954737226e-4,5
58286,655,7.249997331215515e-4,16,2.4335764567765523e-4,3.122335954737226e-4,5
57868,428,2.1460872462572705e-4,6,1.0347553082284008e-4,3.122335954737226e-4,5
57868,428,2.1460872462572705e-4,2,2.3058343373320343e-6,3.122335954737226e-4,5
58153,579,4.164351835399807e-4,11,7.256443565986442e-4,3.122335954737226e-4,5
57813,389,1.9811783618305445e-4,14,4.622138836970072e-5,3.122335954737226e-4,5
58156,581,4.201008230886651e-4,5,1.2553637434800004e-4,3.122335954737226e-4,5
58111,549,3.682623523155805e-4,8,0.00119205825587248,3.122335954737226e-4,5
58265,641,6.807540069076554e-4,7,2.583915213356959e-4,3.122335954737226e-4,5
58190,599,5.090375122320066e-4,10,0.00128485163744293,3.122335954737226e-4,5
58143,570,4.010034349953474e-4,18,3.5888663909653784e-4,3.122335954737226e-4,5
57868,428,2.1460872462572705e-4,3,4.833062399910298e-7,3.122335954737226e-4,5
57811,388,1.897845057481124e-4,9,4.289929573656166e-4,3.122335954737226e-4,5
57813,389,1.9811783618305445e-4,9,8.292641640244184e-4,3.122335954737226e-4,5
58286,655,7.249997331215515e-4,18,4.853958439728685e-4,3.122335954737226e-4,5
58153,579,4.164351835399807e-4,18,3.605512338975422e-4,3.122335954737226e-4,5
58336,688,0.00106911034722559,4,1.555868254567503e-4,3.122335954737226e-4,5
58265,641,6.807540069076554e-4,2,3.891095444247808e-5,3.122335954737226e-4,5
58111,549,3.682623523155805e-4,4,7.067506123688984e-5,3.122335954737226e-4,5
58143,570,4.010034349953474e-4,8,0.00141463373418645,3.122335954737226e-4,5
57868,428,2.1460872462572705e-4,16,3.0339863962437333e-5,3.122335954737226e-4,5
58111,549,3.682623523155805e-4,10,8.294015951343342e-4,3.122335954737226e-4,5
57813,389,1.9811783618305445e-4,5,6.631648625401171e-5,3.122335954737226e-4,5
58153,579,4.164351835399807e-4,2,2.2481884788987336e-5,3.122335954737226e-4,5
58116,553,3.757993002137459e-4,4,5.491299722002951e-5,3.122335954737226e-4,5
58185,596,4.915941859179492e-4,7,3.3881802135409135e-4,3.122335954737226e-4,5
57868,428,2.1460872462572705e-4,5,1.0033121536584798e-4,3.122335954737226e-4,5
58143,570,4.010034349953474e-4,9,0.00131142291525158,3.122335954737226e-4,5
58265,641,6.807540069076554e-4,4,1.1160558231293036e-4,3.122335954737226e-4,5
57868,428,2.1460872462572705e-4,17,2.04728639511194e-4,3.122335954737226e-4,5
57813,389,1.9811783618305445e-4,6,6.526918098056066e-5,3.122335954737226e-4,5
57268,124,7.492286353308239e-5,10,6.413960544139228e-5,3.122335954737226e-4,5
58190,599,5.090375122320066e-4,2,4.323439382497564e-5,3.122335954737226e-4,5
58116,553,3.757993002137459e-4,17,3.2002482919025305e-4,3.122335954737226e-4,5
58336,688,0.00106911034722559,12,0.00102622920297487,3.122335954737226e-4,5
