C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,time
-3.606956559364477,-3.8182202543580326,-3.784136279436834,-3.480525184487201,-3.6418746393059664,-3.9113893731436358,-3.926984337593472,-3.8785967178882124,-4.184108931737081,-3.874500280989613,-3.3132122272179716,-3.688478997207494,-4.039857917190843,-3.9099210009950385,-3.9477272981593847,-3.938953931926126,-3.8552149128307684,-4.128759369415725,-3.8009941815903776,-4.129304975115126,-3.735097169609292,-4.207886422206263,20
-3.6152659034973866,-3.8135033602590984,-3.77744946939928,-3.4822286987615176,-3.6375578531694748,-3.9289096837594184,-3.922682903993673,-3.8760889982647733,-4.232093710649717,-3.9201884345982743,-3.3127248155438465,-3.6864411392715786,-4.033681926525819,-3.907137712447852,-3.945590807432616,-3.9539301850940323,-3.852307531893476,-4.128257114856396,-3.797105864776038,-4.120029315459487,-3.7326282764790415,-4.259063804869729,21
-3.6378198375724264,-3.8007003619905637,-3.7592995564402054,-3.486852523220377,-3.6258408622275686,-3.9764648125736852,-3.911007584222788,-3.869282330715438,-4.3623381105554415,-4.044199137250353,-3.3114018409997916,-3.68090981058838,-4.0169185232921825,-3.899583072105488,-3.9397917611742423,-3.9945800151212043,-3.844416069349397,-4.126893852481074,-3.786551861994259,-4.094852524965608,-3.725926995125504,-4.397973843527711,22
-3.6710572141040654,-3.7818327855948284,-3.732552316289991,-3.493666580317644,-3.608573717681603,-4.046546055036816,-3.8938018498235913,-3.859251452221681,-4.554277226205982,-4.226951751684997,-3.30945219430329,-3.672758378844719,-3.9922145606320876,-3.8884499179167418,-3.931245798267167,-4.054485027792828,-3.8327865456002295,-4.124884834243758,-3.7709985947369016,-4.057749886343052,-3.7160514226045023,-4.602683374181579,23
-3.711416885606769,-3.7589221571142923,-3.700073524679016,-3.501940792507182,-3.587606470732929,-4.131644706599189,-3.8729091723388516,-3.8470710997649755,-4.787346152353068,-4.448865640641349,-3.3070847661718243,-3.6628602117274163,-3.962216891687686,-3.8749310878304066,-3.920868557594289,-4.127226828894084,-3.818664981047667,-4.122445312098447,-3.7521124844958234,-4.012696682301375,-3.7040596559718564,-4.851259232832705,24
-3.7553377045950054,-3.733990002591356,-3.664728957337661,-3.5109450822428556,-3.564789172582902,-4.224252062711182,-3.8501730233113403,-3.833816010326796,-5.040979983748425,-4.6903601668585555,-3.304508447322876,-3.6520886769232925,-3.9295723696011313,-3.860219419795277,-3.9095756780385096,-4.206387024210158,-3.8032973960934084,-4.119790537999135,-3.7315599527628853,-3.963668195550139,-3.6910097922833893,-5.121768255482456,25
-3.7992585235832417,-3.7090578480684195,-3.6293843899963054,-3.5199493719785293,-3.5419718744328748,-4.316859418823175,-3.8274368742838294,-3.8205609208886173,-5.294613815143782,-4.931854693075763,-3.301932128473928,-3.6413171421191692,-3.8969278475145765,-3.845507751760148,-3.8982827984827306,-4.285547219526231,-3.7879298111391497,-4.1171357638998245,-3.7110074210299477,-3.914639708798903,-3.677959928594922,-5.39227727813221,26
-3.839618195085946,-3.686147219587884,-3.59690559838533,-3.5282235841680674,-3.5210046274842015,-4.4019580703855485,-3.8065441967990896,-3.8083805684319123,-5.527682741290868,-5.153768582032115,-3.299564700342462,-3.631418975001867,-3.8669301785701746,-3.8319889216738128,-3.887905557809853,-4.358289020627488,-3.7738082465865883,-4.114696241754513,-3.6921213107888704,-3.8695865047572267,-3.665968161962277,-5.640853136783335,27
-3.872855571617584,-3.667279643192148,-3.5701583582351155,-3.5350376412653333,-3.503737482938235,-4.472039312848678,-3.789338462399892,-3.7983496899381546,-5.719621856941409,-5.336521196466757,-3.29761505364596,-3.6232675432582053,-3.8422262159100793,-3.820855767485066,-3.8793595949027764,-4.418194033299111,-3.762178722837419,-4.112687223517196,-3.6765680435315113,-3.8324838661346696,-3.6560925894412737,-5.845562667437202,28
-3.895409505692624,-3.6544766449236135,-3.552008445276041,-3.539661465724193,-3.492020491996329,-4.519594441662945,-3.777663142629008,-3.791543022388819,-5.849866256847133,-5.460531899118838,-3.296292079101906,-3.617736214575007,-3.825462812676443,-3.813301127142702,-3.873560548644403,-4.458843863326284,-3.754287260293341,-4.111323961141875,-3.666014040749733,-3.807307075640791,-3.6493913080877367,-5.9844727060951834,29
-3.903718849825534,-3.6497597508246793,-3.5453216352384875,-3.5413649799985096,-3.4877037058598375,-4.537114752278728,-3.7733617090292086,-3.78903530276538,-5.897851035759768,-5.506220052727498,-3.2958046674277806,-3.6156983566390917,-3.8192868220114193,-3.8105178385955156,-3.8714240579176344,-4.473820116494189,-3.7513798793560484,-4.110821706582546,-3.6621257239353935,-3.798031415985152,-3.646922414957486,-6.03565008875865,30
-3.8897431733970884,-3.683579215544876,-3.5854899346257185,-3.5625758576974405,-3.4844475311016336,-4.513989277507388,-3.7660931245597538,-3.814439948253095,-5.832921586107997,-5.474388651361991,-3.301031129835306,-3.6180849187930333,-3.8048440099868475,-3.804227908212167,-3.929155784435996,-4.448183454929685,-3.743087722218981,-4.129455296046344,-3.708823042465095,-3.791920963281225,-3.6658572928683646,-5.966675829507004,31
-3.8518091945198796,-3.775374905499695,-3.6945181758196313,-3.6201482400231098,-3.4756093424722234,-4.451220131699466,-3.746364109571233,-3.883395414576893,-5.65668450848176,-5.387989133369903,-3.3152172420843034,-3.6245627303537318,-3.7656420916344375,-3.7871552400287922,-4.0858561849858335,-4.378598230683172,-3.720580438561226,-4.180032181733794,-3.835572907045713,-3.775335448799139,-3.7172519614836053,-5.779459982966821,32
-3.7959064888060974,-3.9106527643804814,-3.855191373368555,-3.704991750818833,-3.462584643439408,-4.358718232614105,-3.717289771693413,-3.985013996527753,-5.396966709874675,-5.260663527907878,-3.3361230917144047,-3.634108978969498,-3.7078708435361496,-3.7619955184953975,-4.316783091059279,-4.276051584425153,-3.6874118100129563,-4.254566539588985,-4.02236218116452,-3.750893637983432,-3.7929914731271186,-5.503562945960236,33
-3.7280246318679344,-4.074918735878579,-4.05029454182082,-3.8080160139279258,-3.4467689374709902,-4.2463944980104555,-3.6819852185560604,-4.108407988896655,-5.081595097280359,-5.106053864132563,-3.361508766265243,-3.645700852288643,-3.6377200422739433,-3.73144442806199,-4.597194334148464,-4.151530656826131,-3.6471356182043433,-4.345072545556002,-4.249177728308785,-3.721214296278646,-3.8849608801228133,-5.168545115309384,34
-3.65415319931758,-4.253678763685331,-4.262612695724755,-3.9201306531937026,-3.42955772803477,-4.124159845647659,-3.6435655577889414,-4.242689686474576,-4.738396577692427,-4.937802171200602,-3.3891343532764484,-3.658315537959477,-3.561379464429777,-3.6981976531785765,-4.902347745745514,-4.016022588556607,-3.603305644765558,-4.443564375578932,-4.496006411965778,-3.688916189129319,-3.985045234794598,-4.803966887836399,35
-3.580281766767226,-4.432438791492085,-4.474930849628691,-4.03224529245948,-3.4123465185985506,-4.001925193284862,-3.6051458970218224,-4.376971384052498,-4.395198058104494,-4.769550478268641,-3.416759940287654,-3.670930223630311,-3.4850388865856106,-3.664950878295162,-5.207501157342567,-3.880514520287083,-3.5594756713267737,-4.542056205601863,-4.742835095622772,-3.6566180819799925,-4.0851295894663835,-4.439388660363413,36
-3.512399909829063,-4.596704762990182,-4.670034018080956,-4.135269555568573,-3.3965308126301323,-3.8896014586812115,-3.56984134388447,-4.5003653764214,-4.079826445510177,-4.614940814493325,-3.4421456148384912,-3.682522096949456,-3.4148880853234043,-3.634399787861755,-5.487912400431751,-3.755993592688061,-3.51919947951816,-4.63256221156888,-4.9696506427670375,-3.6269387402752056,-4.177098996462078,-4.10437082971256,37
-3.4564972041152817,-4.731982621870968,-4.8307072156298805,-4.220113066364296,-3.3835061135973175,-3.7970995595958525,-3.54076700600665,-4.60198395837226,-3.8201086469030927,-4.487615209031301,-3.4630514644685935,-3.6920683455652226,-3.357116837225117,-3.6092400663283604,-5.718839306505197,-3.6534469464300425,-3.4860308509698905,-4.7070965694240705,-5.1564399168858435,-3.6024969294594995,-4.252838508105591,-3.828473792705976,38
-3.4185632252380724,-4.823778311825786,-4.939735456823793,-4.277685448689965,-3.374667924967907,-3.734330413787929,-3.521037991018129,-4.670939424696058,-3.6438715692768566,-4.401215691039212,-3.4772375767175903,-3.6985461571259206,-3.317914918872707,-3.5921673981449858,-5.875539707055033,-3.58386172218353,-3.4635235673121354,-4.757673455111521,-5.2831897814664615,-3.5859114149774127,-4.304233176720832,-3.641257946165794,39
-3.404587548809627,-4.857597776545983,-4.979903756211023,-4.2988963263888955,-3.3714117502097034,-3.7112049390165898,-3.513769406548674,-4.696344070183772,-3.578942119625086,-4.3693842896737065,-3.482464039125116,-3.7009327192798622,-3.303472106848135,-3.585877467761637,-5.9332714335733945,-3.5582250606190255,-3.455231410175068,-4.776307044575319,-5.329887099996163,-3.579800962273486,-4.32316805463171,-3.5722836869141483,40
-3.408649149714896,-4.8635095310768826,-4.985358852670596,-4.287647090400466,-3.3632310955193536,-3.753141672600985,-3.5167472511075943,-4.665101773699698,-3.6381629891438028,-4.34642370784607,-3.470949247161191,-3.694979167365417,-3.3096379293679457,-3.6499357936711028,-5.870303540263115,-3.555524113324042,-3.46941394655202,-4.749892809392268,-5.330126766240949,-3.6071717898108404,-4.299441446757339,-3.6083773282380704,41
-3.4196734950291985,-4.879555721946468,-5.000165543060865,-4.257113449860444,-3.341026461359833,-3.8669699494729173,-3.524829972053235,-4.580301254671497,-3.798905349266036,-4.284102128599629,-3.4396948118305386,-3.67881952645478,-3.3263737333502887,-3.823808392568225,-5.699390686992354,-3.5481929706662276,-3.5079094024323187,-4.678197028181127,-5.33077728890537,-3.6814640359836606,-4.235040653955475,-3.706345783260145,42
-3.4359198986502753,-4.903202740070066,-5.021985928899156,-4.212116505906726,-3.3083038425984332,-4.034716883810502,-3.536741350288915,-4.455332068735198,-4.035788827340906,-4.192259801289082,-3.3936356439748403,-3.655005318796999,-3.3510370234295315,-4.08004169620609,-5.447519113751231,-3.5373891814862906,-3.5646395479401276,-4.57254008744892,-5.3317359538845155,-3.7909473461330796,-4.140134222457991,-3.8507203485558343,43
-3.455647674475869,-4.9319169763630075,-5.048482111702796,-4.157477359677214,-3.2685692341024497,-4.238409589791853,-3.5512051667179563,-4.303583771526839,-4.323433050717532,-4.080736975269135,-3.3377066544357787,-3.626088066641123,-3.380985304240041,-4.391182136337782,-5.141675060529872,-3.52427029462494,-3.63352615319961,-4.444242373702671,-5.33290004707348,-3.923891365600231,-4.024890698496763,-4.026032320700599,44
-3.477116136403721,-4.9631648217406195,-5.07731619298911,-4.098017112309803,-3.225328630739172,-4.460075181595086,-3.5669452022436765,-4.138445918682446,-4.636457646745036,-3.959373899894486,-3.276842754055035,-3.5946192922361986,-3.413576080416183,-4.729776144716386,-4.8088447673183925,-3.509993858922881,-3.7084909883349284,-4.304624273449399,-5.334166854367352,-4.068565739726249,-3.899478628303661,-4.216812996269901,45
-3.498584598331573,-4.994412667118232,-5.106150274275423,-4.038556864942391,-3.182088027375895,-4.681740773398321,-3.5826852377693976,-3.9733080658380535,-4.949482242772541,-3.838010824519837,-3.215978853674292,-3.563150517831274,-3.4461668565923254,-5.068370153094991,-4.476014474106913,-3.495717423220822,-3.783455823470247,-4.165006173196127,-5.335433661661225,-4.213240113852266,-3.774066558110559,-4.407593671839204,46
-3.518312374157166,-5.023126903411174,-5.132646457079063,-3.9839177187128776,-3.1423534188799107,-4.885433479379673,-3.597149054198438,-3.821559768629692,-5.237126466149169,-3.7264879984998887,-3.1600498641352295,-3.534233265675397,-3.4761151374028345,-5.3795105932266845,-4.17017042088555,-3.482598536359471,-3.8523424287297297,-4.036708459449876,-5.336597754850189,-4.346184133319419,-3.658823034149329,-4.5829056439839695,47
-3.5345587777782432,-5.046773921534772,-5.154466842917355,-3.93892077475916,-3.109630800118511,-5.053180413717256,-3.6090604324341182,-3.696590582693394,-5.474009944224039,-3.6346456711893422,-3.113990696279531,-3.5104190580176167,-3.500778427482077,-5.635743896864549,-3.9182988476444285,-3.4717947471795343,-3.909072574237538,-3.93105151871767,-5.337556419829334,-4.455667443468837,-3.5639166026518456,-4.727280209279659,48
-3.545583123092545,-5.062820112404357,-5.169273533307623,-3.9083871342191383,-3.0874261659589908,-5.167008690589187,-3.6171431533797587,-3.611790063665193,-5.634752304346271,-3.5723240919429013,-3.082736260948879,-3.4942594171069796,-3.5175142314644203,-5.809616495761669,-3.747385994373669,-3.4644636045217205,-3.9475680301178366,-3.8593557375065304,-5.3382069424937555,-4.5299596896416565,-3.499515809849983,-4.825248664301732,49
-3.5496447239978144,-5.068731866935257,-5.174728629767197,-3.897137898230709,-3.079245511268641,-5.208945424173582,-3.620120997938679,-3.580547767181119,-5.693973173864987,-3.549363510115265,-3.0712214689849544,-3.4883058651925345,-3.523680053984231,-5.873674821671135,-3.6844181010633896,-3.4617626572267364,-3.9617505664947887,-3.8329415023234787,-5.338446608738542,-4.557330517179011,-3.475789201975612,-4.861342305625654,50
-3.5653187909609003,-5.0259781717370915,-5.173119512439244,-3.9105643857715022,-3.096018832841741,-5.215951035654567,-3.621601824683216,-3.6485865472316394,-5.635727892636647,-3.55058710204801,-3.0807768352864344,-3.4809280385711094,-3.522908115040206,-5.810851494753731,-3.6842059222170205,-3.465003059504168,-3.949552909734999,-3.858415731828073,-5.283880693986907,-4.529390374961475,-3.4810830465107223,-4.837213645376377,51
-3.607862687003561,-4.909932427627787,-5.168751908263371,-3.947007709096511,-3.141546419968726,-5.2349662668172385,-3.625621211561245,-3.8332632359401932,-5.477633557874011,-3.553908280151175,-3.1067128295333064,-3.4609025091700993,-3.5208128521921376,-5.640331035977923,-3.6836300082054465,-3.473798437114339,-3.9164449842441402,-3.9275600690548282,-5.135773211089616,-4.453552846085303,-3.4954520531060225,-4.771721567556911,52
-3.6705589548559034,-4.738917646835128,-5.162315438951559,-4.000713659259682,-3.208639706261125,-5.2629887127411745,-3.6315445185393935,-4.1054183561422715,-5.244652432960653,-3.5588026478821555,-3.144934294739225,-3.4313912026844005,-3.5177250964160383,-5.3890377283083115,-3.68278129281997,-3.4867600462240658,-3.8676543572049806,-4.029456987073205,-4.917509552083083,-4.341792277215158,-3.5166274312464645,-4.675206926559804,53
-3.7466901372480343,-4.531256841586898,-5.1544997262157874,-4.065928027314961,-3.290110125330467,-5.2970159685059555,-3.638737105584288,-4.43589243067337,-4.961746781280145,-3.564745808698346,-3.1913460739178396,-3.3955560448089086,-3.5139756786879164,-5.083895854709494,-3.681750709851891,-3.5024991430001613,-3.8084085958002865,-4.153188958952663,-4.652475109003718,-4.206083015015694,-3.542340390417001,-4.558010576777601,54
-3.829538776910058,-4.3052730241108845,-5.145994391768037,-4.136896604316293,-3.3787691107882796,-5.3340456291911575,-3.646564332662555,-4.795525982368973,-4.653878866216065,-3.5712133660571403,-3.241853010082802,-3.35655896123852,-3.509895429983784,-4.751829698146079,-3.6806291930925106,-3.5196269836094425,-3.7439352672128248,-4.2878384577626605,-4.36405527388794,-4.0583994061515725,-3.5703221401025846,-4.430473372602853,55
-3.912387416572083,-4.079289206634869,-5.137489057320285,-4.2078651813176275,-3.4674280962460937,-5.3710752898763605,-3.654391559740823,-5.15515953406458,-4.3460109511519835,-3.577680923415936,-3.2923599462477657,-3.317561877668132,-3.5058151812796514,-4.41976354158266,-3.679507676333131,-3.5367548242187237,-3.679461938625363,-4.422487956572659,-4.075635438772161,-3.9107157972874496,-3.5983038897881694,-4.3029361684281024,56
-3.9885185989642125,-3.8716284013866415,-5.129673344584513,-4.2730795493729055,-3.5488985153154347,-5.405102545641141,-3.6615841467857173,-5.485633608595676,-4.063105299471477,-3.583624084232126,-3.3387717254263802,-3.28172671979264,-3.5020657635515295,-4.114621667983846,-3.6784770933650512,-3.5524939209948196,-3.6202161772206694,-4.546219928452116,-3.8106009956927984,-3.775006535087987,-3.6240168489587052,-4.185739818645901,57
-4.051214866816555,-3.700613620593981,-5.123236875272702,-4.326785499536077,-3.6159918016078336,-5.4331249915650766,-3.6675074537638652,-5.757788728797756,-3.8301241745581174,-3.588518451963106,-3.376993190632298,-3.2522154133069403,-3.4989780077754293,-3.863328360314232,-3.677628377979574,-3.5654555301045456,-3.571425550181509,-4.648116846470492,-3.5923373366862625,-3.66324596621784,-3.6451922270991473,-4.0892251776487925,58
-4.093758762859216,-3.584567876484677,-5.118869271096829,-4.363228822861085,-3.6615193887348187,-5.452140222727749,-3.671526840641895,-5.942465417506309,-3.6720298397954823,-3.591839630066271,-3.4029291848791705,-3.23218988390593,-3.4968827449273614,-3.692807901538424,-3.6770524639680007,-3.574250907714717,-3.5383176246906505,-4.717261183697247,-3.4442298537889724,-3.58740843734167,-3.6595612336944474,-4.023733099829327,59
-4.1094328298223015,-3.5418141812865125,-5.117260153768876,-4.376655310401878,-3.678292710307918,-5.459145834208733,-3.6730076673864316,-6.010504197556829,-3.613784558567143,-3.593063221999016,-3.41248455118065,-3.2248120572845056,-3.4961108059833363,-3.6299845746210213,-3.6768402851216315,-3.577491309992148,-3.526119967930861,-4.742735413201841,-3.389663939037339,-3.5594682951241334,-3.6648550782295577,-3.9996044395800503,60
-4.107400356133981,-3.553344185153295,-5.071175720750282,-4.385094970328566,-3.6716871904211743,-5.413008214543118,-3.713011841518,-5.945510367154361,-3.6433312060749663,-3.6069157287699083,-3.422348250558515,-3.2355284745303114,-3.499557263086012,-3.6476971881939106,-3.7000954207667807,-3.5978473960298505,-3.5261515752206884,-4.71532484294264,-3.4221885258546973,-3.5891252972707837,-3.6729481131909383,-4.015776070355875,61
-4.1018836418371105,-3.5846399099345625,-4.946089402556956,-4.408002618701004,-3.653757922157155,-5.2877775325935925,-3.8215945998751115,-5.769098541776235,-3.7235292493104843,-3.6445153900051865,-3.4491211488698608,-3.2646158927689264,-3.5089119323647022,-3.6957742821774655,-3.7632165032321856,-3.653099629560756,-3.526237366435934,-4.640924723667666,-3.5104695472160974,-3.669622874525976,-3.6949149223718267,-4.0596704967473976,62
-4.093753747083827,-3.630759925401693,-4.761751670482579,-4.441761258407755,-3.6273358426101785,-5.103227053931133,-3.9816112964013826,-5.509123220166364,-3.8417158393417754,-3.6999254170887554,-3.4885759463813195,-3.3074815617521494,-3.522697760775404,-3.766624736469021,-3.8562370458127826,-3.7345239737115654,-3.5263637955952434,-4.531282442630862,-3.64056789448553,-3.7882508831125765,-3.727287062217347,-4.124357019850695,63
-4.083881732026271,-3.686762801326066,-4.5379129958208395,-4.482753892337382,-3.5952518888745657,-4.879130044126721,-4.175917285040425,-5.193438901068667,-3.985228127236914,-3.7672090214045175,-3.536485343359519,-3.359532731231777,-3.5394376952741142,-3.85265743096591,-3.9691905618035075,-3.8333963916089764,-3.5265173167172623,-4.398145387086172,-3.798544459026983,-3.932299179253448,-3.766596089172622,-4.202904940761842,64
-4.073138656816575,-3.747707107479059,-4.294323849865416,-4.527363523378446,-3.560336998044633,-4.635259768751331,-4.387367919735853,-4.8499000832270545,-4.1414032640639755,-3.8404294143363753,-3.588622040071088,-3.4161766509596063,-3.5576546828168274,-3.946281245565465,-4.092110564499295,-3.9409928463796877,-3.5266843838206356,-4.253260944287538,-3.9704601322044453,-4.089057619171454,-3.809373559682774,-4.288383560576913,65
-4.06239558160688,-3.8086514136320533,-4.05073470390999,-4.57197315441951,-3.5254221072147005,-4.391389493375939,-4.598818554431284,-4.50636126538544,-4.297578400891039,-3.913649807268234,-3.640758736782659,-3.4728205706874364,-3.5758716703595415,-4.039905060165021,-4.215030567195085,-4.0485893011504,-3.5268514509240094,-4.108376501488904,-4.14237580538191,-4.245816059089462,-3.852151030192926,-4.373862180391985,66
-4.052523566549323,-3.8646542895564258,-3.8268960292482506,-4.612965788349136,-3.493338153479087,-4.167292483571527,-4.793124543070325,-4.190676946287743,-4.441090688786177,-3.9809334115839956,-3.6886681337608573,-3.5248717401670637,-3.5926116048582504,-4.125937754661909,-4.327984083185809,-4.1474617190478105,-3.527004972046028,-3.975239445944214,-4.300352369923362,-4.3898643552303325,-3.8914600571482003,-4.452410101303132,67
-4.04439367179604,-3.910774305023556,-3.6425582971738746,-4.646724428055888,-3.466916073932111,-3.9827420049090674,-4.9531412395965955,-3.930701624677872,-4.559277278817468,-4.036343438667564,-3.7281229312723156,-3.567737409150286,-3.6063974332689526,-4.196788208953465,-4.421004625766407,-4.228886063198619,-3.527131401205337,-3.8655971649074097,-4.430450717192794,-4.508492363816933,-3.923832196993721,-4.517096624406429,68
-4.038876957499169,-3.9420700298048232,-3.5174719789805495,-4.669632076428326,-3.4489868056680915,-3.8575113229595432,-5.061723997953708,-3.7542897992997477,-4.639475322052986,-4.073943099902842,-3.754895829583662,-3.596824827388901,-3.615752102547643,-4.244865302937019,-4.484125708231811,-4.284138296729525,-3.5272171924205833,-3.791197045632436,-4.518731738554194,-4.588989941072125,-3.9457990061746093,-4.560991050797952,69
-4.036844483810849,-3.9536000336716057,-3.471387545961956,-4.6780717363550135,-3.4423812857813476,-3.811373703293929,-5.1017281720852745,-3.6892959688972806,-4.669021969560808,-4.087795606673734,-3.7647595289615263,-3.6075412446347066,-3.6191985596503184,-4.262577916509908,-4.50738084387696,-4.304494382767227,-3.5272487997104105,-3.7637864753732355,-4.5512563253715514,-4.618646943218775,-3.9538920411359895,-4.5771626815737765,70
-4.032507824250376,-3.949339569576984,-3.4702203592965866,-4.668031994097848,-3.4417115590765577,-3.80916070199612,-5.089555310508463,-3.687366930859197,-4.660322625401416,-4.083912106636255,-3.7627000503045744,-3.6076091614829395,-3.6184363288412746,-4.257180628691175,-4.500563871839403,-4.299173804959087,-3.530919009227583,-3.7716670408920443,-4.557098576185731,-4.62471596202641,-3.9686855135719092,-4.5888197513162226,71
-4.020096005508334,-3.937145827513068,-3.4668797905646676,-4.63929755936182,-3.4397947550594004,-3.80282693966101,-5.054715741167935,-3.681845890957097,-4.635424502462466,-4.0727972617014,-3.756805680355368,-3.6078035441865035,-3.616254771698149,-4.241733218727213,-4.481053227731914,-4.28394594433579,-3.541423401983628,-3.7942217628941517,-4.573819500929762,-4.642085912406881,-4.01102545192299,-4.622183088854946,72
-4.000506267493785,-3.9179002828097778,-3.4616073266624814,-4.593945620200137,-3.4367694378756934,-3.7928302786260777,-4.999727987148547,-3.673131960509203,-4.596127465052796,-4.0552545546355425,-3.7475025181463786,-3.6081103409836937,-3.6128115911469503,-4.217352366856383,-4.450259319562261,-4.259911610099019,-3.5580026242853386,-3.82982017954808,-4.600210358055883,-4.669501135296541,-4.077851137754212,-4.674840886657029,73
-3.9746358501157935,-3.892484410797036,-3.454644454486312,-4.534053364666008,-3.432774171671257,-3.7796285812288013,-4.927110571535157,-3.66162425083374,-4.544231377481249,-4.032087468205061,-3.7352166627100796,-3.608515500112808,-3.608264490113689,-4.185154753317041,-4.409592555338216,-4.22817161145046,-3.579897322439505,-3.876831829022352,-4.635062406016334,-4.705705971631741,-4.16610185263056,-4.744381337189551,74
-3.9433819932834226,-3.8617796868047645,-3.446232660932443,-4.461697980812637,-3.4279475205919088,-3.7636797098066586,-4.839382017412623,-3.6477218732489334,-4.481536104056664,-4.004099485176329,-3.7203742130789452,-3.609004969812143,-3.6027711715243727,-4.1462570583475475,-4.36046334306755,-4.1898267575917965,-3.6063481427529207,-3.93362624948549,-4.677166903263352,-4.7494447623488325,-4.272716878117015,-4.828392632919591,75
