ID,rank,mean,variable,value,average,cluster
43152,48,5.073119593784817e-5,10,2.4338243168255144e-5,0.00833150533733474,1
43152,48,5.073119593784817e-5,12,9.156096422279168e-5,0.00833150533733474,1
49972,162,6.96672937925428e-5,1,5.085103883483458e-5,0.00833150533733474,1
44239,60,1.1879811411031788e-4,6,1.7763062067691477e-5,0.00833150533733474,1
53283,523,0.01154717342628182,1,1.7185575573568584e-4,0.00833150533733474,1
49972,162,6.96672937925428e-5,5,1.3470695744855904e-5,0.00833150533733474,1
52556,369,0.00157611721734521,8,6.004557812589038e-5,0.00833150533733474,1
44239,60,1.1879811411031788e-4,5,9.118624811902456e-6,0.00833150533733474,1
44239,60,1.1879811411031788e-4,1,3.819016794126352e-5,0.00833150533733474,1
53561,643,0.00289389041224981,1,1.284767062806637e-4,0.00833150533733474,1
53283,523,0.01154717342628182,7,1.8404719118442336e-4,0.00833150533733474,1
52169,319,1.5293336714226953e-4,17,5.359915869172394e-4,0.00833150533733474,1
52556,369,0.00157611721734521,17,0.00303108205286762,0.00833150533733474,1
52556,369,0.00157611721734521,9,6.559146101842435e-5,0.00833150533733474,1
47079,90,1.7061829978468103e-4,11,1.6775912117493447e-4,0.00833150533733474,1
52556,369,0.00157611721734521,15,0.00341638115943435,0.00833150533733474,1
47079,90,1.7061829978468103e-4,12,3.595675365832548e-4,0.00833150533733474,1
49884,160,7.85059774395487e-4,2,4.459531416400426e-5,0.00833150533733474,1
44239,60,1.1879811411031788e-4,2,1.614084132055378e-5,0.00833150533733474,1
52169,319,1.5293336714226953e-4,13,1.895161992796972e-4,0.00833150533733474,1
44239,60,1.1879811411031788e-4,7,1.7247601546345724e-5,0.00833150533733474,1
43152,48,5.073119593784817e-5,7,1.7465925616552633e-5,0.00833150533733474,1
49884,160,7.85059774395487e-4,10,3.5696089980107544e-5,0.00833150533733474,1
49884,160,7.85059774395487e-4,5,3.0671738003671905e-5,0.00833150533733474,1
43152,48,5.073119593784817e-5,8,1.60121541669041e-5,0.00833150533733474,1
47079,90,1.7061829978468103e-4,14,3.666798775445243e-4,0.00833150533733474,1
43152,48,5.073119593784817e-5,9,3.507717263159216e-5,0.00833150533733474,1
52169,319,1.5293336714226953e-4,15,2.975468331228136e-4,0.00833150533733474,1
49884,160,7.85059774395487e-4,11,4.734589070153858e-4,0.00833150533733474,1
43152,48,5.073119593784817e-5,14,9.258016766372389e-5,0.00833150533733474,1
49884,160,7.85059774395487e-4,9,8.384299799746417e-5,0.00833150533733474,1
49972,162,6.96672937925428e-5,12,1.1373588524549902e-4,0.00833150533733474,1
53561,643,0.00289389041224981,6,9.048712794482836e-5,0.00833150533733474,1
44239,60,1.1879811411031788e-4,14,2.577161408841302e-4,0.00833150533733474,1
52556,369,0.00157611721734521,10,2.6192585504884105e-5,0.00833150533733474,1
47079,90,1.7061829978468103e-4,9,4.562884244759955e-5,0.00833150533733474,1
53283,523,0.01154717342628182,9,3.5191244737711155e-4,0.00833150533733474,1
49972,162,6.96672937925428e-5,7,2.7290508775863488e-5,0.00833150533733474,1
53602,663,1.7821648959073335e-4,12,3.001959738450383e-4,0.00833150533733474,1
44239,60,1.1879811411031788e-4,15,2.565058906231152e-4,0.00833150533733474,1
49884,160,7.85059774395487e-4,12,0.00102028480705553,0.00833150533733474,1
43152,48,5.073119593784817e-5,5,4.600760700550786e-5,0.00833150533733474,1
49884,160,7.85059774395487e-4,7,3.2770442938056876e-4,0.00833150533733474,1
44239,60,1.1879811411031788e-4,8,1.1302697058991131e-5,0.00833150533733474,1
43152,48,5.073119593784817e-5,15,7.819963368185783e-5,0.00833150533733474,1
47079,90,1.7061829978468103e-4,15,3.2971405832528e-4,0.00833150533733474,1
47079,90,1.7061829978468103e-4,13,1.527900786739422e-4,0.00833150533733474,1
