C1,C2,C3,C4,C5,C6,time
-3.8100907222101164,-4.852625734243466,-6.770730221225883,-3.861050691466026,-6.672778853513068,-3.714177756312292,10
-3.8278377435322257,-4.837517860975569,-6.693974022080168,-3.858856674555734,-6.603472993862636,-3.7301949379761705,11
-3.876008229977952,-4.7965107763912815,-6.485635767256082,-3.852901485799227,-6.415357089097173,-3.7736701453495547,12
-3.9469963152663894,-4.736079283319697,-6.178610970673217,-3.8441254181580584,-6.13813365049544,-3.837738872005068,13
-4.033196133116636,-4.6626981845899165,-5.805795146251168,-3.833468764593783,-5.801505189336192,-3.9155366115153343,14
-4.127001817247786,-4.582842283031038,-5.400083807909526,-3.821871818067953,-5.4351742168981865,-4.000198857452977,15
-4.220807501378936,-4.50298638147216,-4.994372469567885,-3.8102748715421235,-5.068843244460181,-4.084861103390621,16
-4.307007319229182,-4.429605282742379,-4.621556645145836,-3.799618217977848,-4.732214783300933,-4.162658842900886,17
-4.377995404517621,-4.369173789670795,-4.3145318485629724,-3.79084215033668,-4.4549913446992,-4.2267275695564,18
-4.426165890963346,-4.328166705086507,-4.106193593738887,-3.7848869615801726,-4.266875439933739,-4.270202776929784,19
-4.443912912285455,-4.31305883181861,-4.02943739459317,-3.7826929446698805,-4.197569580283305,-4.286219958593662,20
-4.478844434978621,-4.344432025872431,-4.062954141670517,-3.8162844073408815,-4.129395295407985,-4.212562684931157,21
-4.573658568002925,-4.429587838304227,-4.153928169451886,-3.9074612345907407,-3.944350807889257,-4.012635799275785,22
-4.713384658775584,-4.555080614519506,-4.287995157761271,-4.041827085274743,-3.671653668387976,-3.718006704625765,23
-4.883052054713813,-4.707464699923775,-4.450790786422669,-4.204985618248177,-3.3405214275649895,-3.3602428039793097,24
-5.067690103234828,-4.873294439922535,-4.627950735260071,-4.382540492366323,-2.980171636081154,-2.97091150033464,25
-5.252328151755842,-5.0391241799212985,-4.805110684097474,-4.560095366484471,-2.6198218445973174,-2.581580196689969,26
-5.42199554769407,-5.191508265325566,-4.9679063127588705,-4.723253899457903,-2.288689603774332,-2.223816296043515,27
-5.561721638466729,-5.317001041540844,-5.101973301068256,-4.8576197501419065,-2.015992464273051,-1.9291872013934948,28
-5.6565357714910345,-5.402156853972642,-5.192947328849625,-4.948796577391766,-1.8309479767543233,-1.7292603157381228,29
-5.691467294184199,-5.433530048026461,-5.226464075926971,-4.982388040062767,-1.7627736918790033,-1.6556030420756178,30
-5.710515414329779,-5.466604694096193,-5.260615024120554,-5.023476178691502,-1.8477316656908798,-1.7402037605553702,31
-5.762217454724925,-5.556378733428324,-5.353310454931705,-5.135001126398069,-2.0783318803231148,-1.9698342821432688,32
-5.838409935307245,-5.688677317707253,-5.489914247706033,-5.299353680913008,-2.418163775570619,-2.308237156062278,33
-5.930929376014349,-5.849325598617382,-5.655790281789147,-5.498924639966864,-2.8308167912283038,-2.7191549315353605,34
