C1,C2,C3,C4,C5,C6,time
-5.8958177103664005,-6.962552689725262,-6.782942005963645,-7.0000000000000036,-6.999999999999999,-6.723228230019779,10
-5.820506042200583,-6.80689751748576,-6.633100401505964,-6.819201379111786,-6.803125465762309,-6.531388546054786,11
-5.716952498472587,-6.592871655656445,-6.427068195376655,-6.570603275390488,-6.532422981185486,-6.267608980602922,12
-5.592217548072953,-6.33506777663477,-6.1788930379936184,-6.271155559544378,-6.206349533854311,-5.949874504035903,13
-5.453361659892228,-6.04807855281819,-5.902622579774771,-5.9378081022817275,-5.843362111353571,-5.596170086725451,14
-5.307445302820959,-5.746496656604155,-5.612304471138014,-5.5875107743108074,-5.461917701268046,-5.224480699043279,15
-5.16152894574969,-5.444914760390121,-5.321986362501258,-5.2372134463398865,-5.080473291182522,-4.852791311361107,16
-5.022673057568966,-5.157925536573541,-5.045715904282408,-4.903865989077237,-4.717485868681781,-4.499086894050652,17
-4.897938107169333,-4.900121657551867,-4.797540746899375,-4.604418273231127,-4.391412421350608,-4.181352417483633,18
-4.794384563441335,-4.686095795722553,-4.5915085407700635,-4.355820169509829,-4.1207099367737845,-3.9175728520317663,19
-4.719072895275518,-4.530440623483051,-4.441666936312383,-4.175021548621611,-3.9238354025360938,-3.7257331680667694,20
-4.664579517074638,-4.416686643307773,-4.33210290582836,-4.042905185764919,-3.77987790653544,-3.585541324481439,21
-4.618445764728413,-4.318105863071333,-4.2370076842068025,-3.9284333525606505,-3.6549618797093135,-3.464061602686188,22
-4.580179489357839,-4.233903213271494,-4.155585315745791,-3.8306751643507537,-3.5480973242018745,-3.360313456829153,23
-4.549288542083907,-4.163283624406023,-4.087039844743403,-3.7486997364771817,-3.4582942421572858,-3.2733163410584707,24
-4.525280774027615,-4.1054520269726815,-4.030575315497721,-3.6815761842818855,-3.384562635719711,-3.2020897095222827,25
-4.507664036309951,-4.059613351469232,-3.98539577230682,-3.628373623106814,-3.32591250703331,-3.145653016368722,26
-4.495946180051911,-4.024972528393443,-3.9507052594687826,-3.5881611682939196,-3.281353858242248,-3.103025715745932,27
-4.48963505637449,-4.000734488243074,-3.9257078212816867,-3.5600079351851517,-3.2498966914906857,-3.0732272618020473,28
-4.48823851639868,-3.9861041615158896,-3.9096075020436114,-3.542983039122462,-3.2305510089227853,-3.0552771086852064,29
-4.491264411245474,-3.9802864787096546,-3.9016083460526363,-3.5361555954478003,-3.22232681268271,-3.0481947105435476,30
-4.498220592035868,-3.982486370322133,-3.900914397606842,-3.538594719503119,-3.2242341049146224,-3.0509995215252106,31
-4.508614909890852,-3.991908766851088,-3.9067297010043047,-3.5493695266303673,-3.2352828877626827,-3.06271099577833,32
-4.521955215931425,-4.007758598794284,-3.918258300543107,-3.5675491321714983,-3.254483163371056,-3.0823485874510475,33
-4.537749361278575,-4.029240796649485,-3.9347042405213264,-3.5922026514684595,-3.2808449338839023,-3.108931750691498,34
-4.555505197053297,-4.055560290914453,-3.955271565237042,-3.6223991998632035,-3.3133782014453854,-3.1414799396478212,35
-4.574730574376589,-4.085922012086954,-3.9791643189883343,-3.6572078926976808,-3.3510929681996675,-3.1790126084681547,36
-4.594933344369438,-4.119530890664751,-4.005586546073282,-3.695697845313843,-3.392999236290911,-3.220549211300638,37
-4.615621358152842,-4.155591857145609,-4.033742290789964,-3.73693817305364,-3.4381070078632776,-3.2651092022934067,38
-4.636302466847793,-4.193309842027288,-4.062835597436459,-3.7799979912590222,-3.4854262850609294,-3.3117120355946,39
-4.656484521575285,-4.231889775807556,-4.092070510310848,-3.823946415271941,-3.5339670700280297,-3.3593771653523556,40
-4.6756753734563095,-4.270536588984176,-4.120651073711209,-3.867852560434348,-3.58273936490874,-3.407124045714812,41
-4.693382873611865,-4.30845521205491,-4.147781331935623,-3.9107855420881923,-3.630753171847225,-3.4539721308301083,42
-4.709114873162941,-4.3448505755175235,-4.172665329282166,-3.9518144755754254,-3.6770184929876435,-3.49894087484638,43
-4.722379223230532,-4.37892760986978,-4.194507110048922,-3.990008476237998,-3.7205453304741596,-3.5410497319117664,44
-4.732683774935633,-4.409891245609444,-4.212510718533966,-4.024436659417861,-3.760343686450936,-3.579318156174406,45
-4.739536379399234,-4.436946413234278,-4.225880199035378,-4.054168140456965,-3.795423563062134,-3.6127656017824363,46
-4.742444887742332,-4.459298043242046,-4.233819595851238,-4.07827203469726,-3.8247949624519166,-3.640411522883995,47
-4.74091715108592,-4.476151066130512,-4.235532953279627,-4.095817457480699,-3.8474678867644463,-3.661275373627221,48
-4.734461020550991,-4.486710412397441,-4.2302243156186226,-4.1058735241492315,-3.8624523381438847,-3.6743766081602516,49
-4.722584347258539,-4.490181012540595,-4.217097727166303,-4.107509350044808,-3.8687583187343955,-3.6787346806312256,50
-4.702375485070896,-4.489716861902577,-4.193395518257366,-4.103557462598431,-3.8710006606321463,-3.6782683912982646,51
-4.673021006418772,-4.489042657691149,-4.1589667622509525,-4.097817129738363,-3.874257784994572,-3.6775910805153478,52
-4.6371760902757275,-4.488219383201818,-4.116925617981817,-4.090807577552453,-3.878235077557736,-3.6767640125743997,53
-4.597495915615319,-4.4873080217300885,-4.070386244284705,-4.083048032128543,-3.8826379240576996,-3.675848451767339,54
-4.556635661411106,-4.486369556571468,-4.022462799994372,-4.07505771955448,-3.8871717102305237,-3.6749056623860903,55
-4.51725050663665,-4.485464971021463,-3.976269443945568,-4.067355865918111,-3.8915418218122717,-3.673996908722577,56
-4.481995630265506,-4.484655248375577,-3.9349203349730426,-4.060461697307276,-3.8954536445390042,-3.673183455068719,57
-4.453526211271235,-4.484001371929318,-3.9015296319115462,-4.054894439809825,-3.8986125641467844,-3.6725265657164403,58
-4.434497428627396,-4.4835643249781905,-3.879211493595832,-4.051173319513599,-3.9007239663716735,-3.6720875049576636,59
-4.427564461307548,-4.483405090817703,-3.871080078860649,-4.0498175625064485,-3.901493236949734,-3.6719275370843105,60
-4.401873943941541,-4.4850304956234925,-3.8663958446935465,-4.052262823497171,-3.905013670306462,-3.6730810163089815,61
-4.332142539662379,-4.489442308667776,-3.8536814948114104,-4.0588999604719875,-3.9145691322747243,-3.6762118884902297,62
-4.2293804701983495,-4.495943927890931,-3.8349445581429995,-4.068681004434876,-3.9286508657016372,-3.6808258053889125,63
-4.104597957277744,-4.503838751233335,-3.812192563617073,-4.080557986389812,-3.9457501134343174,-3.6864284187658845,64
-3.96880522262885,-4.512430176635361,-3.7874330401623877,-4.093482937340772,-3.964358118319881,-3.6925253803820013,65
-3.8330124879799548,-4.521021602037388,-3.762673516707703,-4.106407888291732,-3.9829661232054447,-3.6986223419981177,66
-3.7082299750593495,-4.528916425379791,-3.7399215221817754,-4.118284870246667,-4.000065370938125,-3.7042249553750897,67
-3.60546790559532,-4.535418044602946,-3.7211845855133645,-4.1280659142095555,-4.014147104365037,-3.708838872273772,68
-3.535736501316159,-4.539829857647231,-3.708470235631229,-4.134703051184372,-4.0237025663332995,-3.711969744455021,69
-3.510045983950152,-4.541455262453019,-3.703786001464126,-4.1371483121750945,-4.027222999690028,-3.7131232236796916,70
-3.502189390640944,-4.540328504083486,-3.6993100751901893,-4.138415087514814,-4.02432237327393,-3.7142262367467063,71
-3.4808643516588074,-4.53727015993761,-3.6871611324466462,-4.141853477722624,-4.016449244430236,-3.7172201293571723,72
-3.449437978421975,-4.532763126459478,-3.6692574273508987,-4.146920579081503,-4.004846738765845,-3.721632181625229,73
-3.411277382348679,-4.527290300093174,-3.6475172140203482,-4.153073487874428,-3.990757981887657,-3.7269896736650123,74
-3.3697496748571503,-4.521334577282785,-3.623858746572396,-4.159769300384375,-3.9754260994025685,-3.7328198855906582,75
-3.328221967365622,-4.515378854472395,-3.6002002791244445,-4.166465112894322,-3.960094216917481,-3.738650097516305,76
-3.290061371292326,-4.509906028106092,-3.5784600657938936,-4.172618021687247,-3.9460054600392915,-3.7440075895560874,77
-3.258634998055493,-4.505398994627959,-3.560556360698146,-4.177685123046125,-3.934402954374901,-3.7484196418241438,78
-3.237309959073357,-4.502340650482083,-3.5484074179546035,-4.181123513253936,-3.926529825531207,-3.751413534434611,79
