C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,time
-6.227176350688413,-5.494333385038916,-3.102012407372628,-4.878398146935,-5.083738416289386,-3.457979249370361,-5.567825035991566,-4.126695083198574,-4.86502859707343,-4.738761048535203,-4.230205697625043,-4.922371498322803,-4.3609133315295905,-3.441895921354846,20
-6.274299944290174,-5.5900557568137925,-3.042595990917579,-4.989278765279902,-5.107790847397205,-3.477928740905181,-5.621551392702343,-4.111664595033594,-4.922628652983227,-4.692716937153252,-4.185887886580154,-4.98953583926805,-4.452677810258536,-3.421157958572632,21
-6.311781622787437,-5.666872307785563,-2.992559216208335,-5.079065591979988,-5.134842718933752,-3.494408361488641,-5.667556068344758,-4.100192994288639,-4.967542934366783,-4.659551741161449,-4.151368058755583,-5.042463737933151,-4.532217438657733,-3.405794691535481,22
-6.3396213861802035,-5.724783037954228,-2.9519020832448986,-5.147758627035257,-5.1648940308990285,-3.5074181111207423,-5.705839062918811,-4.092280280963711,-4.999771441224101,-4.639265460559796,-4.12664621415133,-5.081155194318106,-4.599532216727181,-3.395806120243394,23
-6.357819234468471,-5.763787947319788,-2.920624592027266,-5.1953578704457115,-5.197944783293033,-3.516957989801483,-5.736400376424502,-4.087926455058805,-5.019314173555178,-4.631858095348292,-4.1117223527673925,-5.105610208422916,-4.654622144466878,-3.391192244696369,24
-6.366375167652242,-5.78388703588224,-2.8987267425554397,-5.221863322211353,-5.233994976115767,-3.5230279975308654,-5.759240008861833,-4.087131516573928,-5.026171131360017,-4.637329645526938,-4.106596474603773,-5.115828780247579,-4.697487221876827,-3.3919530648944085,25
-6.365289185731514,-5.78508030364159,-2.8862085348294184,-5.227274982332181,-5.27304460936723,-3.525628134308888,-5.7743579602308035,-4.089895465509075,-5.020342314638615,-4.655680111095734,-4.11126857966047,-5.111810909792098,-4.728127448957026,-3.398088580837511,26
-6.3545612887062894,-5.767367750597833,-2.883069968849203,-5.2115928508081995,-5.315093683047422,-3.524758400135551,-5.781754230531412,-4.096218301864249,-5.001827723390975,-4.686909492054679,-4.125738667937483,-5.0935565970564705,-4.746542825707476,-3.409598792525677,27
-6.334191476576565,-5.730749376750969,-2.8893110446147916,-5.174816927639407,-5.360142197156344,-3.5204187950108548,-5.781428819763659,-4.1061000256394475,-4.970627357617094,-4.731017788403773,-4.150006739434814,-5.061065842040696,-4.7527333521281765,-3.4264836999589052,28
-6.304179749342345,-5.675225182101002,-2.9049317621261865,-5.1169472128258064,-5.408190151693996,-3.5126093189347998,-5.773381727927546,-4.119540636834671,-4.926741217316974,-4.788005000143017,-4.1840727941524625,-5.014338644744776,-4.746699028219127,-3.448743303137198,29
-6.2645261070036256,-5.600795166647929,-2.929932121383386,-5.037983706367397,-5.459237546660377,-3.5013299719073854,-5.757612955023072,-4.1365401354499225,-4.8701693024906145,-4.857871127272412,-4.227936832090427,-4.953375005168711,-4.728439853980328,-3.476377602060554,30
-6.210546908593551,-5.493296224020947,-2.9657762991435535,-4.920286004586144,-5.524538495474149,-3.48360884619488,-5.731845279578126,-4.159073967064971,-4.789977801867049,-4.960217553198117,-4.293639542315955,-4.866044683021086,-4.688385148977903,-3.5087366469845858,31
-6.139640131352754,-5.34485996179183,-3.0132777269384468,-4.754053883216466,-5.610345283367902,-3.4577948819452105,-5.694813578552644,-4.188239601446358,-4.680092375851296,-5.105933935367997,-4.3878701965330675,-4.745608655917785,-4.6212178685263625,-3.5454593547179667,32
-6.054928202592478,-5.164928450874452,-3.071460286929957,-4.551047611377056,-5.709155168062527,-3.4258693509808658,-5.648035999594702,-4.2227200748742355,-4.547802231957333,-5.281952684844612,-4.502601668696938,-4.600153750719751,-4.5333184662482955,-3.5869790250902893,33
-5.959533549623956,-4.962943762182675,-3.1393478612799752,-4.323027458186603,-5.813465407278917,-3.389813525124332,-5.593030690352376,-4.261198423628754,-4.400396577699137,-5.475206212690524,-4.629806832762737,-4.43776679428792,-4.431067395766282,-3.6337289579311443,34
-5.856578599758427,-4.748347966630375,-3.2159643321503926,-4.081753692763799,-5.915773258737964,-3.3516086761980968,-5.531315798473736,-4.302357683990064,-4.245164620590688,-5.672626929968291,-4.761458562685631,-4.26653461348324,-4.320845110702909,-3.686142453070123,35
