C1,C2,C3,C4,C5,C6,C7,C8,C9,time
-5.833697483382522,-4.318329450169603,-4.999266444352729,-5.22574544255662,-4.152922503027965,-5.2313016575271245,-3.3430852903928225,-3.7270483955138523,-3.7154530569795994,10
-5.827171971858379,-4.295987711331458,-4.9785126984149395,-5.212948922748458,-4.135110133389856,-5.249828143705022,-3.3428554810658904,-3.727551266275178,-3.732198638866361,11
-5.821187319783959,-4.270969647208945,-4.959696407504563,-5.201813151634753,-4.119214845763061,-5.265500646517925,-3.342823859457094,-3.7280672667543047,-3.7476233624609225,12
-5.81574352715926,-4.243275257802065,-4.942817571621597,-5.192338129215504,-4.105236640147581,-5.27831916596583,-3.342990425566433,-3.728596396951232,-3.761727227763282,13
-5.810840593984284,-4.2129045431108185,-4.927876190766049,-5.184523855490713,-4.093175516543416,-5.2882837020487425,-3.343355179393908,-3.729138656865961,-3.7745102347734423,14
-5.80647852025903,-4.179857503135206,-4.914872264937915,-5.178370330460379,-4.083031474950566,-5.295394254766658,-3.3439181209395197,-3.729694046498491,-3.785972383491401,15
-5.802657305983498,-4.144134137875225,-4.9038057941372,-5.173877554124501,-4.074804515369031,-5.2996508241195786,-3.3446792502032663,-3.730262565848823,-3.79611367391716,16
-5.799376951157689,-4.105734447330879,-4.894676778363903,-5.171045526483081,-4.068494637798812,-5.301053410107504,-3.3456385671851487,-3.7308442149169565,-3.8049341060507182,17
-5.796637455781604,-4.064658431502165,-4.887485217618026,-5.169874247536116,-4.064101842239908,-5.299602012730434,-3.346796071885167,-3.731438993702892,-3.812433679892076,18
-5.79443881985524,-4.020906090389086,-4.88223111189957,-5.170363717283609,-4.061626128692319,-5.295296631988369,-3.3481517643033203,-3.732046902206629,-3.8186123954412325,19
-5.7927810433786,-3.974477423991638,-4.878914461208536,-5.172513935725559,-4.0610674971560465,-5.288137267881307,-3.3497056444396094,-3.7326679404281675,-3.823470252698189,20
-5.793440165786615,-3.9244487408034114,-4.880524379131663,-5.174829032109589,-4.062393659004991,-5.270843384489759,-3.350727361361293,-3.7321125884095934,-3.8247511904789318,21
-5.797402875654248,-3.870306878876398,-4.888721484328246,-5.176477967128823,-4.065586676113545,-5.2393702396362265,-3.350811164550181,-3.7297200017298424,-3.8212018414590108,22
-5.803485146691542,-3.812667632548208,-4.901513034407128,-5.178457987951514,-4.070668074232439,-5.198571523933707,-3.3504439546281004,-3.7262831936941914,-3.8143262464277665,23
-5.810502952608544,-3.7521467961564468,-4.916906286977146,-5.181766341745912,-4.077659379112405,-5.1533009279951925,-3.3501126322168804,-3.722595177607916,-3.8056284461745404,24
-5.817272267115298,-3.6893601640387246,-4.93290849964714,-5.1874002756802655,-4.086582116504173,-5.10841214243368,-3.3503040979383476,-3.7194489667762927,-3.7966124814886757,25
-5.82260906392185,-3.6249235305326497,-4.947526930025951,-5.196357036922828,-4.097457812158476,-5.068758857862163,-3.3515052524143303,-3.7176375745045993,-3.7887823931595133,26
-5.825329316738245,-3.559452689975831,-4.95876883572242,-5.209633872641849,-4.110307991826042,-5.039194764893638,-3.3542029962666557,-3.7179540140981113,-3.783642221976395,27
-5.8242489992745305,-3.493563436705876,-4.9646414743453855,-5.22822803000558,-4.1251541812576065,-5.024573554141097,-3.3588842301171513,-3.7211912988621045,-3.7826960087286623,28
-5.818184085240749,-3.4278715650603937,-4.963152103503687,-5.253136756182273,-4.1420179062038995,-5.029748916217537,-3.366035854587646,-3.7281424421018574,-3.787447794205658,29
-5.805950548346948,-3.3629928693769937,-4.952307980806167,-5.285357298340176,-4.16092069241565,-5.059574541735952,-3.376144770299966,-3.7396004571226444,-3.7994016191967224,30
-5.792164188214389,-3.2902943203550374,-4.9356995549565195,-5.329042283168097,-4.17797045432159,-5.130988611889577,-3.38777396205462,-3.7586083490240556,-3.8186288682578473,31
-5.780617217081504,-3.2043411890699836,-4.917388067343924,-5.385464543244592,-4.190982599159143,-5.248367770409325,-3.3996201540959206,-3.7860342920263164,-3.8436094534719314,32
-5.7688902275840945,-3.110546720423587,-4.896086964605454,-5.451301634572542,-4.202539891892083,-5.397723401714709,-3.412370856211403,-3.8194090531156584,-3.87346020691868,33
-5.7545638123579606,-3.014324159317601,-4.870509693378177,-5.523231113154825,-4.2152250974841845,-5.565066890225243,-3.4267135781886013,-3.8562633992783137,-3.9072979606777993,34
-5.735218564038898,-2.9210867506537785,-4.839369700299164,-5.597930534994322,-4.23162098089922,-5.736409620360439,-3.4433358298150516,-3.894128097500513,-3.9442395468289937,35
-5.708435075262709,-2.8362477393338734,-4.801380432005485,-5.672077456093907,-4.254310307100967,-5.897762976539811,-3.4629251208782876,-3.930533914768487,-3.983401797451969,36
-5.671793938665191,-2.76522037025964,-4.755255335134209,-5.742349432456465,-4.2858758410532,-6.035138343182872,-3.4861689611658453,-3.9630116180684687,-4.023901544626432,37
-5.622875746882146,-2.71341788833283,-4.699707856322407,-5.805424020084872,-4.3289003477196895,-6.134547104709136,-3.5137548604652586,-3.989091974386689,-4.064855620432087,38
-5.55926109254937,-2.6862535384551984,-4.633451442207147,-5.857978774982006,-4.385966592064213,-6.182000645538114,-3.546370328564063,-4.0063057507093784,-4.105380856948638,39
-5.478530568302665,-2.689140565528498,-4.5551995394255025,-5.896691253150749,-4.459657339050542,-6.163510350089321,-3.584702875249793,-4.01218371402277,-4.1445940862557915,40
-5.3720185296868985,-2.72863042304788,-4.456078299153928,-5.921845470120227,-4.557819053419196,-6.06570640708106,-3.6321111661999628,-4.00503195544007,-4.1856037785597815,41
-5.237419744826909,-2.802749071945871,-4.332492008866827,-5.9370447097740096,-4.682132459322842,-5.895667856032892,-3.68974815367797,-3.9864701005569665,-4.231052739596225,42
-5.081855425228452,-2.904121518280284,-4.19107131964819,-5.943945430646632,-4.825931710843485,-5.670079357566219,-3.7549927773501746,-3.958999218083417,-4.279359304738912,43
-4.912446782397284,-3.0253727681089315,-4.038446882582009,-5.944204091272634,-4.982550962063128,-5.405625572302446,-3.825223976882937,-3.925120376729377,-4.328941809361627,44
-4.736315027839156,-3.1591278274896277,-3.8812493487522692,-5.939477150186548,-5.145324367063772,-5.118991160862971,-3.8978206919426164,-3.8873346452048025,-4.378218588838155,45
-4.560581373059825,-3.298011702480187,-3.7261093692429634,-5.9314210659229145,-5.307586079927422,-4.826860783869198,-3.970161862195574,-3.848143092219649,-4.425607978542285,46
-4.392367029565041,-3.434649399138425,-3.5796575951380794,-5.921692297016269,-5.462670254736082,-4.5459191019425225,-4.03962642730817,-3.8100467864838725,-4.469528313847801,47
-4.238793208860562,-3.5616659235221517,-3.4485246775216076,-5.911947302001148,-5.603911045571755,-4.292850775704351,-4.103593326946766,-3.775546796707428,-4.508397930128491,48
-4.106981122452144,-3.671686281689183,-3.339341267477539,-5.903842539412092,-5.724642606516443,-4.084340465776087,-4.15944150077772,-3.7471441916002726,-4.540635162758141,49
-4.00405198184554,-3.757335479697332,-3.258738016089862,-5.899034467783634,-5.818199091652149,-3.937072832779129,-4.204549888467393,-3.727340039872362,-4.564658347110537,50
-3.927552112947972,-3.8256984941229653,-3.2071895057601147,-5.902608788559384,-5.891866257208944,-3.8473170581944474,-4.239399552243792,-3.7148273238183402,-4.580088307898003,51
-3.8687334034056358,-3.8883595649300324,-3.178083162624275,-5.915673082579599,-5.956604474637011,-3.7956978540522393,-4.266975885542543,-3.7062862216063883,-4.588354636980495,52
-3.8252754073327413,-3.944692593257729,-3.1674189033679885,-5.9339166274738036,-6.011259820848523,-3.7754331767977467,-4.288414324841445,-3.701198595756769,-4.590588820453249,53
-3.794857678843496,-3.994071480245247,-3.1711966446769013,-5.953028700871514,-6.054678372755657,-3.7797409828762087,-4.304850306618293,-3.699046308789743,-4.587922344411503,54
-3.77515977205211,-4.035870127031779,-3.1854163032366603,-5.96869858040225,-6.085706207270582,-3.8018392287328684,-4.317419267350883,-3.6993112232255716,-4.581486694950491,55
-3.7638612410727927,-4.069462434756519,-3.2060777957329125,-5.976615543695533,-6.103189401305478,-3.8349458708129665,-4.327256643517013,-3.7014752015845183,-4.572413358165453,56
-3.758641640019753,-4.094222304558661,-3.229181038851303,-5.97246886838088,-6.105974031772516,-3.872278865561743,-4.335497871594479,-3.705020106386844,-4.561833820151625,57
-3.757180523007201,-4.109523637577398,-3.2507259492774794,-5.951947832087812,-6.0929061755838685,-3.9070561694244392,-4.343278388061076,-3.7094278001528096,-4.550879567004241,58
-3.757157444149345,-4.1147403349519225,-3.266712443697088,-5.91074171244585,-6.062831909651714,-3.9324957388462978,-4.351733629394602,-3.714180145402679,-4.540682084818541,59
-3.7562519575603948,-4.109246297821428,-3.2731404387957754,-5.844539787084512,-6.014597310888223,-3.9418155302725575,-4.36199903207285,-3.718759004656712,-4.53237285968976,60
-3.7592662774542553,-4.082665232780086,-3.273350146659571,-5.746085857036404,-5.938920832033685,-3.94032411494128,-4.373825228730747,-3.724575800504137,-4.525083544780276,61
-3.771274688942434,-4.029881820087718,-3.2733454752178193,-5.615819079407548,-5.831842718923784,-3.938003929448914,-4.385896192262569,-3.7329519843624,-4.517158332192649,62
-3.7903648524855447,-3.9581614213819907,-3.2731218849211423,-5.460971765937581,-5.700191738113785,-3.935083728278286,-4.39774736953515,-3.7432344619940943,-4.508547516432381,63
-3.8146244285442026,-3.8747693983005727,-3.272674836220163,-5.288776228366147,-5.550796656158958,-3.9317922659122235,-4.40891420741532,-3.7547701391618116,-4.49920139200498,64
-3.84214107757902,-3.7869711124811287,-3.2719997895655,-5.106464778432885,-5.3904862396145665,-3.9283582968335504,-4.41893215276991,-3.766905921628144,-4.489070253415948,65
-3.871002460050611,-3.7020319255613265,-3.271092205407778,-4.921269727877435,-5.226089255035876,-3.9250105755250946,-4.427336652465752,-3.778988715155683,-4.478104395170792,66
-3.8992962364195907,-3.627217199178834,-3.269947544197616,-4.7404233884394404,-5.064434468978157,-3.9219778564696814,-4.433663153369677,-3.790365425507021,-4.466254111775016,67
-3.925110067146571,-3.569792294971317,-3.2685612663856363,-4.571158071858538,-4.912350647996672,-3.9194888941501373,-4.437447102348516,-3.80038295844475,-4.4534696977341275,68
-3.946531612692168,-3.5370225745764428,-3.2669288324224595,-4.420706089874374,-4.776666558646691,-3.9177724430492886,-4.4382239462691,-3.8083882197314622,-4.439701447553628,69
-3.9616485335169935,-3.5361733996318794,-3.2650457027587083,-4.296299754226585,-4.664210967483481,-3.9170572576499616,-4.43552913199826,-3.8137281151297495,-4.424899655739026,70
-3.971826802607982,-3.5737971993289515,-3.2625298498882245,-4.193376056143531,-4.570297998141446,-3.917486387625323,-4.427756819596552,-3.8161098571849386,-4.40771995515684,71
-3.9798084607764945,-3.6459997630015533,-3.259173743988423,-4.101899815614679,-4.485242702137946,-3.918902078144942,-4.414496634569053,-3.8160480691128567,-4.387467021616098,72
-3.985745270219792,-3.7443764925012104,-3.2552345920352868,-4.020895087521319,-4.408375237852674,-3.92108187693625,-4.397077221949375,-3.814100772681845,-4.36506471403606,73
