C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,time
-6.227176350688429,-5.494333385038914,-3.1088424019460925,-4.897197010692604,-5.153854383907113,-3.499453788858695,-4.244890824228998,-3.9558175422383743,-4.877329935202022,-4.140074614961826,-4.7387610485352,-4.346109585687836,-3.441895921354846,20
-6.274299944290188,-5.59005575681379,-3.052196421281074,-5.0082985729589655,-5.179761873514326,-3.5168013476810835,-4.219301217125867,-3.93388215309009,-4.948649162206196,-4.083248425375104,-4.692716937153248,-4.445594054950661,-3.4211579585726315,21
-6.311781622787451,-5.66687230778556,-3.0046614873206856,-5.098251064843298,-5.207338264505908,-3.53103515368134,-4.199412375708269,-3.91843992036232,-5.005904141228985,-4.03819320515388,-4.6595517411614455,-4.532051228967974,-3.40579469153548,22
-6.339621386180214,-5.724783037954225,-2.966237600064928,-5.167054486345604,-5.236583556881862,-3.5421552068594666,-4.185224299976204,-3.909490844055063,-5.049094872270392,-4.004908954298156,-4.639265460559793,-4.605481107739779,-3.3958061202433933,23
-6.357819234468479,-5.763787947319786,-2.9369247595138,-5.214708837465882,-5.267497750642185,-3.5501615072154618,-4.176736989929672,-3.907034924168319,-5.078221355330414,-3.9833956728079296,-4.6318580953482895,-4.665883691266071,-3.3911922446963683,24
-6.366375167652248,-5.783887035882239,-2.9167229656673026,-5.241214118204136,-5.300080845786879,-3.5550540547493266,-4.173950445568673,-3.91107216070209,-5.093283590409053,-3.9736533606832007,-4.637329645526935,-4.713258979546854,-3.391953064894407,25
-6.365289185731518,-5.785080303641589,-2.9056322185254353,-5.246570328560363,-5.334332842315944,-3.55683284946106,-4.1768646668932075,-3.921602553656374,-5.094281577506306,-3.9756820179239707,-4.655680111095731,-4.747606972582124,-3.3980885808375096,26
-6.35456128870629,-5.767367750597832,-2.9036525180881982,-5.2307774685345665,-5.370253740229381,-3.5554978913506634,-4.185479653903275,-3.938626103031172,-5.081215316622177,-3.989481644530238,-4.686909492054677,-4.768927670371886,-3.4095987925256757,27
-6.3341914765765654,-5.730749376750969,-2.910783864355591,-5.193835538126746,-5.407843539527187,-3.5510491804181346,-4.1997954065988745,-3.9621428088264836,-5.054084807756663,-4.015052240502004,-4.731017788403772,-4.777221072916135,-3.4264836999589043,28
-6.304179749342343,-5.675225182101002,-2.927026257327614,-5.135744537336903,-5.447102240209365,-3.5434867166634763,-4.219811924980007,-3.99215267104231,-5.012890050909767,-4.052393805839268,-4.788005000143016,-4.772487180214876,-3.448743303137197,29
-6.264526107003624,-5.600795166647929,-2.9523796970042664,-5.056504466165037,-5.488029842275916,-3.532810500086687,-4.245529209046674,-4.028655689678649,-4.9576310460814845,-4.101506340542031,-4.8578711272724115,-4.754725992268104,-3.4763776020605532,30
-6.21054690859355,-5.493296224020947,-2.988677901860372,-4.938416509179822,-5.540004371153938,-3.516359521536391,-4.282726913973324,-4.0781487517177,-4.876600568333912,-4.1732349299683404,-4.960217553198116,-4.713793641185064,-3.508736646984585,31
-6.1396401313527535,-5.344859961791831,-3.0369396043819434,-4.771647991141633,-5.6082358409696,-3.492655442595156,-4.334615959301317,-4.144241238816237,-4.763294603812658,-4.273604621539336,-5.105933935367996,-4.644054644804221,-3.545459354717966,32
-6.054928202592476,-5.164928450874452,-3.0959423255857654,-4.567998122338021,-5.686472234771501,-3.4634722693639017,-4.397343241581022,-4.22260189298613,-4.625517969142992,-4.3953853583496505,-5.281952684844611,-4.552271581719418,-3.586979025090288,33
-5.959533549623954,-4.962943762182676,-3.1644635864886235,-4.339266113056531,-5.76846153560824,-3.4305840079435432,-4.467055657362804,-4.3088994562392475,-4.471075480950184,-4.53134708349392,-5.475206212690524,-4.445207030524489,-3.6337289579311434,34
-5.856578599758425,-4.748347966630376,-3.2412809081073006,-4.097251173584717,-5.8479517265284136,-3.3957646644349992,-4.539900103197031,-4.3988026705874566,-4.307771955859507,-4.674259740066775,-5.672626929968291,-4.329623569813277,-3.6861424530701212,35
-5.749185780307131,-4.530583135131417,-3.325171811458583,-3.8537525142101288,-5.918690790580626,-3.3607882449391866,-4.612023475634068,-4.487980278042628,-4.143412210496231,-4.8168932711628525,-5.861147247740477,-4.212283778179618,-3.744652810336817,36
-5.640477518581307,-4.319091338599671,-3.414913817559254,-3.620569345220314,-5.974426710813472,-3.327428755557023,-4.679572671224282,-4.57210102061663,-3.985801061485626,-4.952017619876785,-6.02769957706964,-4.099950234217353,-3.8096933295608215,37
