C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,time
-4.146983863998127,-3.6347278246597248,-3.7480179045859137,-5.696663973626342,-3.735006228443488,-3.6383906144717284,-3.648450297687615,-3.92544928688705,-3.827468972804817,-3.759027211932128,-3.8217470260085156,-3.8773750404146607,-5.539774204323102,-5.525933824529302,-4.998705247631713,-5.057918923037452,-5.612919310450309,-5.312612635664933,-4.150999561908701,-4.9129113300651825,-4.578963157695981,-3.5693036207706323,-4.766333386367053,-4.880522936606084,71
-4.136008985568145,-3.6301882016683793,-3.740035541312351,-5.6501399683781415,-3.72757448069665,-3.6333465632706248,-3.6442376182408585,-3.917919431656098,-3.8196606103312845,-3.755032730921367,-3.8153501588084127,-3.869540034198558,-5.49726579080162,-5.485487224262167,-4.96936391588857,-5.027979939807128,-5.57067842671416,-5.280878220622878,-4.183493123780619,-4.934968852512009,-4.602605777792348,-3.624628251453686,-4.796306466639676,-4.91358379667602,72
-4.118687189491906,-3.62302325453746,-3.7274368715673307,-5.576710514311705,-3.715844854734773,-3.625385470411051,-3.6375886904393515,-3.9060349613518235,-3.807336568354986,-3.748728188603176,-3.8052538985287323,-3.85717394005025,-5.430174198376148,-5.421649819021266,-4.923054103137345,-4.980726845793002,-5.5040090800944546,-5.230791372785418,-4.234778143120637,-4.969782532518445,-4.639921238426374,-3.711947849278748,-4.84361337646755,-4.965764190280377,73
-4.095811840475195,-3.613561148784415,-3.710798933659785,-5.479738792529312,-3.700354585334737,-3.614871966100317,-3.628808045327438,-3.8903402028583933,-3.791061306813768,-3.7404023426409863,-3.7919206693044223,-3.8408431439612642,-5.341572324409686,-5.337345459428322,-4.861896869504049,-4.918323904843049,-5.415964828451638,-5.164646146251977,-4.3025056877452394,-5.01575785038954,-4.68920043453085,-3.827263043353065,-4.906087387156269,-5.0346741757273525,74
-4.068176303223792,-3.6021300499266893,-3.690698765898646,-5.362587984133242,-3.681640907273423,-3.60217068054573,-3.618200213949462,-3.8713794830599717,-3.771399285645476,-3.7303439506982246,-3.775812895270429,-3.8211140319231256,-5.234533066265232,-5.235497996105055,-4.788013275114692,-4.842935380805247,-5.309599229646155,-5.084736595121984,-4.3843268254709145,-5.071300286430343,-4.74873426103857,-3.9665744627838873,-4.981561770011426,-5.117923811325144,75
-4.0365739424434794,-3.5890581234817303,-3.667713406592845,-5.228621270225774,-3.6602410553277083,-3.5876462439546,-3.606069727349766,-3.849697128840723,-3.7489149647879545,-3.7188417704383196,-3.757393000561699,-3.7985529899273582,-5.112129321305783,-5.119031279673184,-4.703524380095281,-4.756725537527566,-5.187965841538448,-4.993356773494861,-4.477892624114152,-5.1348153209459015,-4.816813612882327,-4.125882736678466,-5.0678697963386155,-5.213123155381949,76
-4.001798122840039,-3.574673534966985,-3.642419894051316,-5.081201831909188,-3.6366922642744752,-3.5716632865342355,-3.592721116572695,-3.8258374670848143,-3.7241728041790507,-3.706184559524701,-3.737123409313181,-3.77372640396549,-4.977433986894342,-4.990869160754432,-4.610551244571831,-4.661858638857986,-5.054118221988965,-4.892800735470037,-4.5808541514914385,-5.204708434241266,-4.891729384994912,-4.301188494144046,-5.162844737443431,-5.317882266205963,77
-3.9646422091192535,-3.5593044498998996,-3.6153952665829903,-4.923692850285763,-3.611531768890602,-3.5545864384919446,-3.578458912662593,-3.8003448246764098,-3.69773726375661,-3.6926610756207974,-3.715466545659822,-3.747200660029045,-4.833519960393902,-4.853935489970517,-4.51121492867035,-4.560498948644479,-4.911109928858147,-4.785362535146936,-4.690862475419262,-5.279385106621485,-4.97177247230912,-4.488492364287881,-5.264319864631467,-5.4298112021053875,78
-3.925899565986904,-3.543279033797921,-3.5872165624968,-4.75945750645778,-3.5852968039529696,-3.5367803300350356,-3.5635876466638026,-3.773763528499675,-3.6701728034584775,-3.6785600763900357,-3.6928848337365676,-3.7195421441095484,-4.683460139167467,-4.7111541179431615,-4.407636492516849,-4.454810730735022,-4.76199452000644,-4.673336226624983,-4.805568663714109,-5.357250818391606,-5.055233769757741,-4.683794976217215,-5.370128449208314,-5.546520021388414,79
-3.8863635581487728,-3.526925452178496,-3.5584608201016774,-4.591858981527517,-3.558524604238457,-3.5186095913708186,-3.5484118496206687,-3.746637905438775,-3.6420438832224997,-3.664170319495846,-3.6698406976783664,-3.6913172421985263,-4.530327420578033,-4.565448895294086,-4.301936996237337,-4.34695824897759,-4.60982555329429,-4.559015864003604,-4.922623784192468,-5.436711049856677,-5.140404172273571,-4.883096959039301,-5.478103762479568,-5.665618782363245,80
-3.84682755031064,-3.51057187055907,-3.529705077706554,-4.424260456597251,-3.5317524045239437,-3.5004388527066004,-3.5332360525775344,-3.719512282377874,-3.6139149629865206,-3.6497805626016557,-3.6467965616201647,-3.6630923402875037,-4.3771947019885955,-4.419743672645007,-4.196237499957823,-4.239105767220156,-4.457656586582136,-4.444695501382224,-5.039678904670829,-5.51617128132175,-5.225574574789401,-5.082398941861389,-5.586079075750822,-5.7847175433380755,81
-3.808084907178292,-3.4945464544570917,-3.501526373620365,-4.260025112769271,-3.5055174395863125,-3.4826327442496927,-3.5183647865787453,-3.69293098620114,-3.586350502688389,-3.635679563370895,-3.624214849696912,-3.6354338243680084,-4.227134880762163,-4.2769623006176545,-4.092659063804324,-4.133417549310702,-4.308541177730434,-4.332669192860274,-5.154385092965675,-5.594036993091869,-5.309035872238022,-5.277701553790722,-5.691887660327669,-5.901426362621103,82
-3.770928993457506,-3.4791773693900057,-3.474501746152038,-4.102516131145844,-3.4803569442024385,-3.4655558962074013,-3.5041025826686427,-3.667438343792735,-3.559914962265948,-3.6221560794669903,-3.6025579860435517,-3.6089080804315623,-4.083220854261722,-4.140028629833738,-3.9933227479028406,-4.032057859097194,-4.165532884599614,-4.2252309925371705,-5.2643934168934985,-5.668713665472088,-5.38907895955223,-5.465005423934558,-5.793362787515706,-6.013355298520526,83
-3.736153173854066,-3.4647927808752605,-3.449208233610509,-3.955096692829259,-3.4568081531492054,-3.449572938787037,-3.490753971891572,-3.6435786820368263,-3.535172801657044,-3.6094988685533718,-3.582288394795034,-3.584081494469694,-3.94852551985028,-4.011866510914986,-3.9003496123793906,-3.937190960427614,-4.031685265050131,-4.124674954512346,-5.367354944270785,-5.738606778767452,-5.463994731664815,-5.640311181400138,-5.88833772862052,-6.118114409344541,84
-3.7045508130737534,-3.451720854430302,-3.4262228743047087,-3.8211299789217916,-3.4354083012034913,-3.4350485021959063,-3.478623485291876,-3.621896327817578,-3.512688480799523,-3.5979966882934673,-3.563868500086304,-3.561520452473927,-3.826121774890833,-3.8953997944831156,-3.8158607173599814,-3.850981117149934,-3.9100518769424246,-4.0332951328852245,-5.460920742914022,-5.80212181328301,-5.532074083508571,-5.799619455294715,-5.974645754947709,-6.213313753401344,85
-3.6769152758223504,-3.4402897555725764,-3.4061227065435697,-3.7039791705257192,-3.416694623142176,-3.42234721664132,-3.4680156539138993,-3.6029356080191564,-3.4930264596312304,-3.5879382963507056,-3.5477607260523105,-3.541791340435788,-3.719082516746377,-3.793552331159847,-3.7419771229706225,-3.775592593112129,-3.80368627813694,-3.9533855817552297,-5.5427418806396975,-5.857664249323815,-5.591607910016292,-5.938930874725539,-6.0501201378028675,-6.296563388999137,86
-3.654039926805639,-3.4308276498195305,-3.389484768636024,-3.607007448743328,-3.401204353742141,-3.4118337123305853,-3.4592350088019863,-3.587240849525726,-3.476751198090013,-3.5796124503885154,-3.534427496828,-3.525460544346802,-3.6304806427799168,-3.709247971566905,-3.680819889337328,-3.713189652162178,-3.7156420264941254,-3.8872403552217913,-5.6104694252642995,-5.903639567194909,-5.6408871061207675,-6.054246068799853,-6.112594148491586,-6.36547337444611,87
-3.636718130729401,-3.423662702688612,-3.3768860988910037,-3.533577994676891,-3.389474727780264,-3.403872619471012,-3.4525860810004794,-3.5753563792214518,-3.4644271561137145,-3.5733079080703254,-3.5243312365483206,-3.5130944501984946,-3.563389050354444,-3.6454105663260044,-3.634510076586103,-3.6659365581480516,-3.64897267987442,-3.8371535073843304,-5.661754444604317,-5.938453247201345,-5.678202566754794,-6.141565666624916,-6.159901058319461,-6.417653768050469,88
-3.625743252299418,-3.4191230796972665,-3.368903735617441,-3.487053989428691,-3.382042980033426,-3.398828568269908,-3.448373401553723,-3.5678265239904996,-3.456618793640182,-3.569313427059563,-3.5179343693482177,-3.505259443982392,-3.520880636832963,-3.6049639660588695,-3.6051687448429606,-3.635997574917728,-3.606731796138271,-3.8054190923422757,-5.694248006476236,-5.96051076964817,-5.701845186851161,-6.19689029730797,-6.189874138592082,-6.450714628120404,89
-3.621908656221472,-3.417536946362941,-3.366114717124269,-3.4707986141010068,-3.379446345278507,-3.397066188934583,-3.446901501506061,-3.5651956107170344,-3.4538905706072613,-3.5679177650196587,-3.5156993193626396,-3.5025219116900184,-3.5060282995784693,-3.5908320213872202,-3.594916954233911,-3.625536966319181,-3.5919729331461228,-3.794331164195052,-5.705601178696545,-5.968217614840436,-5.7101058613426625,-6.216220589956266,-6.200346660615047,-6.462266012964117,90
