C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,time
-3.7693924849750204,-3.7112542060439324,-3.826896029248251,-3.4933381534790877,-3.6069355675065475,-3.912285191847129,-4.1672924835715275,-4.190676946287743,-4.4410906887861765,-3.544140312236345,-3.688668133760857,-4.327984083185809,-5.166620880200619,-4.159530588704593,-3.558912972231439,-3.779864111752805,-4.368020283424814,-4.448430716680803,-4.300352369923362,-4.189567467616571,-3.5243422335342167,-4.377634439801974,-4.910636263026117,-4.540976206619098,-4.5271857628042875,67
-3.7972347426581488,-3.7612162494520724,-3.642558297173875,-3.4669160739321114,-3.621792518106403,-3.96754408620626,-3.9827420049090687,-3.9307016246778725,-4.559277278817467,-3.5802797895154144,-3.728122931272315,-4.421004625766406,-5.367809000914608,-4.233803963544877,-3.580419381273713,-3.8414359753993694,-4.46135611587817,-4.554532089369013,-4.430450717192794,-4.281004876155406,-3.51203420168864,-4.483161953808005,-5.099959831736905,-4.65239788099502,-4.551031295004853,68
-3.816127703228843,-3.795119064621881,-3.51747197898055,-3.4489868056680923,-3.6318740202991613,-4.005041193092813,-3.8575113229595446,-3.7542897992997477,-4.639475322052985,-3.604803006240497,-3.7548958295836616,-4.48412570823181,-5.504329511399099,-4.284203753615069,-3.5950130159809697,-3.883216882873823,-4.5246911450429455,-4.626529449407441,-4.518731738554194,-4.343051689092473,-3.503682322936285,-4.554769909740667,-5.228429396219224,-4.728005445750108,-4.567212191855235,69
-3.823088267649625,-3.807609575473916,-3.4713875459619565,-3.4423812857813485,-3.635588257949125,-4.018855916682596,-3.8113737032939303,-3.6892959688972806,-4.6690219695608075,-3.6138378755602645,-3.764759528961526,-4.507380843876959,-5.554626541577596,-4.30277209732514,-3.600389618241538,-3.898609848785464,-4.548025103156284,-4.653054792579494,-4.5512563253715514,-4.365911041227181,-3.500605314974891,-4.581151788242175,-5.275760288396921,-4.755860864344089,-4.573173574905376,70
-3.819058735940679,-3.8027799224353593,-3.470220359296587,-3.4417115590765586,-3.6339853946703218,-4.014479986395137,-3.809160701996121,-3.687366930859197,-4.660322625401415,-3.6140810735939235,-3.762700050304574,-4.500563871839402,-5.539774204323102,-4.297243591889887,-3.6002919849491453,-3.895907866553111,-4.541133368002672,-4.646320496593669,-4.557098576185731,-4.3724970693964735,-3.517841063731176,-4.590621873487363,-5.280485082864246,-4.766333386367053,-4.5870176291450795,71
-3.807525938290938,-3.7889571223594922,-3.466879790564668,-3.4397947550594012,-3.629397889424093,-4.001955772124132,-3.8028269396610113,-3.681845890957097,-4.635424502462465,-3.6147771231385346,-3.7568056803553675,-4.4810532277319135,-5.49726579080162,-4.2814206280579565,-3.600012551732989,-3.8881746070605128,-4.521408746700956,-4.62704647704803,-4.573819500929762,-4.391346736225827,-3.5671709653439936,-4.617725910568419,-5.2940077704776245,-4.796306466639676,-4.626640267141473,72
-3.789323570916044,-3.767140413806014,-3.461607326662482,-3.4367694378756943,-3.6221573690957065,-3.982188638756644,-3.792830278626079,-3.673131960509203,-4.5961274650527955,-3.615875707359546,-3.747502518146378,-4.45025931956226,-5.430174198376148,-4.2564470345400895,-3.599571518584597,-3.875969101114364,-4.490277115489812,-4.596626036560337,-4.600210358055884,-4.421097415197457,-3.6450290028292835,-4.660504571503579,-5.315350807554162,-4.84361337646755,-4.6891772018104785,73
-3.765285330031643,-3.7383290353346266,-3.4546444544863126,-3.432774171671258,-3.6125954605704327,-3.9560839511797323,-3.7796285812288026,-3.66162425083374,-4.544231377481248,-3.61732650942241,-3.7352166627100796,-4.409592555338215,-5.341572324409686,-4.223466640047029,-3.598989085495499,-3.8598503795213586,-4.44916435060792,-4.556452477748344,-4.635062406016334,-4.46038647979358,-3.7478491592029863,-4.71699852831108,-5.3435366504109645,-4.906087387156269,-4.771764146068019,74
-3.7362449118533787,-3.703522225505032,-3.4462326609324436,-3.4279475205919097,-3.6010437907335424,-3.9245470742804573,-3.7636797098066594,-3.6477218732489334,-4.481536104056663,-3.619079212492574,-3.720374213078945,-4.360463343067549,-5.234533066265232,-4.183623273289517,-3.5982854524572248,-3.8403774730881906,-4.399496328293959,-4.50791910322981,-4.677166903263352,-4.50785130349641,-3.8720654174810445,-4.78524845300916,-5.377587755365135,-4.981561770011426,-4.871536812830019,75
-3.7030360125968937,-3.6637192228769306,-3.4366134328971576,-3.4224280487834675,-3.5878339864703035,-3.888483372945879,-3.745441526697127,-3.631823939073005,-4.409841509087877,-3.621083499735489,-3.703401268285445,-4.30428209075803,-5.112129321305783,-4.138060762978294,-3.5974808194613033,-3.8181094126215527,-4.342698924786606,-4.4524192156224895,-4.725315108249177,-4.562129259788162,-4.0141117606793975,-4.863295017616055,-5.416526578733779,-5.0678697963386155,-4.985630915012403,76
-3.6664923284778332,-3.6199192660100246,-3.426028257276739,-3.4163543203917524,-3.5732976746659864,-3.8487982120630595,-3.725371894237684,-3.6143295596241805,-4.330947456883734,-3.6232890543166043,-3.684723927362055,-4.242459206417431,-4.977433986894342,-4.087922937824104,-3.5965953864992644,-3.79360522892814,-4.2801980163245394,-4.391346117544143,-4.778298279426046,-4.621857722151054,-4.170422171813987,-4.949178894150002,-5.459375576834004,-5.162844737443431,-5.111182165531093,77
-3.627447555711841,-3.5731215934640144,-3.41471862096747,-3.4098648995625807,-3.5577664822058606,-3.806396956519058,-3.703928674765807,-3.5956378462206837,-4.24665381175307,-3.625645559401371,-3.664768289341247,-4.17640509805352,-4.833519960393902,-4.034353626537689,-3.595649353562638,-3.7674239528146463,-4.213419479146438,-4.326093111612526,-4.8349076752462015,-4.6856740640673,-4.3374306339007545,-5.04094075462924,-5.505157205982913,-5.264319864631467,-5.245326277302014,78
-3.586735390514561,-3.5243254437986016,-3.4029260108656345,-3.4030983504417716,-3.5415720359751957,-3.7621849712009356,-3.6815697306189747,-3.5761479101807385,-4.158760438004727,-3.628102698155238,-3.6439604532554926,-4.107530173674069,-4.683460139167467,-3.9784966578297887,-3.594662920642952,-3.7401246150877636,-4.14378918949098,-4.258053500445394,-4.893934554161877,-4.752215659019113,-4.511571129955638,-5.136621271072002,-5.552893922497612,-5.370128449208314,-5.385198963241086,79
-3.545189529101637,-3.4745300555734877,-3.3908919138675158,-3.3961932371751438,-3.5250459628592608,-3.7170676209957527,-3.658752924134664,-3.556258862822569,-4.069067199947544,-3.6306101537436546,-3.6227265181372656,-4.037244841286848,-4.530327420578033,-3.921495860411147,-3.593656287731737,-3.7122662465541882,-4.072733023596844,-4.188620586660505,-4.954170174625315,-4.820119880488711,-4.689277642994582,-5.234261115496527,-5.601608182695205,-5.478103762479568,-5.527935936264235,80
-3.5036436676887117,-3.424734667348373,-3.378857816869396,-3.389288123908516,-3.5085198897433254,-3.6719502707905685,-3.6359361176503526,-3.5363698154643988,-3.97937396189036,-3.6331176093320705,-3.601492583019038,-3.966959508899624,-4.3771947019885955,-3.8644950629925034,-3.592649654820521,-3.684407878020612,-4.001676857702707,-4.119187672875615,-5.014405795088752,-4.888024101958311,-4.866984156033528,-5.331900959921054,-5.650322442892799,-5.586079075750822,-5.6706729092873855,81
-3.4629315024914327,-3.375938517682962,-3.3670652067675615,-3.3825215747877078,-3.4923254435126614,-3.627738285472448,-3.613577173503522,-3.516879879424455,-3.891480588142019,-3.635574748085938,-3.580684746933285,-3.8980845845201744,-4.227134880762163,-3.8086380942846056,-3.591663221900836,-3.6571085402937316,-3.9320465680472507,-4.051148061708485,-5.073432674004428,-4.954565696910125,-5.041124652088409,-5.427581476363815,-5.698059159407498,-5.691887660327669,-5.810545595226456,82
-3.4238867297254396,-3.329140845136951,-3.3557555704582924,-3.3760321539585356,-3.476794251052535,-3.5853370299284455,-3.5921339540316444,-3.4981881660209573,-3.8071869430113545,-3.637931253170704,-3.5607291089124766,-3.832030476156263,-4.083220854261722,-3.7550687829981886,-3.5907171889642084,-3.6309272641802366,-3.865268030869148,-3.985895055776866,-5.130042069824582,-5.0183820388263705,-5.208133114175178,-5.519343336843052,-5.743840788556407,-5.793362787515706,-5.944689706997377,83
-3.38734304560638,-3.285340888270045,-3.3451703948378735,-3.36995842556682,-3.462257939248218,-3.545651869045626,-3.572064321572201,-3.4806937865721332,-3.7282928908072113,-3.64013680775182,-3.5420517679890864,-3.7702075918156637,-3.94852551985028,-3.704930957843999,-3.58983175600217,-3.6064230804868243,-3.802767122407082,-3.9248219576985193,-5.1830252410014515,-5.078110501189261,-5.364443525309767,-5.605227213376999,-5.786689786656631,-5.88833772862052,-6.0702409575160665,84
-3.354134146349895,-3.245537885641944,-3.335551166802588,-3.3644389537583783,-3.449048134984979,-3.509588167711048,-3.5538261384626684,-3.464795852396205,-3.6565982958384264,-3.6421410949947353,-3.525078823195587,-3.7140263395061455,-3.826121774890833,-3.659368447532777,-3.5890271230062485,-3.5841550200201864,-3.7459697188997287,-3.8693220700912,-5.231173445987276,-5.132388457481014,-5.506489868508119,-5.683273777983894,-5.825628610025276,-5.974645754947709,-6.1843350596984505,85
-3.32509372817163,-3.2107310758123484,-3.327139373248719,-3.3596123026790297,-3.437496465148088,-3.4780512908117722,-3.537877267040525,-3.4508934748113975,-3.5939030224138393,-3.6438937980648993,-3.5102363735644517,-3.664897127235478,-3.719082516746377,-3.6195250807752637,-3.588323489967974,-3.564682113587018,-3.696301696585767,-3.820788695572665,-5.273277943234295,-5.179853281183845,-5.630706126786179,-5.7515237026819745,-5.859679714979447,-6.0501201378028675,-6.2841077264604515,86
-3.3010554872872295,-3.181919697340962,-3.3201765010725492,-3.355617036474593,-3.427934556622815,-3.4519466032348607,-3.5246755696432484,-3.439385765135935,-3.542006934842293,-3.6453446001277623,-3.4979505181281536,-3.624230363011434,-3.6304806427799168,-3.5865446862822044,-3.5877410568788766,-3.5485633919940125,-3.655188931703876,-3.780615136760673,-5.308129991194744,-5.219142345779966,-5.73352628315988,-5.808017659489475,-5.887865557836248,-6.112594148491586,-6.366694670717991,87
-3.2828531199123363,-3.160102988787484,-3.3149040371703635,-3.3525917192908867,-3.420694036294429,-3.4321794698673727,-3.514678908608317,-3.430671834688041,-3.502709897432624,-3.646443184348775,-3.4886473559191646,-3.5934364548417816,-3.563389050354444,-3.5615710927643374,-3.5873000237304846,-3.536357886047864,-3.6240573004927326,-3.7501946962729793,-5.334520848320866,-5.248893024751596,-5.81138432064517,-5.850796320424636,-5.909208594912786,-6.159901058319461,-6.429231605386997,88
-3.271320322262594,-3.146280188711616,-3.311563468438444,-3.3506749152737294,-3.4161065310481993,-3.4196552555963686,-3.508345146273207,-3.4251507947859405,-3.4778117744936736,-3.6471392338933852,-3.4827529859699573,-3.5739258107342917,-3.520880636832963,-3.5457481289324067,-3.5870205905143275,-3.528624626555266,-3.6043326791910157,-3.730920676727341,-5.351241773064897,-5.26774269158095,-5.860714222257987,-5.877900357505691,-5.922731282526165,-6.189874138592082,-6.46885424338339,89
-3.267290790553649,-3.14145053567306,-3.310396281773075,-3.3500051885689395,-3.4145036677693965,-3.4152793253089095,-3.506132144975398,-3.4232217567478576,-3.4691124303342815,-3.6473824319270447,-3.480693507313006,-3.5671088386967353,-3.5060282995784693,-3.540219623497154,-3.586922957221936,-3.525922644322913,-3.597440944037404,-3.724186380741516,-5.357084023879077,-5.274328719750242,-5.877949971014273,-5.887370442750879,-5.92745607699349,-6.200346660615047,-6.482698297623093,90
