C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,time
-5.127684405359271,-3.6196643087938343,-5.177030685762271,-4.278157375541861,-4.40961193856452,-5.044530267206113,-5.02959208219928,-4.318222938530062,-3.479590644949246,-4.520484093211853,-4.35025785394756,-5.060835854924614,-5.151805220106859,-3.3587319582242854,-4.2520137017908075,-5.241781007039222,-5.447622824677323,-4.331212425147429,-4.138306308566598,-4.596870863272044,-3.6345353957204933,20
-5.106045047490238,-3.5085062788039725,-5.3175765644184025,-4.50489749374235,-4.34598333167098,-4.719920522779163,-4.962147564595014,-4.443995133539188,-3.5706432152898615,-4.367088616750195,-4.269456120325172,-5.270749448537426,-5.380496723029985,-3.374442106370956,-4.194058523026622,-4.9902425435810835,-5.114219736594746,-4.289810602959057,-4.031570203920154,-4.482663347093341,-3.7024021522433768,21
-5.087291281319077,-3.407609082004408,-5.44074270602306,-4.707875246530734,-4.287922700329513,-4.429567249606786,-4.901457757557443,-4.555630296144595,-3.652561844810462,-4.22991670924958,-4.197919765353025,-5.462539730299845,-5.585170122967692,-3.3884020531296595,-4.142840868485828,-4.764422800070242,-4.816628640256846,-4.25344089065741,-3.936574240251405,-4.380626891556293,-3.76321807029673,22
-5.071423106845784,-3.3169727183951423,-5.546529110576244,-4.887090633907013,-4.235430044540124,-4.173470447688983,-4.847522661086568,-4.653128426346284,-3.7253465335110487,-4.10896837071001,-4.13564878903112,-5.6362067002118685,-5.765825419919981,-3.400611798500395,-4.098360738168428,-4.564321776506697,-4.5548495356636245,-4.222103288242493,-3.853318417560353,-4.2907614966609,-3.8169831498805546,23
-5.0584405240703605,-3.236597187976173,-5.634935778077952,-5.042543655871186,-4.188505364302807,-3.9516301170257484,-4.800342275182388,-4.736489524144256,-3.788997281391621,-4.004243601131484,-4.082643191359456,-5.7917503582735,-5.922462613886848,-3.4110713424831625,-4.060618132074422,-4.3899394728904495,-4.3288824228150755,-4.1957977957143,-3.781802735846996,-4.213067162407159,-3.8636973909948478,24
-5.0483435329928055,-3.166482490747502,-5.7059627085281885,-5.174234312423256,-4.1471486596175655,-3.7640462576170863,-4.759916599844903,-4.805713589538509,-3.843514088452179,-3.915742400514002,-4.0389029723380325,-5.929170704484738,-6.0550817048682974,-3.4197806850779617,-4.0296130502038086,-4.241275889221498,-4.138727301711205,-4.1745244130728345,-3.722027195111335,-4.147543888795074,-3.903360793639612,25
-5.041132133613121,-3.1066286267091288,-5.759609901926949,-5.28216260356322,-4.1113599304844,-3.6107188694629944,-4.726245635074115,-4.8608006225290445,-3.888896954692722,-3.843464768857564,-4.00442813196685,-6.0484677388455825,-6.163682692864329,-3.4267398262847935,-4.005345492556588,-4.1183310254998435,-3.9843841723520086,-4.1582831403180975,-3.6739917953533685,-4.094191675824642,-3.9359733578148464,26
-5.0368063259313045,-3.057035595861053,-5.795877358274237,-5.36632852929108,-4.081139176903308,-3.491647952563474,-4.699329380870021,-4.901750623115863,-3.9251458801132513,-3.7874107061621705,-3.97921867024591,-6.149641461356034,-6.248265577874941,-3.4319487661036576,-3.9878154591327593,-4.021104881725487,-3.8658530347374898,-4.147073977450086,-3.6376965365730993,-4.053010523495865,-3.961535083520551,27
-5.035366109947355,-3.0177033982032744,-5.8147650775700495,-5.426732089606833,-4.056486398874291,-3.406833506918523,-4.679167837232623,-4.9285635912989605,-3.952260864713766,-3.7475802124278212,-3.963274587175211,-6.232691872016091,-6.3088303599001305,-3.435407504534554,-3.977022949932324,-3.949597457898426,-3.783133888867646,-4.1408969244688025,-3.613141418770524,-4.024000431808741,-3.9800459707567253,28
-5.036811485661278,-2.9886320337357932,-5.816273059814388,-5.463373284510483,-4.03740159639735,-3.3562755325281435,-4.665761004161921,-4.941239527078344,-3.9702419084942666,-3.723973287654517,-3.956595882754754,-6.297618970825757,-6.345377038939905,-3.437116041577482,-3.972967964955283,-3.9038087540186632,-3.7362267347424796,-4.139751981374245,-3.6003264419456444,-4.007161400763272,-3.991506019523371,29
