C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,time
-4.9980454026567065,-5.371784495501301,-3.814897576661158,-5.167324256695531,-5.202424773564921,-3.564754952206151,-4.51747343967754,-4.310590905057963,-5.148423947853258,-5.409188414865917,-3.8730224152085695,-4.581096079006007,-4.831669412941601,-5.2417810070392195,-4.345189571401986,-3.909106182900147,-4.0900800057999716,-5.056018194578584,-4.586783051324747,-4.529414279205566,-4.640405504092405,20
-5.14430528957491,-5.246426268501303,-3.688662503699779,-4.802260434216194,-5.362113147875421,-3.4578373405520284,-4.297017564532192,-4.2089350589954195,-4.876181219639846,-5.047442346853849,-3.795522058520197,-4.42692002327237,-4.661406410617282,-4.990242543581082,-4.309398608130473,-3.8898262569591697,-3.958133389684826,-4.74946474461154,-4.484010546922555,-4.468953229779823,-4.503286448117178,21
-5.275252838020494,-5.1352587019772855,-3.5739595802303286,-4.47475841747665,-5.501237437106603,-3.3608230043783687,-4.100321468374343,-4.11899152062556,-4.630672674465662,-4.725949948515369,-3.7261341978123084,-4.2889551638192405,-4.510657802974608,-4.76442280007024,-4.277912080127794,-3.872781804362481,-3.839483659223638,-4.476086795462797,-4.394682750330445,-4.415955034796274,-4.380724271809747,22
-5.390888047993459,-5.038281795929253,-3.4707888062528096,-4.1848182064769,-5.619797641258471,-3.2737119436851745,-3.9273851512039952,-4.040760289948386,-4.41189831233071,-4.444711219850481,-3.664858833084904,-4.167201500646619,-4.3794235900135785,-4.564321776506697,-4.250729987393952,-3.857972825110083,-3.734130814416412,-4.235884347132358,-4.31879966154842,-4.37041969425492,-4.272718975170111,23
-5.491210919493805,-4.955495550357202,-3.379150181767219,-3.932439801216942,-5.717793760331022,-3.1965041584724427,-3.7782086130211456,-3.9742413669638967,-4.219858133234986,-4.203726160859179,-3.6116959643379833,-4.061659033754504,-4.267703771734194,-4.389939472890448,-4.227852329928945,-3.845399319201975,-3.642074855263144,-4.028857399620218,-4.256361280576478,-4.33234720815576,-4.1792705581982705,24
-5.576221452521533,-4.886899965261135,-3.299043706773559,-3.7176232016967767,-5.795225794324256,-3.129199648740174,-3.652791853825796,-3.9194347516720938,-4.054552137178494,-4.002994771541466,-3.5666455915715463,-3.9723277631428964,-4.175498348136454,-4.241275889221497,-4.209279107732774,-3.835061286638157,-3.5633157817638357,-3.8550059529263803,-4.207367607414619,-4.301737576498794,-4.100379020894224,25
-5.64591964707664,-4.8324950406410485,-3.230469381271829,-3.540368407916404,-5.852093743238176,-3.0717984144883697,-3.5511348736179458,-3.8763404440729756,-3.91598032416123,-3.8425170518973424,-3.5297077147855935,-3.899207688811798,-4.102807319220357,-4.118331025499843,-4.195010320805438,-3.8269587274186287,-3.4978535939184874,-3.714330007050843,-4.171818642062843,-4.278590799284022,-4.036044363257975,26
-5.700305503159129,-4.7922807764969475,-3.1734272052620294,-3.400675419875824,-5.888397607072779,-3.0243004557170283,-3.4732376723975946,-3.844958444166542,-3.804142694183198,-3.722293001926808,-3.500882333980125,-3.8422988107612066,-4.049630684985906,-4.021104881725486,-4.185045969146938,-3.82109164154339,-3.445688291727099,-3.6068295619936075,-4.14971438452115,-4.262906876511444,-3.9862665852895196,27
-5.739379020768999,-4.766257172828829,-3.127917178744159,-3.298544237575036,-5.904137385828065,-2.9867057724261503,-3.4191002501647425,-3.8252887519527943,-3.719039247244396,-3.6423226216298614,-3.48016944915514,-3.801601128991124,-4.015968445433099,-3.9495974578984248,-4.179386052757272,-3.817460029012442,-3.4068198751896697,-3.5325046177546717,-4.141054834789541,-4.254685808181061,-3.95104568698886,28
-5.763140199906249,-4.754424229636693,-3.09393930171822,-3.2339748610140395,-5.899313079504036,-2.959014364615736,-3.3887226069193903,-3.8173313674317315,-3.660669983344824,-3.602605911006505,-3.467569060310639,-3.777114643501548,-4.001820600561937,-3.9038087540186615,-4.178030571636443,-3.8160638898257844,-3.3812483443062016,-3.4913551743340365,-4.145839992868015,-4.253927594292873,-3.930381668355996,29
