C1,C2,C3,C4,C5,time
-6.902594866394962,-7.000000000000002,-7.000000000000001,-6.801030172133339,-6.724284610821293,10
-6.750844311805664,-6.815930065516525,-6.8007951626029906,-6.649040015621508,-6.532452155517247,11
-6.542187299245378,-6.562833905601746,-6.526888511182102,-6.440053550417744,-6.268682529474191,12
-6.290850443206849,-6.257968076613485,-6.196955499243303,-6.188319853695026,-5.950960025376872,13
-6.011060358182824,-5.918589134909577,-5.829671580292565,-5.908088002626341,-5.59726893591005,14
-5.717043658666054,-5.56195363684784,-5.443712207835857,-5.613607074384673,-5.225593553758474,15
-5.423026959149281,-5.205318138786104,-5.057752835379149,-5.319126146143002,-4.853918171606899,16
-5.143236874125256,-4.865939197082193,-4.690468916428411,-5.038894295074319,-4.500227082140078,17
-4.8919000180867265,-4.561073368093936,-4.360535904489613,-4.787160598351601,-4.182504578042766,18
-4.683243005526435,-4.307977208179156,-4.086629253068724,-4.5781741331478365,-3.9187349519997134,19
-4.531492450937134,-4.1239072736956786,-3.8874244156717133,-4.426183976636006,-3.7269024966956756,20
-4.420617392673715,-3.9893985834061105,-3.7417693711402293,-4.315095802309944,-3.5867142094139615,21
-4.324582771774325,-3.872851453265959,-3.615392401473182,-4.218775723899686,-3.4652340854610952,22
-4.2426090567565895,-3.7733203854224056,-3.507289414912436,-4.1364134789325115,-3.361481914556655,23
-4.173916716138135,-3.68985988202263,-3.416456319699855,-4.067198804935704,-3.274477486420217,24
-4.1177262184365855,-3.621524445213816,-3.341889024077304,-4.010321439436549,-3.203240590771361,25
-4.0732580321695675,-3.5673685771431427,-3.282583436286644,-3.9649711199623274,-3.1467910173296616,26
-4.039732625854707,-3.5264467799577934,-3.2375354645697425,-3.9303375840403256,-3.104148555814699,27
-4.016370468009626,-3.497813555804947,-3.205741017168462,-3.9056105691978242,-3.074332995946049,28
-4.002392027151955,-3.4805234068317867,-3.186196002324666,-3.889979812962107,-3.056364127443289,29
-3.997017771799316,-3.473630835185491,-3.1778963282802195,-3.882635052860457,-3.0492617400259974,30
-3.9994681704693362,-3.4761903430132453,-3.179837903276986,-3.882766026420159,-3.0520456234137514,31
-4.008963691679639,-3.4872564324622264,-3.1910166355568292,-3.889562471168494,-3.0637355673261277,32
-4.024724803947854,-3.5058836056796197,-3.2104284333616153,-3.9022141246327493,-3.0833513614827055,33
-4.045971975791602,-3.5311263648126023,-3.237069204933206,-3.919910724340205,-3.1099127956030603,34
-4.071925675728512,-3.562039212008358,-3.2699348585134653,-3.9418420078181433,-3.142439659406771,35
-4.101806372276207,-3.5976766494140686,-3.3080213023442586,-3.9671977125938502,-3.1799517426134143,36
-4.134834533952315,-3.6370931791769134,-3.350324444667449,-3.995167576194609,-3.2214688349425686,37
-4.17023062927446,-3.6793433034440755,-3.395840193724901,-4.0249413361477,-3.2660107261138105,38
-4.207215126760267,-3.723481524362734,-3.4435644577584794,-4.0557087299804095,-3.3125972058467172,39
-4.245008494927362,-3.7685623440800704,-3.4924931450100467,-4.086659495220021,-3.360248063860867,40
-4.28283120229337,-3.8136402647432686,-3.5416221637214673,-4.1169833693938145,-3.4079830898758368,41
-4.3199037173759205,-3.8577697884995086,-3.589947422134607,-4.145870090029077,-3.454822073611206,42
-4.3554465086926335,-3.9000054174959686,-3.636464828491327,-4.1725093946530905,-3.499784804786549,43
-4.388680044761135,-3.9394016538798344,-3.6801702910334924,-4.196091020793136,-3.541891073121445,44
-4.418824794099055,-3.975012999798284,-3.7200597180029686,-4.215804705976501,-3.580160668335472,45
-4.445101225224016,-4.0058939573984995,-3.7551290176416177,-4.230840187730465,-3.6136133801482058,46
-4.466729806653642,-4.031099028827663,-3.7843740981913045,-4.240387203582314,-3.641268998279225,47
-4.48293100690556,-4.0496827162329545,-3.806790867893894,-4.24363549105933,-3.662147312448107,48
-4.4929252944973985,-4.060699521761556,-3.8213752349912498,-4.239774787688796,-3.675268112374429,49
-4.495933137946778,-4.063203947560649,-3.827123107725235,-4.2279948309979964,-3.679651187777769,50
-4.494912183191229,-4.060372253437905,-3.828486159495671,-4.206061581944677,-3.67922303042071,51
-4.493429190517107,-4.056259062704869,-3.830466066811851,-4.174202336969419,-3.67860110842031,52
-4.49161829996529,-4.051236422764528,-3.832883742579851,-4.135298836823753,-3.6778416760278634,53
-4.4896136515766525,-4.04567638101987,-3.8355600997057437,-4.0922328222592075,-3.6770009874946603,54
-4.48754938539207,-4.039950984873884,-3.838316051095603,-4.047886034027314,-3.6761352970719945,55
-4.4855596414524195,-4.034432281729559,-3.8409725096555043,-4.005140212879606,-3.675300859011158,56
-4.483778559798574,-4.029492318989881,-3.8433503882915203,-3.966877099567613,-3.6745539275634433,57
-4.48234028047141,-4.025503144057841,-3.8452705999097256,-3.935978434842865,-3.6739507569801417,58
-4.481378943511802,-4.022836804336424,-3.8465540574161947,-3.9153259594568937,-3.6735476015125474,59
-4.481028688960628,-4.021865347228622,-3.847021673717001,-3.9078014141612294,-3.6734007154119506,60
-4.480817192760719,-4.023810317683344,-3.8487178602130006,-3.9035098973377513,-3.6745566633356304,61
-4.48024313164668,-4.029089523203302,-3.853321794987856,-3.8918614945311685,-3.677694236271332,62
-4.4793971468470435,-4.036869405022189,-3.860106540971853,-3.8746954272372562,-3.6823180279660503,63
-4.478369879590342,-4.046316404373695,-3.8683451610952795,-3.8538509169517923,-3.687932632166781,64
-4.477251971105108,-4.0565969624915095,-3.877310718288419,-3.831167185170552,-3.6940426426205164,65
-4.476134062619874,-4.066877520609325,-3.886276275481559,-3.8084834533893117,-3.7001526530742517,66
-4.475106795363172,-4.0763245199608305,-3.8945148956049844,-3.7876389431038477,-3.7057672572749816,67
-4.4742608105635355,-4.084104401779717,-3.9012996415889822,-3.770472875809935,-3.7103910489697003,68
-4.473686749449496,-4.089383607299676,-3.9059035763638374,-3.7588244730033527,-3.713528621905402,69
-4.473475253249587,-4.091328577754398,-3.907599762859837,-3.7545329561798746,-3.714684569829082,70
-4.472131227092882,-4.092568585047051,-3.90807067115544,-3.750258353885545,-3.7157883592116296,71
-4.46848315609611,-4.0959343191271085,-3.909348850814935,-3.738655861943793,-3.7187843589642586,72
-4.463107051469288,-4.10089434829772,-3.9112324839973485,-3.721557452766474,-3.723199516494449,73
-4.456578924422434,-4.106917240862034,-3.913519752861708,-3.700795098765445,-3.728560779209681,74
-4.449474786165563,-4.113471565123199,-3.9160088395670396,-3.6782007723525596,-3.734395094517433,75
-4.4423706479086915,-4.1200258893843635,-3.918497926272372,-3.655606445939674,-3.740229409825185,76
-4.435842520861837,-4.126048781948676,-3.920785195136731,-3.634844091938645,-3.7455906725404167,77
-4.430466416235015,-4.131008811119288,-3.9226688283191447,-3.6177456827613264,-3.750005830070607,78
-4.426818345238244,-4.134374545199345,-3.9239470079786396,-3.6061431908195742,-3.7530018298232366,79
-4.425474319081538,-4.135614552491998,-3.9244179162742427,-3.6018685885252446,-3.754105619205784,80
-4.423726280729145,-4.139819503670099,-3.925442221224291,-3.596818443529674,-3.7552518728844646,81
-4.418981605201219,-4.151232942582082,-3.9282224775172807,-3.5831109071131273,-3.758363132869455,82
-4.411989451791644,-4.168052747294481,-3.9323196973174745,-3.5629103271308464,-3.762948147584177,83
-4.403498979794304,-4.1884767958738225,-3.937294892789139,-3.538381051438078,-3.768515665452055,84
-4.3942593485030805,-4.210702966386634,-3.942709076096539,-3.511687427890065,-3.7745744348965093,85
-4.385019717211858,-4.232929136899447,-3.948123259403939,-3.484993804342051,-3.7806332043409645,86
-4.376529245214517,-4.253353185478788,-3.953098454875603,-3.4604645286492826,-3.786200722208841,87
-4.3695370918049425,-4.2701729901911865,-3.9571956746757975,-3.440263948667002,-3.790785736923564,88
-4.364792416277017,-4.2815864291031716,-3.959975930968787,-3.426556412250455,-3.7938969969085545,89
-4.3630443779246235,-4.285791380281271,-3.9610002359188354,-3.421506267254885,-3.795043250587235,90
-4.359956245728799,-4.286764734821417,-3.9667947734742053,-3.4207931139224472,-3.8003243200620953,91
-4.351574172625845,-4.289406697144671,-3.982522803981637,-3.4188574120201154,-3.814658651493859,92
-4.339221643842544,-4.2933001153052555,-4.005700954203115,-3.416004798690363,-3.8357829293932992,93
-4.324222144605679,-4.298027837357395,-4.033845850900624,-3.412540911075665,-3.861433838271192,94
-4.307899160142032,-4.303172711355311,-4.064474120836149,-3.4087713863184925,-3.8893480626383097,95
-4.291576175678386,-4.308317585353226,-4.0951023907716735,-3.4050018615613205,-3.9172622870054274,96
-4.276576676441521,-4.313045307405366,-4.123247287469183,-3.401537973946622,-3.94291319588332,97
-4.26422414765822,-4.31693872556595,-4.14642543769066,-3.3986853606168697,-3.964037473782761,98
-4.255842074555266,-4.3195806878892045,-4.162153468198093,-3.3967496587145383,-3.9783718052145245,99
-4.252753942359441,-4.32055404242935,-4.167948005753462,-3.3960365053821002,-3.9836528746893842,100
-4.2361934264129175,-4.312286737725634,-4.163317373335634,-3.398689531587345,-3.988632762773152,101
-4.191243454558066,-4.2898469106726855,-4.150748513915812,-3.405890602715865,-4.002149601857664,102
-4.1250013907719705,-4.256777691857816,-4.132225984244497,-3.4165027075368424,-4.022069154192734,103
-4.0445645990317125,-4.216622211868333,-4.109734341072186,-3.4293888348194583,-4.046257182028177,104
-3.957030443314372,-4.172923601291542,-4.085258141149376,-3.4434119733328927,-4.072579447613807,105
-3.86949628759703,-4.12922499071475,-4.060781941226567,-3.4574351118463276,-4.098901713199435,106
-3.7890594958567716,-4.089069510725266,-4.038290298054256,-3.470321239128943,-4.123089741034878,107
-3.7228174320706766,-4.056000291910396,-4.019767768382941,-3.4809333439499204,-4.143009293369948,108
-3.6778674602158263,-4.03356046485745,-4.007198908963121,-3.488134415078441,-4.156526132454461,109
-3.6613069442693025,-4.0252931601537325,-4.002568276545292,-3.4907874412836852,-4.161506020538228,110
-3.6551159768548778,-4.020929366281819,-3.998760486867765,-3.495860580299073,-4.167968427382897,111
-3.6383119224442972,-4.009084782915197,-3.9884250577430502,-3.5096305290551273,-4.185509245961284,112
-3.6135480527865993,-3.9916296074275426,-3.973193899032944,-3.5299230851166796,-4.211358873339958,113
-3.583477639630824,-3.9704340371925353,-3.9546989205992444,-3.5545640460485655,-4.242747706585492,114
-3.550753954726009,-3.94736826958385,-3.9345720323037465,-3.581379209415617,-4.276906142764455,115
-3.5180302698211943,-3.9243025019751645,-3.9144451440082495,-3.608194372782669,-4.311064578943419,116
-3.4879598566654186,-3.9031069317401563,-3.895950165574549,-3.6328353337145542,-4.342453412188952,117
-3.4631959870077207,-3.8856517562525026,-3.8807190068644433,-3.653127889776107,-4.3683030395676274,118
-3.4463919325971406,-3.8738071728858805,-3.8703835777397284,-3.6668978385321607,-4.385843858146013,119
-3.440200965182716,-3.8694433790139673,-3.866575788062202,-3.6719709775475486,-4.392306264990682,120
-3.440044354132471,-3.8688116914089603,-3.8676995906692864,-3.6760935289846826,-4.396932809251732,121
-3.4396192669960914,-3.8670971107667986,-3.870749912031373,-3.6872833114569032,-4.409490572246009,122
-3.438992822795111,-3.86457036034677,-3.8752451224597104,-3.7037735172054385,-4.427996749290206,123
-3.4382321405510643,-3.861502163408164,-3.88070359226555,-3.7237973384715177,-4.4504685357010185,124
-3.437404339285483,-3.8581632432102695,-3.8866436917601392,-3.745587967496368,-4.474923126795137,125
-3.436576538019902,-3.854824323012375,-3.892583791254729,-3.767378596521219,-4.499377717889255,126
-3.435815855775855,-3.851756126073769,-3.898042261060568,-3.787402417787298,-4.521849504300066,127
-3.4351894115748745,-3.849229375653741,-3.902537471488906,-3.803892623535833,-4.540355681344264,128
-3.434764324438495,-3.8475147950115787,-3.905587792850992,-3.8150824060080533,-4.55291344433854,129
-3.43460771338825,-3.8468831074065717,-3.9067115954580767,-3.819204957445187,-4.55753998859959,130
-3.4363331644218924,-3.8493488794727555,-3.908701502338089,-3.821023368996787,-4.5616391880410205,131
-3.441016531513208,-3.856041689366683,-3.914102678155266,-3.8259590574939875,-4.572765586524904,132
-3.4479183356477776,-3.865904777631417,-3.9220623056753157,-3.8332327037003875,-4.589162384290624,133
-3.456299097811185,-3.8778813848100238,-3.931727567663948,-3.8420649883795885,-4.609072781577572,134
-3.465419338989009,-3.8909147514455658,-3.9422456468868705,-3.8516765922951888,-4.630739978625133,135
-3.4745395801668346,-3.903948118081108,-3.9527637261097937,-3.8612881962107894,-4.6524071756726935,136
-3.4829203423302406,-3.915924725259715,-3.9624289880984254,-3.87012048088999,-4.672317572959641,137
-3.4898221464648107,-3.9257878135244497,-3.970388615618475,-3.87739412709639,-4.6887143707253625,138
-3.4945055135561263,-3.932480623418377,-3.975789791435652,-3.8823298155935904,-4.699840769209245,139
