C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,time
-5.268557750565439,-6.001108741290437,-4.798260029409594,-5.595457873979274,-5.376732523143783,-4.486712490748756,-5.826962178701048,-3.464099325609211,-4.144033951903702,-4.36699140890499,-5.710316845222831,-6.372926963866408,-5.5345183844688055,-3.487384343495044,-4.914993919561948,-4.445488802531213,-3.713939008744666,-4.082930801044118,-4.8324978659663795,10
-5.285531681284169,-5.993212827400171,-4.793765069868439,-5.578767932902981,-5.309543840727846,-4.474144005867604,-5.791651035099905,-3.4656834172761233,-4.131149465339613,-4.36206986946632,-5.656863938192437,-6.295382868760043,-5.4606913109415105,-3.4851577323778447,-4.8490964859348775,-4.427322033092416,-3.7164791471065546,-4.068148811302213,-4.781636376077196,11
-5.302852490669887,-5.985764822995348,-4.783726907784282,-5.563009694641892,-5.247812607203175,-4.462717747632626,-5.761030394910071,-3.467209971754636,-4.1192595442642865,-4.3592173054363315,-5.608114630012889,-6.223554596231596,-5.394561549902251,-3.4832440992453724,-4.792779878623617,-4.4118915514553345,-3.718934260539431,-4.054659242600373,-4.734045889600002,12
-5.320520178722591,-5.978764728075971,-4.768145543157124,-5.548183159196006,-5.191538822569771,-4.452433716043817,-5.735100258131542,-3.4686789890447476,-4.108364188677721,-4.358433716815022,-5.564068920684183,-6.157442146281069,-5.336129101351026,-3.4816434440976267,-4.7460440976281655,-4.3991973576199666,-3.7213043490432955,-4.0424620949385925,-4.689726406534796,13
-5.338534745442282,-5.972212542642038,-4.747020975986963,-5.534288326565323,-5.1407224868276336,-4.443291911101183,-5.7138606247643215,-3.4700904691464602,-4.098463398579921,-4.3597191036023935,-5.524726810206322,-6.097045518908461,-5.285393965287839,-3.4803557669346086,-4.708889142948527,-4.389239451586315,-3.723589412618148,-4.031557368316875,-4.6486779268815805,14
-5.3568961908289605,-5.96610826669355,-4.720353206273802,-5.521325196749844,-5.095363599976762,-4.435292332804721,-5.69731149480841,-3.4714444120597725,-4.089557173970882,-4.363073465798446,-5.490088298579305,-6.042364714113772,-5.242356141712688,-3.479381067756318,-4.681315014584699,-4.382017833354377,-3.725789451263989,-4.021945062735221,-4.610900450640354,15
-5.375604514882626,-5.960451900230505,-4.688142234017639,-5.509293769749568,-5.055462162017157,-4.428434981154431,-5.685452868263805,-3.4727408177846857,-4.081645514850607,-4.368496803403179,-5.460153385803134,-5.993399731897004,-5.207015630625572,-3.478719346562755,-4.663321712536683,-4.377532502924155,-3.727904464980818,-4.01362517819363,-4.576393977811117,16
-5.394659717603279,-5.955243443252907,-4.650388059218476,-5.498194045564495,-5.021018172948819,-4.422719856150314,-5.678284745130509,-3.473979686321198,-4.074728421219094,-4.3759891164165925,-5.434922071877807,-5.950150572258152,-5.179372432026493,-3.478370603353919,-4.654909236804477,-4.375783460295648,-3.729934453768636,-4.006597714692102,-4.545158508393871,17
-5.414061798990919,-5.950482895760749,-4.60709068187631,-5.488026024194625,-4.992031632771747,-4.41814695779237,-5.675807125408522,-3.4751610176693113,-4.068805893076345,-4.385550404838686,-5.414394356803324,-5.912617235197222,-5.15942654591545,-3.4783348381298103,-4.656077587388083,-4.376770705468855,-3.731879417627442,-4.000862672230636,-4.517194042388613,18
-5.433810759045546,-5.946170257754037,-4.558250101991143,-5.478789705639955,-4.968502541485941,-4.414716286080596,-5.67802000909784,-3.476284811829024,-4.0638779304223585,-4.397180668669462,-5.398570240579686,-5.880799720714209,-5.147177972292442,-3.4786120508904284,-4.6668267642874985,-4.380494238443777,-3.7337393565572357,-3.9964200508092333,-4.492500579795346,19
