C1,C2,C3,C4,time
-5.736404669476623,-2.9307537077323262,-5.2356013589458605,-3.863630586695074,10
-5.645870321515096,-2.9517418902199517,-5.118884127553854,-3.826767531470463,11
-5.560917536381129,-2.9765183331792735,-5.009522900072533,-3.792083229678272,12
-5.481546314074724,-3.005083036610292,-4.907517676501898,-3.7595776813185,13
-5.407756654595885,-3.0374360005130066,-4.812868456841953,-3.7292508863911475,14
-5.339548557944614,-3.0735772248874174,-4.7255752410926934,-3.7011028448962144,15
-5.27692202412091,-3.1135067097335245,-4.64563802925412,-3.6751335568337016,16
-5.219877053124779,-3.157224455051327,-4.573056821326234,-3.651343022203608,17
-5.16841364495622,-3.2047304608408265,-4.507831617309036,-3.629731241005933,18
-5.122531799615237,-3.256024727102021,-4.449962417202526,-3.610298213240678,19
-5.082231517101832,-3.311107253834911,-4.399449221006701,-3.593043938907842,20
-5.0510545010620005,-3.3806600116345438,-4.358574050269766,-3.5781333593681315,21
-5.030968364632405,-3.4706174286092764,-4.328604694740722,-3.565658108710827,22
-5.019611972049046,-3.573858191029079,-4.308019806720768,-3.5555082260287922,23
-5.014624187547922,-3.683260985163923,-4.295298038511101,-3.5475737504148896,24
-5.013643875365031,-3.791704497283775,-4.288918042412919,-3.541744720961981,25
-5.014309899736376,-3.8920674136586055,-4.287358470727423,-3.53791117676293,26
-5.014261124897955,-3.9772284205583848,-4.289097975755809,-3.5359631569105985,27
-5.011136415085768,-4.040066204253081,-4.292615209799276,-3.535790700497851,28
-5.002574634535815,-4.073459451012664,-4.296388825159024,-3.537283846617548,29
-4.986214647484096,-4.070286847107104,-4.29889747413625,-3.540332634362554,30
-4.966659629224361,-4.021499821912311,-4.304226899242481,-3.5451430579839895,31
-4.948915484600992,-3.929456457838638,-4.316224651338435,-3.551943592265805,32
-4.931225172175931,-3.804145420707717,-4.333012095249094,-3.560657997100107,33
-4.9118316505111235,-3.655555376341181,-4.352710595799442,-3.5712100323790024,34
-4.888977878168512,-3.49367499056066,-4.373441517814459,-3.5835234579945974,35
-4.86090681371004,-3.328492929187786,-4.393326226119127,-3.5975220338389984,36
-4.82586141569765,-3.1699978580441908,-4.410486085538432,-3.6131295198043127,37
-4.782084642693288,-3.028178442951506,-4.423042460897354,-3.630269675782647,38
-4.727819453258895,-2.913023349731364,-4.429116717020873,-3.648866261666106,39
-4.661308805956416,-2.834521244205396,-4.426830218733975,-3.6688430373467984,40
-4.575789318836488,-2.7898337884901037,-4.415420854116328,-3.689789738213691,41
-4.469325674529669,-2.767025511798147,-4.3964134419122125,-3.711557503298471,42
-4.347402928467789,-2.7624393805953957,-4.371359742943524,-3.7344621979573214,43
-4.21550613608268,-2.7724183613477216,-4.34181151803216,-3.7588196875464286,44
-4.079120352806169,-2.793305420520994,-4.309320528000016,-3.7849458374219753,45
-3.943730634070085,-2.8214435245810843,-4.275438533668989,-3.8131565129401466,46
-3.814822035306258,-2.8531756399938617,-4.241717295860976,-3.8437675794571273,47
-3.6978796119465174,-2.884844733225197,-4.2097085753978725,-3.8770949023291017,48
-3.5983884194226934,-2.9127937707409606,-4.180964133101577,-3.913454346912254,49
-3.5218335131666154,-2.9333657190070226,-4.157035729793983,-3.9531617785627677,50
-3.4681161433363505,-2.9469188257650005,-4.137591581243373,-4.000412925053361,51
-3.431493243275594,-2.957444596758591,-4.120838129431637,-4.057211182184684,52
-3.4089833931946205,-2.9667358854567913,-4.1061344745010935,-4.120583917354823,53
-3.397605173303699,-2.9765855453285943,-4.092839716594055,-4.187558497961866,54
-3.3943771638131026,-2.9887864298429947,-4.080312955852838,-4.255162291403897,55
-3.3963179449331036,-3.0051313924689875,-4.0679132924197585,-4.320422665079006,56
-3.4004460968739725,-3.0274132866755656,-4.054999826437131,-4.380366986385279,57
-3.4037801998459827,-3.0574249659317254,-4.0409316580472705,-4.4320226227208,58
-3.4033388340594053,-3.096959283706461,-4.025067887392494,-4.472416941483659,59
-3.396140579724512,-3.1478090934687657,-4.006767614615116,-4.49857731007194,60
-3.3843508747168163,-3.215161984302901,-3.984758533844429,-4.509050785888958,61
-3.3722645828231737,-3.3000406946952374,-3.958998445375046,-4.506112908708906,62
-3.360094423120868,-3.39799080221794,-3.930691608597263,-4.492383769486196,63
-3.348053114687185,-3.5045578844431704,-3.9010422829013782,-4.470483459175236,64
-3.3363533765994062,-3.615287518943092,-3.871254727677687,-4.443032068730438,65
-3.325207927934819,-3.72572528328987,-3.842533202316486,-4.412649689106211,66
-3.314829487770706,-3.8314167550556646,-3.8160819662080723,-4.381956411256964,67
-3.305430775184352,-3.92790751181264,-3.793105278742741,-4.353572326137109,68
-3.2972245092530414,-4.01074313113296,-3.7748073993107907,-4.3301175247010555,69
-3.2904234090540596,-4.075469190588787,-3.762392587302516,-4.314212097903211,70
-3.285186796322897,-4.118676184618459,-3.756435159484995,-4.304012087972353,71
-3.281382585573197,-4.143089344501769,-3.7560053191388882,-4.295775942564339,72
-3.2787863850494765,-4.15345635307307,-3.7600511554248683,-4.289277360774202,73
-3.277173802996249,-4.154524893166714,-3.76752075750361,-4.284290041696976,74
-3.2763204476580285,-4.151042647617053,-3.7773622145357835,-4.280587684427691,75
-3.27600192727933,-4.147757299258437,-3.7885236156820636,-4.277943988061383,76
-3.2759938501046686,-4.149416530925221,-3.799953050103123,-4.276132651693085,77
-3.2760718243785574,-4.160768025451754,-3.810598606959635,-4.274927374417828,78
-3.2760114583455127,-4.186559465672388,-3.8194083754122725,-4.274101855330648,79
-3.2755883602500475,-4.231538534421476,-3.8253304446217085,-4.273429793526578,80
-3.2749277370921606,-4.306678307879871,-3.829001216996716,-4.273128607255186,81
-3.2743318508775396,-4.4131514165420445,-3.831865119931103,-4.273553766852867,82
-3.273841892359233,-4.541004874712797,-3.8340822800630883,-4.274686049544889,83
-3.273499052290291,-4.680285696696917,-3.8358128240308953,-4.276506232556519,84
-3.2733445214237604,-4.821040896799198,-3.837216878472744,-4.278995093113027,85
-3.2734194905126905,-4.9533174893244345,-3.8384545700268564,-4.282133408439679,86
-3.2737651503101306,-5.067162488577414,-3.8396860253314533,-4.285901955761746,87
-3.274422691569131,-5.152622908862939,-3.8410713710247584,-4.290281512304495,88
-3.2754333050427373,-5.199745764485792,-3.8427707337449903,-4.295252855293194,89
-3.2768381814840004,-5.1985780697507735,-3.8449442401303715,-4.300796761953112,90
-3.2785156774243753,-5.14095792557228,-3.845282172495443,-4.3053656974887184,91
-3.280355496822619,-5.0326725583644505,-3.8423352970938316,-4.308119855076292,92
-3.282415851572735,-4.884692670681692,-3.8375544664723855,-4.310101603898815,93
-3.2847549535687257,-4.70798896507841,-3.8323905331779575,-4.312353313139272,94
-3.287431014704594,-4.513532144109005,-3.828294349757394,-4.315917351980641,95
-3.2905022468743437,-4.312292910327884,-3.8267167687575463,-4.321836089605907,96
-3.2940268619719757,-4.115241966289446,-3.8291086427252634,-4.33115189519805,97
-3.2980630718914936,-3.9333500145481026,-3.8369208242073958,-4.344907137940055,98
-3.3026690885269008,-3.777587757658255,-3.8516041657507927,-4.364144187014902,99
-3.3079031237721996,-3.6589258981743065,-3.874609519902304,-4.389905411605573,100
-3.3139069439953475,-3.5723975932055674,-3.9108556102548375,-4.425375143810512,101
-3.320698940399578,-3.5038664607193093,-3.9615704732003145,-4.471241481568723,102
-3.3281522621318054,-3.4505488945568787,-4.0226689304841,-4.52480244282403,103
-3.3361400583389464,-3.409661288559624,-4.090065803851562,-4.583356045520262,104
-3.344535478167916,-3.378420036568889,-4.159675915048066,-4.644200307601245,105
-3.3532116707656314,-3.3540415324260207,-4.22741408581898,-4.704633247010806,106
-3.3620417852790068,-3.3337421699723664,-4.289195137909671,-4.7619528816927685,107
-3.370898970854958,-3.314738343049272,-4.340933893065504,-4.813457229590961,108
-3.3796563766404017,-3.294246445498084,-4.378545173031848,-4.856444308649209,109
-3.388187151782253,-3.2694828711601485,-4.397943799554069,-4.88821213681134,110
-3.3964208836171728,-3.2428890164824833,-4.39721648062985,-4.9066201766799455,111
-3.4044500030316915,-3.2187079155075917,-4.379536757410859,-4.913281296277683,112
-3.4123919244975247,-3.196858418470047,-4.3484497013734345,-4.911123621678475,113
-3.42036406248639,-3.177259375604422,-4.3075003839939185,-4.903075278956248,114
-3.428483831470004,-3.15982963714529,-4.26023387674865,-4.892064394184923,115
-3.4368686459200837,-3.1444880533272244,-4.210195251113968,-4.881019093438427,116
-3.445635920308346,-3.131153474384799,-4.160929578566217,-4.872867502790683,117
-3.454903069106508,-3.1197447505525875,-4.115981930581733,-4.8705377483156145,118
-3.4647875067862866,-3.110180732065163,-4.078897378636859,-4.876957956087146,119
-3.4754066478193986,-3.102380269157098,-4.053220994207934,-4.895056252179202,120
-3.4875208840277288,-3.0972420374107785,-4.032296939889655,-4.928019714536313,121
-3.50143089215647,-3.095349456350935,-4.008751157814724,-4.974582366828778,122
-3.5165645140623,-3.096148492125657,-3.9850513887664842,-5.030992753719171,123
-3.532349591601898,-3.0990851108830384,-3.963665373528286,-5.093499419870076,124
-3.5482139666319426,-3.1036052787711688,-3.947060852883474,-5.158350909944065,125
-3.563585481009112,-3.1091549619381422,-3.9377055676153936,-5.221795768603721,126
