C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,time
-6.227176350688427,-5.4943333850389156,-3.105986223995262,-4.951350047272268,-5.08373841628937,-3.457979249370365,-5.567825035991561,-4.585264147397057,-4.126695083198572,-4.865028597073436,-4.922371498322806,-4.360913331529595,-3.4418959213548463,20
-6.274299944290187,-5.590055756813792,-3.0441086947450584,-5.072653155355263,-5.107790847397189,-3.4779287409051847,-5.621551392702337,-4.654265306976204,-4.111664595033592,-4.922628652983232,-4.989535839268053,-4.452677810258541,-3.4211579585726324,21
-6.311781622787449,-5.666872307785562,-2.991911230547605,-5.170990416054626,-5.134842718933737,-3.4944083614886443,-5.667556068344752,-4.709694935242903,-4.100192994288637,-4.967542934366788,-5.042463737933154,-4.532217438657737,-3.405794691535481,22
-6.339621386180215,-5.724783037954227,-2.9493938314029027,-5.246361829370355,-5.164894030899016,-3.5074181111207445,-5.705839062918806,-4.751553032197156,-4.092280280963708,-4.999771441224104,-5.081155194318109,-4.599532216727184,-3.3958061202433942,23
-6.35781923446848,-5.763787947319785,-2.9165564973109506,-5.298767395302451,-5.197944783293024,-3.5169579898014853,-5.7364003764245,-4.779839597838962,-4.087926455058804,-5.0193141735551805,-5.1056102084229185,-4.654622144466881,-3.3911922446963696,24
-6.366375167652248,-5.7838870358822385,-2.893399228271749,-5.328207113850911,-5.23399497611576,-3.5230279975308667,-5.759240008861831,-4.794554632168321,-4.087131516573927,-5.026171131360019,-5.115828780247581,-4.697487221876829,-3.3919530648944094,25
-6.36528918573152,-5.785080303641587,-2.879922024285298,-5.3346809850157335,-5.2730446093672265,-3.5256281343088887,-5.774357960230802,-4.795698135185232,-4.089895465509075,-5.020342314638616,-5.1118109097921,-4.728127448957027,-3.398088580837512,26
-6.354561288706294,-5.76736775059783,-2.8761248853515973,-5.318189008796919,-5.315093683047422,-3.5247584001355516,-5.781754230531412,-4.783270106889696,-4.096218301864249,-5.001827723390973,-5.093556597056471,-4.7465428257074755,-3.4095987925256783,27
-6.334191476576568,-5.730749376750967,-2.882007811470647,-5.278731185194466,-5.360142197156345,-3.520418795010855,-5.78142881976366,-4.757270547281713,-4.106100025639448,-4.970627357617093,-5.061065842040696,-4.752733352128174,-3.4264836999589074,28
-6.304179749342347,-5.6752251821009985,-2.897570802642447,-5.216307514208373,-5.408190151693998,-3.5126093189347993,-5.773381727927548,-4.717699456361284,-4.119540636834672,-4.926741217316972,-5.014338644744776,-4.746699028219125,-3.4487433031372,29
-6.264526107003627,-5.600795166647925,-2.922813858866997,-5.130917995838638,-5.459237546660381,-3.501329971907385,-5.757612955023074,-4.664556834128408,-4.136540135449923,-4.870169302490613,-4.953375005168711,-4.728439853980326,-3.4763776020605563,30
-6.210546908593552,-5.493296224020943,-2.95953635567569,-5.0033852793100575,-5.524538495474153,-3.4836088461948798,-5.731845279578128,-4.586378009786415,-4.1590739670649715,-4.789977801867048,-4.866044683021087,-4.688385148977901,-3.508736646984588,31
-6.139640131352755,-5.344859961791827,-3.0087379461415202,-4.823055280858627,-5.610345283367904,-3.4577948819452105,-5.694813578552646,-4.476793721781598,-4.188239601446359,-4.680092375851294,-4.745608655917786,-4.621217868526361,-3.5454593547179685,32
-6.05492820259248,-5.1649284508744495,-3.0692190465768943,-4.602712901001152,-5.709155168062529,-3.4258693509808653,-5.648035999594704,-4.343447083978405,-4.2227200748742355,-4.5478022319573315,-4.600153750719751,-4.533318466248294,-3.5869790250902907,33
-5.959533549623956,-4.962943762182673,-3.139780073294217,-4.355143040254439,-5.813465407278917,-3.3898135251243318,-5.593030690352376,-4.193981210241281,-4.261198423628754,-4.400396577699135,-4.437766794287921,-4.431067395766281,-3.6337289579311456,34
-5.856578599758428,-4.748347966630373,-3.2192214426058934,-4.093130599135295,-5.915773258737963,-3.3516086761980968,-5.531315798473737,-4.036039214434677,-4.302357683990065,-4.245164620590686,-4.266534613483242,-4.320845110702909,-3.686142453070124,35
-5.7491857803071325,-4.5305831351314145,-3.306343570824329,-3.82946047816052,-6.008575980160559,-3.313236076024649,-5.464409471606862,-3.877264210423036,-4.344880892238322,-4.08939556814596,-4.094544035166652,-4.209032064680762,-3.7446528103368193,36
-5.64047751858131,-4.319091338599669,-3.3999468742619308,-3.5769175778469244,-6.084370829267599,-3.2766769964264753,-5.3938298573998225,-3.7252993120708062,-4.387451084653677,-3.940378627878935,-3.9298818861990945,-4.1020087113224255,-3.8096933295608237,37
-5.533576241892195,-4.123314647949004,-3.498831769231102,-3.3482867987113116,-6.135655063779972,-3.243912709226064,-5.321095103500696,-3.5877876332424337,-4.428751297516279,-3.805403007303588,-3.7806349934415118,-4.006155504250483,-3.8816973105717265,38
-5.431604377551031,-3.9526951340932897,-3.6017986720442505,-3.156353041270486,-6.1549259414185755,-3.2169244862459023,-5.247723357557556,-3.4723722878023664,-4.467464567106285,-3.691757913933898,-3.654890183754844,-3.92785289708752,-3.961098053199123,39
-5.337684352869054,-3.816674867946394,-3.707647999013779,-3.0139012060412553,-6.134680719904298,-3.1976935993084776,-5.175232767218477,-3.3866963896150506,-4.502273929703842,-3.6067325552838416,-3.560734284000035,-3.8734813434561217,-4.048328857272602,40
-5.247071088066693,-3.711708469206661,-3.8345648541361954,-2.917995143187411,-6.062602651333332,-3.1855704233289814,-5.095234063859535,-3.328811924412344,-4.533245455431879,-3.548550379684773,-3.4960825128324107,-3.841457292251599,-4.151102535708247,41
-5.153890354943641,-3.626034504906933,-3.9938960856781756,-2.853745243004743,-5.939629719604115,-3.1781394032221604,-5.00149216735092,-3.2897104698895543,-4.561781590068164,-3.5086652358247994,-3.4513903194269155,-3.824284226140517,-4.273254636599122,42
-5.059570858180037,-3.556770966962833,-4.17418472635738,-2.816006216208053,-5.778141280140911,-3.1747329158098405,-4.8987565080818705,-3.266444527856308,-4.588569933375102,-3.4842119317530322,-3.423554876423921,-3.8194731494023455,-4.409402562540287,43
-4.96554130245602,-3.5010358472899856,-4.363973808891465,-2.799632773512145,-5.590516688367993,-3.1746833379138457,-4.79177651644163,-3.2560666001222294,-4.614298085115104,-3.472325275518582,-3.4094733564637982,-3.8245350663165514,-4.554163716126799,44
-4.873230392451723,-3.45594713780401,-4.5518063659980905,-2.799479625631817,-5.389135299709625,-3.177323046356,-4.685301622819436,-3.2556291884969424,-4.639653645050576,-3.470140075170556,-3.4060429321869146,-3.8369809811626014,-4.7021554999537205,45
-4.784066832847286,-3.41862283042053,-4.726225430394918,-2.8104014832818733,-5.18637646959007,-3.181984417958127,-4.584081257604531,-3.2621847947900724,-4.665324212943926,-3.4747911387580674,-3.4101607762336403,-3.854321898219965,-4.847995316616112,46
-4.6994793283228455,-3.3861809170551664,-4.875774034799607,-2.8272530571771144,-4.994619553433596,-3.187999829542052,-4.492864851186152,-3.2727859208112426,-4.691997388557563,-3.4834132743302244,-3.418724061244346,-3.874068821768108,-4.986300568709036,47
