C1,C2,C3,C4,C5,C6,C7,C8,time
-6.276445685062697,-5.708744817487847,-2.854793398849941,-5.079502828867485,-6.148189760563664,-6.247661553560973,-5.9715062681651006,-3.5151923255443713,10
-6.246488214617635,-5.623004957307035,-2.8832446613178226,-4.991913935305681,-5.943515998060881,-6.069804938284098,-5.918494595466815,-3.4889272908236193,11
-6.218687020665965,-5.542420242155085,-2.915184180243714,-4.909432403302506,-5.751967049818694,-5.90399193218562,-5.867170616937358,-3.4641897467256944,12
-6.193042103207684,-5.466990672031996,-2.950611955627615,-4.832058232857959,-5.5735429158371055,-5.750222535265539,-5.817534332576727,-3.4409796932505934,13
-6.1695534622427965,-5.396716246937772,-2.9895279874695264,-4.75979142397204,-5.408243596116116,-5.608496747523858,-5.769585742384925,-3.419297130398319,14
-6.148221097771299,-5.331596966872413,-3.031932275769448,-4.6926319766447495,-5.256069090655725,-5.478814568960572,-5.72332484636195,-3.3991420581688705,15
-6.129045009793192,-5.271632831835921,-3.0778248205273795,-4.630579890876087,-5.117019399455931,-5.361175999575685,-5.678751644507803,-3.3805144765622486,16
-6.1120251983084755,-5.216823841828298,-3.127205621743321,-4.573635166666055,-4.991094522516737,-5.255581039369196,-5.635866136822483,-3.363414385578451,17
-6.0971616633171495,-5.167169996849547,-3.1800746794172725,-4.52179780401465,-4.87829445983814,-5.162029688341105,-5.594668323305992,-3.3478417852174798,18
-6.084454404819212,-5.122671296899668,-3.2364319935492336,-4.475067802921872,-4.778619211420141,-5.080521946491413,-5.555158203958328,-3.3337966754793333,19
-6.0739034228146656,-5.083327741978662,-3.2962775641392055,-4.433445163387725,-4.69206877726274,-5.011057813820117,-5.517335778779492,-3.3212790563640127,20
-6.067657441521029,-5.053030872010789,-3.3706013809107165,-4.398207712246525,-4.618610875868488,-4.959666424476294,-5.479876367859289,-3.3102561366067857,21
-6.066910196614703,-5.033942653620631,-3.465508993710171,-4.370065353295118,-4.558227573072136,-4.929697297431647,-5.442044037914281,-3.3007096988383586,22
-6.07022920528401,-5.023468726858685,-3.573673742721882,-4.34816620197729,-4.510940389871983,-4.917131009920131,-5.404721908884594,-3.2926616039018843,23
-6.076181984717267,-5.0190147317754406,-3.687768968130167,-4.331658373736826,-4.4767708472663275,-4.917948139175697,-5.368793100710358,-3.2861337126405177,24
-6.0833360521027915,-5.017986308421391,-3.8004680101193364,-4.319689984017517,-4.455740466253471,-4.928129262432293,-5.335140733331703,-3.281147885897413,25
-6.090258924628909,-5.0177890968470305,-3.904444208873707,-4.311409148263148,-4.447870767831711,-4.943654956923872,-5.304647926688757,-3.2777259845157247,26
-6.095518119483937,-5.0158287371028525,-3.992370904577592,-4.305963981917507,-4.453183272999348,-4.960505799884387,-5.27819780072165,-3.2758898693386067,27
-6.097681153856192,-5.009510869239347,-4.056921437415306,-4.302502600424379,-4.471699502754681,-4.974662368547786,-5.256673475370511,-3.275661401209214,28
-6.095315544933999,-4.996241133307009,-4.090769147571163,-4.300173119227553,-4.50344097809601,-4.982105240148024,-5.240958070575469,-3.2770624409707,29
-6.086988809905675,-4.973425169356332,-4.086587375229477,-4.298123653770817,-4.548429220021635,-4.97881499191905,-5.231934706276654,-3.2801148494662193,30
-6.078796280234201,-4.945033157413807,-4.034601361686584,-4.3017768813540025,-4.6171786995376785,-4.969424420884973,-5.238205441484961,-3.283282387998081,31
-6.075609788907418,-4.915961200404752,-3.9369787030270857,-4.31502883631309,-4.71550847135301,-4.9606755934462035,-5.263633369787052,-3.2856889201191106,32
-6.074161605400939,-4.885003822727896,-3.8043062716176954,-4.334737669646087,-4.836396932020046,-4.951712990901137,-5.301993162986701,-3.288346460048239,33
-6.0711839991903815,-4.850955548781974,-3.647170939825126,-4.357761532351001,-4.972822478091207,-4.941681094548174,-5.347059492887685,-3.2922670220043977,34
-6.063409239751354,-4.812610902965717,-3.4761595800160885,-4.380958575425837,-5.11776350611891,-4.929724385685711,-5.3926070312937755,-3.2984626202065166,35
-6.047569596559473,-4.768764409677853,-3.3018590645572954,-4.401186949868605,-5.264198412655573,-4.914987345612149,-5.432410450008749,-3.3079452688735267,36
-6.020397339090351,-4.718210593317117,-3.134856265815458,-4.4153048066773115,-5.405105594253613,-4.896614455625883,-5.460244420836381,-3.32172698222436,37
-5.978624736819601,-4.659743978282239,-2.985738056157291,-4.420170296849964,-5.533463447465451,-4.8737501970253145,-5.4698836155804464,-3.3408197744779464,38
-5.918984059222837,-4.592159088971948,-2.8650913079495037,-4.412641571384569,-5.6422503688435,-4.845539051108839,-5.455102706044716,-3.3662356598532166,39
-5.838207575775672,-4.51425044978498,-2.7835028935588113,-4.389576781279134,-5.7244447549401825,-4.811125499174858,-5.409676364032971,-3.398986652569101,40
-5.7269716072904,-4.418757688734629,-2.7382009849776763,-4.346921853096797,-5.7807333771125755,-4.768416366039654,-5.325533823508608,-3.439846263416902,41
-5.583485089576913,-4.302897388674039,-2.7166666990068027,-4.285682737596921,-5.81877943783803,-4.717135981180599,-5.2046472214696,-3.4881947243869695,42
-5.415779214607234,-4.172179506261722,-2.714866325225265,-4.210307622071857,-5.842025980349373,-4.659155082887727,-5.055855584271584,-3.5429541314968076,43
-5.231885174353385,-4.032113998156185,-2.728766153212134,-4.125244693813953,-5.85391604787943,-4.596344409451078,-4.8879979382702,-3.6030465807639214,44
-5.039834160787384,-3.888210821015933,-2.754332472546483,-4.034942140115559,-5.857892683661029,-4.530574699160678,-4.709913309821079,-3.667394168205813,45
-4.8476573658812505,-3.7459799314994737,-2.787531572807384,-3.943848148269023,-5.857398930926994,-4.463716690306567,-4.530440725279862,-3.7349189898399886,46
-4.663385981607004,-3.6109312862653127,-2.824329743573911,-3.856410905566693,-5.855877832910154,-4.3976411211787765,-4.358419211002181,-3.804543141683952,47
-4.495051199936665,-3.488574841971959,-2.860693274425135,-3.7770785993009186,-5.856772432843333,-4.3342187300673425,-4.202687793343673,-3.8751887197552057,48
-4.350684212842254,-3.384420555277921,-2.8925884549401286,-3.7102994167640504,-5.86352577395936,-4.2753202552623,-4.072085498659977,-3.945777820071256,49
-4.238316212295793,-3.303978382841704,-2.9159815746979656,-3.6605215452484354,-5.87958089949106,-4.22281643505368,-3.975451353306729,-4.015232538649606,50
-4.156912717282284,-3.2472615795141335,-2.931344841775432,-3.6269380179077007,-5.915811320379036,-4.174644871874386,-3.911288257547193,-4.089002219327578,51
-4.0975703726001935,-3.208563479973884,-2.9431237010961495,-3.6044875848573494,-5.974687312682171,-4.12771976440488,-3.8695980916032644,-4.171232101700346,52
-4.056517058941728,-3.184814160621235,-2.9532442975094417,-3.59123700883255,-6.047047067310719,-4.0823767453065445,-3.846468351768525,-4.258888125422194,53
-4.0299806569990935,-3.1729436978564634,-2.963632775864633,-3.5852530525684676,-6.1237287751749285,-4.038951447240759,-3.8379865343365536,-4.348936230147404,54
-4.0141890474645,-3.1698821680798495,-2.9762152810110463,-3.5846024788002695,-6.195570627185048,-3.997779502868906,-3.840240135600931,-4.43834235553026,55
-4.005370111030152,-3.172559647691672,-2.992917957798007,-3.5873520502631218,-6.253410814251332,-3.959196544852366,-3.849316651855238,-4.524072441225045,56
-3.999751728388258,-3.177906213092209,-3.015666951074838,-3.591568529692191,-6.288087527284026,-3.923538205852518,-3.8613035793930557,-4.603092426886042,57
-3.9935617802310244,-3.18285194068174,-3.046388405690863,-3.5953186798226437,-6.290438957193386,-3.891140118530745,-3.872288414507963,-4.672368252167536,58
