C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,time
-7.000000000000003,-7.000000000000001,-7.0000000000000036,-6.9440249257867475,-7.000000000000002,-6.943185304714844,-6.999999999999998,-6.868526561192906,-6.902571832227036,-1.5765582441909183,-7.000000000000001,10
-6.851525836728454,-6.824385971385766,-6.850044275272044,-6.745611847018545,-6.812585696374695,-6.90616875642534,-6.882740802813959,-6.727095038934641,-6.704086784290773,-1.7426240802784527,-6.825672088289851,11
-6.647373862230078,-6.582916682041195,-6.643855153771101,-6.47279386371227,-6.5548910288899,-6.855271002527273,-6.721509406683156,-6.532626695829527,-6.431169843378443,-1.9709646048988119,-6.585971209688397,12
-6.4014635293115765,-6.292055947148868,-6.395490984690418,-6.144172202002434,-6.2444860885104845,-6.793962344422781,-6.527298861343777,-6.298380737089274,-6.10242898273406,-2.2460111459187906,-6.2972406059184625,13
-6.127714290779662,-5.968267581891373,-6.119010117223243,-5.778348088023562,-5.898940966201327,-6.725713083514009,-6.311102216532017,-6.0376163679255965,-5.736472175601647,-2.5521950312051813,-5.975823518702875,14
-5.840045599441039,-5.628015401451293,-5.828470900562822,-5.393922747910171,-5.535825752927295,-6.653993521203095,-6.083912521984066,-5.763592793550207,-5.351907395225216,-2.873947588624779,-5.638063189764461,15
-5.552376908102416,-5.287763221011213,-5.537931683902401,-5.009497407796781,-5.172710539653263,-6.5822739588921815,-5.856722827436116,-5.489569219174817,-4.967342614848789,-3.1957001460443766,-5.300302860826046,16
-5.2786276695705014,-4.963974855753719,-5.261450816435226,-4.643673293817908,-4.827165417344104,-6.51402469798341,-5.640526182624356,-5.22880485001114,-4.601385807716383,-3.5018840313307678,-4.978885773610458,17
-5.032717336652001,-4.673114120861393,-5.013086647354543,-4.315051632108075,-4.516760476964691,-6.4527160398789185,-5.446315637284979,-4.994558891270889,-4.272644947072016,-3.776930572350746,-4.690155169840525,18
-4.828565362153625,-4.43164483151682,-4.8068975258536,-4.042233648801798,-4.259065809479894,-6.40181828598085,-5.285084241154174,-4.800090548165775,-3.999728006159704,-4.005271096971105,-4.450454291239071,19
-4.680091198882077,-4.256030802902585,-4.65694180112564,-3.8438205700335955,-4.071651505854588,-6.364801737691346,-5.167825043968135,-4.658659025907511,-3.801242958223466,-4.171336933058639,-4.276126379528921,20
-4.5716121102268525,-4.127473884514819,-4.546410151632166,-3.6987298532934267,-3.9342602523163626,-6.338678035969607,-5.077489124896345,-4.557196000515293,-3.6561380012829896,-4.292450942663144,-4.1485100789883145,21
-4.477660921884594,-4.0156256553963035,-4.4486816245124174,-3.5728094053884467,-3.8143200196097675,-6.317767758457406,-4.9897062736231055,-4.473048955385425,-3.5302851077075186,-4.396897944835732,-4.037443683847189,22
-4.397480430122725,-3.9196245250496062,-4.36309712197625,-3.46505612642897,-3.7109288254751034,-6.301504611580742,-4.904487605656832,-4.4051008067952795,-3.4226779122654083,-4.48555220294518,-3.942019910755924,23
-4.330313431208679,-3.8386089029772883,-4.288997546233519,-3.3744669165253125,-3.6231846876526728,-6.289322301765616,-4.821844236505939,-4.352234471022227,-3.3323100497250127,-4.55928798036026,-3.8613314763648954,24
-4.275402721409883,-3.77171719868192,-4.22572379949408,-3.300038675787789,-3.5501856238827796,-6.280654535438028,-4.741787281678845,-4.313332864343641,-3.258175154854686,-4.618979540449745,-3.7944710973244846,25
-4.231991096993763,-3.7180878216660593,-4.172616783967788,-3.240768304326715,-3.4910296519057256,-6.274935019023976,-4.664327856683961,-4.287278903036892,-3.1992668624227814,-4.665501146582408,-3.7405314902850666,26
-4.199321354227752,-3.6768591814322757,-4.1290174018645,-3.1956527022524064,-3.444814789461815,-6.271597458949462,-4.589477077029707,-4.272955503379355,-3.1545788071976553,-4.699727062127025,-3.698605371897023,27
-4.176636289379278,-3.6471696874831334,-4.0942665553940705,-3.163688769675177,-3.4106390542913503,-6.270075561640485,-4.5172460582244955,-4.269245581648399,-3.1231046239476603,-4.7225315504523655,-3.667785458810731,28
-4.163178698715767,-3.628157749321197,-4.067705146766354,-3.1438734067053433,-3.387600464134634,-6.269803033523043,-4.447645915776743,-4.275032054121398,-3.1038379474411504,-4.734788874927205,-3.6471644676765687,29
-4.158191378504651,-3.618961776449031,-4.048674078191208,-3.13520351345322,-3.3747970367319686,-6.270213581023138,-4.380687765194866,-4.289197837075723,-3.0957724124464807,-4.7373732989203186,-3.6358351151449146,30
-4.1609171250133565,-3.6187201783691996,-4.0365142518784864,-3.1366759900291226,-3.371326789823658,-6.270740910566768,-4.316382721987278,-4.3106258467887475,-3.0979016537320057,-4.731159085800477,-3.6328901178661477,31
-4.170598734509312,-3.6265713645842665,-4.030566570038047,-3.1472877365433662,-3.3762877411500045,-6.2708187285799335,-4.254741901662394,-4.338198999537842,-3.109219306066078,-4.717020498936453,-3.6374221924906465,32
-4.18647900325995,-3.6416537445968014,-4.0301719348797445,-3.1660356531062677,-3.3887779084513117,-6.269880741488636,-4.195776419728633,-4.370800211600383,-3.128719004217055,-4.695831801697024,-3.6485240556687897,33
-4.207800727532693,-3.6631057279093655,-4.034671248613433,-3.19191663982814,-3.407895309467882,-6.267360655718873,-4.139497391694407,-4.407312399253736,-3.1553943829532876,-4.668467257450961,-3.6652884240509547,34
-4.233806703594976,-3.6900657240245227,-4.043405413448968,-3.223927596819299,-3.432737961940018,-6.262692177696644,-4.085915933068135,-4.446618478775276,-3.1882390770431313,-4.635801129567035,-3.6868080142875197,35
-4.263739727714223,-3.721672142444841,-4.055715331596208,-3.2610654241900603,-3.4624038836080233,-6.255309013847952,-4.035043159358228,-4.4876013664423775,-3.226246721254941,-4.598707681414023,-3.7121755430288648,36
-4.296842596157864,-3.7570633926728836,-4.070941905265006,-3.30232702205074,-3.4959910922121997,-6.244644870598793,-3.986890186073106,-4.52914397853241,-3.2684109503570706,-4.558061176360699,-3.7404837269253672,37
-4.332358105193331,-3.795377884211214,-4.088426036665218,-3.346709290511652,-3.532597605492851,-6.230133454375168,-3.941468128721181,-4.570129231322746,-3.3137253991178732,-4.5147358777758315,-3.770825282627405,38
-4.369529051088048,-3.8357540265623986,-4.1075086280067,-3.3932091296831124,-3.5713214411902805,-6.2112084716030775,-3.89878810281087,-4.6094400410907586,-3.3611837023057043,-4.469606049028199,-3.8022929267853587,39
-4.407598230109446,-3.877330229229002,-4.127530581499307,-3.440823439675436,-3.61126061704479,-6.187303628708521,-3.8588612238505893,-4.64595932411382,-3.409779494688918,-4.423545953486573,-3.8339793760496046,40
-4.445808438524954,-3.919244901713589,-4.147832799352894,-3.4885491205989383,-3.6515131507966823,-6.157852632117498,-3.8216986073487527,-4.6785699966693,-3.4585064110358683,-4.377429854519727,-3.8649773470705213,41
-4.483402472602001,-3.9606364535187253,-4.167756183777319,-3.535383072563936,-3.6911770601862623,-6.122289188256008,-3.787311368813777,-4.706154975034574,-3.5063580861149104,-4.332132015496434,-3.8943795564984898,42
-4.519623128608012,-4.0006432941469745,-4.186641636982435,-3.580322195680742,-3.7293503629538303,-6.0800470035500505,-3.755710623754077,-4.727597175487011,-3.5523281546943966,-4.288526699785466,-3.9212787209838855,43
-4.553713202810421,-4.038403833100902,-4.203830061178099,-3.622363390059672,-3.7651310768396904,-6.030559784425628,-3.726907487678068,-4.741779514303986,-3.5954102515426825,-4.2474881707556,-3.944767557177088,44
-4.5849154914766554,-4.073056479883072,-4.218662358574166,-3.660503555811043,-3.797617219584146,-5.973261237308738,-3.7009130760941673,-4.747584907762871,-3.6345980114281216,-4.209890691775606,-3.963938781728477,45
-4.612472790874142,-4.10373964399605,-4.230479431380491,-3.693739593045168,-3.8259068089274995,-5.9075850686253775,-3.6777385045107875,-4.7438962721410345,-3.6688850691190686,-4.1766085262142605,-3.9778851112884284,46
-4.63562789727031,-4.1295917349424,-4.238622181806932,-3.7210684018723645,-3.849097862610053,-5.832964984801551,-3.657394888436346,-4.729596523715852,-3.697265059383878,-4.148515937440335,-3.9856992625073215,47
