C1,C2,C3,C4,C5,C6,C7,C8,time
-5.833697483382528,-4.318329450169602,-4.999266444352705,-5.288197505859158,-4.152922503027962,-5.231301657527125,-3.7270483955138434,-3.441876738670945,10
-5.827171971858385,-4.295987711331457,-4.978512698414916,-5.270169967630599,-4.135110133389852,-5.249828143705023,-3.727551266275169,-3.446150604563973,11
-5.821187319783963,-4.270969647208944,-4.959696407504542,-5.254066469364987,-4.119214845763058,-5.265500646517926,-3.7280672667542962,-3.4502196459683123,12
-5.815743527159263,-4.243275257802064,-4.942817571621584,-5.2398870110623195,-4.105236640147577,-5.278319165965832,-3.728596396951225,-3.4540838628839636,13
-5.8108405939842855,-4.212904543110818,-4.92787619076604,-5.227631592722601,-4.093175516543413,-5.2882837020487425,-3.729138656865954,-3.457743255310927,14
-5.806478520259031,-4.179857503135206,-4.914872264937913,-5.217300214345829,-4.083031474950564,-5.2953942547666575,-3.729694046498486,-3.461197823249202,15
-5.802657305983498,-4.144134137875225,-4.903805794137204,-5.208892875932002,-4.0748045153690295,-5.2996508241195786,-3.7302625658488187,-3.464447566698788,16
-5.799376951157688,-4.105734447330879,-4.894676778363914,-5.202409577481123,-4.068494637798811,-5.301053410107503,-3.7308442149169534,-3.467492485659687,17
-5.796637455781602,-4.064658431502166,-4.8874852176180426,-5.197850318993189,-4.064101842239907,-5.299602012730432,-3.7314389937028896,-3.4703325801318976,18
-5.794438819855239,-4.020906090389086,-4.882231111899589,-5.195215100468203,-4.0616261286923185,-5.295296631988367,-3.732046902206627,-3.472967850115419,19
-5.792781043378598,-3.974477423991639,-4.8789144612085575,-5.194503921906161,-4.061067497156046,-5.2881372678813054,-3.7326679404281657,-3.475398295610253,20
-5.793440165786613,-3.9244487408034123,-4.880524379131685,-5.194166630212066,-4.06239365900499,-5.2708433844897575,-3.7321125884095916,-3.4764887854129114,21
-5.797402875654246,-3.870306878876399,-4.888721484328267,-5.193342029222024,-4.065586676113544,-5.239370239636226,-3.729720001729841,-3.475608691077013,22
-5.80348514669154,-3.8126676325482083,-4.901513034407148,-5.193063554332709,-4.070668074232438,-5.198571523933706,-3.72628319369419,-3.4735147667382167,23
-5.810502952608542,-3.752146796156447,-4.916906286977163,-5.194364640940783,-4.077659379112404,-5.153300927995193,-3.722595177607915,-3.4709637665321784,24
-5.817272267115296,-3.6893601640387255,-4.932908499647156,-5.198278724442915,-4.086582116504173,-5.10841214243368,-3.719448966776292,-3.468712444594558,25
-5.822609063921849,-3.62492353053265,-4.947526930025965,-5.205839240235774,-4.097457812158475,-5.068758857862164,-3.717637574504599,-3.4675175550610122,26
-5.825329316738245,-3.5594526899758314,-4.958768835722433,-5.218079623716024,-4.110307991826042,-5.039194764893639,-3.717954014098111,-3.4681358520672,27
-5.8242489992745305,-3.4935634367058763,-4.964641474345396,-5.236033310280334,-4.1251541812576065,-5.024573554141098,-3.721191298862105,-3.4713240897487783,28
-5.818184085240749,-3.4278715650603946,-4.963152103503699,-5.260733735325374,-4.1420179062038995,-5.029748916217539,-3.728142442101858,-3.4778390222414055,29
-5.805950548346948,-3.3629928693769946,-4.952307980806177,-5.293214334247808,-4.16092069241565,-5.0595745417359534,-3.739600457122645,-3.4884374036807397,30
-5.792164188214388,-3.2902943203550383,-4.935699554956528,-5.338546226779902,-4.17797045432159,-5.1309886118895776,-3.758608349024056,-3.5020824065575185,31
-5.780617217081503,-3.204341189069984,-4.917388067343933,-5.398474990880072,-4.190982599159143,-5.248367770409326,-3.7860342920263172,-3.5174132335222104,32
-5.768890227584094,-3.1105467204235873,-4.8960869646054626,-5.469045749284219,-4.202539891892083,-5.3977234017147095,-3.8194090531156593,-3.534700683950069,33
-5.754563812357959,-3.014324159317601,-4.870509693378185,-5.546303624728239,-4.2152250974841845,-5.565066890225244,-3.856263399278314,-3.5542155572163487,34
-5.735218564038896,-2.921086750653778,-4.839369700299171,-5.626293739948027,-4.231620980899221,-5.736409620360439,-3.8941280975005133,-3.5762286526963014,35
-5.708435075262706,-2.836247739333873,-4.801380432005492,-5.705061217679482,-4.254310307100968,-5.897762976539811,-3.9305339147684877,-3.6010107697651823,36
-5.671793938665188,-2.7652203702596387,-4.7552553351342155,-5.778651180658501,-4.2858758410532,-6.035138343182872,-3.963011618068469,-3.628832707798245,37
-5.622875746882142,-2.713417888332829,-4.699707856322413,-5.843108751620981,-4.3289003477196895,-6.134547104709136,-3.9890919743866897,-3.659965266170742,38
-5.559261092549367,-2.686253538455197,-4.633451442207153,-5.89447905330282,-4.385966592064213,-6.182000645538113,-4.006305750709379,-3.6946792442579275,39
-5.478530568302661,-2.6891405655284966,-4.555199539425508,-5.928807208439915,-4.459657339050542,-6.16351035008932,-4.012183714022771,-3.7332454414350558,40
-5.372018529686896,-2.728630423047879,-4.456078299153933,-5.946114653292651,-4.557819053419196,-6.065706407081059,-4.005031955440071,-3.7789561449893,41
-5.237419744826907,-2.8027490719458696,-4.332492008866833,-5.950514651094381,-4.682132459322842,-5.895667856032891,-3.9864701005569674,-3.8333595744317908,42
-5.081855425228449,-2.904121518280282,-4.191071319648196,-5.944190065040468,-4.825931710843485,-5.670079357566219,-3.9589992180834175,-3.894110427473715,43
-4.912446782397281,-3.025372768108929,-4.038446882582015,-5.929323758326264,-4.982550962063128,-5.405625572302446,-3.925120376729378,-3.9588634018262607,44
-4.7363150278391535,-3.1591278274896246,-3.881249348752276,-5.908098594147127,-5.145324367063772,-5.11899116086297,-3.887334645204803,-4.025273195200614,45
-4.560581373059822,-3.298011702480183,-3.726109369242971,-5.882697435698414,-5.307586079927422,-4.826860783869197,-3.8481430922196496,-4.090994505307965,46
-4.392367029565039,-3.43464939913842,-3.5796575951380873,-5.85530314617548,-5.462670254736082,-4.5459191019425225,-3.8100467864838725,-4.153682029859499,47
-4.238793208860561,-3.561665923522147,-3.4485246775216165,-5.828098588773683,-5.603911045571755,-4.292850775704351,-3.775546796707428,-4.210990466566406,48
-4.106981122452143,-3.6716862816891775,-3.3393412674775482,-5.803266626688378,-5.724642606516442,-4.084340465776087,-3.7471441916002726,-4.26057451313987,49
-4.004051981845539,-3.7573354796973266,-3.258738016089871,-5.782990123114924,-5.818199091652149,-3.937072832779129,-3.727340039872362,-4.300088867291082,50
