Clonal_Cluster_ID,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180
C1,-5.135113177,-5.204053153,-5.264687782,-5.317017063,-5.361040998,-5.396759585,-5.424172825,-5.443280718,-5.454083264,-5.456580462,-5.450772314,-5.434739515,-5.407415785,-5.370080661,-5.324013677,-5.27049437,-5.210802276,-5.146216929,-5.078017867,-5.007484623,-4.935896735,-4.856191642,-4.763118773,-4.660675649,-4.55285979,-4.443668717,-4.337099949,-4.237151007,-4.147819411,-4.073102681,-4.016998338,-3.981357507,-3.963063015,-3.958659932,-3.964693332,-3.977708286,-3.994249866,-4.010863143,-4.02409319,-4.030485079,-4.026583881,-4.01544492,-4.002348485,-3.9871771,-3.969813287,-3.950139567,-3.928038464,-3.903392499,-3.876084196,-3.845996076,-3.813010663,-3.774113837,-3.727752917,-3.676002582,-3.620937508,-3.564632372,-3.509161852,-3.456600626,-3.40902337,-3.368504763,-3.33711948,-3.314874765,-3.299623124,-3.290207129,-3.285469355,-3.284252375,-3.285398762,-3.28775109,-3.290151932,-3.291443861,-3.290469452,-3.287290617,-3.283142047,-3.278625479,-3.274342656,-3.270895315,-3.268885196,-3.268914039,-3.271583584,-3.277495569,-3.287251735,-3.302483819,-3.323474313,-3.348801095,-3.37704204,-3.406775023,-3.436577921,-3.46502861,-3.490704965,-3.512184863,-3.528046178,-3.538493681,-3.545115926,-3.548566471,-3.549498872,-3.548566685,-3.546423466,-3.543722771,-3.541118158,-3.539263181,-3.538811397,-3.53879458,-3.537997063,-3.536701243,-3.53518952,-3.533744291,-3.532647954,-3.532182906,-3.532631546,-3.534276273,-3.537399483,-3.543489914,-3.553081786,-3.56502572,-3.578172336,-3.591372253,-3.603476093,-3.613334476,-3.619798023,-3.621717353,-3.617943088,-3.60680757,-3.588576275,-3.564999517,-3.537827611,-3.508810871,-3.479699612,-3.452244149,-3.428194796,-3.409301869,-3.397315683,-3.392067669,-3.39164904,-3.395199775,-3.401859856,-3.410769263,-3.421067977,-3.431895979,-3.44239325,-3.45169977,-3.458955521,-3.465643743,-3.473480334,-3.481954253,-3.49055446,-3.498769916,-3.506089581,-3.512002414,-3.515997377,-3.517563429,-3.51618953,-3.512301548,-3.506666041,-3.499283011,-3.490152456,-3.479274377,-3.466648773,-3.452275646,-3.436154994,-3.418286818,-3.398671117
C2,-3.875285273,-3.766994303,-3.668375879,-3.579430001,-3.500156669,-3.430555883,-3.370627644,-3.32037195,-3.279788803,-3.248878203,-3.227640148,-3.222449692,-3.236848532,-3.266586631,-3.307413955,-3.355080468,-3.405336135,-3.453930922,-3.496614792,-3.529137711,-3.547249643,-3.552265137,-3.549321941,-3.539904819,-3.525498538,-3.507587863,-3.487657559,-3.467192392,-3.447677127,-3.43059653,-3.417435366,-3.403966802,-3.386302844,-3.366436507,-3.346360812,-3.328068776,-3.313553418,-3.304807755,-3.303824806,-3.31259759,-3.333119124,-3.366531225,-3.4114014,-3.465861208,-3.528042204,-3.596075946,-3.668093992,-3.742227897,-3.81660922,-3.889369517,-3.958640345,-4.036634603,-4.132074878,-4.237857263,-4.346877849,-4.452032727,-4.546217989,-4.622329728,-4.673264034,-4.691916999,-4.671184715,-4.592938194,-4.454472795,-4.271821123,-4.061015785,-3.838089389,-3.619074542,-3.420003851,-3.256909923,-3.145825365,-3.102782784,-3.140891614,-3.250808465,-3.414886713,-3.61547973,-3.83494089,-4.055623567,-4.259881134,-4.430066965,-4.548534435,-4.597636915,-4.572631713,-4.489184203,-4.360259863,-4.198824169,-4.017842601,-3.830280634,-3.649103747,-3.487277417,-3.357767122,-3.27353834,-3.232196461,-3.218965467,-3.228238721,-3.254409586,-3.291871423,-3.335017597,-3.378241469,-3.415936403,-3.44249576,-3.452312904,-3.446891042,-3.432879581,-3.41239118,-3.387538499,-3.360434199,-3.333190939,-3.307921379,-3.28673818,-3.271754001,-3.265081503,-3.267864906,-3.278548984,-3.295197221,-3.315873103,-3.338640116,-3.361561745,-3.382701477,-3.400122796,-3.411889189,-3.41606414,-3.408054445,-3.387316557,-3.357988457,-3.324208122,-3.290113533,-3.259842669,-3.237533507,-3.227324028,-3.23335221,-3.259756033,-3.318120631,-3.410590951,-3.527144694,-3.65775956,-3.792413249,-3.92108346,-4.033747894,-4.12038425,-4.170970228,-4.175483528,-4.120159946,-4.007746198,-3.852986363,-3.670624524,-3.475404762,-3.282071157,-3.10536779,-2.960038743,-2.860828097,-2.822479931,-2.832707514,-2.869394722,-2.932541556,-3.022148015,-3.138214101,-3.280739812,-3.449725149,-3.645170112,-3.867074701,-4.115438916
C3,-4.105127631,-4.218239101,-4.319456451,-4.408779679,-4.486208786,-4.551743771,-4.605384635,-4.647131378,-4.676984,-4.6949425,-4.701006878,-4.684352889,-4.638967062,-4.572065562,-4.490864551,-4.402580196,-4.31442866,-4.233626107,-4.167388702,-4.122932609,-4.107473992,-4.123710987,-4.16565913,-4.227510684,-4.303457909,-4.387693069,-4.474408425,-4.557796241,-4.632048777,-4.691358297,-4.729917063,-4.750002126,-4.758901357,-4.758323241,-4.749976263,-4.735568909,-4.716809665,-4.695407017,-4.67306945,-4.651505451,-4.632423505,-4.616123296,-4.600999555,-4.585903331,-4.569685676,-4.551197642,-4.529290279,-4.502814639,-4.470621774,-4.431562734,-4.384488571,-4.325117275,-4.252261453,-4.169414084,-4.080068146,-3.987716618,-3.895852477,-3.807968702,-3.727558272,-3.658114164,-3.603129357,-3.560758293,-3.526353315,-3.499204251,-3.478600929,-3.463833177,-3.454190824,-3.448963697,-3.447441626,-3.448914439,-3.452671963,-3.456681114,-3.460548876,-3.466025178,-3.474859949,-3.488803119,-3.509604617,-3.539014373,-3.578782314,-3.630658372,-3.696392476,-3.789266747,-3.914845402,-4.063301509,-4.224808137,-4.389538354,-4.547665229,-4.68936183,-4.804801226,-4.884156486,-4.917600677,-4.896744904,-4.827119558,-4.719776645,-4.58576817,-4.436146136,-4.281962548,-4.134269411,-4.00411873,-3.902562509,-3.840652752,-3.813258889,-3.806069263,-3.816364253,-3.841424238,-3.878529596,-3.924960705,-3.977997944,-4.03492169,-4.093012323,-4.149550219,-4.217439409,-4.306669143,-4.410147637,-4.520783109,-4.631483772,-4.735157843,-4.824713538,-4.893059073,-4.933102663,-4.937752524,-4.899490591,-4.821494605,-4.71271649,-4.582108168,-4.438621562,-4.291208595,-4.148821191,-4.020411272,-3.914930761,-3.841331583,-3.796960583,-3.771060311,-3.760426247,-3.761853867,-3.772138651,-3.788076076,-3.80646162,-3.824090763,-3.837758981,-3.844261753,-3.847761297,-3.853893161,-3.861662826,-3.87007577,-3.878137471,-3.884853408,-3.88922906,-3.890269905,-3.886981422,-3.87836909,-3.865261676,-3.849150962,-3.830036949,-3.807919636,-3.782799023,-3.754675111,-3.7235479,-3.689417388,-3.652283578,-3.612146467
C4,-4.714965887,-4.509173449,-4.325177154,-4.162977001,-4.022572991,-3.903965123,-3.807153398,-3.732137815,-3.678918375,-3.647495077,-3.637867922,-3.67196628,-3.761973134,-3.893268905,-4.051234011,-4.221248873,-4.38869391,-4.538949543,-4.657396191,-4.729414274,-4.740384211,-4.683193345,-4.569051244,-4.410821669,-4.221368383,-4.013555146,-3.80024572,-3.594303865,-3.408593345,-3.255977919,-3.149321349,-3.085100882,-3.048019236,-3.03327838,-3.03608028,-3.051626906,-3.075120224,-3.101762203,-3.12675481,-3.145300014,-3.152599782,-3.152188129,-3.151004134,-3.14935736,-3.147557371,-3.14591373,-3.144736001,-3.144333747,-3.145016531,-3.147093917,-3.150875468,-3.156013683,-3.161994479,-3.168877543,-3.176722561,-3.185589221,-3.195537211,-3.206626217,-3.218915928,-3.23246603,-3.24733621,-3.265193001,-3.286900356,-3.311314093,-3.337290031,-3.363683991,-3.389351792,-3.413149251,-3.43393219,-3.450556426,-3.461877779,-3.465933735,-3.462820564,-3.454482265,-3.44286284,-3.429906286,-3.417556604,-3.407757792,-3.402453851,-3.403588779,-3.413106576,-3.430851449,-3.454720844,-3.483738625,-3.516928656,-3.553314799,-3.591920918,-3.631770876,-3.671888536,-3.711297761,-3.749022415,-3.787064653,-3.827549072,-3.869683201,-3.912674568,-3.955730702,-3.998059131,-4.038867383,-4.077362987,-4.11275347,-4.144246361,-4.172182824,-4.197574217,-4.220633359,-4.241573069,-4.260606168,-4.277945475,-4.29380381,-4.308393992,-4.321928841,-4.334621177,-4.34484279,-4.351468417,-4.355465299,-4.357800675,-4.359441785,-4.361355869,-4.364510166,-4.369871916,-4.378408359,-4.391086735,-4.408295302,-4.429246696,-4.453144724,-4.47919319,-4.506595899,-4.534556656,-4.562279268,-4.588967538,-4.613825273,-4.636056277,-4.654253844,-4.668462151,-4.680061336,-4.690431532,-4.700952876,-4.713005503,-4.727969549,-4.747225148,-4.772152437,-4.80413155,-4.845903588,-4.897560134,-4.956507045,-5.020150178,-5.085895392,-5.151148544,-5.213315493,-5.269802095,-5.318014209,-5.355357692,-5.38399433,-5.407815336,-5.42682071,-5.441010451,-5.450384561,-5.454943039,-5.454685884,-5.449613098,-5.439724679,-5.425020628
C5,-4.740428293,-4.913471142,-5.067231437,-5.201709177,-5.316904363,-5.412816995,-5.489447073,-5.546794596,-5.584859565,-5.60364198,-5.60314184,-5.57058481,-5.498874038,-5.396525747,-5.27205616,-5.133981501,-4.990817994,-4.851081863,-4.72328933,-4.615956621,-4.537599957,-4.484529327,-4.445863083,-4.419329998,-4.402658847,-4.393578403,-4.38981744,-4.38910473,-4.389169048,-4.387739167,-4.382543861,-4.37643674,-4.37335849,-4.372668495,-4.373726141,-4.375890814,-4.378521899,-4.380978783,-4.382620849,-4.382807485,-4.380898075,-4.380088026,-4.382816905,-4.387310339,-4.391793952,-4.39449337,-4.39363422,-4.387442126,-4.374142714,-4.351961611,-4.319124442,-4.271410906,-4.208316485,-4.133640476,-4.051182174,-3.964740878,-3.878115884,-3.795106488,-3.719511988,-3.655131681,-3.605764864,-3.569715855,-3.542102598,-3.521944826,-3.508262274,-3.500074673,-3.496401759,-3.496263264,-3.498678922,-3.502668467,-3.507251631,-3.512200333,-3.518404434,-3.52656058,-3.537365419,-3.551515598,-3.569707764,-3.592638564,-3.621004645,-3.655502654,-3.696829239,-3.751488714,-3.822372137,-3.904756273,-3.993917887,-4.085133742,-4.173680603,-4.254835235,-4.323874402,-4.376074868,-4.406713397,-4.410031907,-4.387729633,-4.346269317,-4.2921137,-4.231725524,-4.171567531,-4.118102463,-4.077793062,-4.057102069,-4.062492226,-4.095402362,-4.149929724,-4.221524682,-4.305637602,-4.397718854,-4.493218806,-4.587587826,-4.676276284,-4.754734547,-4.818412984,-4.874218005,-4.930704641,-4.985796191,-5.037415956,-5.083487235,-5.121933327,-5.150677533,-5.167643152,-5.170753483,-5.157931827,-5.115944038,-5.039591431,-4.938850489,-4.823697699,-4.704109545,-4.590062513,-4.491533089,-4.418497757,-4.380933004,-4.388815313,-4.454510322,-4.574541843,-4.735123626,-4.922469424,-5.122792986,-5.322308064,-5.50722841,-5.663767773,-5.778139906,-5.836558558,-5.838081473,-5.796482025,-5.720047412,-5.617064833,-5.495821489,-5.364604577,-5.231701297,-5.105398848,-4.993984429,-4.90574524,-4.833775279,-4.765643751,-4.701350653,-4.640895987,-4.584279751,-4.531501948,-4.482562575,-4.437461633,-4.396199123,-4.358775044
C6,-4.377928044,-4.520250131,-4.647247299,-4.75891955,-4.855266882,-4.936289297,-5.001986793,-5.05235937,-5.08740703,-5.107129771,-5.111527594,-5.091520107,-5.042062646,-4.969208808,-4.879012186,-4.777526376,-4.670804973,-4.564901571,-4.465869765,-4.379763151,-4.312635322,-4.260242151,-4.213947986,-4.173219138,-4.137521917,-4.106322635,-4.079087602,-4.05528313,-4.034375529,-4.015831111,-3.999116185,-3.987596341,-3.983694807,-3.985464349,-3.990957737,-3.998227737,-4.005327119,-4.010308649,-4.011225097,-4.00612923,-3.993073816,-3.971362449,-3.942627591,-3.908415305,-3.870271659,-3.829742718,-3.788374548,-3.747713214,-3.709304783,-3.67469532,-3.645430891,-3.620274844,-3.596936822,-3.575382335,-3.555576892,-3.537486002,-3.521075175,-3.50630992,-3.493155747,-3.481578164,-3.471542682,-3.46240184,-3.453831706,-3.446283082,-3.44020677,-3.43605357,-3.434274284,-3.435319714,-3.439640659,-3.447687923,-3.459912306,-3.478817105,-3.505325543,-3.537518311,-3.573476098,-3.611279594,-3.64900949,-3.684746476,-3.716571242,-3.742564478,-3.760806875,-3.766563329,-3.759193625,-3.74292078,-3.721967812,-3.70055774,-3.682913581,-3.673258353,-3.675815074,-3.694806763,-3.734456437,-3.802505144,-3.898874041,-4.016056308,-4.146545124,-4.282833671,-4.417415127,-4.542782674,-4.65142949,-4.735848756,-4.788533652,-4.805842863,-4.793538285,-4.758217918,-4.706479761,-4.644921814,-4.580142075,-4.518738544,-4.46730922,-4.432452102,-4.420765189,-4.435453996,-4.471456994,-4.522971619,-4.584195306,-4.649325491,-4.712559608,-4.768095094,-4.810129383,-4.832859911,-4.830484114,-4.79832024,-4.739784789,-4.661222578,-4.56897842,-4.469397131,-4.368823524,-4.273602416,-4.19007862,-4.124596952,-4.083502226,-4.057574247,-4.035110878,-4.018734017,-4.011065564,-4.014727419,-4.03234148,-4.066529647,-4.11991382,-4.195115897,-4.294757778,-4.439853728,-4.639359332,-4.877808469,-5.139735018,-5.409672859,-5.672155871,-5.911717934,-6.112892926,-6.260214727,-6.338217217,-6.359788829,-6.348128745,-6.303236964,-6.225113486,-6.113758312,-5.96917144,-5.791352873,-5.580302608,-5.336020647,-5.058506989
C7,-4.539109921,-4.651059972,-4.750149057,-4.836377174,-4.909744325,-4.97025051,-5.017895727,-5.052679978,-5.074603263,-5.08366558,-5.079866931,-5.052957883,-4.997244306,-4.919559156,-4.826735387,-4.725605955,-4.623003815,-4.525761922,-4.440713232,-4.374690698,-4.334527277,-4.320040008,-4.32404122,-4.3428568,-4.372812635,-4.410234611,-4.451448616,-4.492780537,-4.530556262,-4.561101676,-4.580742667,-4.590875256,-4.596085201,-4.597482995,-4.596179131,-4.593284105,-4.589908408,-4.587162534,-4.586156977,-4.58800223,-4.593808787,-4.608809133,-4.634758581,-4.667551868,-4.703083729,-4.737248899,-4.765942113,-4.785058109,-4.79049162,-4.778137383,-4.743890133,-4.681171471,-4.590584042,-4.478794148,-4.352468091,-4.218272172,-4.082872695,-3.95293596,-3.835128271,-3.736115928,-3.662565235,-3.61088879,-3.57218039,-3.545128134,-3.528420123,-3.520744455,-3.520789232,-3.527242553,-3.538792517,-3.554127225,-3.571934775,-3.592765832,-3.618286808,-3.648859428,-3.684845417,-3.726606499,-3.774504399,-3.828900842,-3.890157553,-3.958636256,-4.034698676,-4.121751127,-4.221310883,-4.330906111,-4.448064977,-4.570315645,-4.695186283,-4.820205056,-4.94290013,-5.06079967,-5.171431844,-5.286901733,-5.41649777,-5.553523138,-5.691281023,-5.823074611,-5.942207087,-6.041981636,-6.115701444,-6.156669695,-6.158189576,-6.10819325,-6.006921206,-5.866139123,-5.697612678,-5.513107547,-5.324389409,-5.143223941,-4.981376819,-4.850613722,-4.762700325,-4.716720445,-4.699963645,-4.706504229,-4.730416499,-4.76577476,-4.806653313,-4.847126462,-4.88126851,-4.90315376,-4.906856516,-4.889441909,-4.855424625,-4.810053297,-4.758576555,-4.706243034,-4.658301363,-4.620000176,-4.596588105,-4.593313782,-4.615425838,-4.670877382,-4.75864378,-4.870507055,-4.998249227,-5.133652319,-5.268498351,-5.394569346,-5.503647325,-5.58751431,-5.637952321,-5.654906365,-5.646868237,-5.618440142,-5.574224289,-5.518822884,-5.456838133,-5.392872245,-5.331527426,-5.277405883,-5.235109822,-5.200804072,-5.167585322,-5.135453572,-5.104408822,-5.074451072,-5.045580321,-5.017796571,-4.991099821,-4.965490071,-4.94096732
C8,-3.57707502,-3.667829575,-3.749060945,-3.82076913,-3.88295413,-3.935615944,-3.978754573,-4.012370017,-4.036462276,-4.05103135,-4.056077238,-4.041020477,-3.999983587,-3.940019545,-3.868181325,-3.791521903,-3.717094257,-3.651951361,-3.603146191,-3.577731724,-3.582760935,-3.622783288,-3.693012066,-3.786495972,-3.896283711,-4.015423988,-4.136965506,-4.253956971,-4.359447086,-4.446484557,-4.508118086,-4.547388775,-4.573194874,-4.587370814,-4.591751027,-4.588169942,-4.578461992,-4.564461606,-4.548003217,-4.530921255,-4.515050151,-4.497756838,-4.475676127,-4.449544269,-4.420097514,-4.38807211,-4.354204309,-4.319230361,-4.283886515,-4.248909022,-4.215034131,-4.179672703,-4.140622808,-4.099201512,-4.05672588,-4.014512977,-3.973879869,-3.936143621,-3.902621298,-3.874629966,-3.853486689,-3.836932461,-3.822346432,-3.810502904,-3.802176179,-3.798140558,-3.799170344,-3.806039838,-3.819523343,-3.840395159,-3.86942959,-3.908836297,-3.959039894,-4.018137102,-4.084224646,-4.155399248,-4.229757631,-4.30539652,-4.380412636,-4.452902704,-4.520963447,-4.592023067,-4.672182112,-4.757545823,-4.844219441,-4.928308207,-5.005917361,-5.073152145,-5.126117798,-5.160919563,-5.17366268,-5.155736481,-5.10639627,-5.03354625,-4.945090619,-4.848933578,-4.752979328,-4.665132069,-4.593296001,-4.545375325,-4.529274241,-4.545742508,-4.586999712,-4.64815479,-4.724316679,-4.810594319,-4.902096646,-4.993932598,-5.081211113,-5.15904113,-5.222531585,-5.277241426,-5.331331168,-5.383812103,-5.433695525,-5.479992726,-5.521714998,-5.557873635,-5.587479929,-5.609545172,-5.623080658,-5.623850006,-5.610525001,-5.586479175,-5.555086063,-5.519719201,-5.483752122,-5.450558362,-5.423511455,-5.405984935,-5.401352338,-5.410009607,-5.428678232,-5.455220063,-5.487496952,-5.52337075,-5.560703308,-5.597356476,-5.631192107,-5.660072051,-5.681858159,-5.698009143,-5.711552735,-5.722704324,-5.731679295,-5.738693036,-5.743960934,-5.747698374,-5.750120744,-5.75144343,-5.751881819,-5.751256423,-5.749244161,-5.745845033,-5.741059039,-5.734886179,-5.727326453,-5.718379862,-5.708046404,-5.696326081,-5.683218892
C9,-4.882096042,-5.074193558,-5.247262536,-5.401302978,-5.536314884,-5.652298252,-5.749253084,-5.827179378,-5.886077136,-5.925946357,-5.946787042,-5.937416701,-5.891622843,-5.816860458,-5.72058454,-5.610250079,-5.493312068,-5.377225498,-5.269445363,-5.177426652,-5.10862436,-5.058259259,-5.015945124,-4.980726441,-4.951647698,-4.927753384,-4.908087986,-4.891695991,-4.877621888,-4.864910164,-4.852605308,-4.847493895,-4.854337148,-4.869141521,-4.887913472,-4.906659455,-4.921385927,-4.928099345,-4.922806163,-4.901512838,-4.860225825,-4.793539476,-4.702592103,-4.593206109,-4.471203896,-4.342407867,-4.212640424,-4.08772397,-3.973480907,-3.875733636,-3.800304561,-3.745330483,-3.703738244,-3.67353531,-3.652729144,-3.63932721,-3.631336975,-3.626765901,-3.623621453,-3.619911096,-3.613642293,-3.606931992,-3.603022604,-3.601609798,-3.602389241,-3.6050566,-3.609307543,-3.614837736,-3.621342849,-3.628518546,-3.636060497,-3.643367063,-3.650419603,-3.657788284,-3.666043272,-3.675754734,-3.687492835,-3.701827742,-3.719329621,-3.740568639,-3.766114961,-3.796641021,-3.831929112,-3.871214183,-3.913731187,-3.958715075,-4.0054008,-4.053023312,-4.100817564,-4.148018506,-4.193861091,-4.238500195,-4.282815242,-4.327128011,-4.371760275,-4.417033813,-4.4632704,-4.510791812,-4.559919826,-4.610976218,-4.664282763,-4.723332112,-4.789730931,-4.860972023,-4.93454819,-5.007952235,-5.07867696,-5.144215168,-5.202059662,-5.249703244,-5.284638717,-5.305527167,-5.314224811,-5.313017144,-5.304189663,-5.290027864,-5.272817244,-5.254843299,-5.238391525,-5.225747419,-5.219196476,-5.219309377,-5.224033022,-5.231717236,-5.240711848,-5.249366683,-5.256031568,-5.259056331,-5.256790797,-5.247584793,-5.229788146,-5.197601217,-5.149513275,-5.090307509,-5.024767107,-4.95767526,-4.893815156,-4.837969985,-4.794922935,-4.769457197,-4.766355958,-4.78769595,-4.829670567,-4.888237996,-4.959356421,-5.038984028,-5.123079004,-5.207599533,-5.288503802,-5.361749996,-5.4232963,-5.476510894,-5.527456499,-5.576133114,-5.62254074,-5.666679377,-5.708549025,-5.748149684,-5.785481353,-5.820544033,-5.853337724
