C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,time
-5.172225887690386,-4.566086621467137,-3.0702830946063204,-5.448562654919701,-4.097136499738603,-3.975558887308077,-5.333475384074306,-4.674917309056756,-4.829886307034873,-3.8105442541180317,-4.029737715533154,-6.307795967394012,-6.0176048603176415,-3.4019177221246655,-4.174713085112142,-4.146408257985623,-3.9769041490340595,-4.37215567691238,-4.283792007490501,-4.2430980709601,-3.8597963819777683,-4.459193484749678,34
-5.216632790588943,-4.681585560861319,-3.1248576269394848,-5.3096643538966015,-4.133100583812656,-4.2386675446361,-5.192013605209435,-4.567232030465715,-4.717422770705156,-3.7397089543495174,-4.157981787886066,-6.25111178080964,-5.864659725172449,-3.3878422223857223,-4.074847575275361,-4.21076715045701,-4.071280299141447,-4.614392626217315,-4.335279408147095,-4.340841774162279,-3.8038037767424373,-4.665373743024264,35
-5.255081155186259,-4.793674034206664,-3.1820788898219607,-5.1643611613086255,-4.167170218184114,-4.499079868662012,-5.042813361158202,-4.457664553935823,-4.6045099967511245,-3.6714682305295856,-4.283653021144866,-6.180742701096143,-5.70334586506682,-3.3738381862429723,-3.9768697970017395,-4.272212280217975,-4.162656530742463,-4.85459438779708,-4.384061096472903,-4.436426755110346,-3.749431927239231,-4.868855244729781,36
-5.282264503482866,-4.890862233452738,-3.237378421669156,-5.019350025534863,-4.194867947700171,-4.734555601610402,-4.894901185179279,-4.353567780146001,-4.4987345436785535,-3.6128591927193927,-4.395473570476462,-6.099351779486282,-5.543052906815745,-3.36099861268691,-3.8894373585664934,-4.324952875108223,-4.242749131692501,-5.07247503920114,-4.425494379137418,-4.52125514406684,-3.701883789989142,-5.052742814481052,37
-5.292876357479295,-4.961660350549113,-3.2861877608964782,-4.881327894954407,-4.211716317208029,-4.922854485705867,-4.757303610531341,-4.262294609775168,-4.407682969993214,-3.5709189509800963,-4.4821655910477585,-6.009602067212817,-5.3931704772342135,-3.350416500708032,-3.82120786824484,-4.363198162967466,-4.30327438984696,-5.247748657978956,-4.454936562810127,-4.586729071294301,-3.6663623215131627,-5.2001412768928965,38
-5.281610239176081,-4.994578577445359,-3.3239384459193366,-4.756991717946347,-4.213237871554884,-5.041736263173002,-4.639047170473058,-4.191197943502246,-4.3389418342008765,-3.5526846153728546,-4.532451238025662,-5.914156615508509,-5.263088203137217,-3.343184849296835,-3.7808389343119924,-4.381157371635413,-4.3359485930612385,-5.360129321679993,-4.467744954160526,-4.6242506670552705,-3.648070478332286,-5.294155456580145,39
-5.243159670573759,-4.978127106091043,-3.346062015153138,-4.653038442889777,-4.19495515558793,-5.0689606762364,-4.549158398263103,-4.147630682006155,-4.300097694807317,-3.5651932959588253,-4.535052666577082,-5.81567847560612,-5.162195711339745,-3.3403966574438146,-3.776988165043168,-4.373039728951772,-4.332488029190733,-5.389331107853712,-4.459276859858106,-4.625222061612287,-3.652211216967504,-5.317890178157617,40
-5.1694859432317255,-4.90463882007848,-3.3537765874980883,-4.562919982826202,-4.152934236912057,-4.995034802137376,-4.481730980973854,-4.1311962155363595,-4.292177962593212,-3.6136664146876494,-4.483794954548142,-5.7012294445696,-5.083839391836049,-3.3423963116165183,-3.8142251047102844,-4.334146906496079,-4.2873429918242705,-5.3271880926469715,-4.425415448459641,-4.5847652936091166,-3.682186302094514,-5.263835041798155,41
-5.061626122237984,-4.781769566789026,-3.3524965595420264,-4.476053528163328,-4.089632884355107,-4.837748765925228,-4.424122784340231,-4.134048975008868,-4.307885879171474,-3.693707017764224,-4.386943132421011,-5.560859949119019,-5.014585403851835,-3.3482416571956612,-3.886110128586407,-4.26787396701578,-4.20602082703153,-5.190200904608582,-4.368688236320903,-4.509086693871883,-3.734489944363229,-5.145338525775001,42
-4.927887389885971,-4.621013983855824,-3.3439478862318093,-4.393083943329543,-4.010161194598711,-4.615786881536527,-4.37525660961472,-4.1523684221024135,-4.342321749296221,-3.79792465163259,-4.2548792843166545,-5.4017159849713225,-4.953653028049275,-3.357095881541492,-3.984787091448471,-4.1805702251024615,-4.096823401389181,-4.995083449890933,-4.294419051809881,-4.406214830936667,-3.8039637692559674,-4.976793771853582,43
-4.776576928469127,-4.433866708912022,-3.329856522514299,-4.314656092753239,-3.919629264324506,-4.3478334629078494,-4.334055258049807,-4.182334018495731,-4.39058587772157,-3.9189288627367866,-4.0979854943560445,-5.230943547843457,-4.900261545090539,-3.3681221720142602,-4.102399848073409,-4.078584995347707,-3.968052581473899,-4.7585496346464256,-4.207931723294565,-4.284178273339547,-3.885449402255045,-4.772593921799324,44
-4.616001920280888,-4.231822379590756,-3.311948423336352,-4.241414840862801,-3.823147190214122,-4.052572823975762,-4.299441530897975,-4.220125225867554,-4.4477785692016365,-4.049329197520854,-3.9266438466601437,-5.055688633452362,-4.853630235637799,-3.380483715974212,-4.231092253238155,-3.968267592343099,-3.828010233862353,-4.497313365027449,-4.114550079142939,-4.151005589616599,-3.9737884688427796,-4.547132117377651,45
-4.454469547614689,-4.0263756335251735,-3.2919495436448276,-4.174005052086621,-3.7258250689491925,-3.7486892786768364,-4.270338229411713,-4.261921505896618,-4.50900012849054,-4.181735202428833,-3.751236425349922,-4.883097237514984,-4.812978380353223,-3.3933437007815974,-4.3630081617196455,-3.855967330680222,-3.6849982251312152,-4.228088547186398,-4.019597947722993,-4.014725348303902,-4.063822594501488,-4.314801500353992,46
-4.30028699276397,-3.8290211083484125,-3.2715858383865846,-4.113071590853086,-3.6327729972113505,-3.454867140947643,-4.245668154843505,-4.303902320261655,-4.569350860342398,-4.308756423904764,-3.5821453145463438,-4.720315355748265,-4.777525259898983,-3.4058653137966646,-4.490291428294815,-3.7480335249506576,-3.5473184218571565,-3.9675890872756643,-3.9283991574027124,-3.8833661179375336,-4.150393404713489,-4.089995212493768,47
-4.161761438022168,-3.6512534416936187,-3.2525832625084816,-4.059259321590584,-3.54910107168223,-3.1897907247247548,-4.224354108445837,-4.342247130641402,-4.623931069511327,-4.423002408392688,-3.4297525983703783,-4.574488983869149,-4.746490154937248,-3.4172117423796613,-4.605085907740596,-3.6508154897459906,-3.423272690616849,-3.732528891447643,-3.8462775365500863,-3.7649564670535725,-4.228342524961099,-3.8871063955624088,48
-4.047200065682722,-3.504567271193936,-3.2366677709573786,-4.0132131087275065,-3.4799193890434648,-2.9721443439447457,-4.205318891471195,-4.373135398714591,-4.667841060751446,-4.517082702336642,-3.304440360942995,-4.452764117594584,-4.719092346130192,-3.4265461738908365,-4.699535454833923,-3.570662539657806,-3.321162897986966,-3.5396218658547314,-3.778556913533104,-3.667524964188099,-4.292511580726634,-3.7205281913253407,49
-3.9649100580390675,-3.400457234482506,-3.2255653186801334,-3.9755778166922404,-3.4303380459766863,-2.820612312544184,-4.1874853051720615,-4.392746586159955,-4.69618113881687,-4.5836068521806705,-3.2165906863851585,-4.36228675264151,-4.6945511141399825,-3.4330317956904386,-4.765783924351732,-3.5139239892776857,-3.249290910544178,-3.4055819166493198,-3.730561116719751,-3.5991001778771903,-4.337742197492412,-3.6046537415479882,50
-3.9151142069621314,-3.337334366349235,-3.2154017009190534,-3.9497650837773657,-3.399597485436797,-2.729704867485978,-4.1740419420419075,-4.4034630182135315,-4.709672391940823,-4.6258667179084565,-3.163517592249261,-4.30682410297974,-4.679718610634563,-3.436943851206338,-4.809134157980697,-3.479245735671905,-3.2058295846464615,-3.325151306555688,-3.7012267900647027,-3.5571311059630104,-4.363926609758197,-3.534938503413823,51
-3.889321430001825,-3.302395543391183,-3.202234702493491,-3.9370015162937624,-3.3819763717659375,-2.6769958148523347,-4.1678773373523015,-4.410570248635909,-4.713796590137489,-4.653355284680079,-3.13296226030933,-4.28105840303419,-4.679211221409426,-3.439303059154502,-4.840679292444742,-3.459291025041567,-3.1811544973761445,-3.278076130707064,-3.684442173013013,-3.5318746020982386,-4.37635437322738,-3.4939315098235912,52
-3.882768097970068,-3.290314165952221,-3.187688262715878,-3.934654430697275,-3.375142133726599,-2.6557648222587784,-4.167464206522885,-4.414602581892658,-4.710795060832434,-4.667983786704172,-3.1209475210187914,-4.278508179204461,-4.688894578318073,-3.4403908198273223,-4.861248625076677,-3.451435195680498,-3.1718715963964255,-3.2585760438692657,-3.6779584871682394,-3.5205710185347194,-4.377963095187719,-3.476666266118631,53
-3.8906905816787765,-3.2957636343762218,-3.173386320898643,-3.9400911434437456,-3.3767622000812745,-2.6592915573208296,-4.171275264973301,-4.416094322449349,-4.702909131451224,-4.671663458189366,-3.123496204831069,-4.292691957890154,-4.704634313214004,-3.4404885335171933,-4.871671453209311,-3.453053585882524,-3.1745868293705013,-3.260870700808111,-3.679526954133939,-3.520460707524301,-4.371690382926977,-3.478176277640281,54
-3.9083252519398672,-3.313417349007056,-3.160952816354215,-3.950678970989014,-3.384503999592454,-2.6808556876540095,-4.177783228123187,-4.415579774771548,-4.692380129419422,-4.666305533344292,-3.1366311421995863,-4.317128265490871,-4.722296057950716,-3.439877600516506,-4.87277707417545,-3.4615215339414696,-3.18590614396157,-3.279179756289415,-3.6868987955136685,-3.528784021318827,-4.360473843732908,-3.4934950497298773,55
-3.9309084795652587,-3.337948710188596,-3.1520116883950227,-3.9637852297889244,-3.3960349610226293,-2.7137368808738405,-4.185460811392186,-4.4135932433248275,-4.6814493821625955,-4.653821246377586,-3.156375163577767,-4.345335628406213,-4.737745444381711,-3.438839421117654,-4.865394785307905,-3.474214378151161,-3.202435487832829,-3.3077228650789965,-3.6978252329109855,-3.542781312170146,-4.347251084893277,-3.517656087728759,56
-3.9536766353668678,-3.364031118264713,-3.1481868763334973,-3.9767772362993186,-3.409022513134292,-2.7512148045958442,-4.19278073019994,-4.410669032574756,-4.672358217106307,-4.636121831497876,-3.1787510994190353,-4.370832573035781,-4.746848104360489,-3.4376553956130285,-4.850353883939484,-3.4885074568054235,-3.220780808647477,-3.3407196819426717,-3.710057487929447,-3.5596929323301034,-4.33495971369584,-3.545692896978262,57
-3.9718660901566123,-3.3863379735792782,-3.1511023194820673,-3.9870223069760384,-3.421134084689934,-2.786569126435542,-4.198215699966088,-4.4073414469869,-4.667347961676125,-4.615118522913796,-3.1997817801768154,-4.387137625779174,-4.745469669740548,-3.4366069242950235,-4.828483667402995,-3.501776108198084,-3.2375480540687107,-3.3723898616462575,-3.72134678217261,-3.5767592340505443,-4.3265373374283564,-3.572638982819726,58
-3.9807132147464097,-3.3995426764761647,-3.1623819571531624,-3.9918877582749266,-3.430037104452046,-2.8130795140084563,-4.200238436110271,-4.40414479102683,-4.6686599432976115,-4.592722554833978,-3.2154900363045313,-4.387769313035996,-4.729475772375389,-3.4359754074560316,-4.800613433031249,-3.5113956706229668,-3.2493431717597283,-3.3969530589555705,-3.729444337244031,-3.5912205695833164,-4.324921563378587,-3.593527850594487,59
-3.9754543799481774,-3.398318627299243,-3.1836497286592125,-3.988740906651825,-3.43339900118312,-2.8240256349301083,-4.197321654052132,-4.401613369160119,-4.678535489396333,-4.570845161467054,-3.221898698255607,-4.366246161205846,-4.694732044118512,-3.4360422453884447,-4.767572478157053,-3.514741482373898,-3.252772109383727,-3.408628928636429,-3.7321013747472676,-3.6003172911802643,-4.33304999883429,-3.603393005643884,60
-3.958103955020027,-3.386044968759198,-3.2153994900042147,-3.98170513996099,-3.4337839740983394,-2.8245987461657283,-4.193072263870678,-4.401908376210484,-4.703972255019492,-4.5452474811237185,-3.221802347321174,-4.322380417464378,-4.637475662860779,-3.4361027123099754,-4.722795128187062,-3.5132971691632284,-3.2497318513765237,-3.411901729714618,-3.730998119923481,-3.6069995877468077,-4.3537435901968875,-3.6063456347619325,61
-3.9347210938929935,-3.3701228834868386,-3.256221520421943,-3.9758014195746534,-3.4350355410820725,-2.824652112946569,-4.19107795517462,-4.405676382449031,-4.746533486751983,-4.511592569982443,-3.220878000785347,-4.262789302865146,-4.559903664767558,-3.4354734713716852,-4.661773774076138,-3.5106088388968133,-3.2447960359591437,-3.415257149299171,-3.729400097725181,-3.6157683100433,-4.385523122353936,-3.609820169517252,62
-3.9066093443883845,-3.3512588317062257,-3.304884394069496,-3.969743422225622,-3.436740108900592,-2.824458415287187,-4.189782612678153,-4.4111797555124115,-4.800308899325914,-4.471644539053525,-3.2194721430910254,-4.191198804624603,-4.46682146910411,-3.434468006265994,-4.588424811479391,-3.5071455531587405,-3.238585591472601,-3.418916984280777,-3.7274364793229533,-3.6261898031039936,-4.4248759603223995,-3.613834982413091,63
-3.8750722543275025,-3.330159273641417,-3.36015668510397,-3.9622448246466995,-3.4384840843201703,-2.8242903332021405,-4.187630121095468,-4.4166808630372705,-4.859388207473394,-4.427167499347259,-3.2179312586811073,-4.111334909959201,-4.3630344951356905,-3.433399800685319,-4.506664636051936,-3.5033763735330945,-3.2317214462579065,-3.423103031550125,-3.7252364358873797,-3.6378304119631384,-4.4682894691192425,-3.6184084459526957,64
-3.841413371531653,-3.3075306695164732,-3.4208069676824597,-3.952019303570693,-3.4398538741070777,-2.824420546705986,-4.18306436514076,-4.420442072660254,-4.917861125926526,-4.379925561873945,-3.216601831998492,-4.026923606085394,-4.253348162127558,-3.4325823383220784,-4.420409643448887,-3.49977036160396,-3.2248245286560744,-3.4280370879979047,-3.7229291385890444,-3.6502564816549867,-4.512251013761429,-3.6235589326393116,65
-3.806936243822142,-3.2840794795554533,-3.4856038159620635,-3.937780535730408,-3.4404358850275862,-2.82512173581328,-4.174529229528223,-4.420725752018013,-4.969817369417421,-4.331682837643876,-3.2158303474860803,-3.9416908802196353,-4.1425678893449724,-3.4323291028686915,-4.333576229325358,-3.4967965789554243,-3.2185157670081175,-3.433940950514804,-3.72064375859853,-3.6630343572137893,-4.553247959265924,-3.629304814976187,66
-3.7729444190202734,-3.2605121639824177,-3.553315804099877,-3.9182421978586497,-3.439816523847967,-2.8266665805385793,-4.16046859897205,-4.415794268747192,-5.009346652678184,-4.284203437667353,-3.2159632895867687,-3.859362719578378,-4.035499096053189,-3.432953578017575,-4.25008078933646,-3.494924087171571,-3.2134160896550483,-3.4410364159915128,-3.7185094670864203,-3.675730383673797,-4.587767670649693,-3.635664465466566,67
-3.740741444947353,-3.237535183021424,-3.622711506252997,-3.892117966688223,-3.4375821973344918,-2.8293277608964416,-4.139326358186434,-4.403909990484441,-5.030538690440924,-4.239251472954669,-3.2173471427434572,-3.7836651113780744,-3.9369472015174667,-3.434769247461149,-4.173839719137309,-3.494621947836487,-3.2101464249378795,-3.4495452813187186,-3.716655435223299,-3.687910906069262,-4.612297512929696,-3.6426562566136966,68
-3.711630869424685,-3.2158549968965344,-3.6925594965785202,-3.858121518951936,-3.4333193122534333,-2.833377956901423,-4.109546391885571,-4.383335284866406,-5.027483197437746,-4.198591054516123,-3.220328391399045,-3.7183240428351776,-3.8517176250030642,-3.438089594891832,-4.108769414383019,-3.496359222534258,-3.209327701197624,-3.459689343387112,-3.7152108341797487,-3.6991422694344345,-4.6233248511229,-3.6502985609208256,69
-3.686916240273575,-3.196178065831806,-3.7616283492335425,-3.814966531382592,-3.426614275371062,-2.839089848568081,-4.0695725847836535,-4.3523325195297335,-4.994269888400758,-4.1639862933620115,-3.225253519996431,-3.6670655011661415,-3.784615785775239,-3.443228104002041,-4.058786270728701,-3.5006049728489694,-3.2115808467752958,-3.4716903990873815,-3.7143048351263537,-3.7089908188035667,-4.61733705024627,-3.6586097508911988,70
-3.6656331242668894,-3.1772200305062266,-3.8428404123135103,-3.7574459989405153,-3.4165018074103477,-2.846298641556981,-4.014771440583561,-4.307432637778021,-4.922908436510528,-4.134158991653116,-3.231878572045561,-3.6287062678134543,-3.7334046924004647,-3.449195442608371,-4.023538837950409,-3.5073648149024264,-3.2167095047678558,-3.486047330747351,-3.713231494907731,-3.716553944749731,-4.589835187604148,-3.6665253525043435,71
-3.6458938977970905,-3.157534732546134,-3.9446518023011237,-3.684001105917793,-3.4028745536079175,-2.8546300041829693,-3.944182543861063,-4.248510375008593,-4.815088956034074,-4.106569591023639,-3.2397086989630264,-3.5987250123910663,-3.6918581741035514,-3.4551168875204934,-3.9987704185776822,-3.5161554345269486,-3.2239606623199726,-3.5028072836254665,-3.7114646675939897,-3.721779913852079,-4.541962594273948,-3.6734349383381106,72
-3.6276173231148743,-3.1375859335966156,-4.059131745934368,-3.598817813044871,-3.3866058075005303,-2.8640423104420276,-3.861759400639688,-4.178843786998692,-4.679421823333181,-4.0810901616940045,-3.248714047051698,-3.575840554372623,-3.658797881137263,-3.4614778359204497,-3.9825395373958683,-3.5267124978723987,-3.233120263844222,-3.5215144490083525,-3.7094032201939493,-3.725511385153977,-4.478670015932236,-3.6800379507932353,73
-3.61072216247094,-3.117837395302759,-4.178349469951226,-3.5060820810521984,-3.3685688626249446,-2.874493934330137,-3.7714555169429644,-4.101710929525564,-4.524517414769635,-4.057592773884637,-3.258864762614448,-3.5587717132317684,-3.633045463754363,-3.468763684990276,-3.9729047191903137,-3.5387716710886363,-3.243974253753177,-3.541713018182633,-3.70744601971643,-3.7285910176987933,-4.404908198255587,-3.6870338322704517,74
-3.595127178115982,-3.0987528793096493,-4.2943742010896795,-3.4099798706702207,-3.349637012517918,-2.885943249843276,-3.6772243987944195,-4.0203898583664515,-4.358986106705218,-4.03594949781596,-3.2701309919541446,-3.5462373084421452,-3.6134225722076128,-3.4774598319120122,-3.9679244887463656,-3.5520686203255205,-3.2563085764594093,-3.5629471824349292,-3.70599193317025,-3.7318614705298927,-4.325627886920562,-3.695122025170493,75
-3.5807511323006995,-3.080796147262375,-4.399275166087714,-3.3146971426293854,-3.3306835507162083,-2.8983486309774262,-3.5830195522175807,-3.9381586292985964,-4.191438275501714,-4.0160324037084,-3.2824828813736597,-3.5369561594773997,-3.5987508567497764,-3.4880516738676968,-3.965657370849371,-3.566339011732913,-3.269909176375496,-3.5847611330518685,-3.70543982756423,-3.736165402690645,-4.2457798276037355,-3.705001971894094,76
-3.567512787275788,-3.064430960806022,-4.485121591683309,-3.2244198576601417,-3.312581770756575,-2.911668451728568,-3.492794483235977,-3.8582952980992458,-4.0304842975209105,-3.99771356178238,-3.2958905771758626,-3.529647085811175,-3.5878519676336174,-3.501024608039367,-3.9641618902846756,-3.581318511460673,-3.2845619979140084,-3.606699061320071,-3.7061885699071886,-3.742345473224416,-4.170314765981672,-3.7173731148419873,77
-3.5553309052919446,-3.050121081585677,-4.54398270461445,-3.1433339764929347,-3.296204966175775,-2.925861086092682,-3.4105026978731354,-3.784077920545641,-3.8847345491245893,-3.980865042258325,-3.3103242256636247,-3.5230289069171157,-3.579547555111898,-3.516864031609064,-3.961496571837627,-3.5967427856586616,-3.3000529854875205,-3.628305158526162,-3.7086370272079456,-3.7512443411745715,-4.104183447730943,-3.7329348964149083,78
-3.5441242485998674,-3.038330271246428,-4.567927731619121,-3.0756254598582133,-3.282426430510567,-2.9408849080657484,-3.3400977021525846,-3.718784552415027,-3.7627994066745383,-3.9653589153566604,-3.3257539731398165,-3.515820442268866,-3.5726592694373824,-3.5360553417588236,-3.9557199402935725,-3.6123475004767385,-3.3161680835086074,-3.649123615956765,-3.713184066475321,-3.763704665584481,-4.052336618528115,-3.752386759013591,79
-3.5338115794502523,-3.0295222914333615,-4.5490258994353034,-3.025480268486425,-3.27211945729771,-2.9566982916437476,-3.2855330020978526,-3.665693249484647,-3.673289246532539,-3.951067251297811,-3.342149965907308,-3.5067405113400714,-3.5660087608628337,-3.559083935670686,-3.9448905204378586,-3.6278683220647645,-3.3326932363898414,-3.668698624898503,-3.720228554718134,-3.78056910549751,-4.01972502404976,-3.7764281450387687,80
-3.526048479973245,-3.0239721548699308,-4.468443140823409,-2.9918702194613735,-3.264351648052429,-2.9751751124715917,-3.244288872227485,-3.6216055966907468,-3.6123931870321146,-3.93822973653328,-3.361500845465155,-3.4965272643945684,-3.560672301827653,-3.589300173554166,-3.9220714091893227,-3.6450011062918426,-3.3516641269182577,-3.688271815312608,-3.730213345806655,-3.804612877183129,-3.9972298867462457,-3.7992550924437296,81
-3.5218389645737598,-3.021351708400187,-4.323940590699838,-2.969883103738785,-3.257699365874694,-2.9973995802821025,-3.2108655328792413,-3.5813452315252134,-3.569064792501894,-3.927112198122352,-3.384942372035782,-3.4869194165692297,-3.558469813795309,-3.6280619917813226,-3.8854221532069624,-3.6649621193002115,-3.3744336735476854,-3.7090056721395603,-3.742970829807813,-3.8365038988201436,-3.9746511124624515,-3.8169178301943543,82
-3.5201244439146446,-3.0212199648501126,-4.132480279036536,-2.957878842856982,-3.252299046678377,-3.022145570203129,-3.1847464088054593,-3.545223288598743,-3.5410611082963093,-3.917625917197121,-3.411165370007113,-3.4781366346472486,-3.5593384205546656,-3.672866151778016,-3.840645951886355,-3.686767642649437,-3.3997636741908974,-3.7303256691348605,-3.757984178025417,-3.8739238823159257,-3.9553174719666995,-3.8328970872102643,83
-3.5198463286587502,-3.0231359370456903,-3.9110242358054728,-2.954217358354294,-3.2482871263773507,-3.048186957362518,-3.1654149247584846,-3.5135509025220397,-3.5261391797698023,-3.9096821748896833,-3.4388606637670716,-3.470398585411821,-3.5632152458945874,-3.7212094149701023,-3.7934460046230876,-3.709433957899083,-3.426415926760661,-3.7516572800540073,-3.7747365617632784,-3.9145545395778476,-3.9425577360273176,-3.850673592411084,84
-3.519946029468924,-3.026658637812903,-3.6765344909785966,-2.957258571769044,-3.245800040885487,-3.074297616888117,-3.152354505490658,-3.4866392079058013,-3.522056052276809,-3.903192252332132,-3.4667190777035812,-3.46392493564614,-3.5700374136039366,-3.7705885427834387,-3.749525510812738,-3.731977346608712,-3.453152229169746,-3.772425978652501,-3.7927111523252033,-3.95607758251328,-3.939700675412629,-3.8737280747164338,85
