C1,C2,C3,time
-5.835951691337005,-4.483651949060605,-5.698697789501215,10
-5.82251141962577,-4.46611193437224,-5.659523607494417,11
-5.786030682123847,-4.418503323075248,-5.553193684904536,12
-5.732269595278907,-4.348343264321785,-5.396496956877342,13
-5.666988275538623,-4.263148907264009,-5.206222358558607,14
-5.595946839350666,-4.170437401054077,-4.999158825094101,15
-5.524905403162709,-4.077725894844145,-4.792095291629595,16
-5.459624083422426,-3.9925315377863697,-4.60182069331086,17
-5.405862996577485,-3.922371479032907,-4.445123965283667,18
-5.369382259075562,-3.8747628677359147,-4.338794042693785,19
-5.355941987364327,-3.857222853047549,-4.299619860686987,20
-5.364878128700055,-3.890787563792787,-4.229795789405746,21
-5.3891333694684604,-3.9818917786727184,-4.0402733102138075,22
-5.424877934811375,-4.116150621653671,-3.7609770250888457,23
-5.468282049870629,-4.279179216701969,-3.4218315360085323,24
-5.515515939788051,-4.456592687783941,-3.0527614449505465,25
-5.5627498297054725,-4.634006158865914,-2.6836913538925597,26
-5.606153944764726,-4.797034753914212,-2.3445458648122477,27
-5.641898510107638,-4.931293596895163,-2.0652495796872854,28
-5.666153750876045,-5.022397811775095,-1.875727100495346,29
-5.675089892211774,-5.055962522520333,-1.8059030292141056,30
-5.64783245593103,-5.09500498259939,-1.8881198247801823,31
-5.573847986026152,-5.20097737424254,-2.1112796984595326,32
-5.464818240903177,-5.357147214558764,-2.4401468807238382,33
-5.332424978968135,-5.546782020657036,-2.839485602044781,34
-5.188349958627059,-5.75314930964633,-3.27406009289404,35
-5.044274938285984,-5.959516598635625,-3.708634583743301,36
-4.911881676350942,-6.149151404733898,-4.1079733050642435,37
-4.802851931227965,-6.305321245050122,-4.436840487328549,38
-4.728867461323088,-6.411293636693272,-4.660000361007898,39
-4.701610025042345,-6.450336096772328,-4.742217156573974,40
-4.708429758734997,-6.453223722028815,-4.758045299359826,41
-4.727948306889832,-6.461488304659453,-4.803346535608987,42
-4.758754690122161,-6.474532404955999,-4.874846077158868,43
-4.799437929047297,-6.491758583210219,-4.969269135846879,44
-4.8485870442805545,-6.512569399713872,-5.08334092351043,45
-4.9047910564372454,-6.536367414758718,-5.21378665198693,46
-4.9666389861326845,-6.5625551886365185,-5.35733153311379,47
-5.032719853982184,-6.590535281639038,-5.510700778728422,48
-5.101622680601055,-6.619710254058033,-5.670619600668232,49
-5.171936486604615,-6.649482666185268,-5.833813210770631,50
-5.242250292608175,-6.679255078312502,-5.997006820873032,51
-5.311153119227048,-6.708430050731497,-6.156925642812842,52
-5.377233987076546,-6.736410143734014,-6.310294888427471,53
-5.439081916771985,-6.762597917611817,-6.4538397695543335,54
-5.495285928928676,-6.786395932656663,-6.584285498030833,55
-5.5444350441619346,-6.807206749160317,-6.698357285694384,56
-5.58511828308707,-6.824432927414534,-6.792780344382394,57
-5.615924666319399,-6.837477027711082,-6.864279885932277,58
-5.6354432144742335,-6.845741610341719,-6.909581122181437,59
-5.642262948166886,-6.848629235598207,-6.925409264967288,60
-5.634190622479253,-6.848070600600973,-6.924288716278559,61
-5.611087069649134,-6.8464717487123385,-6.921081628652195,62
-5.574622426025692,-6.843948259586902,-6.916019839747933,63
-5.526466827958092,-6.840615712879267,-6.909335187225512,64
-5.468290411795502,-6.836589688244032,-6.901259508744669,65
-5.401763313887084,-6.831985765335794,-6.892024641965138,66
-5.328555670582006,-6.826919523809157,-6.88186242454666,67
-5.250337618229432,-6.821506543318721,-6.87100469414897,68
-5.1687792931785275,-6.815862403519084,-6.859683288431807,69
-5.085550831778457,-6.810102684064846,-6.848130045054905,70
-5.002322370378387,-6.804342964610608,-6.836576801678004,71
-4.920764045327482,-6.798698824810971,-6.8252553959608395,72
-4.842545992974907,-6.793285844320534,-6.81439766556315,73
-4.76933834966983,-6.788219602793898,-6.804235448144673,74
-4.702811251761412,-6.783615679885661,-6.795000581365143,75
-4.644634835598822,-6.779589655250425,-6.7869249028843,76
-4.596479237531223,-6.776257108542789,-6.780240250361877,77
-4.5600145939077805,-6.773733619417354,-6.7751784614576165,78
-4.53691104107766,-6.772134767528719,-6.771971373831252,79
-4.5288387153900285,-6.771576132531486,-6.770850825142523,80
