C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,time
-5.910395962748244,-4.798260029409594,-3.718111795301469,-5.256518628021889,-5.493606558491052,-4.9075563295093305,-4.282175469347221,-4.366991408904991,-4.07961908066249,-5.35371574583901,-3.2379034660054846,-3.6186167614929547,-3.679833716348886,-5.00319453593284,-3.8317698141079584,-4.513453095594211,10
-5.906779084331693,-4.793765069868439,-3.7283837481647097,-5.234411312279708,-5.427911247544053,-4.946368834751014,-4.254769677086966,-4.362069869466322,-4.067417989394705,-5.29881524158155,-3.2345606026534077,-3.6155416464770025,-3.6824093049811966,-4.996537367009283,-3.8187974365633317,-4.505731463276779,11
-5.903481310470688,-4.783726907784283,-3.734886599528386,-5.214216710011095,-5.368314554658361,-4.984029496492535,-4.2300589383648175,-4.359217305436332,-4.056512385083695,-5.249925489539672,-3.2317605256045785,-3.6128389745480787,-3.684854693674557,-4.989817877092997,-3.8070189072176235,-4.49885272468632,12
-5.900502641165224,-4.768145543157124,-3.7376203493924978,-5.195934821216053,-5.314816479833977,-5.020538314733889,-4.208043253180775,-4.358433716815022,-4.046902267729462,-5.207046489713374,-3.2295032348589956,-3.6105087457061855,-3.6871698824289667,-4.983036066183982,-3.796434226070833,-4.492816879822836,13
-5.897843076415307,-4.747020975986964,-3.7365849977570442,-5.1795656458945825,-5.267417023070901,-5.05589528947508,-4.18872262153484,-4.359719103602394,-4.038587637332006,-5.170178242102659,-3.22778873041666,-3.6085509599513217,-3.6893548712444284,-4.9761919342822365,-3.7870433931229606,-4.487623928686329,14
-5.8955026162209325,-4.720353206273804,-3.7317805446220262,-5.165109184046683,-5.2261161843691335,-5.090100420716107,-4.1720970434270095,-4.363073465798447,-4.031568493891328,-5.139320746707527,-3.226617012277572,-3.6069656172834876,-3.69140966012094,-4.969285481387762,-3.778846408374006,-4.483273871276795,15
-5.893481260582103,-4.688142234017641,-3.7232069899874434,-5.152565435672355,-5.190913963728674,-5.123153708456968,-4.1581665188572865,-4.36849680340318,-4.025844837407426,-5.1144740035279765,-3.225988080441731,-3.6057527177026834,-3.693334249058502,-4.962316707500557,-3.77184327182397,-4.479766707594237,16
-5.8917790094988165,-4.650388059218478,-3.7108643338532965,-5.141934400771599,-5.161810361149522,-5.155055152697666,-4.146931047825671,-4.3759891164165925,-4.0214166678803025,-5.095638012564009,-3.2259019349091376,-3.6049122612089093,-3.695128638057114,-4.955285612620623,-3.766033983472852,-4.477102437638655,17
-5.890395862971075,-4.607090681876313,-3.6947525762195847,-5.1332160793444155,-5.138805376631678,-5.185804753438198,-4.138390630332163,-4.385550404838687,-4.018283985309957,-5.082812773815624,-3.2263585756797917,-3.6044442478021645,-3.696792827116777,-4.948192196747959,-3.7614185433206524,-4.475281061410047,18
-5.889331820998875,-4.5582501019911454,-3.6748717170863077,-5.126410471390803,-5.121899010175143,-5.215402510678567,-4.13254526637676,-4.3971806686694626,-4.0164467896963885,-5.07599828728282,-3.227358002753692,-3.6043486774824505,-3.69832681623749,-4.941036459882566,-3.7579969513673706,-4.474302578908413,19
