C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,time
-6.491457973041084,-4.907107308736949,-3.1043353626763253,-5.275762510218742,-4.966443852659399,-5.108766337820247,-4.599391362981955,-4.4500083454184995,-4.13999017780962,-5.078004813882646,-4.73106350989723,-4.254027419078627,20
-6.556421720900272,-4.98415606065502,-3.0419067863862916,-5.258661548493769,-5.088533115636145,-5.193096112513339,-4.632245150172343,-4.5050016693458215,-4.114860237072105,-5.128892460307065,-4.808863513286742,-4.331883086825685,21
-6.607420417908019,-5.045147334630153,-2.9891284369295685,-5.247481960353303,-5.187259993037704,-5.274761032790993,-4.666277940772907,-4.548299292528626,-4.095075002063377,-5.1674807424563856,-4.87168193809956,-4.396766201429285,22
-6.644454064064322,-5.090081130662347,-2.946000314306158,-5.242223745797345,-5.262624484864073,-5.353761098653205,-4.7014897347836495,-4.579901214966915,-4.080634472783437,-5.19376966033061,-4.9195187843356845,-4.4486767628894315,23
-6.6675226593691805,-5.118957448751603,-2.9125224185160583,-5.242886904825893,-5.314626591115256,-5.4300963100999775,-4.737880532204569,-4.599807436660685,-4.071538649232283,-5.207759213929736,-4.952374051995116,-4.487614771206119,24
-6.676626203822595,-5.131776288897919,-2.8886947495592703,-5.24947143743895,-5.3432663117912496,-5.503766667131311,-4.775450333035665,-4.608017957609939,-4.067787531409918,-5.209449403253766,-4.970247741077853,-4.513580226379351,25
-6.671764697424567,-5.128537651101299,-2.874517307435794,-5.261977343636513,-5.348543646892055,-5.574772169747204,-4.8141991372769395,-4.604532777814676,-4.069381119316341,-5.198840228302699,-4.973139851583896,-4.526573128409126,26
-6.652938140175095,-5.109241535361739,-2.8699900921456294,-5.280404623418584,-5.330458596417671,-5.643112817947658,-4.8541269449283915,-4.589351897274896,-4.07631941295155,-5.175931689076536,-4.961050383513246,-4.526593477295445,27
-6.620146532074179,-5.07388794167924,-2.8751131036887756,-5.304753276785162,-5.289011160368096,-5.708788611732671,-4.895233755990019,-4.562475315990598,-4.088602412315547,-5.1407237855752745,-4.933979336865902,-4.513641273038306,28
-6.573389873121817,-5.022476870053805,-2.889886342065234,-5.33502330373625,-5.224201338743332,-5.771799551102247,-4.937519570461827,-4.523903033961784,-4.106230117408333,-5.093216517798917,-4.891926711641865,-4.487716515637712,29
