C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,time
-5.268557750565442,-6.001108741290448,-4.798260029409593,-3.613154907639966,-5.144956582676251,-5.356661700172055,-5.8269621787010495,-3.80406663875646,-4.366991408904991,-5.710316845222828,-6.3729269638664094,-5.534518384468802,-5.302426946073016,-4.892216054980679,-3.5514706400382097,-4.248569526658669,-3.713939008744662,-4.943975390144302,-4.082930801044119,-4.832497865966378,10
-5.285531681284173,-5.99321282740018,-4.793765069868438,-3.6255247594363804,-5.130567200834913,-5.319888965865209,-5.791651035099907,-3.798416441307871,-4.362069869466322,-5.656863938192434,-6.295382868760044,-5.460691310941507,-5.3101139713766505,-4.843090113370162,-3.5495542374882976,-4.233144250474526,-3.7164791471065506,-4.94331411525134,-4.0681488113022155,-4.781636376077195,11
-5.30285249066989,-5.985764822995358,-4.783726907784282,-3.6340677712583993,-5.117168444537121,-5.28640114279629,-5.761030394910072,-3.7932347580094636,-4.359217305436333,-5.608114630012885,-6.223554596231598,-5.394561549902248,-5.316864418632608,-4.801638363976554,-3.5478913826274505,-4.21989293676789,-3.7189342605394273,-4.943046206772267,-4.054659242600374,-4.7340458896,12
-5.320520178722593,-5.97876472807598,-4.768145543157123,-3.6387839431060227,-5.104760313782877,-5.2561982309653,-5.735100258131543,-3.7885215888612374,-4.358433716815023,-5.56406892068418,-6.15744214628107,-5.336129101351022,-5.322678287840887,-4.767860806799854,-3.5464820754556694,-4.2088155855387575,-3.7213043490432915,-4.943171664707079,-4.0424620949385925,-4.6897264065347954,13
-5.338534745442285,-5.972212542642047,-4.747020975986963,-3.639673274979251,-5.093342808572179,-5.22928023037224,-5.713860624764322,-3.7842769338631936,-4.359719103602394,-5.524726810206318,-6.0970455189084625,-5.285393965287835,-5.32755557900149,-4.741757441840064,-3.5453263159729547,-4.199912196787132,-3.723589412618145,-4.943690489055778,-4.031557368316877,-4.6486779268815805,14
-5.356896190828962,-5.966108266693557,-4.720353206273802,-3.6367357668780835,-5.082915928905031,-5.205647141017106,-5.69731149480841,-3.7805007930153303,-4.363073465798447,-5.490088298579302,-6.0423647141137735,-5.242356141712683,-5.331496292114415,-4.723328269097182,-3.5444241041793045,-4.193182770513012,-3.7257894512639855,-4.944602679818366,-4.021945062735223,-4.610900450640354,15
-5.375604514882626,-5.960451900230512,-4.688142234017639,-3.6299714188025205,-5.0734796747814315,-5.185298962899902,-5.685452868263806,-3.777193166317649,-4.36849680340318,-5.460153385803131,-5.993399731897004,-5.207015630625568,-5.3345004271796626,-4.7125732885712095,-3.5437754400747212,-4.188627306716397,-3.7279044649808153,-4.94590823699484,-4.013625178193632,-4.576393977811119,16
-5.394659717603279,-5.955243443252913,-4.650388059218476,-3.619380230752563,-5.065034046201385,-5.168235696020626,-5.678284745130509,-3.7743540537701494,-4.3759891164165925,-5.4349220718778035,-5.950150572258152,-5.179372432026488,-5.3365679841972335,-4.709492500262146,-3.5433803236592034,-4.186245805397288,-3.729934453768633,-4.947607160585202,-4.006597714692103,-4.545158508393872,17
-5.414061798990919,-5.950482895760756,-4.60709068187631,-3.60496220272821,-5.057579043164886,-5.154457340379279,-5.675807125408521,-3.771983455372831,-4.385550404838687,-5.41439435680332,-5.912617235197223,-5.159426545915446,-5.337698963167127,-4.71408590416999,-3.5432387549327515,-4.186038266555686,-3.7318794176274386,-4.949699450589451,-4.000862672230637,-4.517194042388614,18
-5.433810759045545,-5.946170257754043,-4.558250101991143,-3.586717334729461,-5.051114665671942,-5.143963895975861,-5.678020009097839,-3.7700813711256944,-4.3971806686694626,-5.398570240579682,-5.880799720714209,-5.14717797229244,-5.337893364089343,-4.726353500294744,-3.5433507338953656,-4.188004690191588,-3.7337393565572325,-4.952185107007587,-3.9964200508092342,-4.4925005797953474,19
