C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,time
-4.646645687762488,-3.70448308893926,-3.1094011296238517,-3.7742351826296097,-3.8746626781239795,-4.2439325150831895,-4.189307937832826,-4.196302371561478,-3.886323033397352,-4.234267808285969,-4.240850011263107,10
-4.647552877202528,-3.704196097676673,-3.110383027805874,-3.7764845585181317,-3.873893042080284,-4.2427737175774745,-4.18984930833578,-4.195090689020253,-3.888550598189494,-4.232912282883773,-4.2434736827094985,11
-4.650015248539775,-3.7034171213925067,-3.11304818001422,-3.782590007358406,-3.8718040299616825,-4.239628410061962,-4.191318742558082,-4.191801836408359,-3.8945968454824498,-4.2292329996492395,-4.25059507663542,12
-4.653644006299931,-3.702269156342156,-3.1169757727423084,-3.7915875109124935,-3.868725485786901,-4.234993220039101,-4.193484224569894,-4.186955106243462,-3.9035071046510166,-4.223810898040455,-4.261089762420987,13
-4.65805035500869,-3.7008751987810165,-3.121744992483559,-3.8025130509424576,-3.864987253574666,-4.229364775011342,-4.196113738441381,-4.18106979104323,-3.914326705069991,-4.217226917515501,-4.273833309446319,14
-4.662845499191754,-3.6993582449644826,-3.1269350257313904,-3.8144026092103593,-3.8609191773437046,-4.223239702481133,-4.198975268242707,-4.174665183325331,-3.926100976114168,-4.210061997532463,-4.287701287091534,15
-4.667640643374815,-3.697841291147948,-3.1321250589792218,-3.826292167478261,-3.856851101112743,-4.217114629950924,-4.201836798044031,-4.168260575607431,-3.9378752471583454,-4.202897077549426,-4.301569264736748,16
-4.672046992083576,-3.696447333586809,-3.1368942787204723,-3.837217707508225,-3.8531128689005087,-4.2114861849231655,-4.204466311915519,-4.162375260407199,-3.94869484757732,-4.196313097024473,-4.314312811762081,17
-4.675675749843731,-3.695299368536459,-3.140821871448561,-3.8462152110623133,-3.850034324725727,-4.2068509949003055,-4.2066317939273326,-4.157528530242303,-3.957605106745887,-4.190890995415687,-4.324807497547648,18
-4.678138121180979,-3.6945203922522927,-3.143487023656907,-3.852320659902587,-3.8479453126071252,-4.203705687384792,-4.2081012281496335,-4.154239677630408,-3.9636513540388427,-4.187211712181154,-4.331928891473569,19
-4.679045310621018,-3.6942334009897047,-3.144468921838929,-3.854570035791109,-3.8471756765634297,-4.202546889879077,-4.208642598652587,-4.153027995089183,-3.965878918830984,-4.185856186778958,-4.334552562919961,20
-4.728892455371287,-3.7611945076902575,-3.131366922499087,-3.9214282820057504,-3.8325047192390986,-4.2619107527660764,-4.164634966175262,-4.21381306338836,-4.030199465920147,-4.2464325366903335,-4.308045944606572,21
-4.864191848264875,-3.942946083020328,-3.095804352862374,-4.102900664588349,-3.7926835493587716,-4.423041237745072,-4.045185678022521,-4.378801105914695,-4.204783808019303,-4.410854057878354,-4.236099409184517,22
-5.0635804272659515,-4.210790509822537,-3.0433963555030084,-4.3703336494469145,-3.7339997200614476,-4.660496689293066,-3.8691551481132196,-4.6219413791114,-4.462065996375954,-4.6531594575238575,-4.130072935930963,23
-5.305695130338689,-4.536030170939508,-2.979758072995206,-4.69507370248946,-3.6627407844861244,-4.948835451887061,-3.655403790366209,-4.917183139421685,-4.774480082237604,-4.947387442807685,-4.001326504123075,24
-5.569172895447254,-4.889967449213855,-2.9105046479131857,-5.048467289623993,-3.5851942957718035,-5.262615870004053,-3.4227920187003464,-5.2384756432887585,-5.114460116851748,-5.267576720910671,-3.861220093038021,25
-5.83265066055582,-5.243904727488204,-2.8412512228311657,-5.401860876758526,-3.507647807057482,-5.576396288121046,-3.1901802470344824,-5.5597681471558325,-5.454440151465895,-5.587765999013658,-3.721113681952967,26
-6.074765363628556,-5.569144388605173,-2.7776129403233636,-5.726600929801071,-3.4363888714821598,-5.86473505071504,-2.9764288892874733,-5.855009907466118,-5.766854237327543,-5.881993984297485,-3.5923672501450796,27
-6.274153942629631,-5.836988815407381,-2.7252049429639973,-5.994033914659636,-3.3777050421848354,-6.102190502263032,-2.8003983593781716,-6.098150180662822,-6.024136425684193,-6.1242993839429865,-3.486340776891525,28
-6.40945333552322,-6.018740390737452,-2.6896423733272843,-6.175506297242235,-3.3378838723045083,-6.26332098724203,-2.6809490712254305,-6.2631382231891575,-6.19872076778335,-6.288720905131008,-3.41439424146947,29
-6.459300480273489,-6.085701497438005,-2.676540373987443,-6.242364543456876,-3.3232129149801772,-6.322684850129028,-2.636941438748105,-6.323923291488334,-6.263041314872512,-6.349297255042384,-3.3878876231560815,30
-6.46408263113507,-6.035938908866754,-2.780771219624801,-6.259549241578564,-3.4067043198702307,-6.220065987891466,-2.7464503964046747,-6.32827094965263,-6.2478218307185305,-6.363834891649434,-3.4832786537884073,31
-6.4770627549022155,-5.900869025601928,-3.0636835149262005,-6.306193422194571,-3.6333238474289478,-5.941529076103796,-3.04368899575822,-6.340071736098576,-6.206511802300576,-6.403294191011428,-3.7421971655047197,32
-6.496191358348535,-5.701818671316922,-3.4806068974756315,-6.37493221468132,-3.967289466989162,-5.531053627153546,-3.481724826384497,-6.35746236875576,-6.145633865684645,-6.4614447374396295,-4.1237612880340215,33
