C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,time
-6.227176350688418,-5.49433338503891,-3.1059862239952634,-4.951350047272321,-5.165609673570888,-4.97847537121314,-3.4579792493703616,-4.537134855708738,-5.567825035991567,-4.126695083198575,-4.865028597073437,-4.9223714983228,-4.360913331529592,-3.3409882003340172,20
-6.2742999442901795,-5.590055756813786,-3.0441086947450593,-5.072653155355312,-5.21318059931383,-4.972289737790088,-3.4779287409051816,-4.6056119704421,-5.621551392702344,-4.111664595033595,-4.922628652983233,-4.989535839268047,-4.452677810258538,-3.321525006413339,21
-6.311781622787443,-5.666872307785557,-2.9919112305476063,-5.170990416054669,-5.2623014356155995,-4.970967226057065,-3.494408361488641,-4.6607386736747545,-5.667556068344757,-4.10019299428864,-4.967542934366789,-5.042463737933148,-4.532217438657735,-3.3064545628669606,22
-6.339621386180208,-5.724783037954223,-2.9493938314029036,-5.24636182937039,-5.312972182476198,-4.974507836014073,-3.5074181111207428,-4.702514965406701,-5.705839062918811,-4.092280280963711,-4.999771441224105,-5.081155194318105,-4.599532216727182,-3.2957768696948833,23
-6.357819234468474,-5.763787947319782,-2.916556497310951,-5.298767395302477,-5.365192839895626,-4.982911567661109,-3.516957989801484,-4.73094084563794,-5.736400376424503,-4.087926455058807,-5.019314173555181,-5.105610208422913,-4.654622144466879,-3.2894919268971066,24
-6.366375167652245,-5.783887035882238,-2.893399228271749,-5.328207113850927,-5.418963407873883,-4.996178420998176,-3.523027997530866,-4.746016314368471,-5.759240008861834,-4.087131516573929,-5.026171131360019,-5.115828780247577,-4.697487221876828,-3.287599734473631,25
-6.365289185731516,-5.785080303641586,-2.8799220242852974,-5.334680985015742,-5.474283886410968,-5.014308396025274,-3.5256281343088887,-4.747741371598295,-5.7743579602308035,-4.089895465509076,-5.020342314638615,-5.111810909792096,-4.728127448957027,-3.2901002924244556,26
-6.3545612887062894,-5.76736775059783,-2.8761248853515964,-5.318189008796919,-5.531154275506883,-5.037301492742399,-3.5247584001355516,-4.73611601732741,-5.781754230531413,-4.0962183018642495,-5.001827723390974,-5.093556597056469,-4.7465428257074755,-3.2969936007495813,27
-6.334191476576565,-5.730749376750968,-2.882007811470646,-5.278731185194459,-5.589574575161625,-5.065157711149555,-3.520418795010855,-4.7111402515558165,-5.7814288197636605,-4.106100025639448,-4.970627357617092,-5.061065842040694,-4.752733352128175,-3.308279659449007,28
-6.304179749342343,-5.675225182101,-2.8975708026424463,-5.216307514208363,-5.6495447853751966,-5.0978770512467415,-3.5126093189348,-4.672814074283516,-5.773381727927548,-4.119540636834673,-4.926741217316971,-5.014338644744774,-4.746699028219126,-3.323958468522735,29
-6.264526107003624,-5.600795166647927,-2.9228138588669963,-5.130917995838627,-5.711064906147596,-5.1354595130339575,-3.501329971907386,-4.621137485510507,-5.757612955023074,-4.136540135449923,-4.870169302490612,-4.953375005168709,-4.728439853980327,-3.3440300279707627,30
-6.21054690859355,-5.493296224020945,-2.9595363556756893,-5.003385279310046,-5.786978967297276,-5.187115031701565,-3.4836088461948806,-4.544903376850842,-5.731845279578128,-4.1590739670649715,-4.789977801867046,-4.866044683021085,-4.688385148977902,-3.367693243253432,31
-6.1396401313527535,-5.344859961791829,-3.00873794614152,-4.823055280858616,-5.884422540945594,-5.257960237910874,-3.4577948819452113,-4.437885576978992,-5.694813578552646,-4.188239601446359,-4.680092375851293,-4.745608655917785,-4.621217868526362,-3.3945030618487095,32
-6.054928202592476,-5.16492845087445,-3.0692190465768934,-4.602712901001143,-5.994832940546919,-5.3418551748683125,-3.425869350980866,-4.307555491485592,-5.648035999594704,-4.2227200748742355,-4.547802231957331,-4.600153750719749,-4.533318466248295,-3.424993546783035,33
-5.959533549623954,-4.962943762182674,-3.139780073294217,-4.355143040254432,-6.109647479555617,-5.432659885780305,-3.389813525124332,-4.161384525961271,-5.593030690352376,-4.261198423628754,-4.400396577699136,-4.437766794287919,-4.431067395766282,-3.4596987610828487,34
-5.856578599758425,-4.748347966630374,-3.2192214426058934,-4.093130599135288,-6.220303471426055,-5.524234413853279,-3.351608676198097,-4.006844085996666,-5.531315798473736,-4.302357683990065,-4.245164620590687,-4.266534613483239,-4.32084511070291,-3.4991527677745884,35
-5.749185780307131,-4.530583135131415,-3.3063435708243305,-3.829460478160515,-6.318238229612599,-5.610438802293658,-3.313236076024649,-3.851405577182406,-5.464409471606861,-4.344880892238322,-4.089395568145961,-4.094544035166649,-4.209032064680763,-3.543889629884695,36
-5.640477518581307,-4.319091338599669,-3.399946874261932,-3.5769175778469204,-6.3948890675696175,-5.68513309430787,-3.2766769964264757,-3.702540405109127,-5.393829857399822,-4.387451084653677,-3.940378627878937,-3.929881886199092,-4.102008711322426,-3.5944434104396086,37
-5.533576241892194,-4.123314647949005,-3.4988317692311037,-3.348286798711308,-6.441693298751473,-5.74217733310234,-3.243912709226064,-3.567719975367459,-5.321095103500695,-4.428751297516279,-3.8054030073035903,-3.780634993441509,-4.006155504250484,-3.6513481724657675,38
-5.431604377551029,-3.9526951340932897,-3.6017986720442523,-3.156353041270483,-6.450088236612535,-5.7754315618834955,-3.2169244862459023,-3.454415693548036,-5.247723357557555,-4.467464567106285,-3.6917579139339,-3.6548901837548415,-3.9278528970875213,-3.7151379789896124,39
-5.3376843528690525,-3.816674867946394,-3.7076479990137807,-3.0139012060412522,-6.41151119460717,-5.77875582385776,-3.1976935993084776,-3.3700989652414908,-5.175232767218476,-4.502273929703842,-3.606732555283844,-3.5607342840000324,-3.873481343456123,-3.7863468930375817,40
