C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,time
-5.1676753529649915,-3.683330219019256,-4.105127630591328,-5.1088690354460615,-4.714965886863487,-4.740428293270492,-4.3779280436014085,-3.613325652250471,-4.554058866800138,-4.835527940190033,-4.939904719886707,-3.508838536372098,-3.5538099649645987,20
-5.136196280962074,-3.580526224830924,-4.218239101433106,-5.258743766281765,-4.509173449010273,-4.913471142244707,-4.520250130644463,-3.7152827067752914,-4.682891549534954,-5.026138595387504,-5.133847993346155,-3.5785060340179835,-3.5997603620031042,21
-5.108394807661908,-3.487001936417104,-4.319456450928123,-5.390655253305151,-4.325177153690901,-5.067231436927343,-4.647247299465831,-3.8065831429121064,-4.796725582402857,-5.197426949996177,-5.309127402256089,-3.6407838677433366,-3.6405547465830423,22
-5.084270933064493,-3.4027573537777958,-4.408779679076381,-5.504603496516221,-4.162977000905375,-5.201709177318401,-4.758919550065514,-3.8872269606609184,-4.895560965403848,-5.349393004016055,-5.465742946616512,-3.695672037548157,-3.6761931187044143,23
-5.063824657169829,-3.327792476912998,-4.486208785877877,-5.600588495914977,-4.022572990653694,-5.31690436341788,-4.8552668824435115,-3.957214160021725,-4.979397698537924,-5.482036757447139,-5.603694626427421,-3.743170543432446,-3.706675478367219,24
-5.047055979977916,-3.2621073058227115,-4.551743771332613,-5.678610251501417,-3.90396512293586,-5.412816995225779,-4.936289296599822,-4.0165447409945285,-5.048235781805089,-5.595358210289425,-5.722982441688817,-3.7832793853962032,-3.7320018255714564,25
-5.033964901488755,-3.205701840506937,-4.605384635440588,-5.738668763275543,-3.807153397751874,-5.489447072742101,-5.00198679253445,-4.065218703579327,-5.10207521520534,-5.689357362542917,-5.823606392400701,-3.8159985634394276,-3.752172160317128,26
-5.024551421702345,-3.1585760809656733,-4.647131378201804,-5.7807640312373545,-3.7321378151017384,-5.546794595966845,-5.052359370247392,-4.1032360477761225,-5.140915998738679,-5.764034214207613,-5.905566478563074,-3.84132807756212,-3.7671864826042314,27
-5.018815540618686,-3.12073002719892,-4.676983999616258,-5.804896055386849,-3.6789183749854537,-5.584859564900009,-5.087407029738647,-4.130596773584912,-5.164758132405105,-5.819388765283511,-5.968862700175933,-3.85926792776428,-3.777044792432768,28
-5.016757258237778,-3.0921636792066787,-4.694942499683952,-5.811064835724032,-3.6474950774030206,-5.603641979541596,-5.107129771008217,-4.147300881005699,-5.173601616204618,-5.855421015770616,-6.01349505723928,-3.869818114045909,-3.781747089802738,29
-5.018376574559621,-3.0728770369889475,-4.701006878404886,-5.7992703722489,-3.6378679223544417,-5.603141839891604,-5.111527594056103,-4.153348370038479,-5.167446450137218,-5.872130965668924,-6.039463549753115,-3.872978636407006,-3.7812933747141404,30
-5.032033510376569,-3.068950057959031,-4.684352889362737,-5.7593085328612466,-3.6719662801618043,-5.570584810479454,-5.09152010657771,-4.137084702884358,-5.133877537056181,-5.856624324051274,-6.037710686667761,-3.8601936995057313,-3.7679965199943077,31
