C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,time
-6.285802601371205,-5.711960247019334,-2.8524989713425715,-5.262724098447443,-4.343916211706727,-5.957645385992533,-5.9715062681650934,-3.6586611459446488,-5.953257444768632,-4.444841288692875,10
-6.219178641910089,-5.624702049127118,-2.881718357814331,-5.102181878742559,-4.305706841510337,-5.778988724531382,-5.918494595466809,-3.621223050849923,-5.836517357580426,-4.435097134939473,11
-6.157058177912751,-5.542715850092943,-2.914214926545335,-4.952840450942893,-4.2698710986705946,-5.61229414968879,-5.8671706169373525,-3.586107443999615,-5.726782669216192,-4.425375878454524,12
-6.09944120937919,-5.46600164991681,-2.949988677535584,-4.814699815048443,-4.236408983187497,-5.457561661464754,-5.817534332576722,-3.553314325393723,-5.624053379675926,-4.415677519238027,13
-6.046327736309409,-5.394559448598723,-2.989039610785078,-4.6877599710592115,-4.205320495061045,-5.3147912598592795,-5.769585742384921,-3.522843695032249,-5.528329488959632,-4.406002057289983,14
-5.997717758703406,-5.328389246138683,-3.0313677262938166,-4.572020918975197,-4.17660563429124,-5.183982944872362,-5.7233248463619475,-3.494695552915193,-5.43961099706731,-4.396349492610393,15
-5.95361127656118,-5.267491042536695,-3.0769730240618007,-4.467482658796398,-4.150264400878082,-5.065136716504003,-5.678751644507803,-3.4688698990425535,-5.357897903998957,-4.386719825199254,16
-5.914008289882734,-5.211864837792756,-3.125855504089029,-4.374145190522818,-4.126296794821568,-4.958252574754204,-5.635866136822485,-3.4453667334143323,-5.283190209754576,-4.37711305505657,17
-5.878908798668063,-5.1615106319068715,-3.1780151663755016,-4.292008514154454,-4.104702816121702,-4.863330519622964,-5.594668323305995,-3.4241860560305297,-5.215487914334164,-4.367529182182338,18
-5.848312802917172,-5.116428424879043,-3.2334520109212193,-4.2210726296913075,-4.085482464778481,-4.780370551110283,-5.555158203958332,-3.4053278668911435,-5.1547910177377245,-4.357968206576558,19
-5.8222203026300585,-5.076618216709272,-3.2921660377261817,-4.1613375371333765,-4.0686357407919065,-4.709372669216162,-5.517335778779495,-3.3887921659961755,-5.1010995199652545,-4.348430128239231,20
-5.80254372711601,-5.045948166318263,-3.364737092674471,-4.117701513768324,-4.053553865683364,-4.655041225921364,-5.479876367859292,-3.3750407859335025,-5.0585093069786575,-4.337327575958936,21
-5.790345537102408,-5.026567250884183,-3.4570428679239105,-4.092885824755961,-4.039898629186956,-4.619989750104091,-5.442044037914283,-3.364330300363055,-5.029295870978989,-4.323778676840438,22
-5.784350779716397,-5.0158966977932264,-3.562030132885112,-4.083624951904514,-4.02807588362176,-4.6010820071105005,-5.404721908884597,-3.356352820892917,-5.010728621324982,-4.308841678358018,23
-5.783284502085115,-5.011357734431587,-3.6726456569686876,-4.086653377022208,-4.018491481306851,-4.59518176228675,-5.368793100710361,-3.3508004591311686,-5.000076967375368,-4.293574827985957,24
-5.785871751335706,-5.01037158818546,-3.781836209585249,-4.09870558191727,-4.011551274561304,-4.599152780978997,-5.335140733331705,-3.347365326685892,-4.9946103184888795,-4.279036373198536,25
-5.790837574595312,-5.0103594864410415,-3.8825485601454095,-4.116516048397926,-4.007661115704198,-4.6098588285333975,-5.304647926688758,-3.3457395351651704,-4.991598084024249,-4.266284561470036,26
-5.7969070189910745,-5.0087426565845234,-3.967729478059779,-4.136819258272403,-4.00722685705461,-4.624163670296112,-5.278197800721651,-3.3456151961770844,-4.988309673340209,-4.25637764027474,27
-5.802805131650136,-5.002942326002102,-4.030325732738971,-4.156349693348925,-4.010654350931611,-4.638931071613293,-5.256673475370511,-3.346684421329717,-4.982014495795489,-4.250373857086928,28
-5.8072569596996395,-4.990379722079973,-4.063284093593597,-4.17184183543572,-4.0183494496542815,-4.651024797831103,-5.240958070575469,-3.34863932223115,-4.969981960748824,-4.2493314593808815,29
