C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,time
-5.268557750565441,-6.00110874129046,-5.553678211341902,-5.3767325231437795,-4.491272462201783,-3.7215621982921143,-5.708664072553657,-3.386428824287998,-4.161048213883237,-4.6501633020599,-4.547820519222223,-4.658826687384802,-4.914993919561947,-3.6988045111909993,-5.324931992107374,-4.084793601517791,10
-5.285531681284172,-5.993212827400192,-5.537528454119564,-5.309543840727843,-4.475919889792424,-3.7301775254615315,-5.683484133014643,-3.390336333692265,-4.165647122323572,-4.6321511467875975,-4.514542118312873,-4.623437689241161,-4.849096485934876,-3.6997588443261344,-5.326004220664757,-4.071621718233614,11
-5.302852490669889,-5.985764822995368,-5.522273733127647,-5.247812607203173,-4.461873133016747,-3.7384326970086637,-5.662553959392971,-3.3940989372990304,-4.170229605181993,-4.619075393286045,-4.483514942480779,-4.592981739364671,-4.792779878623615,-3.700602910294816,-5.3282021306498075,-4.059742472842501,12
-5.320520178722593,-5.978764728075989,-5.50791404836615,-5.191538822569768,-4.44913219187475,-3.7463277129335086,-5.645873551688642,-3.397716635108294,-4.174795662458499,-4.610936041555241,-4.454738991725942,-4.567458837755328,-4.7460440976281655,-3.701336709097041,-5.331525722062527,-4.049155865344449,13
-5.338534745442285,-5.972212542642055,-5.494449399835073,-5.140722486827632,-4.437697066366438,-3.753862573236069,-5.633442909901657,-3.4011894271200562,-4.179345294153091,-4.607733091595184,-4.4282142660483625,-4.546868984413136,-4.708889142948527,-3.701960240732812,-5.335974994902918,-4.0398618957394605,14
-5.356896190828963,-5.966108266693563,-5.4818797875344165,-5.095363599976761,-4.427567756491807,-3.7610372779163437,-5.625262034032014,-3.4045173133343174,-4.1838785002657675,-4.609466543405879,-4.4039407654480405,-4.531212179338092,-4.681315014584699,-3.702473505202128,-5.341549949170978,-4.031860564027534,15
-5.375604514882628,-5.960451900230518,-5.47020521146418,-5.055462162017156,-4.418744262250858,-3.767851826974333,-5.621330924079714,-3.407700293751077,-4.18839528079653,-4.616136396987321,-4.381918489924974,-4.520488422530198,-4.663321712536682,-3.7028765025049895,-5.348250584866706,-4.025151870208669,16
-5.394659717603281,-5.955243443252917,-5.4594256716243645,-5.021018172948818,-4.411226583643591,-3.7743062204100375,-5.621649580044757,-3.4107383683703345,-4.192895635745378,-4.627742652339513,-4.362147439479164,-4.514697713989453,-4.654909236804477,-3.703169232641396,-5.3560769019901056,-4.019735814282868,17
-5.414061798990921,-5.950482895760759,-5.4495411680149655,-4.992031632771748,-4.405014720670007,-3.780400458223456,-5.626218001927143,-3.4136315371920913,-4.197379565112312,-4.644285309462452,-4.344627614110611,-4.5138400537158585,-4.656077587388083,-3.7033516956113472,-5.365028900541174,-4.015612396250129,18
-5.433810759045547,-5.946170257754045,-5.440551700635988,-4.968502541485942,-4.400108673330104,-3.786134540414588,-5.635036189726872,-3.4163798002163457,-4.201847068897332,-4.665764368356141,-4.3293590138193165,-4.517915441709412,-4.6668267642874985,-3.7034238914148436,-5.375106580519911,-4.012781616110451,19
-5.453906597767161,-5.942305529232776,-5.432457269487427,-4.950430899091405,-4.396508441623885,-3.7915084669834354,-5.648104143443943,-3.4189831574430998,-4.206298147100437,-4.692179829020579,-4.316341638605277,-4.526923877970115,-4.687156767502727,-3.703385820051885,-5.386309941926319,-4.011243473863836,20
-5.475852259316441,-5.940751333358674,-5.430331874364985,-4.9402422612508925,-4.396066773561853,-3.795484933683312,-5.669614215452492,-3.4207163672692817,-4.210455165584524,-4.730905075206339,-4.303218106572306,-4.546907753998492,-4.72770550536606,-3.702834558235312,-5.39830576612701,-4.011703236905472,21
-5.500482712671539,-5.9425424607771395,-5.436994404044045,-4.939284158888159,-4.39981297359429,-3.79748766037717,-5.701895490404811,-3.4211765176931874,-4.214163883162311,-4.786036431219295,-4.288678761111407,-4.581223953961502,-4.794382926950998,-3.7015462596944784,-5.410908931658994,-4.014552720454907,22
