C1,C2,C3,C4,time
-6.8942721879429785,-7,-6.719671146115484,-6.852954955606608,10
-6.766595203462244,-6.842734351108066,-6.532725405376069,-6.6631215270844,11
-6.5910393498012345,-6.626494083881658,-6.2756750118593745,-6.402100562866364,12
-6.379574344255016,-6.366022852904393,-5.966046128759716,-6.0876889468764555,13
-6.1441699041186615,-6.076064312759895,-5.621364919271421,-5.737683563038634,14
-5.8967957466872365,-5.771362118031775,-5.2591575465888045,-5.369881295276856,15
-5.6494215892558115,-5.4666599233036575,-4.896950173906187,-5.002079027515078,16
-5.414017149119457,-5.176701383159158,-4.552268964417891,-4.65207364367726,17
-5.20255214357324,-4.916230152181896,-4.2426400813182354,-4.337662027687356,18
-5.026996289912228,-4.699989884955491,-3.985589687801539,-4.076641063469327,19
-4.899319305431494,-4.542724236063557,-3.798643947062124,-3.886807634947127,20
-4.805528136663249,-4.427879752956631,-3.6619915916281194,-3.748029361867601,21
-4.723220302624563,-4.328532112827893,-3.5435046732802253,-3.627661987004197,22
-4.651751379337785,-4.243868664874925,-3.442234334091616,-3.5247345788207785,23
-4.590476942825268,-4.173076758295314,-3.357231716135468,-3.4382762057812095,24
-4.538752569109361,-4.115343742286647,-3.2875479614849565,-3.367315936349356,25
-4.495933834212415,-4.069856966046509,-3.232234212213255,-3.3108828389890803,26
-4.461376314156781,-4.035803778772487,-3.190341610393541,-3.268005982164249,27
-4.434435584964811,-4.0123715296621665,-3.1609212980989887,-3.2377144343387263,28
-4.414467222658853,-3.9987475679131337,-3.1430244174027724,-3.2190372639763742,29
-4.4008268032612605,-3.9941192427229733,-3.1357021103780687,-3.2110035395410597,30
-4.392869902794381,-3.9976739032892725,-3.1380055190980523,-3.2126423294966457,31
-4.389952097280569,-4.008598898809616,-3.148985785635899,-3.2229827023069975,32
-4.3914289627421725,-4.026081578481593,-3.167694052064784,-3.2410537264359798,33
-4.396656075201544,-4.049309291502786,-3.1931814604578816,-3.2658844703474554,34
-4.404989010681031,-4.077469387070783,-3.2244991528883675,-3.2965040025052903,35
-4.415783345202987,-4.109749214383168,-3.2606982714294173,-3.3319413913733484,36
-4.428394654789765,-4.145336122637531,-3.300829958154206,-3.371225705415494,37
-4.44217851546371,-4.183417461031452,-3.343945355135909,-3.4133860130955913,38
-4.456490503247177,-4.223180578762522,-3.3890956044477,-3.457451382877506,39
-4.470686194162514,-4.2638128250283245,-3.4353318481627575,-3.502450883225101,40
-4.484121164232075,-4.304501549026446,-3.4817052283542536,-3.547413582602241,41
-4.496150989478209,-4.344434099954474,-3.527266887095366,-3.5913685494727914,42
-4.506131245923266,-4.38279782700999,-3.5710679664592675,-3.6333448523006155,43
-4.513417509589596,-4.4187800793905865,-3.612159608519135,-3.672371559549578,44
-4.517365356499552,-4.451568206293844,-3.649592955348144,-3.707477739683544,45
-4.517330362675484,-4.480349556917353,-3.682419149019468,-3.7376924611663767,46
-4.512668104139742,-4.504311480458694,-3.7096893316062833,-3.762044792461941,47
-4.502734156914677,-4.522641326115457,-3.7304546451817666,-3.7795638020341022,48
-4.4868840970226405,-4.534526443085227,-3.74376623181909,-3.7892785583467234,49
-4.464473500485983,-4.539154180565591,-3.7486752335914315,-3.7902181298636703,50
-4.4289827286794035,-4.540151765430344,-3.749211483600443,-3.785050949188676,51
-4.377430439704881,-4.5416008120587055,-3.749990416095283,-3.7775453363833846,52
-4.314479654675693,-4.543370250906405,-3.7509415748703896,-3.768380191098529,53
-4.244793394705107,-4.545329012429168,-3.7519945037201996,-3.758234412984838,54
-4.173034680906402,-4.547346027082718,-3.7530787464391486,-3.747786901693043,55
-4.103866534392847,-4.549290225322785,-3.754123846821674,-3.7377165568738753,56
-4.041951976277718,-4.55103053760509,-3.755059348662211,-3.728702278178065,57
-3.991954027674288,-4.552435894385363,-3.755814795755197,-3.7214229652563433,58
-3.958535709695829,-4.553375226119327,-3.7563197318950685,-3.716557517759441,59
-3.946360043455616,-4.553717463262709,-3.756503700876262,-3.7147848353380892,60
-3.937152614416925,-4.555291789432441,-3.7606126790394447,-3.7174827408582702,61
-3.912161021311908,-4.559564960464567,-3.7717656197680824,-3.72480562727019,62
-3.875331305157146,-4.565862265143492,-3.788201532420812,-3.7355972493509135,63
-3.830609506969221,-4.573508992253615,-3.8081594263562697,-3.748701361877507,64
-3.781941667764714,-4.581830430579336,-3.8298783109330907,-3.7629617196270346,65
-3.733273828560207,-4.590151868905058,-3.8515971955099126,-3.777222077376563,66
-3.6885520303722816,-4.597798596015181,-3.87155508944537,-3.790326189903156,67
-3.6517223142175195,-4.604095900694105,-3.8879910020981,-3.8011178119838793,68
-3.626730721112503,-4.608369071726233,-3.899143942826738,-3.808440698395799,69
-3.617523292073812,-4.609943397895964,-3.90325292098992,-3.81113860391598,70
-3.6141252469412857,-4.609717247661021,-3.902465226877365,-3.811652069330543,71
-3.6049019815815697,-4.609103411309035,-3.9003272000004285,-3.813045761170072,72
-3.5913098010514632,-4.608198810369266,-3.8971764235502073,-3.815099622828325,73
-3.574805010407763,-4.607100366370975,-3.8933504807177965,-3.8175935976990614,74
-3.556843914707265,-4.605905000843423,-3.8891869546942894,-3.820307629176038,75
-3.538882819006767,-4.604709635315871,-3.8850234286707828,-3.8230216606530156,76
-3.522378028363066,-4.6036111913175795,-3.8811974858383715,-3.825515635523751,77
-3.508785847832959,-4.60270659037781,-3.87804670938815,-3.827569497182004,78
-3.499562582473244,-4.602092754025824,-3.875908682511214,-3.828963189021533,79
-3.4961645373407175,-4.6018666037908815,-3.875120988398659,-3.829476654436096,80
-3.4924159513079247,-4.597185889031901,-3.87629698545939,-3.830780707086535,81
-3.482241217790345,-4.584481091828956,-3.879488977481375,-3.834320278566298,82
-3.467246873659174,-4.565758232793035,-3.8841929657242993,-3.839536489168054,83
-3.44903945578561,-4.543023332535133,-3.8899049514478525,-3.845870459184472,84
-3.429225501040849,-4.518282411666238,-3.896120935911717,-3.8527633089082207,85
-3.409411546296088,-4.493541490797344,-3.9023369203755824,-3.85965615863197,86
-3.3912041284225234,-4.47080659053944,-3.908048906099134,-3.865990128648387,87
-3.376209784291353,-4.45208373150352,-3.9127528943420593,-3.8712063392501435,88
-3.3660350507737733,-4.439378934300574,-3.915944886364044,-3.8747459107299065,89
-3.3622864647409805,-4.434698219541595,-3.9171208834247753,-3.8760499633803454,90
-3.362093338558133,-4.4321013594393275,-3.921822514737686,-3.880845625329894,91
-3.361569138918975,-4.425052739161746,-3.9345840854441567,-3.8938624220500975,92
-3.3607966341875835,-4.414665298752677,-3.9533906106957977,-3.9130450698482906,93
-3.359858592728038,-4.402051978255953,-3.97622710564422,-3.936338285031812,94
-3.3588377829044136,-4.388325717715399,-4.001078585441031,-3.9616867839079966,95
-3.3578169730807903,-4.374599457174845,-4.025930065237843,-3.9870352827841815,96
-3.356878931621244,-4.36198613667812,-4.048766560186266,-4.010328497967703,97
-3.3561064268898533,-4.351598696269052,-4.067573085437907,-4.0295111457658965,98
-3.3555822272506948,-4.344550075991471,-4.080334656144378,-4.0425279424861,99
-3.355389101067847,-4.341953215889204,-4.085036287457288,-4.047323604435648,100
-3.355673174798495,-4.333171317456824,-4.084215282376046,-4.050264872291309,101
-3.3564442320673966,-4.309334735997507,-4.081986840012675,-4.058248313613819,102
-3.357580526989988,-4.274207142267986,-4.078702819687706,-4.070013385036464,103
-3.358960313681707,-4.231552207025,-4.074715080721674,-4.084299543192535,104
-3.360461846257989,-4.185133601025277,-4.070375482435109,-4.099846244715317,105
-3.361963378834271,-4.138714995025554,-4.066035884148544,-4.115392946238099,106
-3.3633431655259898,-4.096060059782567,-4.062048145182512,-4.129679104394169,107
-3.3644794604485817,-4.060932466053047,-4.058764124857543,-4.141444175816815,108
-3.365250517717483,-4.037095884593731,-4.0565356824941725,-4.149427617139324,109
-3.365534591448131,-4.028313986161351,-4.05571467741293,-4.152368884994986,110
-3.370077021937168,-4.011879244293421,-4.049041004033317,-4.158889011170966,111
-3.3824064761216968,-3.9672706592233262,-4.030926747717223,-4.17658649650577,112
-3.400576198077844,-3.9015316917516083,-4.004232054198769,-4.202667001209691,113
