C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,time
-4.105057111068951,-4.090395776773133,-4.093216509467827,-4.326951459068395,-3.805593534731581,-4.323216370989942,-4.316742949542709,-4.1165377177210045,-3.852303825588664,-4.146636624565387,-3.867513306647199,-6.482213205475622,-4.009509770922226,10
-4.112667060847124,-4.106076163728903,-4.11870755815607,-4.339650028770412,-3.8088276838348962,-4.325060667179952,-4.375041650898968,-4.151897340377711,-3.8615310244116023,-4.164629354839357,-3.8667279750080814,-6.342954750182763,-4.017854543012228,11
-4.12313074179211,-4.127636695793088,-4.153757750102405,-4.357110562110685,-3.8132746388519543,-4.3275965744412135,-4.455202365263825,-4.200516821530679,-3.8742184227931427,-4.189369358966065,-3.865648144004295,-6.1514743741550815,-4.029328604635979,12
-4.135734721112207,-4.153607336688582,-4.1959772994923075,-4.3781425681796495,-3.81863119830432,-4.3306511900059155,-4.55175958938513,-4.259081196555847,-3.889500970843633,-4.219169818482326,-3.8643474384770045,-5.920827557576283,-4.043149633410043,13
-4.149765566015711,-4.182518050138283,-4.242976420511256,-4.401555556067744,-3.824594160713557,-4.334051611106244,-4.659247820010734,-4.324275500829148,-3.906513618673425,-4.252343914924959,-3.8628994832673795,-5.664069780630074,-4.058535306950983,14
-4.1645098437109205,-4.212898799865089,-4.2923653273447275,-4.426159034865401,-3.83086032460123,-4.337624934974386,-4.772201553888487,-4.392784769726514,-3.9243913163928674,-4.287204829830775,-3.861377903216587,-5.394256523500159,-4.07470330287536,15
-4.179254121406129,-4.243279549591893,-4.3417542341781985,-4.450762513663059,-3.837126488488903,-4.341198258842528,-4.88515528776624,-4.461294038623881,-3.9422690141123096,-4.322065744736591,-3.8598563231657925,-5.124443266370244,-4.090871298799738,16
-4.193284966309633,-4.272190263041596,-4.388753355197148,-4.474175501551153,-3.8430894508981406,-4.344598679942858,-4.992643518391844,-4.526488342897182,-3.9592816619421023,-4.355239841179223,-3.858408367956164,-4.867685489424035,-4.106256972340677,17
-4.205888945629731,-4.29816090393709,-4.430972904587049,-4.495207507620118,-3.8484460103505063,-4.347653295507559,-5.089200742513151,-4.585052717922349,-3.974564209992593,-4.385040300695485,-3.857107662428869,-4.637038672845238,-4.1200780011147415,18
-4.216352626574716,-4.319721436001275,-4.466023096533385,-4.512668040960391,-3.852892965367564,-4.3501892027688225,-5.169361456878008,-4.63367219907532,-3.9872516083741325,-4.409780304822193,-3.8560278314250738,-4.445558296817556,-4.131552062738494,19
-4.223962576352889,-4.335401822957044,-4.491514145221627,-4.525366610662408,-3.8561271144708793,-4.35203349895883,-5.227660158234267,-4.669031821732024,-3.9964788071970707,-4.427773035096163,-3.8552424997859465,-4.306299841524697,-4.139896834828495,20
-4.230965993924192,-4.347638333954624,-4.51012739452381,-4.535310533743604,-3.8588722359485423,-4.3519048105673335,-5.263868894168404,-4.690740161175252,-4.002341635854571,-4.439362352879447,-3.853926387929624,-4.201687865869666,-4.145860252949,21
-4.239961405249789,-4.359818742833908,-4.526197828330582,-4.545270840106365,-3.862030348701023,-4.3487838208570695,-5.282195603729286,-4.701136886537282,-4.005625554868462,-4.446222523071966,-3.851274211138044,-4.105239643712946,-4.150758462598296,22
-4.250762368039803,-4.371900270352296,-4.53981612085535,-4.555202608168555,-3.8655656121684507,-4.342890712219701,-5.283828620858345,-4.701003673968283,-4.006499961042088,-4.448662332517328,-3.847389586548073,-4.016649727674459,-4.154661456293982,23
-4.263182440004356,-4.3838401372671925,-4.551072946311521,-4.5650609163480365,-3.8694421857909607,-4.334445667046894,-5.26995627949702,-4.691122199618428,-4.005134251178796,-4.446990568059152,-3.8423761312965783,-3.935612670374126,-4.157639226553663,24
-4.2770351788535725,-4.395595564335998,-4.560058978912503,-4.574800843062671,-3.873624229008682,-4.323668867730316,-5.241766913586749,-4.672274139637887,-4.001697822081931,-4.4415160165410486,-3.8363374625204263,-3.8618230244318696,-4.15976176589494,25
-4.292134142297574,-4.407123772316114,-4.566864892871699,-4.58437746673032,-3.878075901261746,-4.310780496661632,-5.200448857068964,-4.645241170176829,-3.9963600705548354,-4.432547464806628,-3.829377197356483,-3.7949753424676107,-4.161099066835417,26
-4.308292888046483,-4.418381981964942,-4.57158136240252,-4.59374586576885,-3.882761361990286,-4.296000736232511,-5.147190443885106,-4.610804967385428,-3.989290393400859,-4.420393699699508,-3.821598952941617,-3.7347641771012734,-4.1617211218926995,27
-4.3253249738104245,-4.429327414039884,-4.574299061718371,-4.6028611185961195,-3.8876447706344326,-4.279549768834616,-5.0831800079766065,-4.569747207413853,-3.9806581874233444,-4.4053635080632985,-3.8131063464126926,-3.680884080952776,-4.161697923584389,28
-4.343043957299519,-4.439917289298341,-4.575108665032658,-4.6116783036299935,-3.892690286634317,-4.261647776859614,-5.0096058832849035,-4.522849566412273,-3.970632849425637,-4.387765676741613,-3.8040029949065777,-3.633029606642042,-4.161099464428087,29
-4.36126339622389,-4.450108828497716,-4.574100846558789,-4.620152499288334,-3.8978620694300714,-4.24251494269917,-4.927656403751436,-4.470893720530863,-3.9593837762110833,-4.367908992578064,-3.7943925155601397,-3.5908953067889935,-4.159995736941399,30
-4.379796848293663,-4.459859252395411,-4.571366280510168,-4.628238783989004,-3.903124278461827,-4.222371448744953,-4.8385199033176365,-4.41466134591979,-3.947080364583027,-4.346102242416267,-3.784378525510244,-3.554175734013551,-4.158456733641928,31
-4.398457871218955,-4.469125781748825,-4.566995641100205,-4.635892236149865,-3.908441073169715,-4.201437477388627,-4.743384715924944,-4.3549341187292265,-3.9338920113448146,-4.322654213099831,-3.774064641893757,-3.5225654409356366,-4.156552447047275,32
-4.4170600227098955,-4.4778656373153645,-4.561079602542307,-4.643067934188781,-3.913776612993869,-4.1799332110218606,-4.643439175514793,-4.292493715109345,-3.9199881132997936,-4.2978736914723745,-3.7635544818475477,-3.4957589801751743,-4.154352869675046,33
-4.435416860476604,-4.486036039852427,-4.553708839049879,-4.649720956523613,-3.919095057374419,-4.158078832036314,-4.53987161602862,-4.228121811210314,-3.905538067251305,-4.272069464377505,-3.7529516625084813,-3.4734509043520836,-4.151927994042842,34
-4.453341942229202,-4.493594210117413,-4.5449740248363275,-4.6558063815722255,-3.924360565751496,-4.13609452282366,-4.4338703714078616,-4.162600083182304,-3.890711270002696,-4.245550318658838,-3.7423598010134236,-3.455335766086286,-4.149347812668266,35
-4.470648825677816,-4.500497368867729,-4.534965834115059,-4.661279287752479,-3.929537297565233,-4.1142004657755615,-4.326623775593955,-4.096710207175487,-3.8756771183573124,-4.218625041159987,-3.731882514499243,-3.4411081179977034,-4.146682318068923,36
-4.487151068532565,-4.506702736860776,-4.523774941099483,-4.666094753482239,-3.93458941225576,-4.092616843283685,-4.2193201625283345,-4.031233859340033,-3.8606050091184994,-4.191602418724563,-3.721623420102805,-3.430462512706259,-4.144001502762416,37
-4.502662228503576,-4.512167534853952,-4.511492020003004,-4.670207857179364,-3.9394810692632105,-4.0715638377396965,-4.113147866152438,-3.966952715826113,-3.845664339089602,-4.16479123819618,-3.711686134960977,-3.4230935028318727,-4.141375359266346,38
