C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,time
-5.127684405359269,-3.619664308793831,-5.0124378761011865,-5.027635088589999,-4.318222938530062,-5.015219158287044,-3.6774861487608583,-4.637585937123041,-5.060835854924617,-3.3674295696051484,-4.389202194207109,-5.125630372418494,-3.4053110077238404,-3.808650827910105,-4.915217659491131,-4.2520137017908075,-4.335112088643123,-5.365286097622085,-4.5968708632720485,-3.6345353957204942,-5.11887351645956,20
-5.106045047490237,-3.5085062788039694,-5.172641037134547,-4.732907915139899,-4.443995133539188,-5.230423296296444,-3.779271615603907,-4.745099792112954,-5.270749448537429,-3.4391229010144113,-4.260328308947807,-5.330202801095279,-3.420670636935819,-3.926213042607645,-5.084045126070183,-4.194058523026622,-4.305518078544571,-5.064628859389283,-4.482663347093346,-3.7024021522433777,-4.886955593352018,21
-5.087291281319076,-3.4076090820044054,-5.31394996213077,-4.469119604143911,-4.555630296144595,-5.420578027738693,-3.8705406280834564,-4.839520145302266,-5.462539730299847,-3.5030453898707634,-4.145324575193266,-5.513832633699987,-3.4343388140030755,-4.031233641742986,-5.237534095854817,-4.142840868485829,-4.279739577129098,-4.795746304182206,-4.380626891556296,-3.763218070296731,-4.680497539317363,22
-5.071423106845782,-3.3169727183951396,-5.436364651089853,-4.236270155602036,-4.653128426346284,-5.5856833526137954,-3.951293186199508,-4.92084699669098,-5.636206700211872,-3.5591970361742074,-4.044190992943485,-5.676519870232621,-3.44631553892561,-4.123712625316129,-5.375684568845032,-4.09836073816843,-4.257776584396703,-4.558638432000855,-4.290761496660903,-3.816983149880555,-4.4994993543556,23
-5.058440524070359,-3.2365971879761712,-5.5398851040118,-4.034359569514271,-4.736489524144256,-5.725739270921749,-4.02152928995206,-4.989080346279092,-5.791750358273503,-3.607577839924741,-3.956927562198465,-5.818264510693179,-3.456600811703423,-4.203649993327073,-5.498496545040828,-4.060618132074422,-4.239629100347386,-4.3533052428452255,-4.213067162407162,-3.8636973909948487,-4.343961038466723,24
-5.048343532992805,-3.1664824907474998,-5.624511320896607,-3.863387845880616,-4.805713589538509,-5.840745782662554,-4.081248939341115,-5.044220194066605,-5.92917070448474,-3.6481878011223645,-3.883534282958205,-5.939066555081663,-3.465194632336514,-4.271045745775818,-5.605970024442205,-4.0296130502038086,-4.225297124981149,-4.179746736715321,-4.1475438887950755,-3.9033607936396124,-4.213882591650735,25
-5.04113213361312,-3.106628626709127,-5.6902433017442755,-3.723354984701072,-4.8608006225290445,-5.930702887836212,-4.13045213436667,-5.086266540053517,-6.048467738845585,-3.681026919767079,-3.8240111552227063,-6.038926003398071,-3.472097000824882,-4.325899882662364,-5.698105007049164,-4.005345492556588,-4.2147806582979905,-4.037962913611143,-4.094191675824644,-3.935973357814847,-4.109264013907637,26
-5.036806325931304,-3.0570355958610516,-5.737081046554806,-3.6142609859756374,-4.901750623115863,-5.995610586442722,-4.169138875028727,-5.11521938423983,-6.149641461356037,-3.706095195858884,-3.7783581789919687,-6.117842855642404,-3.47730791716853,-4.368212403986712,-5.774901492861704,-3.9878154591327606,-4.208079700297911,-3.927953773532688,-4.053010523495866,-3.9615350835205514,-4.030105305237428,27
-5.035366109947355,-3.017703398203273,-5.765024555328197,-3.536105849704311,-4.9285635912989605,-6.035468878482082,-4.197309161327285,-5.131078726625542,-6.232691872016093,-3.723392629397779,-3.746575354265992,-6.175817111814662,-3.480827381367454,-4.397983309748861,-5.836359481879826,-3.977022949932326,-4.20519425098091,-3.8497193164799577,-4.024000431808742,-3.9800459707567253,-3.976406465640108,28
-5.036811485661278,-2.9886320337357923,-5.77407382806445,-3.4888895758870926,-4.941239527078344,-6.050277763954296,-4.214962993262344,-5.133844567210656,-6.297618970825759,-3.732919220383765,-3.7286626810447774,-6.212848771914846,-3.4826553934216578,-4.415212599948812,-5.882478974103528,-3.9729679649552843,-4.206124310346989,-3.8032595424529525,-4.007161400763272,-3.991506019523371,-3.9481674951156775,29
-5.041142453073067,-2.9698215024586085,-5.764228864763563,-3.4726121645239822,-4.939778430454007,-6.040037242859361,-4.222100370833906,-5.12351690599517,-6.344422757785031,-3.7346749688168406,-3.7246201593283237,-6.228937835942954,-3.4827919533311387,-4.419900274586564,-5.913259969532813,-3.9756505042016363,-4.210869878396146,-3.7885744514516713,-4.002493430359458,-3.9959152298204863,-3.945388393664136,30
-5.056318729181926,-2.9681244967486102,-5.724554764993789,-3.5175459725874823,-4.913150950407573,-5.987818071397693,-4.207196066940257,-5.088715905220425,-6.369108656044769,-3.7192587987247734,-3.749413461704509,-6.212841691118047,-3.4797087113370475,-4.399059921249294,-5.917728385298486,-3.993756725911817,-4.225406841055704,-3.83609292715192,-4.022893325203487,-3.9854691668665834,-3.9934119243632473,31
-5.086762378987409,-2.9873480679262903,-5.648976584070819,-3.6405089761734284,-4.855229669706604,-5.884215114125077,-4.1638471776360015,-5.023119432798279,-6.369457456244337,-3.681447890122987,-3.811356850722154,-6.158314441450714,-3.4725565842400203,-4.345476866374323,-5.889787508695438,-4.032112273552736,-4.253055134951953,-3.962719904929146,-4.075525976743244,-3.955832033560834,-4.1063174000339915,32
-5.1271669244900515,-3.022923754407057,-5.5447842556158244,-3.8213196039668182,-4.7733674890300275,-5.74051453357457,-4.099737187655614,-4.934314047234505,-6.348132209616498,-3.6275096269929725,-3.9004732113226734,-6.072851162128248,-3.4623544718792942,-4.267808718236868,-5.836753394969801,-4.084926374964102,-4.289830836133345,-4.148169462332811,-4.151793515241269,-3.9122067864242323,-4.267209645291193,33
-5.172225887690384,-3.0702830946063187,-5.419267713249966,-4.0397962846526525,-4.674917309056756,-5.568002492279229,-4.0225495817335695,-4.829886307034871,-6.307795967394012,-3.5637113933162183,-4.006785428447483,-5.963946928337942,-3.4501212740941005,-4.17471308511214,-5.765942099367701,-4.146408257985624,-4.331750020648332,-4.3721556769123815,-4.2430980709601,-3.859796381977769,-4.459193484749677,34
