C1,C2,C3,C4,C5,C6,time
-6.276445685062715,-5.680314588946163,-2.7433672285019157,-6.105327170541365,-6.448627633596613,-3.3322712447357508,10
-6.246488214617653,-5.60529072407777,-2.764754376749522,-5.845066108455962,-6.141804548390978,-3.32021968095688,11
-6.218687020665981,-5.53461007237551,-2.7906395687807524,-5.601887246647051,-5.857530517278417,-3.308728131082553,12
-6.193042103207699,-5.468272633839383,-2.8210228045956045,-5.375790585114631,-5.59580554025893,-3.2977965951127692,13
-6.169553462242808,-5.406278408469389,-2.8559040841940804,-5.166776123858704,-5.356629617332517,-3.2874250730475287,14
-6.148221097771309,-5.348627396265531,-2.89528340757618,-4.974843862879269,-5.140002748499178,-3.277613564886832,15
-6.1290450097932,-5.2953195972278095,-2.939160774741902,-4.799993802176326,-4.945924933758913,-3.268362070630679,16
-6.11202519830848,-5.246355011356224,-2.9875361856912477,-4.642225941749874,-4.774396173111722,-3.2596705902790695,17
-6.097161663317152,-5.201733638650776,-3.0404096404242167,-4.501540281599916,-4.625416466557605,-3.251539123832004,18
-6.084454404819214,-5.161455479111465,-3.097781138940808,-4.37793682172645,-4.498985814096561,-3.2439676712894805,19
-6.073903422814666,-5.125520532738294,-3.159650681241023,-4.271415562129476,-4.395104215728592,-3.236956232651502,20
-6.067657441521029,-5.09753821381802,-3.237939975095739,-4.18822595418526,-4.326269638257198,-3.2301011283312557,21
-6.066910196614704,-5.0795137525099525,-3.3392721914887753,-4.13183991532506,-4.2994253965732145,-3.223178091891625,22
-6.07022920528401,-5.069040872622918,-3.455699525239549,-4.098091144631365,-4.3062395128076405,-3.2164562430571513,23
-6.076181984717266,-5.0637132979657435,-3.579274171167474,-4.082813341186665,-4.338380009091473,-3.210204701552374,24
-6.0833360521027915,-5.061124752347254,-3.7020483240919644,-4.081840204073452,-4.387514907555712,-3.2046925871018335,25
-6.090258924628908,-5.058868959576279,-3.8160741788324377,-4.091005432374214,-4.445312230331357,-3.200189019430071,26
-6.095518119483935,-5.054539643461646,-3.913403930208308,-4.10614272517144,-4.503439999549406,-3.196963118261627,27
-6.097681153856191,-5.045730527812179,-3.986089773038989,-4.123085781547622,-4.553566237340858,-3.19528400332104,28
-6.095315544933997,-5.030035336436706,-4.0261839021439,-4.137668300585249,-4.587358965836713,-3.195420794332853,29
-6.086988809905673,-5.005047793144055,-4.025738512342451,-4.14572398136681,-4.596486207167967,-3.197642611021606,30
-6.078796280234199,-4.974652688691288,-3.974663845909401,-4.156493526590824,-4.583966648751517,-3.200162842391289,31
-6.075609788907416,-4.943503637697253,-3.8755966502217007,-4.179431268337589,-4.560117908794228,-3.201709839655707,32
-6.0741616054009375,-4.910347599763443,-3.7396788777520618,-4.210691349762264,-4.527556405612063,-3.203325165854122,33
-6.07118399919038,-4.873931534491361,-3.5780524809731933,-4.246427914020013,-4.488898557520982,-3.2060503840257955,34
-6.063409239751353,-4.833002401482501,-3.401859412357805,-4.2827951042659915,-4.446760782836945,-3.2109270572099873,35
-6.047569596559471,-4.786307160338363,-3.222241624378607,-4.315947063655364,-4.403759499875911,-3.21899674844596,36
-6.02039733909035,-4.732592770660444,-3.0503410695083093,-4.342037935343289,-4.362511126953841,-3.2313010207729738,37
-5.9786247368196,-4.670606192050243,-2.8972997002196217,-4.357221862484927,-4.325632082386697,-3.2488814372302914,38
-5.918984059222836,-4.599094384109255,-2.7742594689852536,-4.35765298823544,-4.295738784490436,-3.272779560857173,39
-5.838207575775671,-4.51680430643898,-2.692362328277916,-4.339485455749985,-4.275447651581022,-3.3040369546928794,40
