C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,time
-4.137234576539717,-4.1291649017205385,-4.098687823140853,-4.680704013543593,-4.121004186267097,-4.326951459068393,-4.348941462884513,-4.307691076216042,-3.985089897802002,-4.166363070956082,-3.8678036960234685,-6.4822132054756185,10
-4.14568507021078,-4.141129200619252,-4.123795287379562,-4.723712029069808,-4.125411238125039,-4.33965002877041,-4.3296900070618305,-4.3560814774714745,-3.9960917212056613,-4.171457605096087,-3.867361138181811,-6.342954750182759,11
-4.157304499008491,-4.157580111604984,-4.158318050707787,-4.782848050418354,-4.131470934429708,-4.357110562110683,-4.303219255305643,-4.422618279197696,-4.011219228385695,-4.178462589538595,-3.866752621149535,-6.15147437415508,12
-4.1713006291511885,-4.177395981655978,-4.199902288353148,-4.8540800761336484,-4.138770114069423,-4.378142568179648,-4.271334031599325,-4.502764881277006,-4.029440998398005,-4.1869004117079784,-3.8660196347242928,-5.92082755757628,13
-4.186881226857211,-4.1994551577504815,-4.246194175543267,-4.933376104760106,-4.146895615932503,-4.401555556067742,-4.235839159926255,-4.591984683591711,-4.049725610298503,-4.196293459028613,-3.865203668703742,-5.664069780630073,14
-4.2032540583448945,-4.22263598686674,-4.294839887505765,-5.016704134842149,-4.155434278907264,-4.4261590348654,-4.198539464269809,-4.685741086024114,-4.071041643143094,-4.206164118924873,-3.864346212885536,-5.394256523500159,15
-4.219626889832578,-4.245816815982998,-4.343485599468264,-5.100032164924191,-4.163972941882025,-4.450762513663056,-4.161239768613362,-4.779497488456515,-4.092357675987684,-4.216034778821133,-3.863488757067329,-5.124443266370244,16
-4.2352074875386005,-4.267875992077501,-4.389777486658383,-5.17932819355065,-4.172098443745106,-4.474175501551151,-4.125744896940292,-4.868717290771221,-4.112642287888182,-4.225427826141769,-3.8626727910467777,-4.867685489424036,17
-4.249203617681299,-4.287691862128495,-4.431361724303744,-5.250560219265944,-4.179397623384821,-4.4952075076201155,-4.0938596732339745,-4.948863892850532,-4.130864057900493,-4.233865648311152,-3.861939804621535,-4.637038672845239,18
-4.260823046479009,-4.304142773114227,-4.4658844876319685,-5.309696240614491,-4.185457319689489,-4.5126680409603885,-4.067388921477787,-5.015400694576753,-4.145991565080525,-4.2408706327536585,-3.8613312875892554,-4.445558296817558,19
-4.269273540150072,-4.316107072012941,-4.490991951870678,-5.352704256140705,-4.189864371547431,-4.525366610662405,-4.048137465655104,-5.063791095832186,-4.156993388484185,-4.245965166893664,-3.8608887297475945,-4.306299841524699,20
-4.276613969250915,-4.325200395313421,-4.509320631336326,-5.378773493297065,-4.194224423114407,-4.535310533743601,-4.032580754080318,-5.093383273845792,-4.164393350122701,-4.24888253175817,-3.8598144909762024,-4.201687865869667,21
