C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,time
-4.646645687762489,-3.7044830889392606,-3.109401129623852,-3.734938788787552,-4.071973752880661,-4.243932515083189,-3.939443235726609,-4.204952222138301,-3.8863230333973515,-4.234267808285968,-4.267318034908341,10
-4.6475528772025285,-3.7041960976766735,-3.1103830278058746,-3.7371552400041885,-4.072905091679819,-4.242773717577474,-3.9396433008057112,-4.203766235648411,-3.8885505981894934,-4.232912282883772,-4.270224465509579,11
-4.650015248539776,-3.703417121392507,-3.1130481800142205,-3.7431713218779166,-4.075433011277534,-4.239628410061962,-3.940186334591845,-4.200547129461567,-3.8945968454824493,-4.2292329996492395,-4.2781133485700815,12
-4.653644006299931,-3.7022691563421564,-3.1169757727423084,-3.7520371267444625,-4.079158366474167,-4.234993220039101,-3.9409865949082525,-4.195803183502006,-3.903507104651016,-4.223810898040454,-4.289739070975031,13
-4.658050355008692,-3.700875198781017,-3.121744992483559,-3.7628027469395553,-4.083682012070078,-4.229364775011343,-3.941958339578176,-4.1900426776939685,-3.91432670506999,-4.217226917515501,-4.303856019609615,14
-4.662845499191754,-3.6993582449644826,-3.126935025731391,-3.77451827479892,-4.088604802865628,-4.223239702481134,-3.943015826424858,-4.1837738919616925,-3.926100976114167,-4.210061997532463,-4.3192185813590145,15
-4.667640643374816,-3.697841291147949,-3.1321250589792218,-3.786233802658285,-4.093527593661179,-4.217114629950927,-3.9440733132715398,-4.177505106229416,-3.937875247158345,-4.202897077549426,-4.334581143108414,16
-4.672046992083576,-3.696447333586809,-3.1368942787204728,-3.796999422853377,-4.0980512392570905,-4.211486184923168,-3.9450450579414635,-4.171744600421379,-3.948694847577319,-4.196313097024473,-4.348698091742998,17
-4.675675749843731,-3.6952993685364595,-3.140821871448561,-3.805865227719924,-4.101776594453724,-4.206850994900308,-3.9458453182578714,-4.167000654461819,-3.957605106745886,-4.190890995415688,-4.360323814147948,18
-4.678138121180979,-3.694520392252293,-3.143487023656907,-3.8118813095936517,-4.104304514051439,-4.2037056873847956,-3.9463883520440044,-4.163781548274974,-3.963651354038842,-4.1872117121811545,-4.368212697208451,19
-4.679045310621018,-3.694233400989705,-3.144468921838929,-3.814097760810288,-4.105235852850597,-4.2025468898790805,-3.9465884171231065,-4.162595561785084,-3.9658789188309833,-4.185856186778959,-4.371119127809688,20
-4.728892455371287,-3.761194507690258,-3.131366922499087,-3.881117626665239,-4.085858007054344,-4.261910752766079,-3.9095812003436623,-4.223220251020464,-4.0301994659201466,-4.246432536690334,-4.34084797687584,21
-4.864191848264875,-3.9429460830203285,-3.095804352862374,-4.063028691128677,-4.033260997035942,-4.423041237745075,-3.8091330405137422,-4.387772978945068,-4.204783808019303,-4.410854057878355,-4.258683424341106,22
-5.0635804272659515,-4.210790509822537,-3.0433963555030084,-4.33110815454848,-3.955749613850931,-4.660496689293069,-3.6611041733959664,-4.630271735886589,-4.462065996375953,-4.6531594575238575,-4.13759882060571,23
