C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,time
-5.771589040570875,-4.756781946920537,-3.071493574184209,-5.797742000039017,-3.269112479191088,-3.8072691080717576,-2.9412262322857856,-4.659108881657912,-3.3821047426615385,-3.821086290603355,-3.6290349024844843,-3.3695279622047116,-3.6694661954529595,-3.768839354292481,-3.883738770086196,-6.083332310562353,-4.180979525784446,-3.816903223983417,-4.214278646489092,-3.368973699076694,-3.483381231731701,-4.164069858756571,-4.089016017493361,-3.924274529390928,30
-5.756275715693495,-4.792096221015328,-3.068828684228516,-5.74198343526704,-3.3207746634718487,-3.812142491874866,-2.9398014440198894,-4.669611748637667,-3.423251057630703,-3.8501943385193975,-3.6482603226370895,-3.361952311384821,-3.695028792962004,-3.793745307973519,-3.9138731445424897,-6.1296086910546554,-4.194369758806732,-3.8238680783859715,-4.245623931751504,-3.3833149401225016,-3.5413126831751427,-4.213421349757337,-4.094507007800663,-3.947442918451438,31
-5.71250587690222,-4.870792549884928,-3.0905272363435747,-5.6480454850302015,-3.466988662079847,-3.833162428780716,-2.958328926808931,-4.703047537832887,-3.525497329737729,-3.912233742875267,-3.7317497537880375,-3.3397540624193764,-3.754612457803828,-3.8612603082166608,-4.007815009855024,-6.170133636253101,-4.22161062826188,-3.8391195902004656,-4.314331365479869,-3.4316715122332675,-3.683332802679625,-4.303714975482604,-4.109631240440532,-4.008063862402962,32
-5.645912742243314,-4.980360335972698,-3.131090105138463,-5.5239020703162955,-3.6835111512630734,-3.8657798152830565,-2.992501968263851,-4.752482729965531,-3.6728406254896035,-3.998110625636476,-3.8634189839548525,-3.3065536782640113,-3.8389670271680316,-3.960070990615508,-4.149240607062823,-6.202829334263649,-4.258610905079592,-3.8600643948264786,-4.410237828652829,-3.505164081661422,-3.8876216614268313,-4.42316612439762,-4.131475302222738,-4.096324929006979,33
-5.562129529763031,-5.108288981721999,-3.1850181652222567,-5.377527112113108,-3.946098807269517,-3.905445547875634,-3.0380138559955885,-4.81098380575755,-3.8492780113933156,-4.098731108768533,-4.027183801155058,-3.265971621874357,-3.9388423382442137,-4.078863990763662,-4.321826177204911,-6.225617973192256,-4.3012793601895725,-3.8841091276635886,-4.523180202249024,-3.594913314659392,-4.132359330598446,-4.559990184967638,-4.1571257799570525,-4.202413686024964,34
-5.466789457507639,-5.242067889576188,-3.246812291204029,-5.216894531408428,-4.230508306347162,-3.9476105230521963,-3.0905578776150815,-4.871617245930901,-4.038806553955851,-4.205001314236948,-4.206959993406174,-3.2216283562060464,-4.044988228221971,-4.206325944254725,-4.50924796132031,-6.236421741144883,-4.345524764521524,-3.9086604241113743,-4.642995367247089,-3.6920398774796075,-4.395725881376146,-4.702402545657903,-4.183669260453246,-4.3165177012183955,35
-5.3655257435233965,-5.369186461978628,-3.3109733576928604,-5.049978249190047,-4.512496324744001,-3.9877256373064913,-3.14582732073327,-4.927449531207541,-4.225423319684198,-4.307827364007232,-4.386663348725726,-3.1771443442147125,-4.148154534290903,-4.3311434866823,-4.695182200448049,-6.23316282622749,-4.387255889005147,-3.9311249195694145,-4.759520204625667,-3.787664436374499,-4.655901384941621,-4.838618594933671,-4.208192330521088,-4.428824542348752,36
-5.263971605856563,-5.477134101372677,-3.3720022392978226,-4.884752186445753,-4.7678195387080216,-4.021241787132267,-3.199515472961093,-4.971547142309425,-4.393125375085346,-4.398115380044897,-4.550209655131235,-3.136140048855988,-4.239091093640608,-4.442003253639987,-4.863305135627149,-6.213763416546035,-4.422381504570151,-3.9489092494372886,-4.862591595363397,-3.8729076575964942,-4.8910659124765505,-4.956853721260187,-4.227781576970352,-4.5295217771775125,37
-5.1677602625534025,-5.553400210201694,-3.424399810627994,-4.729190264163334,-4.97223462448721,-4.04360986902327,-3.2473156219094887,-4.996976559958508,-4.52590978666628,-4.46677148431545,-4.681514700640223,-3.102235933085505,-4.308547743460683,-4.5275918807213875,-4.9972930078966344,-6.176145700206476,-4.446810382146232,-3.9594200491145743,-4.942046420438916,-3.938890207398022,-5.079399535162617,-5.0453233131027035,-4.239523586610804,-4.60879697346615,38
-5.082524931660172,-5.585474190909042,-3.4626669462924498,-4.5912664033305814,-5.101498258329559,-4.0502807794732485,-3.2849210551893973,-4.9968042648767454,-4.60777362093399,-4.504701798784404,-4.764494273270217,-3.079052459858896,-4.347274320940729,-4.5765960035201045,-5.080822058295532,-6.118231865314773,-4.4564512926630995,-3.9600639540008524,-4.987721560830867,-3.976732752031513,-5.199082324181505,-5.092242758926471,-4.2405049462522175,-4.6568376989761475,39
-5.013898831223138,-5.560845445938078,-3.481304520900266,-4.4789545249352845,-5.131367116483052,-4.03670541497595,-3.3080250604117576,-4.964096737786095,-4.6227139443954615,-4.502812445417268,-4.783064161038736,-3.070210092131794,-4.346020663270343,-4.577702257629741,-5.0975685278628635,-6.037944099976887,-4.447213007050451,-3.948247599495699,-4.989453897517887,-3.9775559577493955,-5.228294350714896,-5.0858274471967375,-4.2278122427043625,-4.663831521468978,40
-4.956792052037973,-5.468798208708696,-3.480840061428679,-4.3859544494360145,-5.05185812228016,-3.99901661387258,-3.3180399854551093,-4.89131195352863,-4.563020389967005,-4.455005932571006,-4.731596592348756,-3.076638537822236,-4.298970368748092,-4.52459173005562,-5.040726807111447,-5.921108450585939,-4.41529416650727,-3.920941858288285,-4.940995542207247,-3.936804383270149,-5.1574602448928575,-5.016792248292128,-4.198273298706016,-4.6249628511553915,41
-4.902535011017265,-5.316353228586979,-3.467269435122297,-4.300496825692789,-4.882566346648413,-3.9397835418406615,-3.320216688285074,-4.781450214416069,-4.441005055113399,-4.36732545322044,-4.623644950961537,-3.0950997471529202,-4.212484864528413,-4.4254862914814135,-4.923444344507933,-5.762005266361555,-4.362825661105884,-3.8791532970137683,-4.849414976684398,-3.8611554258422616,-5.003888431117752,-4.89219983549606,-4.153147110938959,-4.547732216029454,42
-4.851391415382639,-5.1176046819355765,-3.4432960269912525,-4.222351817295567,-4.643615687228393,-3.864111586378421,-3.3160062216432165,-4.643391492374829,-4.270698703164332,-4.2488881562578635,-4.471896757932026,-3.12296254653647,-4.095580731084705,-4.290883753018232,-4.759326968022097,-5.57123818964946,-4.294614635086033,-3.826342091990716,-4.724523637045249,-3.758579009513174,-4.786084671979713,-4.724787301630981,-4.096167027127468,-4.440801360527623,43
-4.803624972355724,-4.886646745117144,-3.4116232220456806,-4.151289587834307,-4.35513004166069,-3.777106134984084,-3.3068596382710984,-4.486015759331334,-4.066132097449495,-4.108811190575577,-4.289039534315175,-3.1575957623855095,-3.957274548890369,-4.131281925777194,-4.561980505623716,-5.35941086279537,-4.215468232687449,-3.7659684195376966,-4.57613295938571,-3.6370450583303318,-4.522554730068877,-4.527291739519338,-4.031066394995819,-4.312832029086362,44
-4.759499389158144,-4.6375735944943255,-3.374954405295714,-4.087080300898965,-4.037233307585882,-3.683872575155877,-3.294227990910281,-4.318202987211997,-3.841336001298575,-3.9562117050658734,-4.087760801165927,-3.1963682211126616,-3.806582898418806,-3.9571786208694135,-4.345010785282564,-5.137126928145002,-4.1301935981498685,-3.701492455973272,-4.414054379801686,-3.504523496341173,-4.231804367975372,-4.312450241983576,-3.961578562268287,-4.172485966142128,45
-4.719278373011525,-4.384479406429775,-3.3359929617514874,-4.029494120079498,-3.7100493826445526,-3.5895162943920242,-3.27956233230233,-4.1488331479432405,-3.610341178041261,-3.8002068486210505,-3.880748079539232,-3.2366487491305516,-3.652522360143415,-3.779071649406006,-4.122023634968414,-4.914990028044077,-4.043597875713025,-3.6363743776160113,-4.248099334389088,-3.3689842475931417,-3.932339348289332,-4.092999901846142,-3.8914368766691485,-4.028424916131379,46
-4.683225631137493,-4.1414583572861385,-3.297442276423134,-3.978301208965865,-3.3937021644772827,-3.4991426801907504,-3.264313715188806,-3.986786213451479,-3.3871783910072404,-3.649913770133402,-3.6806888904900363,-3.2758061728518024,-3.504109514537594,-3.6074588224980833,-3.906624882651041,-4.703603804838311,-3.9604882096166536,-3.574074360784479,-4.0880792592438215,-3.238397236133678,-3.6426654336008846,-3.8816778119294773,-3.8243746859226797,-3.889310623490574,47
-4.651604870757675,-3.9226046234260683,-3.2620057343207862,-3.9332717311480234,-3.1083155507246585,-3.417857120050282,-3.2499331923112718,-3.840942155663134,-3.1858784035262033,-3.5144496184952274,-3.5002707550732888,-3.311209318689038,-3.3703609420747456,-3.4528379512567637,-3.7124203563002216,-4.51357190087342,-3.8856717441004887,-3.518052581797242,-3.9438055904617952,-3.120732386010223,-3.3812883865001657,-3.691221065056031,-3.7641253377531556,-3.7638048326561724,48
-4.624679799093696,-3.7420123812122172,-3.23238672045458,-3.8941758502159316,-2.8740134390272654,-3.350765001468845,-3.237871816411292,-3.7201809465046263,-3.020471978927841,-3.402931542598823,-3.3521811943439395,-3.340227013054882,-3.2602932232282713,-3.3257068467931625,-3.5530158838857324,-4.35549795849513,-3.823955623404267,-3.471769216972866,-3.825089764138921,-3.0239596212702233,-3.1667139695773106,-3.534366754048251,-3.714422179884854,-3.6605692880646346,49
-4.602714123367184,-3.6137758070072317,-3.211288619834648,-3.8607837297595475,-2.710919727025684,-3.3029717119446653,-3.2295806402304277,-3.633382557902372,-2.904989880541841,-3.3244766913364834,-3.2491077293569344,-3.3602280823619584,-3.1829229384715694,-3.2365633202183943,-3.442017293377347,-4.239985620049155,-3.780146991767723,-3.438684442629918,-3.741743216371104,-2.956048865961117,-3.017447945422447,-3.4238519717285802,-3.67899856004205,-3.588265734152419,50
-4.590416810887636,-3.5355165293992235,-3.194026694814912,-3.836563673605043,-2.6131516365931233,-3.273765792845558,-3.2214134213858445,-3.5805241560635546,-2.835373881144702,-3.2769048499191236,-3.1874120523139613,-3.372253390386902,-3.1360140968750256,-3.182731276411568,-3.3754139118549427,-4.168573410131545,-3.7533918436102685,-3.4183115460264726,-3.691374700799965,-2.915044583913251,-2.9279371692088314,-3.3567726306310486,-3.6579350678275278,-3.5437464691682177,51
-4.590130480449017,-3.491297048042541,-3.1751948029888926,-3.8236808660810753,-2.556571730476316,-3.2574575134517807,-3.209839674229161,-3.5523841957721753,-2.794818988825914,-3.24954996683487,-3.1519154518626773,-3.379609819244381,-3.108973953357179,-3.151837376931033,-3.336867840172018,-4.131119694788992,-3.738230544768148,-3.406791800197762,-3.6624809246084227,-2.8915952597239145,-2.875905399272578,-3.3183065118290602,-3.6474048553806218,-3.516280220130902,52
-4.598569316499643,-3.4748728458991955,-3.156414222226124,-3.819950791531332,-2.5339219176261327,-3.251684853130219,-3.196484086603622,-3.5440445818198794,-2.77823581988465,-3.2388004358918385,-3.137994843726988,-3.383065222854072,-3.098283957163664,-3.1398335679067624,-3.3214940669587794,-4.120707878543173,-3.732561796606346,-3.402527360128089,-3.65120525420434,-2.8825768485909657,-2.8547737529481108,-3.303313510954127,-3.645280114230433,-3.503153374632201,53
-4.612447503487836,-3.4799994059311974,-3.1393062303961408,-3.8231889342994996,-2.537944106993444,-3.254085791247759,-3.182971346352472,-3.5505872189983125,-2.7805349906200836,-3.241044650898144,-3.1410271436307973,-3.3833874551356478,-3.100425557540111,-3.142671795468733,-3.3244075808454348,-4.130421365915767,-3.7342843004898456,-3.4039203808017553,-3.6536910559955764,-2.8848653057122613,-2.8579633475698545,-3.306653523637761,-3.6494330359060663,-3.5016523202638417,54
-4.628479225861911,-3.500432211100555,-3.1254921053684748,-3.8312107787292633,-2.56138020752912,-3.2622983071712865,-3.1709261413189536,-3.5670940120991186,-2.7966271173313864,-3.252671005661898,-3.1563892672980076,-3.381344370008783,-3.1118802037321496,-3.156304005746916,-3.340723370462189,-4.153343561428452,-3.7412967577836294,-3.409373017203063,-3.6660816963899907,-2.895336586285657,-2.8788953004722315,-3.323186445511471,-3.6577358119366195,-3.5090634446175506,55
-4.64337866807019,-3.5299267443692792,-3.1165931250126606,-3.8418318091643098,-2.5969721281840292,-3.273960380267688,-3.1619731593463114,-3.588646865913944,-2.8214228163177313,-3.2700678939912184,-3.1794581304525242,-3.377703821393153,-3.1291293449854143,-3.1766821448712865,-3.3655564244392497,-4.182557869602907,-3.7514978698526815,-3.417287424316313,-3.6845205417954436,-2.9108666455090115,-2.910990728989665,-3.347772172206769,-3.6680606338511956,-3.5226731352850575,56
-4.6538600145609905,-3.562238488699379,-3.114230567198232,-3.852867509948326,-2.637461777909043,-3.286709989903849,-3.1577370882777887,-3.6103276852344326,-2.849832703878292,-3.289623709694217,-3.205610648818249,-3.3732336632084325,-3.1486544305455357,-3.1997581589718194,-3.394021731406823,-4.211147694960808,-3.762786338061985,-3.4260657571258073,-3.705150958619795,-2.9283314385801815,-2.947670750456579,-3.375270599355166,-3.6782796931788964,-3.5397677798580887,57
-4.656637449782632,-3.591122927052865,-3.120025709794722,-3.8621333654249965,-2.6755910656550315,-3.2981851154466555,-3.1598426159566313,-3.6272183748522306,-2.8767673963122395,-3.30772684657901,-3.2302237381190873,-3.3687017493742957,-3.166936909658146,-3.2214839941784876,-3.4212342799951156,-4.232196442023836,-3.7730608637765215,-3.4341101706158477,-3.7241163132709048,-2.9446069206970225,-2.9823564822073965,-3.4005416225881726,-3.686265181448823,-3.5576337659283723,58
-4.648425158183434,-3.6103355423917463,-3.1355998306716644,-3.8674448599380087,-2.704101900372864,-3.3060237362629934,-3.1699144302260813,-3.634400839558982,-2.897137509918747,-3.3207656984537115,-3.2486743140789427,-3.364875933810417,-3.180458231568876,-3.237811596621265,-3.442309058834334,-4.238787515313668,-3.7802201483612765,-3.4398228197707366,-3.7375599721566335,-2.9565690470573927,-3.0084690415765416,-3.418445137537299,-3.689889290190078,-3.573557481087635,59
-4.625937324211714,-3.6136318176780335,-3.1625742076985928,-3.866617477831049,-2.715736191013411,-3.3078638317197484,-3.189577218929384,-3.626956984146333,-2.9058536609969883,-3.325128659126436,-3.2563392924217194,-3.3625240704364723,-3.185699845523357,-3.2446929124301267,-3.4523610565546847,-4.22400431935198,-3.7821628931812317,-3.4416058595747754,-3.7416253016848406,-2.9610937728591495,-3.0194295458984373,-3.4238410398340564,-3.687024210931762,-3.584825312927606,60
-4.589289319735227,-3.6046048514061484,-3.205631408823971,-3.864394814673618,-2.7161479035168936,-3.3057082811455927,-3.218146762836155,-3.607062185565502,-2.9066682916153606,-3.322983388550177,-3.2567476763311176,-3.3604938406024627,-3.184986913258774,-3.24494315287938,-3.454885686158045,-4.189752517031341,-3.780425704503954,-3.4401740179678626,-3.7385032510704357,-2.9601726015096284,-3.0203568726355403,-3.420052204048666,-3.6775643279103303,-3.594357192305301,61
-4.541952752660021,-3.5917266048531284,-3.265691535487799,-3.865677624981243,-2.7160050393084565,-3.3031192981574606,-3.2535580786846685,-3.581025233449903,-2.9069439712053127,-3.3192795116385527,-3.256654332751072,-3.357348774326875,-3.183260058744757,-3.244324306023667,-3.456890781473392,-4.144263575639955,-3.778041376988478,-3.4375813904884422,-3.7334104861950306,-2.958151673955867,-3.020917387586849,-3.414255150213384,-3.6636575818936348,-3.606589419601716,62
-4.485676161491865,-3.5760708551549123,-3.338732165796916,-3.8685171315166564,-2.7155705605663605,-3.3000738635546356,-3.295364708271157,-3.550128151614478,-2.9070065071105953,-3.314578369640616,-3.2562749730458354,-3.353430498532112,-3.1809239245756116,-3.2432084831634644,-3.4587599623715803,-4.0901096062929545,-3.775152894586992,-3.4342391835186383,-3.7270289484665433,-2.9554389017052785,-3.021353440591603,-3.4070902421527833,-3.6465564992078714,-3.6210829366945463,63
-4.42220808473652,-3.5587113794474323,-3.4207308778581607,-3.870964557042586,-2.7151074294688624,-3.296548958136399,-3.343120193391851,-3.515652963874166,-2.9071817066749577,-3.3094413038054173,-3.255825308579659,-3.3490806401405733,-3.178383153345643,-3.2419677955992467,-3.460876848723468,-4.029862720105476,-3.771903241251683,-3.4305586034405726,-3.7200405792928883,-2.952442196265272,-3.0219073814890405,-3.3991978436914314,-3.627513606179234,-3.6373986854614873,64
-4.353297060899755,-3.5407219548666253,-3.5076652497783725,-3.8710711243217615,-2.714878608194221,-3.292521562702036,-3.3963780758429816,-3.478881694043908,-2.90779537724215,-3.304429655382009,-3.255521050716796,-3.344640826074661,-3.176042387649155,-3.2409743546314913,-3.4636250603999095,-3.966095028192653,-3.7684354009347394,-3.426950856636367,-3.7131273200819828,-2.9495694691432597,-3.0228215601183988,-3.3912183186538982,-3.607781429133919,-3.6550976077802355,65
-4.2806916284873315,-3.5231763585484277,-3.595512859664391,-3.8668880561169128,-2.7151470589206945,-3.2879686580508265,-3.454691897420781,-3.4410963659386447,-2.909173326155923,-3.3001047656194427,-3.2555779108215,-3.3404526832567774,-3.174306270080453,-3.2406002715606737,-3.467388217271762,-3.901378641669621,-3.7648923575883484,-3.4238271494881447,-3.7069711122417432,-2.947228631846652,-3.024338326318918,-3.383792030864754,-3.588612494398123,-3.6737406455284867,66
-4.206140326005017,-3.5071483676287736,-3.680251285623054,-3.8564665751907703,-2.716175743826542,-3.2828672249820547,-3.517615199921481,-3.4035790033733173,-2.9116413607600258,-3.29702797576677,-3.256211600258023,-3.336857838609323,-3.173579443233842,-3.2412176576872684,-3.472549939209881,-3.838285671651514,-3.7614170951646972,-3.421598688378028,-3.7022538971800865,-2.9458275958828595,-3.0267000299298346,-3.3775593441485676,-3.5712593282980407,-3.6928887405839363,67
-4.131391691958576,-3.4937117592435984,-3.7578581057612004,-3.8378579043060617,-2.7182276250900212,-3.2771942442950017,-3.5847015251413126,-3.3676116301628647,-2.915525288398209,-3.295760627073043,-3.257637830390617,-3.334197919054699,-3.174266549703625,-3.243198624311752,-3.479493846085122,-3.7793882292534664,-3.758152597615975,-3.4206766796881385,-3.699657616304927,-2.945774272759295,-3.030149020790388,-3.3731606223299084,-3.556974457159867,-3.71210283482428,68
-4.058194264853774,-3.48394031052884,-3.8243108981856704,-3.8091132662255185,-2.721565664889391,-3.2709266967889508,-3.6555044148765066,-3.334476270122229,-2.9211509164142218,-3.296864060787313,-3.2600723125835356,-3.332814551515308,-3.1767722320841094,-3.2469152827346024,-3.4886035577683425,-3.727258425590614,-3.755241848894368,-3.4214723298006002,-3.699864211024183,-2.9474765739833675,-3.034927648739817,-3.371236229233347,-3.5470104073097994,-3.730943870127214,69
