C1,C2,C3,C4,C5,time
-4.175933181106716,-4.164839660660456,-3.8322544762575137,-4.116274353448105,-4.076962585462982,10
-4.176439827501391,-4.163736510551407,-3.8341264785774634,-4.115623220421076,-4.076633360722229,11
-4.177815010572654,-4.160742245969701,-3.8392076277316125,-4.113855859347711,-4.075739750711615,12
-4.179841596151354,-4.1563296455335035,-3.8466956370114107,-4.111251327239593,-4.074422851748603,13
-4.182302450068349,-4.150971487860978,-3.855788219708309,-4.108088681108308,-4.072823760150662,14
-4.18498043815449,-4.145140551570288,-3.865683089113757,-4.104646977965439,-4.0710835722352545,15
-4.187658426240631,-4.139309615279599,-3.875577958519205,-4.10120527482257,-4.069343384319847,16
-4.190119280157625,-4.133951457607073,-3.884670541216104,-4.098042628691285,-4.067744292721906,17
-4.192145865736327,-4.129538857170876,-3.8921585504959024,-4.095438096583168,-4.066427393758895,18
-4.193521048807588,-4.12654459258917,-3.897239699650051,-4.093670735509803,-4.06553378374828,19
-4.194027695202263,-4.1254414424801205,-3.899111701970001,-4.093019602482773,-4.065204559007527,20
-4.206157777191478,-4.172440434207769,-3.8744181515100182,-4.153667743042071,-4.126959387374023,21
-4.239082285447919,-4.300009126039959,-3.807392800261494,-4.318284124560166,-4.294579635797368,22
-4.28760261340478,-4.488005092950554,-3.708618598421565,-4.560876686797358,-4.541598949263351,23
-4.346520154495253,-4.71628590991342,-3.5886784961873643,-4.855453369513951,-4.8415509727577595,24
-4.4106363021525326,-4.9647091519024205,-3.458155443756029,-5.176022112470239,-5.167969351266379,25
-4.474752449809812,-5.213132393891422,-3.327632391324693,-5.496590855426529,-5.494387729774999,26
-4.533669990900285,-5.441413210854288,-3.2076922890904926,-5.791167538143121,-5.794339753269407,27
-4.582190318857146,-5.629409177764882,-3.108918087250563,-6.033760100380311,-6.041359066735388,28
-4.615114827113586,-5.756977869597072,-3.0418927360020396,-6.198376481898407,-6.208979315158735,29
-4.627244909102801,-5.8039768613247205,-3.017199185542057,-6.259024622457705,-6.27073414352523,30
-4.672141101886238,-5.720984155802508,-3.1063530902581817,-6.256453632886292,-6.278568551562396,31
-4.794002196584138,-5.4957182408136465,-3.348342260201948,-6.249475232621027,-6.299833373377558,32
-4.9735869677178854,-5.163747418724797,-3.7049578790664466,-6.239191274335375,-6.331171005526219,33
-5.191654189808865,-4.760639991902623,-4.1379911305447665,-6.226703610702797,-6.36922384456388,34
-5.428962637378458,-4.321964262713789,-4.609233198329994,-6.213114094396756,-6.410634287046038,35
-5.666271084948052,-3.883288533524953,-5.080475266115224,-6.199524578090715,-6.452044729528197,36
-5.884338307039033,-3.48018110670278,-5.513508517593544,-6.187036914458138,-6.490097568565857,37
-6.063923078172779,-3.1482102846139313,-5.870124136458042,-6.176752956172486,-6.521435200714519,38
-6.1857841728706795,-2.922944369625069,-6.112113306401808,-6.169774555907221,-6.54270002252968,39
-6.230680365654115,-2.8399516641028577,-6.201267211117932,-6.167203566335807,-6.550534430566846,40
-6.223932885680961,-2.925021845923995,-6.193270796014162,-6.174372581923716,-6.549126018034635,41
