C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,time
-6.012960714575474,-3.157927109659696,-4.896095599375081,-5.083962109040814,-3.5494824030066194,-4.244890824229,-4.629162946888393,-3.9951966821844316,-5.304141601093432,-5.027959432839872,-4.894987553316438,-4.345666441051641,-3.3360902004619684,-4.346109585687838,-3.376708896463423,20
-6.074290104873993,-3.097851305245642,-5.006917548368045,-5.108537568450632,-3.564944295617697,-4.219301217125869,-4.639958905353006,-3.9835162758645426,-5.345497973281457,-5.098716568952482,-4.891575186600134,-4.28731964268428,-3.317197311064997,-4.4455940549506625,-3.3577078464148777,21
-6.1232696691714965,-3.047551387840861,-5.09670798640277,-5.134848961090978,-3.5776720999330096,-4.199412375708271,-4.643215630144417,-3.976415643528188,-5.37661944137386,-5.154995519566432,-4.894208148026257,-4.241882277032106,-3.3022829952284227,-4.532051228967976,-3.3436633709145838,22
-6.1598994074679885,-3.0070273574453545,-5.165466913479257,-5.162896286961856,-3.5876658159525565,-4.185224299976206,-4.638933121262633,-3.9738947851753696,-5.397506005370643,-5.196796284681723,-4.902886437594805,-4.20935434409512,-3.2913472529522445,-4.605481107739779,-3.3345754699625405,23
-6.184179319763464,-2.976279214059122,-5.213194329597506,-5.192679546063264,-3.5949254436763365,-4.176736989929673,-4.627111378707647,-3.975953700806086,-5.408157665271803,-5.224118864298353,-4.917610055305781,-4.1897358438733185,-3.2843900842364624,-4.665883691266071,-3.3304441435587466,24
-6.196109406057928,-2.9553069576821627,-5.239890234757517,-5.224198738395204,-3.5994509831043513,-4.173950445568673,-4.6077504024794615,-3.9825923904203373,-5.408574421077344,-5.236963258416323,-4.938379001159183,-4.183026776366705,-3.2814114890810777,-4.713258979546852,-3.3312693917032044,25
-6.195689666351377,-2.944110588314478,-5.245554628959294,-5.257453863957674,-3.6012424342366,-4.176864666893207,-4.580850192578077,-3.9938108540181236,-5.3987562727872636,-5.235329467035633,-4.965193275155012,-4.189227141575279,-3.2824114674860896,-4.7476069725821235,-3.3370512143959123,26
-6.1829201006438135,-2.942690105956067,-5.230187512202834,-5.2924449227506765,-3.6002997970730837,-4.185479653903274,-4.546410749003494,-4.009609091599447,-5.378703220401561,-5.219217490156284,-4.998052877293269,-4.20833693949904,-3.2873900194514976,-4.768927670371884,-3.347789611636871,27
-6.157800708935233,-2.951045510606929,-5.1937888844881375,-5.329171914774211,-3.5966230716138012,-4.199795406598874,-4.50443207175571,-4.029987103164304,-5.348415263920237,-5.188627327778273,-5.036957807573951,-4.2403561701379875,-3.296347144977302,-4.7772210729161335,-3.363484583426079,28
-6.120331491225641,-2.969176802267066,-5.136358745815207,-5.367634840028278,-3.590212257858753,-4.219811924980006,-4.4549141608347265,-4.054944888712697,-5.307892403343293,-5.143558979901604,-5.0819080659970615,-4.285284833492124,-3.309282844063504,-4.772487180214873,-3.3841361297635393,29
