C1,C2,C3,C4,C5,C6,C7,time
-5.920090974082752,-6.801076337837837,-5.845082312785393,-4.922081933770879,-2.533564633171164,-6.454588356648649,-6.096023986930798,10
-5.8699361040890246,-6.813841812271592,-5.7686717227901125,-4.902507929452725,-2.560174304872499,-6.230482649507669,-5.838449859697877,11
-5.823783449563517,-6.824963161598719,-5.696694159552016,-4.882760413208008,-2.5920369673969796,-6.022079499808106,-5.597759857514663,12
-5.781633010506232,-6.834440385819213,-5.629149623071101,-4.862839385036724,-2.6291526207446045,-5.829378907549952,-5.373953980381153,13
-5.743484786917168,-6.84227348493308,-5.566038113347371,-4.842744844938879,-2.671521264915375,-5.652380872733214,-5.1670322282973515,14
-5.709338778796326,-6.8484624589403165,-5.507359630380824,-4.822476792914469,-2.719142899909291,-5.491085395357889,-4.9769946012632555,15
-5.679194986143705,-6.853007307840923,-5.453114174171458,-4.802035228963494,-2.7720175257263517,-5.345492475423975,-4.803841099278865,16
-5.653053408959306,-6.855908031634902,-5.4033017447192755,-4.781420153085958,-2.830145142366558,-5.215602112931476,-4.647571722344184,17
-5.630914047243128,-6.857164630322249,-5.357922342024274,-4.760631565281855,-2.8935257498299096,-5.10141430788039,-4.508186470459207,18
-5.612776900995172,-6.856777103902966,-5.316975966086453,-4.73966946555119,-2.962159348116406,-5.002929060270717,-4.385685343623937,19
-5.5986419702154375,-6.854745452377054,-5.280462616905812,-4.718533853893959,-3.0360459372260484,-4.920146370102458,-4.280068341838374,20
-5.592354786755221,-6.850761023437777,-5.253474416396815,-4.695903276192959,-3.1287717623027778,-4.856013787857446,-4.197442513926682,21
-5.596051757198579,-6.844652343581395,-5.238840321178605,-4.671043591271962,-3.2478847373154496,-4.812168841581142,-4.141200664791179,22
-5.607169193644643,-6.836625181012397,-5.233165583308212,-4.6448357685424435,-3.3843273655014365,-4.786646497618993,-4.107271428549085,23
-5.62314340819255,-6.826885303935272,-5.233055454842659,-4.618160777415869,-3.529042150098112,-4.777481722316443,-4.091583439317624,24
-5.641410712941436,-6.815638480554511,-5.2351151878389715,-4.591899587303711,-3.6729715943428474,-4.7827094820189355,-4.090065331214017,25
-5.659407419990436,-6.803090479074602,-5.235950034354176,-4.56693316761744,-3.807058201473015,-4.800364743071915,-4.098645738355487,26
-5.674569841438686,-6.789447067700038,-5.232165246445301,-4.544142487768528,-3.922244474725989,-4.828482471820827,-4.113253294859258,27
-5.684334289385318,-6.774914014635304,-5.220366076169367,-4.5244085171684425,-4.009472917339139,-4.865097634611115,-4.129816634842549,28
-5.686137075929472,-6.759697088084895,-5.197157775583404,-4.508612225228658,-4.059686032549839,-4.908245197788225,-4.144264392422587,29
-5.67741451317028,-6.744002056253296,-5.159145596744436,-4.497634581360643,-4.063826323595462,-4.9559601276976,-4.152525201716591,30
-5.664549287173993,-6.733036396439411,-5.108120508528685,-4.498074488466317,-4.011136690067242,-5.027497855342027,-4.163962297571341,31
-5.653745973948683,-6.729479762337973,-5.048597972993435,-4.512684405805219,-3.9050339246771064,-5.1355936550685195,-4.187999634335704,32
-5.642173720506221,-6.729746186747218,-4.9812699819673,-4.536575637325257,-3.7577213703434724,-5.26850225823886,-4.220656925380039,33
-5.627001673858475,-6.73024970246539,-4.906828527278897,-4.564859486974331,-3.5814023699847537,-5.414478396214836,-4.257953884074704,34
-5.605398981017313,-6.727404342290721,-4.825965600756837,-4.592647258700346,-3.3882802665193656,-5.561776800358228,-4.295910223790054,35
-5.574534788994607,-6.717624139021452,-4.7393731942297395,-4.615050256451207,-3.19055840286572,-5.698652202030823,-4.330545657896448,36
-5.531578244802227,-6.6973231254558225,-4.6477432995262165,-4.627179784174815,-3.0004401219422334,-5.813359332594405,-4.357879899764243,37
