C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,time
-3.575676112522989,-3.817189193303497,-3.774235182629609,-3.9521385468602164,-3.8746626781239786,-4.406040275207061,-4.189307937832826,-4.172733371239528,-3.8698713265682265,-4.234267808285968,-4.240850011263105,10
-3.5740536650434223,-3.818070726230766,-3.7764845585181313,-3.95271035312661,-3.8738930420802835,-4.4039200311612845,-4.18984930833578,-4.171463507162392,-3.8719951783786377,-4.232912282883772,-4.243473682709497,11
-3.569649879027457,-3.8204634584619246,-3.7825900073584053,-3.9542623987068213,-3.8718040299616816,-4.398165083037038,-4.191318742558082,-4.1680167332387414,-3.8777599190068957,-4.2292329996492395,-4.250595076635419,12
-3.563160089109192,-3.8239895901709993,-3.791587510912493,-3.9565496237723954,-3.8687254857869,-4.389684106853935,-4.193484224569894,-4.162937276930201,-3.8862553262485386,-4.223810898040454,-4.261089762420985,13
-3.555279629922727,-3.8282713215320197,-3.802513050942457,-3.959326968494879,-3.8649872535746654,-4.3793857786315975,-4.196113738441381,-4.156769365698402,-3.896571177899105,-4.217226917515501,-4.273833309446318,14
-3.546703836102162,-3.832930852719012,-3.8144026092103593,-3.962349373045816,-3.860919177343704,-4.368178774389641,-4.198975268242707,-4.150057227004973,-3.907797251754134,-4.210061997532463,-4.287701287091533,15
-3.5381280422815973,-3.8375903839060044,-3.8262921674782615,-3.965371777596754,-3.856851101112743,-4.356971770147685,-4.201836798044031,-4.143345088311546,-3.9190233256091624,-4.2028970775494265,-4.301569264736747,16
-3.5302475830951328,-3.8418721152670248,-3.8372177075082257,-3.968149122319237,-3.8531128689005083,-4.346673441925347,-4.204466311915519,-4.137177177079748,-3.9293391772597297,-4.196313097024474,-4.314312811762079,17
-3.523757793176868,-3.8453982469761003,-3.8462152110623133,-3.970436347384812,-3.850034324725727,-4.338192465742246,-4.2066317939273326,-4.132097720771207,-3.937834584501373,-4.190890995415689,-4.324807497547647,18
-3.519354007160902,-3.847790979207258,-3.8523206599025874,-3.971988392965023,-3.8479453126071252,-4.332437517617998,-4.2081012281496335,-4.128650946847555,-3.9435993251296306,-4.187211712181155,-4.331928891473568,19
-3.5177315596813354,-3.848672512134527,-3.8545700357911095,-3.9725601992314163,-3.8471756765634297,-4.330317273572222,-4.208642598652587,-4.12738108277042,-3.9457231769400414,-4.18585618677896,-4.33455256291996,20
-3.5880046404570254,-3.912735641519334,-3.921428282005751,-4.035615233741021,-3.8325047192390986,-4.387630485557773,-4.164634966175262,-4.188972244479213,-4.011564249923784,-4.246432536690335,-4.3080459446065715,21
-3.7787458597053263,-4.086621278420953,-4.10290066458835,-4.206764613124235,-3.792683549358771,-4.5431949180899815,-4.045185678022521,-4.356148254831648,-4.190275733736797,-4.410854057878356,-4.236099409184517,22
-4.059838182808085,-4.342873795960181,-4.3703336494469145,-4.458984751162653,-3.733999720061447,-4.772447766032184,-3.8691551481132196,-4.602512901666817,-4.453640025671763,-4.653159457523859,-4.130072935930962,23
-4.401164575147152,-4.6540375672578165,-4.69507370248946,-4.765252061637877,-3.6627407844861244,-5.050826224247718,-3.655403790366209,-4.901669972823808,-4.773439523021368,-4.9473874428076865,-4.001326504123075,24
-4.772608002104368,-4.992656965434652,-5.048467289623993,-5.098542958331501,-3.585194295771803,-5.353767487599913,-3.4227920187003464,-5.227223256141709,-5.121456623078288,-5.267576720910672,-3.8612200930380207,25
-5.1440514290615855,-5.33127636361149,-5.401860876758526,-5.431833855025126,-3.5076478070574817,-5.6567087509521095,-3.1901802470344824,-5.55277653945961,-5.46947372313521,-5.5877659990136594,-3.7211136819529664,26
