C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,time
-5.127684405359287,-5.195359026251152,-3.6196643087938374,-5.202650289003626,-4.409611938564524,-5.050047783752363,-4.455387238315491,-4.318222938530066,-4.637585937123038,-3.479590644949247,-4.520484093211837,-5.060835854924612,-5.151805220106859,-3.3587319582242845,-3.8086508279101077,-4.2520137017908075,-4.218288023804694,-5.365286097622088,-4.331212425147428,-4.596870863272049,-3.6345353957204947,20
-5.106045047490254,-5.034974896908651,-3.5085062788039756,-5.3420511825665455,-4.3459833316709835,-4.724471179969393,-4.676511325512285,-4.443995133539191,-4.745099792112951,-3.5706432152898624,-4.36708861675018,-5.270749448537424,-5.380496723029986,-3.3744421063709553,-3.926213042607648,-4.194058523026622,-4.121338474261666,-5.064628859389287,-4.289810602959056,-4.482663347093347,-3.702402152243378,21
-5.087291281319091,-4.890329981601361,-3.4076090820044107,-5.463885603932768,-4.287922700329516,-4.433265339176652,-4.87485272542493,-4.555630296144598,-4.839520145302264,-3.6525618448104624,-4.229916709249568,-5.462539730299842,-5.585170122967693,-3.388402053129658,-4.031233641742989,-4.142840868485829,-4.035195193119939,-4.795746304182209,-4.25344089065741,-4.380626891556298,-3.763218070296731,22
-5.071423106845797,-4.7614242803292806,-3.3169727183951445,-5.568153553102296,-4.235430044540125,-4.17643026137414,-5.050411438053425,-4.653128426346287,-4.920846996690978,-3.7253465335110487,-4.1089683707099995,-5.6362067002118685,-5.765825419919981,-3.4006117985003934,-4.123712625316131,-4.098360738168429,-3.959858180379508,-4.5586384320008575,-4.222103288242492,-4.290761496660904,-3.8169831498805546,23
-5.058440524070371,-4.64825779309241,-3.2365971879761752,-5.654855030075129,-4.188505364302809,-3.9539659465618553,-5.203187463397773,-4.7364895241442575,-4.98908034627909,-3.7889972813916213,-4.004243601131476,-5.791750358273501,-5.92246261388685,-3.4110713424831607,-4.2036499933270735,-4.060618132074423,-3.895327436040375,-4.353305242845228,-4.1957977957143,-4.213067162407162,-3.8636973909948478,24
-5.048343532992815,-4.5508305198907495,-3.1664824907475038,-5.723990034851263,-4.147148659617567,-3.7658723947397985,-5.333180801457971,-4.80571358953851,-5.044220194066604,-3.8435140884521797,-3.9157424005139965,-5.929170704484741,-6.0550817048683,-3.41978068507796,-4.27104574577582,-4.02961305020381,-3.84160296010254,-4.179746736715324,-4.174524413072835,-4.147543888795076,-3.9033607936396124,25
-5.041132133613127,-4.469142460724298,-3.1066286267091296,-5.775558567430704,-4.111359930484401,-3.6121496059079714,-5.440391452234022,-4.860800622529045,-5.086266540053517,-3.8888969546927235,-3.8434647688575607,-6.048467738845587,-6.163682692864331,-3.426739826284791,-4.325899882662366,-4.0053454925565894,-3.7986847525660026,-4.037962913611144,-4.1582831403180975,-4.094191675824643,-3.9359733578148464,26
-5.036806325931309,-4.403193615593058,-3.0570355958610533,-5.809560627813448,-4.081139176903309,-3.492797580066372,-5.524819415725922,-4.901750623115864,-5.115219384239831,-3.9251458801132535,-3.78741070616217,-6.1496414613560395,-6.248265577874942,-3.431948766103655,-4.368212403986713,-3.987815459132762,-3.7665728134307637,-3.927953773532689,-4.147073977450088,-4.053010523495865,-3.9615350835205505,27
-5.0353661099473594,-4.352983984497028,-3.017703398203274,-5.825996215999496,-4.056486398874292,-3.4078163172150018,-5.586464691933674,-4.928563591298961,-5.131078726625544,-3.9522608647137676,-3.747580212427822,-6.2326918720160975,-6.308830359900133,-3.4354075045345502,-4.397983309748862,-3.9770229499323277,-3.7452671426968216,-3.8497193164799586,-4.140896924468803,-4.02400043180874,-3.9800459707567253,28
-5.03681148566128,-4.318513567436208,-2.988632033735793,-5.824865331988846,-4.037401596397349,-3.35720581735386,-5.625327280857278,-4.941239527078344,-5.133844567210658,-3.9702419084942684,-3.723973287654519,-6.297618970825764,-6.3453770389399065,-3.437116041577479,-4.415212599948813,-3.9729679649552865,-3.7347677403641772,-3.8032595424529534,-4.139751981374246,-4.0071614007632705,-3.9915060195233703,29
-5.0411424530730695,-4.299782364410597,-2.969821502458609,-5.806167975781502,-4.023884769472483,-3.3409660804829477,-5.641407182496733,-4.939778430454007,-5.123516905995172,-3.979089011454755,-3.716589931842259,-6.344422757785036,-6.3579056149942605,-3.437074377232439,-4.419900274586565,-3.9756505042016386,-3.73507460643283,-3.788574451451672,-4.143639148166417,-4.002493430359456,-3.9959152298204854,30
-5.056318729181928,-4.314025087495842,-2.9681244967486107,-5.759858724808824,-4.022652100828895,-3.3924574932653724,-5.621164596964031,-4.913150950407573,-5.088715905220428,-3.96824650850349,-3.7423469122406834,-6.369108656044775,-6.33233164784071,-3.4336430130136875,-4.399059921249295,-3.993756725911819,-3.758613309119685,-3.836092927151921,-4.159522464841077,-4.022893325203485,-3.985469166866582,31
