C1,C2,C3,C4,C5,C6,C7,C8,C9,time
-4.3717118515253865,-3.1094011296238517,-3.722434937504147,-4.164839660660454,-3.99973237772991,-3.939443235726609,-4.136046654307729,-4.1655944974526875,-4.190852428289874,10
-4.371676269554449,-3.110383027805874,-3.7233821599925863,-4.163736510551405,-4.000727029653637,-3.9396433008057112,-4.135392011306323,-4.164946160904637,-4.1934805023011865,11
-4.371579689919047,-3.11304818001422,-3.7259531924612066,-4.1607422459697,-4.003426799160897,-3.940186334591845,-4.133615123159652,-4.163186390274214,-4.200613846046176,12
-4.371437362035296,-3.1169757727423084,-3.7297420824149627,-4.156329645533502,-4.0074054068558045,-3.9409865949082525,-4.130996551154029,-4.1605930440820105,-4.211126142091423,13
-4.371264535319313,-3.121744992483559,-3.7343428773588103,-4.150971487860977,-4.01223657334248,-3.941958339578176,-4.127816856575773,-4.157443980848622,-4.223891073003509,14
-4.371076459187214,-3.1269350257313904,-3.7393496247977027,-4.145140551570287,-4.017494019225038,-3.943015826424858,-4.1243566007112005,-4.15401705909464,-4.237782321349015,15
-4.370888383055115,-3.1321250589792218,-3.744356372236595,-4.139309615279597,-4.0227514651075955,-3.9440733132715398,-4.120896344846629,-4.150590137340657,-4.251673569694521,16
-4.370715556339132,-3.1368942787204723,-3.7489571671804423,-4.133951457607072,-4.02758263159427,-3.9450450579414635,-4.117716650268373,-4.147441074107269,-4.264438500606607,17
-4.370573228455381,-3.140821871448561,-3.752746057134199,-4.129538857170875,-4.031561239289179,-3.9458453182578714,-4.115098078262751,-4.144847727915066,-4.274950796651855,18
-4.370476648819979,-3.143487023656907,-3.7553170896028196,-4.126544592589169,-4.034261008796438,-3.9463883520440044,-4.113321190116078,-4.143087957284643,-4.282084140396844,19
-4.370441066849041,-3.144468921838929,-3.7562643120912584,-4.12544144248012,-4.035255660720165,-3.9465884171231065,-4.112666547114673,-4.142439620736592,-4.284712214408156,20
-4.421683382999502,-3.131366922499087,-3.819777109137874,-4.172440434207768,-4.0121847319642585,-3.9095812003436623,-4.173678585505046,-4.203754956933058,-4.255159465967853,21
-4.5607696696936095,-3.095804352862374,-3.992168986835831,-4.300009126039958,-3.9495636396267995,-3.8091330405137422,-4.3392826897074865,-4.37018229803775,-4.1749448630584585,22
-4.7657389342954515,-3.0433963555030084,-4.246220175022293,-4.488005092950553,-3.8572799246031764,-3.661104173395967,-4.583330843268978,-4.61544364282361,-4.056733869297247,23
-5.014630184169119,-2.979758072995206,-4.554710903534427,-4.71628590991342,-3.7452211277887755,-3.4813548347529517,-4.8796750297365055,-4.913260990063587,-3.913191948301489,24
-5.285482426678696,-2.9105046479131857,-4.890421402209394,-4.9647091519024205,-3.6232747900789866,-3.2857452603473183,-5.202167232657047,-5.237356338530617,-3.756984563688459,25
