C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,time
-4.371711851525387,-3.1094011296238517,-3.812190485504023,-3.7349387887875505,-3.9944553526899673,-3.9374187269310377,-4.243932515083189,-3.939443235726609,-4.204952222138302,-4.1655944974526875,-4.26731803490834,10
-4.37167626955445,-3.110383027805874,-3.8140331568984953,-3.737155240004187,-3.9954218801104475,-3.9364076325715907,-4.242773717577474,-3.9396433008057112,-4.203766235648412,-4.164946160904637,-4.270224465509578,11
-4.371579689919048,-3.11304818001422,-3.819034693540634,-3.7431713218779152,-3.998045311680322,-3.9336632335959485,-4.239628410061962,-3.940186334591845,-4.200547129461568,-4.163186390274214,-4.278113348570081,12
-4.371437362035296,-3.1169757727423084,-3.8264053791185217,-3.7520371267444617,-4.001911421362241,-3.9296188561581595,-4.234993220039101,-3.9409865949082525,-4.195803183502006,-4.160593044082011,-4.289739070975031,13
-4.371264535319313,-3.121744992483559,-3.8353554973202435,-3.7628027469395544,-4.006605983118858,-3.9247078264122734,-4.229364775011343,-3.941958339578176,-4.190042677693969,-4.1574439808486225,-4.303856019609614,14
-4.371076459187215,-3.1269350257313904,-3.845095331833882,-3.774518274798919,-4.011714770912824,-3.919363470512339,-4.223239702481134,-3.943015826424858,-4.1837738919616925,-4.154017059094641,-4.319218581359014,15
-4.3708883830551155,-3.1321250589792218,-3.85483516634752,-3.786233802658285,-4.01682355870679,-3.9140191146124037,-4.217114629950926,-3.9440733132715398,-4.177505106229416,-4.150590137340659,-4.334581143108414,16
-4.370715556339132,-3.1368942787204723,-3.863785284549242,-3.7969994228533777,-4.021518120463407,-3.909108084866518,-4.211486184923167,-3.9450450579414635,-4.171744600421379,-4.14744107410727,-4.348698091742997,17
-4.370573228455382,-3.140821871448561,-3.8711559701271305,-3.8058652277199236,-4.025384230145327,-3.9050637074287295,-4.206850994900307,-3.9458453182578714,-4.167000654461819,-4.144847727915068,-4.360323814147948,18
-4.370476648819979,-3.143487023656907,-3.8761575067692693,-3.811881309593652,-4.0280076617152005,-3.9023193084530874,-4.203705687384795,-3.9463883520440044,-4.163781548274974,-4.143087957284645,-4.368212697208451,19
-4.370441066849041,-3.144468921838929,-3.878000178163741,-3.8140977608102884,-4.02897418913568,-3.90130821409364,-4.20254688987908,-3.9465884171231065,-4.162595561785084,-4.142439620736594,-4.371119127809688,20
-4.421683382999502,-3.131366922499087,-3.940832757582579,-3.8811176266652394,-4.005429782163332,-3.9567119758520377,-4.261910752766078,-3.9095812003436623,-4.223220251020464,-4.203754956933059,-4.34084797687584,21
-4.5607696696936095,-3.095804352862374,-4.111378330290852,-4.063028691128678,-3.9415235346669575,-4.107093614910545,-4.423041237745074,-3.8091330405137422,-4.387772978945068,-4.370182298037752,-4.258683424341106,22
-4.7657389342954515,-3.043396355503008,-4.3627086479662,-4.331108154548481,-3.847345906777565,-4.328708661944133,-4.660496689293068,-3.6611041733959664,-4.630271735886589,-4.615443642823612,-4.13759882060571,23
-5.0146301841691185,-2.979758072995206,-4.667895462286269,-4.65663321727253,-3.7329873586261577,-4.597812647627779,-4.948835451887062,-3.4813548347529513,-4.924734512172723,-4.913260990063588,-3.990567516069871,24
-5.285482426678695,-2.9105046479131857,-5.000010524928694,-5.010881079648698,-3.6085383503437454,-4.890661102636449,-5.262615870004053,-3.2857452603473183,-5.24517929813116,-5.237356338530617,-3.830562861133812,25
-5.5563346691882725,-2.8412512228311657,-5.33212558757112,-5.365128942024867,-3.484089342061332,-5.183509557645121,-5.576396288121046,-3.090135685941685,-5.565624084089599,-5.561451686997648,-3.670558206197752,26
-5.805225919061939,-2.7776129403233636,-5.6373124018911875,-5.6906540047489145,-3.369730793909926,-5.4526135433287655,-5.864735050715039,-2.91038634729867,-5.860086860375732,-5.859269034237624,-3.5235269016619135,27
-6.01019518366378,-2.7252049429639964,-5.888642719566535,-5.958733468168717,-3.2755531660205324,-5.674228590362354,-6.102190502263031,-2.762357480180894,-6.102585617317252,-6.104530379023483,-3.4024422979265174,28
-6.149281470357888,-2.6896423733272834,-6.0591882922748095,-6.140644532632156,-3.211646918524158,-5.824610229420862,-6.263320987242028,-2.6619093203509734,-6.2671383452418565,-6.270957720128176,-3.3202777453917838,29
-6.200523786508349,-2.676540373987442,-6.122020871693646,-6.207664398487107,-3.18810251155181,-5.880013991179259,-6.3226848501290265,-2.6249021035715296,-6.327763034477236,-6.332273056324641,-3.290006594457935,30
-6.207670362127296,-2.7807712196248002,-6.085918179004241,-6.2261869820008124,-3.2735552448705154,-5.867246277258092,-6.220065987891465,-2.732101618509786,-6.332191145236879,-6.340937576992014,-3.3859759835265604,31
-6.227068210235865,-3.0636835149261996,-5.987925155990138,-6.27646256582373,-3.5054983781641442,-5.832591053757783,-5.941529076103794,-3.0230717304850536,-6.344210303013053,-6.364455561660597,-3.646464325284258,32
-6.255654512711654,-3.4806068974756315,-5.843514385232513,-6.350552899878554,-3.8473093114389663,-5.781520198073117,-5.531053627153544,-3.451869790238079,-6.361922746051626,-6.399113644330088,-4.030341881558759,33
-6.290366451432254,-3.9868710048570843,-5.668158449312543,-6.440519734087986,-4.262365444701251,-5.71950558759888,-5.032619153428243,-3.9725531485096095,-6.383430712598464,-6.441198459000185,-4.496478914177798,34
-6.32814120827526,-4.537805474654544,-5.477329930811398,-6.538424818374718,-4.714044177957263,-5.652019099729857,-4.490205167315414,-4.53917915604039,-6.4068364408994345,-6.486996639670584,-5.003745684969101,35
-6.3659159651182655,-5.088739944452008,-5.286501412310252,-6.636329902661451,-5.165722911213277,-5.584532611860834,-3.9477911812025854,-5.1058051635711745,-6.430242169200406,-6.532794820340983,-5.511012455760407,36
-6.400627903838865,-5.59500405183346,-5.111145476390281,-6.726296736870882,-5.580779044475562,-5.522518001386597,-3.449356707477283,-5.626488521842705,-6.451750135747243,-6.574879635011079,-5.977149488379445,37
-6.429214206314654,-6.011927434382891,-4.966734705632658,-6.800387070925708,-5.922589977750383,-5.471447145701932,-3.038881258527034,-6.0552865815957295,-6.4694625787858175,-6.6095377176805705,-6.361027044653946,38
-6.448612054423224,-6.2948397296842895,-4.8687416826185554,-6.850662654748624,-6.154533111044011,-5.436791922201621,-2.760344346739365,-6.3462566935709965,-6.481481736561991,-6.633055702349154,-6.621515386411643,39
-6.455758630042171,-6.399070575321646,-4.8326389899291495,-6.86918523826233,-6.239985844362716,-5.424024208280455,-2.6577254845018032,-6.453456208509252,-6.485909847321634,-6.641720223016526,-6.717484775480267,40
-6.447471645564041,-6.364384227196892,-4.867475795089263,-6.813265190188112,-6.230017670187498,-5.4225233782198154,-2.770858273330745,-6.450334460841304,-6.487252858528984,-6.646680565741849,-6.708096691251797,41
-6.424978401980543,-6.270235568001127,-4.962032837666712,-6.661482202558089,-6.20296119742619,-5.418449696626651,-3.0779329858664473,-6.441861145742585,-6.490898174663219,-6.660144353139154,-6.682614748345951,42
-6.391830464068022,-6.131490175502103,-5.101380058307163,-6.437802010261214,-6.1630885007253156,-5.412446376384093,-3.530464141182221,-6.429374155070792,-6.496270219492619,-6.6799857240404465,-6.64506241143207,43
-6.351579396602817,-5.963013627467579,-5.270587397656283,-6.16619034818644,-6.114671654731399,-5.405156630375274,-4.0799662583513685,-6.414211380683614,-6.502793416785462,-6.704078817277731,-6.599463145179504,44
-6.307776764361272,-5.779671501665301,-5.454724796359735,-5.870612951222714,-6.061982734090959,-5.397223671483322,-4.677953856447206,-6.397710714438745,-6.509892190310024,-6.730297771683009,-6.5498404142575914,45
-6.263974132119726,-5.596329375863023,-5.638862195063188,-5.5750355542589896,-6.00929381345052,-5.389290712591371,-5.275941454543044,-6.381210048193875,-6.516990963834589,-6.756516726088288,-6.500217683335681,46
-6.2237230646545205,-5.427852827828497,-5.808069534412308,-5.303423892184213,-5.960876967456602,-5.382000966582551,-5.825443571712197,-6.366047273806696,-6.523514161127432,-6.780609819325571,-6.454618417083113,47
-6.190575126741998,-5.289107435329474,-5.94741675505276,-5.079743699887337,-5.921004270755728,-5.375997646339991,-6.277974727027968,-6.353560283134902,-6.528886205956831,-6.8004511902268625,-6.417066080169233,48
-6.168081883158502,-5.194958776133711,-6.041973797630208,-4.927960712257317,-5.893947797994421,-5.371923964746828,-6.585049439563667,-6.345086968036185,-6.532531522091066,-6.813914977624169,-6.391584137263386,49
-6.159794898680372,-5.160272428008955,-6.076810602790321,-4.872040664183099,-5.883979623819203,-5.370423134686188,-6.698182228392609,-6.341965220368237,-6.533874533298416,-6.818875320349491,-6.382196053034916,50
