C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,time
-5.908086393261889,-4.798260029409594,-3.628842053924285,-5.177593669219481,-5.493606558491049,-4.907556329509331,-3.804066638756453,-5.680740281584912,-4.366991408904988,-5.710316845222831,-5.3024269460730205,-3.5514706400382106,-3.1639185584007294,-3.6798337163488837,-4.842404178002595,-4.248569526658669,-3.817361989810687,-4.9439753901443,-4.082930801044117,-4.832497865966379,10
-5.9033485548775255,-4.793765069868439,-3.6431781255866937,-5.161525756793026,-5.427911247544049,-4.946368834751015,-3.7984164413078645,-5.626171173020693,-4.362069869466318,-5.656863938192437,-5.310113971376655,-3.549554237488298,-3.1600943618634663,-3.6824093049811935,-4.804657003460741,-4.233144250474526,-3.80445582625698,-4.943314115251338,-4.068148811302212,-4.781636376077195,11
-5.899045796668326,-4.783726907784282,-3.6530030941207663,-5.146574056542263,-5.368314554658357,-4.984029496492535,-3.7932347580094574,-5.577795972406147,-4.359217305436329,-5.608114630012888,-5.316864418632613,-3.547891382627451,-3.1567687286898747,-3.6848546936745543,-4.77333214763076,-4.219892936767889,-3.7927640919201644,-4.943046206772266,-4.054659242600371,-4.734045889600001,12
-5.895178118634289,-4.768145543157123,-3.6583169595265024,-5.13273856846719,-5.314816479833974,-5.02053831473389,-3.788521588861232,-5.535614679741272,-4.35843371681502,-5.564068920684181,-5.3226782878408905,-3.54648207545567,-3.153941658879954,-3.687169882428964,-4.748429610512655,-4.2088155855387575,-3.7822867868002397,-4.9431716647070765,-4.042462094938591,-4.6897264065347954,13
-5.891745520775417,-4.747020975986964,-3.6591197218039033,-5.120019292567808,-5.267417023070898,-5.055895289475081,-3.784276933863188,-5.4996272950260705,-4.359719103602392,-5.52472681020632,-5.327555579001493,-3.5453263159729547,-3.151613152433705,-3.6893548712444253,-4.729949392106423,-4.199912196787132,-3.773023910897207,-4.943690489055777,-4.031557368316875,-4.6486779268815805,14
-5.888748003091709,-4.720353206273803,-3.6554113809529682,-5.10841622884412,-5.226116184369131,-5.090100420716106,-3.780500793015326,-5.469833818260541,-4.363073465798444,-5.490088298579304,-5.331496292114418,-3.544424104179305,-3.1497832093511273,-3.6914096601209367,-4.7178914924120665,-4.193182770513011,-3.7649754642110644,-4.944602679818364,-4.021945062735221,-4.6109004506403535,15
-5.886185565583164,-4.688142234017639,-3.647191936973697,-5.097929377296123,-5.190913963728672,-5.123153708456969,-3.777193166317645,-5.446234249444681,-4.368496803403179,-5.460153385803131,-5.334500427179664,-3.5437754400747212,-3.1484518296322213,-3.693334249058498,-4.712255911429585,-4.188627306716397,-3.758141446741814,-4.945908236994838,-4.01362517819363,-4.576393977811118,16
-5.884058208249784,-4.650388059218475,-3.6344613898660905,-5.08855873792382,-5.161810361149522,-5.155055152697667,-3.7743540537701463,-5.4288285885784955,-4.3759891164165925,-5.4349220718778035,-5.336567984197234,-3.5433803236592034,-3.1476190132769863,-3.6951286380571107,-4.713042649158978,-4.186245805397287,-3.752521858489455,-4.947607160585201,-4.006597714692101,-4.545158508393871,17
-5.882365931091567,-4.6070906818763095,-3.6172197396301478,-5.080304310727209,-5.1388053766316775,-5.185804753438199,-3.7719834553728284,-5.417616835661982,-4.385550404838686,-5.41439435680332,-5.337698963167128,-3.543238754932751,-3.147284760285423,-3.6967928271167736,-4.720251705600244,-4.186038266555685,-3.748116699453987,-4.94969945058945,-4.000862672230635,-4.517194042388613,18
-5.881108734108514,-4.558250101991143,-3.595466986265869,-5.073166095706291,-5.1218990101751425,-5.215402510678568,-3.770081371125692,-5.412598990695138,-4.3971806686694626,-5.398570240579682,-5.337893364089343,-3.543350733895365,-3.147449070657531,-3.698326816237486,-4.733883080753386,-4.188004690191587,-3.7449259696354105,-4.952185107007586,-3.9964200508092325,-4.492500579795346,19
-5.8802866173006265,-4.503866319562974,-3.5692031297732543,-5.067144092861068,-5.111091261779916,-5.243848424418771,-3.768647801028737,-5.413775053677967,-4.410879907908918,-5.387449723206888,-5.337151186963881,-3.5437162605470447,-3.1481119443933103,-3.6997306054192496,-4.753936774618402,-4.192145076304995,-3.742949669033726,-4.955064129839609,-3.9932698504278923,-4.471078120614067,20
-5.881716530305684,-4.441170696575738,-3.536658413137428,-5.066132894425716,-5.110381109532092,-5.268113989845732,-3.7664452189085633,-5.4243029323935446,-4.4295919696358155,-5.388582003422324,-5.3373667325727014,-3.5436139154393405,-3.1486910949845646,-3.700453370946827,-4.787585858813281,-4.200305471997623,-3.7421780148535797,-4.955456435988121,-3.991899158664834,-4.453077439253297,21
-5.886407889589119,-4.368625100798287,-3.4968496380167906,-5.072296162752555,-5.1219902079239485,-5.286516704285516,-3.762786110224391,-5.445937020054693,-4.454952324449462,-5.406161080524534,-5.339592390239112,-3.5426429099897776,-3.14886302992674,-3.7001890996450855,-4.838815373125791,-4.213511458992646,-3.742605572208665,-4.951761979287897,-3.992578579730177,-4.438582299273323,22
-5.893149395392413,-4.288075290907998,-3.4509566424212617,-5.083037503018802,-5.143252571564752,-5.3010755709468445,-3.758495492425156,-5.476572044806027,-4.484998407630689,-5.4351541553552645,-5.342565292775143,-3.541284190497325,-3.1490159402253015,-3.699305007324184,-4.90284326981061,-4.230532339222254,-3.7442388629625514,-4.945900815137206,-3.994983388571778,-4.4274921844018,23
-5.900729747957044,-4.2013670255822495,-3.4001592643607563,-5.095760520401669,-5.171502215063774,-5.313809593038434,-3.7543983829597907,-5.514102734792162,-4.5177676544603225,-5.470528428756259,-5.34502257299282,-3.54001870326095,-3.149538016885713,-3.698168309794281,-4.974887501122412,-4.250137414618638,-3.747084408978805,-4.939792998934312,-3.9987888601374895,-4.419706578366381,24
-5.907937647524491,-4.110346063498417,-3.345637341845194,-5.107868820078371,-5.204073153030284,-5.326737773769005,-3.751319799277229,-5.556423818157711,-4.551297500219186,-5.507251101569259,-5.34570136370417,-3.5393273945796175,-3.1508174509134386,-3.6971462228655327,-5.0501660193158715,-4.271095987113987,-3.751148732120996,-4.9353585860774825,-4.003670269375166,-4.415124964894722,25
-5.913561794336235,-4.016858163333878,-3.288570712884492,-5.116766007226125,-5.238299400073552,-5.341879116347278,-3.750084758826406,-5.601430023047291,-4.583625380188108,-5.54028937463601,-5.343338797721224,-3.5396912107522964,-3.153242433313943,-3.696605962348099,-5.123896776645664,-4.292177358640493,-3.7564383542526922,-4.934517631964985,-4.009302891232665,-4.413646827714476,26
