C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,time
-6.227176350688415,-5.494333385038915,-3.1020124073726287,-4.878398146934976,-5.077818958014031,-3.4579792493703634,-5.567825035991566,-4.252233387530973,-4.862316080828429,-3.955817542238374,-4.738761048535202,-4.230205697625047,-4.922371498322807,-4.3609133315295905,-3.4418959213548432,20
-6.274299944290177,-5.590055756813791,-3.04259599091758,-4.989278765279881,-5.098616859785897,-3.477928740905183,-5.621551392702342,-4.236007882398721,-4.935020269852245,-3.93388215309009,-4.69271693715325,-4.185887886580159,-4.989535839268054,-4.452677810258537,-3.4211579585726293,21
-6.311781622787439,-5.666872307785561,-2.9925592162083365,-5.079065591979969,-5.122808463800799,-3.494408361488643,-5.667556068344757,-4.22343453418461,-4.993717608994266,-3.918439920362319,-4.659551741161447,-4.151368058755588,-5.042463737933154,-4.532217438657733,-3.4057946915354784,22
-6.339621386180205,-5.724783037954227,-2.951902083244899,-5.147758627035241,-5.150393770058738,-3.5074181111207436,-5.70583906291881,-4.21451334288864,-5.0384080982544885,-3.9094908440550626,-4.639265460559796,-4.126646214151333,-5.081155194318108,-4.599532216727181,-3.3958061202433916,23
-6.357819234468472,-5.763787947319785,-2.9206245920272664,-5.195357870445698,-5.181372778559711,-3.5169579898014844,-5.736400376424501,-4.209244308510811,-5.069091737632915,-3.907034924168319,-4.631858095348291,-4.111722352767396,-5.105610208422917,-4.654622144466879,-3.3911922446963674,24
-6.366375167652242,-5.7838870358822385,-2.8987267425554393,-5.221863322211342,-5.215745489303721,-3.5230279975308667,-5.759240008861832,-4.207627431051123,-5.085768527129545,-3.91107216070209,-4.637329645526939,-4.106596474603775,-5.11582878024758,-4.697487221876828,-3.3919530648944067,25
-6.365289185731514,-5.785080303641588,-2.8862085348294175,-5.227274982332173,-5.253511902290766,-3.5256281343088895,-5.774357960230803,-4.209662710509576,-5.088438466744378,-3.921602553656375,-4.655680111095734,-4.1112685796604715,-5.111810909792097,-4.728127448957027,-3.3980885808375096,26
-6.354561288706289,-5.76736775059783,-2.883069968849201,-5.211592850808193,-5.294672017520847,-3.5247584001355525,-5.781754230531411,-4.215350146886171,-5.077101556477415,-3.938626103031173,-4.68690949205468,-4.125738667937485,-5.093556597056468,-4.746542825707477,-3.409598792525676,27
-6.334191476576565,-5.7307493767509685,-2.8893110446147903,-5.1748169276394025,-5.3392258349939645,-3.5204187950108565,-5.781428819763659,-4.224689740180906,-5.051757796328654,-3.9621428088264854,-4.731017788403775,-4.150006739434816,-5.061065842040693,-4.7527333521281765,-3.4264836999589052,28
-6.304179749342342,-5.675225182101,-2.9049317621261843,-5.116947212825803,-5.387173354710117,-3.512609318934801,-5.773381727927546,-4.237681490393781,-5.012407186298099,-3.992152671042312,-4.788005000143019,-4.184072794152463,-5.014338644744773,-4.746699028219128,-3.448743303137198,29
-6.264526107003624,-5.600795166647927,-2.9299321213833838,-5.0379837063673945,-5.438514576669305,-3.5013299719073867,-5.757612955023072,-4.2543253975247985,-4.959049726385745,-4.028655689678651,-4.857871127272414,-4.227936832090428,-4.9533750051687075,-4.728439853980329,-3.476377602060554,30
-6.21054690859355,-5.493296224020945,-2.9657762991435512,-4.920286004586141,-5.504768285933179,-3.4836088461948815,-5.731845279578126,-4.277270599802009,-4.880119196771523,-4.078148751717702,-4.960217553198118,-4.2936395423159555,-4.866044683021084,-4.688385148977904,-3.5087366469845858,31
